#                p[0],                 p[1],                 p[2],               energy,             variance,                error,      -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,  Var -(ℏ/4)⟨∇ᵢ²ln(ψ)⟩,    (ℏ/2)⟨|∇ᵢln(ψ)|²⟩, Var (ℏ/2)⟨|∇ᵢln(ψ)|²⟩,         elapsed time,        accept. ratio,    Monte Carlo steps 
 2.20366172320091e+00, 1.11032812006242e+00, 5.00000000000000e+00, 9.99954632071002e-02, 3.37188810613939e-01, 4.41737946694342e-04, 1.57885149191998e+00, 9.29709108617362e-01, 1.54451500449506e+00, 7.50646597262031e+00, 5.21786818400000e+00, 9.05053240740741e-01,              1728000
 2.19934268574235e+00, 1.11041716602242e+00, 5.00000000000000e+00, 9.97039650389990e-02, 3.25782653659163e-01, 3.96370647537313e-04, 1.58482056250643e+00, 9.27887945691295e-01, 1.54704448815480e+00, 7.15765781962129e+00, 6.26652135600000e+00, 9.04601658950617e-01,              2073600
 2.19891078199650e+00, 1.11042607061842e+00, 5.00000000000000e+00, 1.06110121994681e-01, 3.78674768410112e-01, 3.90103699690930e-04, 1.58403060062474e+00, 9.60455714107362e-01, 1.56783745983770e+00, 8.43676636712684e+00, 7.51303430200000e+00, 9.06909079218107e-01,              2488320
 2.19929949536777e+00, 1.11041805648202e+00, 5.00000000000000e+00, 1.12994340301573e-01, 4.96951898824507e-01, 4.46893524800441e-04, 1.58747493238322e+00, 1.01831417009079e+00, 1.60900907170156e+00, 1.20191639431494e+01, 7.80267208000000e+00, 9.02191438400206e-01,              2488320
 2.19933836670489e+00, 1.11041725506838e+00, 5.00000000000000e+00, 1.10691454019066e-01, 4.35681727823436e-01, 4.18438424322646e-04, 1.58638746075542e+00, 9.98266653610915e-01, 1.60167068972318e+00, 1.05240753658303e+01, 8.62454261600000e+00, 9.04108796296296e-01,              2488320
 2.19934225383861e+00, 1.11041717492701e+00, 5.00000000000000e+00, 1.00900411595766e-01, 3.49099446726846e-01, 3.41924989389577e-04, 1.58390693320289e+00, 9.40967175301079e-01, 1.55941653484040e+00, 8.06132849846793e+00, 1.02233972800000e+01, 9.10692421660665e-01,              2985984
 2.19934264255198e+00, 1.11041716691288e+00, 5.00000000000000e+00, 9.92516313312478e-02, 3.23709509818676e-01, 3.29256222219829e-04, 1.58289853830815e+00, 9.28480424229989e-01, 1.54731325300194e+00, 7.53376872043119e+00, 9.25857466600000e+00, 9.04958968299897e-01,              2985984
 2.14940953061571e+00, 1.11197591010655e+00, 5.00000000000000e+00, 1.05310748561518e-01, 3.61887444797481e-01, 3.17798940772621e-04, 1.62719396999922e+00, 9.95782334726078e-01, 1.62130342908481e+00, 9.17566298272835e+00, 1.16703593680000e+01, 9.07369710703900e-01,              3583180
 2.19810920678429e+00, 1.11045567061379e+00, 5.00000000000000e+00, 1.02142860576550e-01, 3.63900039849915e-01, 3.18681416502517e-04, 1.58451147437618e+00, 9.54103451891875e-01, 1.56033631264473e+00, 8.00145339862170e+00, 1.19691274060000e+01, 8.97020802750629e-01,              3583180
 2.19933030819430e+00, 1.11041755194989e+00, 5.00000000000000e+00, 1.05551699625520e-01, 3.73547856055101e-01, 3.22878265394173e-04, 1.59018290938796e+00, 9.74597454465807e-01, 1.58767259187447e+00, 8.77724635313232e+00, 1.28705004400000e+01, 9.00147634224348e-01,              3583180
 2.19934251920840e+00, 1.11041717076325e+00, 5.00000000000000e+00, 9.98756324563587e-02, 3.29458964583582e-01, 3.03225940612320e-04, 1.58269528775085e+00, 9.37193079022758e-01, 1.55382625791671e+00, 7.46612761045048e+00, 1.27110632630000e+01, 9.11689337404205e-01,              3583180
 2.19934264131854e+00, 1.11041716695138e+00, 5.00000000000000e+00, 9.84814621561368e-02, 3.04924498245821e-01, 2.91717072266881e-04, 1.57413523190454e+00, 9.07111357044172e-01, 1.52643933683453e+00, 6.80001812164379e+00, 1.28453936880000e+01, 8.94522184205092e-01,              3583180
 2.20091900292398e+00, 1.81813337849845e+00, 5.00000000000000e+00, 1.56561592610317e+00, 2.07746835134109e+00, 6.95091971740421e-04, 1.66593179420444e+00, 4.47148786044773e-01, 1.65846488526591e+00, 4.68867262896519e+00, 1.50662018010000e+01, 9.06689262982416e-01,              4299816
 2.19943081476168e+00, 1.15000311913337e+00, 5.00000000000000e+00, 1.16445396757496e-01, 1.71516432879500e-01, 1.99722931630118e-04, 1.59107968177607e+00, 8.97881046864505e-01, 1.57034202252801e+00, 7.99647086683111e+00, 1.49595678830000e+01, 9.04895697862420e-01,              4299816
 2.19936264635975e+00, 1.11939854021212e+00, 5.00000000000000e+00, 1.00022240000502e-01, 1.90721381417046e-01, 2.10607947721702e-04, 1.58628408939192e+00, 9.52800665020327e-01, 1.57446282881345e+00, 8.55722667595676e+00, 1.54444385840000e+01, 9.11467374417882e-01,              4299816
 2.19934638715725e+00, 1.11209888183976e+00, 5.00000000000000e+00, 1.02914896534116e-01, 3.35052465281612e-01, 2.79146041224186e-04, 1.58191752680592e+00, 9.55459415335387e-01, 1.57084533826825e+00, 8.80842110477697e+00, 1.57518080400000e+01, 9.03273767993793e-01,              4299816
 2.19934277752668e+00, 1.11047831834469e+00, 5.00000000000000e+00, 1.04810146287155e-01, 3.97357795190096e-01, 3.03994644664805e-04, 1.58071916352062e+00, 9.62761775802671e-01, 1.57151632748733e+00, 9.26563594989014e+00, 1.43965643540000e+01, 9.07389525505277e-01,              4299816
 2.19934264268062e+00, 1.11041777846531e+00, 5.00000000000000e+00, 1.10809833708657e-01, 4.70201582031637e-01, 3.01874632190186e-04, 1.58649862892155e+00, 1.00632767621255e+00, 1.60174795314489e+00, 1.14915782087888e+01, 1.91348291470000e+01, 9.08329353832414e-01,              5159776
 2.19934264133216e+00, 1.11041717306652e+00, 5.00000000000000e+00, 1.07308625936375e-01, 3.95897324245570e-01, 2.76997506226742e-04, 1.58871242769452e+00, 9.80574265811132e-01, 1.58458628955859e+00, 9.39411787108690e+00, 1.80404207240000e+01, 9.04557097052275e-01,              5159776
 2.19934264131868e+00, 1.11041716701253e+00, 5.00000000000000e+00, 1.01142802150887e-01, 3.25847022207608e-01, 2.51299401452345e-04, 1.57875557657393e+00, 9.26387089716380e-01, 1.54498905187344e+00, 7.44178414876814e+00, 1.67548107940000e+01, 9.00799181979993e-01,              5159776
 2.19934264131854e+00, 1.11041716695199e+00, 5.00000000000000e+00, 1.25431162798898e-01, 7.69819559278756e-01, 3.86259386693360e-04, 1.59846692138290e+00, 1.12810458728621e+00, 1.68648731719218e+00, 1.96481582608121e+01, 1.66511681250000e+01, 8.97744010592708e-01,              5159776
 2.19934264131854e+00, 1.11041716695139e+00, 5.00000000000000e+00, 9.99824713342634e-02, 3.25462372151352e-01, 2.51151032945470e-04, 1.57526832525190e+00, 9.22662722915655e-01, 1.53909294687987e+00, 7.46130949006824e+00, 1.85607096980000e+01, 8.98246357981432e-01,              5159776
 2.19934264131854e+00, 1.11041716695138e+00, 5.00000000000000e+00, 1.08784402529780e-01, 4.33054247777154e-01, 2.89704824332895e-04, 1.58819521787568e+00, 9.90444977604201e-01, 1.59061232798845e+00, 1.04283042936304e+01, 1.75046712690000e+01, 9.11190524549903e-01,              5159776
