##           p0 flavor,                p0 x0,                p0 x1,                p0 x2,            p1 flavor,                p1 x0,                p1 x1,                p1 x2,            p2 flavor,                p2 x0,                p2 x1,                p2 x2,            p3 flavor,                p3 x0,                p3 x1,                p3 x2,            p4 flavor,                p4 x0,                p4 x1,                p4 x2,            p5 flavor,                p5 x0,                p5 x1,                p5 x2,            p6 flavor,                p6 x0,                p6 x1,                p6 x2,            p7 flavor,                p7 x0,                p7 x1,                p7 x2,            p8 flavor,                p8 x0,                p8 x1,                p8 x2,            p9 flavor,                p9 x0,                p9 x1,                p9 x2,           p10 flavor,               p10 x0,               p10 x1,               p10 x2,           p11 flavor,               p11 x0,               p11 x1,               p11 x2,           p12 flavor,               p12 x0,               p12 x1,               p12 x2,           p13 flavor,               p13 x0,               p13 x1,               p13 x2,           p14 flavor,               p14 x0,               p14 x1,               p14 x2,           p15 flavor,               p15 x0,               p15 x1,               p15 x2,           p16 flavor,               p16 x0,               p16 x1,               p16 x2,           p17 flavor,               p17 x0,               p17 x1,               p17 x2,           p18 flavor,               p18 x0,               p18 x1,               p18 x2,           p19 flavor,               p19 x0,               p19 x1,               p19 x2,           p20 flavor,               p20 x0,               p20 x1,               p20 x2,           p21 flavor,               p21 x0,               p21 x1,               p21 x2,           p22 flavor,               p22 x0,               p22 x1,               p22 x2,           p23 flavor,               p23 x0,               p23 x1,               p23 x2,           p24 flavor,               p24 x0,               p24 x1,               p24 x2,           p25 flavor,               p25 x0,               p25 x1,               p25 x2,           p26 flavor,               p26 x0,               p26 x1,               p26 x2,           p27 flavor,               p27 x0,               p27 x1,               p27 x2,           p28 flavor,               p28 x0,               p28 x1,               p28 x2,           p29 flavor,               p29 x0,               p29 x1,               p29 x2
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162803e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685502e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062748e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294871e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684513e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446624e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637064e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162949e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417119e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264106e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162803e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685503e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062748e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294870e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684513e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446623e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637064e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417119e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264106e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162802e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685504e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062748e+00,                    A, -3.4487730169568e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294871e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684513e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446623e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637064e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417118e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264106e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162802e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685504e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062748e+00,                    A, -3.4487730169568e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294871e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684513e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446621e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637064e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417118e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264106e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162803e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685504e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062748e+00,                    A, -3.4487730169568e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294871e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684514e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446621e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637064e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417117e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264106e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162805e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685504e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062748e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294871e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684513e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993549e+00, -1.2985596046208e+00,                    A, -2.5341106446622e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637063e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417117e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264106e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162805e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685504e+00,                    A, -7.8891651407829e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062747e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294871e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684513e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446623e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637063e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417117e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264107e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162805e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685504e+00,                    A, -7.8891651407829e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062747e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294872e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684512e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446622e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637063e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417117e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264107e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162803e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685503e+00,                    A, -7.8891651407829e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062747e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294872e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684512e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446619e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637063e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417118e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264107e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
                    A, -2.5342472479026e+00, -5.1550111661517e+00, -4.4003395772717e+00,                    B,  2.7295205017287e+00,  5.6101145680216e+00,  7.3654354389027e+00,                    A, -6.4123528073342e+00,  8.7560201162802e-01,  9.2831318469854e+00,                    B,  4.8211502737026e+00, -2.3970585343480e+00,  8.3466314330384e+00,                    A, -8.0830769127881e+00,  4.6547780975227e+00, -1.6077567889081e+00,                    B,  5.0600104233453e+00,  2.1975907726634e+00, -7.8886369685503e+00,                    A, -7.8891651407828e-01, -5.7273793760328e+00, -3.4085480630987e+00,                    B,  3.1274745437225e+00,  5.7825539640489e+00,  9.4291030589496e+00,                    A, -3.7417057626086e+00, -4.5372593577876e+00, -6.6616037372744e+00,                    B, -1.6819253049602e+00, -1.8419096663329e+00, -3.8107407062747e+00,                    A, -3.4487730169569e-01,  8.6987264726429e+00, -4.0124950141430e+00,                    B, -8.5480815454426e+00,  6.5017395489385e+00, -6.2844494667664e+00,                    A, -9.6713843231349e+00, -5.7336092336651e+00, -3.1931724569080e+00,                    B, -5.6277773597270e+00,  5.7367566659428e+00,  6.3347613105765e+00,                    A, -8.0858243803676e+00, -6.1678867522857e+00, -4.3048805186155e+00,                    B, -1.1417969243445e+00,  3.9723859294872e+00, -4.8825538216319e+00,                    A,  4.7853901181005e+00, -1.4538696670084e+00, -7.7473843278190e+00,                    B,  3.2447511344059e+00,  4.6424543374778e+00, -5.4201425292557e+00,                    A,  2.6239054977822e+00, -3.2844030684511e-01, -9.9561060334237e+00,                    B, -5.5030642142964e+00, -7.7380529993550e+00, -1.2985596046208e+00,                    A, -2.5341106446618e-02,  5.8929783076873e+00,  4.0370638530629e+00,                    B,  5.8469704637063e-01,  3.2905959063348e+00, -7.0782751727744e-01,                    A,  8.8281736143703e+00,  8.9879532103254e+00, -6.5790681695734e+00,                    B, -4.5597744086149e+00,  4.9214865230436e+00,  8.0762937276784e+00,                    A,  7.9033424162951e+00,  5.0742145721869e+00,  6.2482698170979e+00,                    B,  9.3969056372597e+00,  1.6456764144668e+00, -8.8077024619827e+00,                    A,  7.3016631370448e+00,  5.4464649027452e+00, -9.2073657308716e+00,                    B,  7.5108856213281e+00, -3.9748082417118e+00,  7.1852684315844e+00,                    A,  9.7837259580774e+00, -1.9340446264107e+00, -8.9927459723166e+00,                    B,  5.4860707243035e+00, -5.3688562616340e-01, -2.8894834595648e+00
