##           p0 flavor,                p0 x0,                p0 x1,                p0 x2,            p1 flavor,                p1 x0,                p1 x1,                p1 x2,            p2 flavor,                p2 x0,                p2 x1,                p2 x2,            p3 flavor,                p3 x0,                p3 x1,                p3 x2,            p4 flavor,                p4 x0,                p4 x1,                p4 x2,            p5 flavor,                p5 x0,                p5 x1,                p5 x2,            p6 flavor,                p6 x0,                p6 x1,                p6 x2,            p7 flavor,                p7 x0,                p7 x1,                p7 x2,            p8 flavor,                p8 x0,                p8 x1,                p8 x2,            p9 flavor,                p9 x0,                p9 x1,                p9 x2,           p10 flavor,               p10 x0,               p10 x1,               p10 x2,           p11 flavor,               p11 x0,               p11 x1,               p11 x2,           p12 flavor,               p12 x0,               p12 x1,               p12 x2,           p13 flavor,               p13 x0,               p13 x1,               p13 x2,           p14 flavor,               p14 x0,               p14 x1,               p14 x2,           p15 flavor,               p15 x0,               p15 x1,               p15 x2
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621518e-01,  9.1582439315631e+00,                    B,  5.4873451872641e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621518e-01,  9.1582439315631e+00,                    B,  5.4873451872642e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621517e-01,  9.1582439315631e+00,                    B,  5.4873451872645e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621518e-01,  9.1582439315631e+00,                    B,  5.4873451872648e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621518e-01,  9.1582439315631e+00,                    B,  5.4873451872649e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621520e-01,  9.1582439315631e+00,                    B,  5.4873451872652e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244301e+00,                    A,  3.1354745236038e+00,  9.8474232621520e-01,  9.1582439315631e+00,                    B,  5.4873451872651e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113469e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244301e+00,                    A,  3.1354745236038e+00,  9.8474232621519e-01,  9.1582439315631e+00,                    B,  5.4873451872653e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113470e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621520e-01,  9.1582439315631e+00,                    B,  5.4873451872653e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113470e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
                    A,  5.7883450774657e+00,  6.7803480254751e+00, -3.4270795844387e+00,                    B, -7.7239545391314e+00, -8.2162781432862e+00,  3.8929186244300e+00,                    A,  3.1354745236038e+00,  9.8474232621520e-01,  9.1582439315631e+00,                    B,  5.4873451872652e-02,  9.4446017652050e+00, -9.2250080476169e+00,                    A, -4.4358267131775e+00, -6.3019470823022e+00, -7.3774750220292e+00,                    B,  3.1891920238235e+00,  7.9699788113470e+00,  8.7510301702696e+00,                    A,  3.6685419151134e+00,  3.2851176688786e+00, -3.5407554625882e+00,                    B,  3.6871998293212e+00,  5.0090553843262e+00, -5.7617482419346e+00,                    A,  2.4845829642450e+00, -8.9217563310230e+00,  6.4867140583146e+00,                    B, -2.2792619018512e+00,  7.2726171958493e+00,  5.0077331160877e+00,                    A,  9.1658546692666e+00,  6.3815870814726e+00,  6.8260541824373e+00,                    B,  4.0350291519223e+00,  5.3704856342395e+00,  9.1025347449182e+00,                    A, -7.7255708106329e+00, -2.6982968095118e+00,  5.9674430023641e+00,                    B, -8.9201130223250e+00,  1.2885581469830e+00, -6.7448481697184e+00,                    A,  6.6197618754287e+00,  7.7630876997826e+00, -9.2099889226299e+00,                    B,  9.8797182830041e+00, -6.0788694641204e+00,  3.3554962862507e+00
