#          thread_idx,                error,           selected_k
                    0,  3.0320399059699e-10,                    8
                    0,  4.1591789314118e-10,                    8
                    0,  5.6279695410121e-10,                    8
                    0,  7.3759399965578e-10,                    8
                    0,  9.1664576027839e-10,                    8
                    0,  1.0576353988275e-09,                    8
                    0,  1.1435696363167e-09,                    8
                    0,  1.1877220441606e-09,                    8
                    0,  1.2098268904225e-09,                    8
                    0,  1.2249028313045e-09,                    8
                    0,  1.2179184969136e-09,                    8
                    0,  1.1945905723067e-09,                    8
                    0,  1.1549853270633e-09,                    8
                    0,  1.0706225815095e-09,                    8
                    0,  1.0239150897789e-09,                    8
                    0,  9.6103432563507e-10,                    8
                    0,  1.0278695821831e-09,                    8
                    0,  7.1289290289572e-10,                    8
                    0,  8.8476068644669e-10,                    8
                    0,  1.4384687028704e-11,                    8
                    1,  3.0306533767019e-10,                    7
                    1,  4.1650826963166e-10,                    7
                    1,  5.6492155236571e-10,                    7
                    1,  7.4380338198420e-10,                    7
                    1,  9.2882975786366e-10,                    7
                    1,  1.0806814224899e-09,                    7
                    1,  1.1799530265338e-09,                    7
                    1,  1.2321570789922e-09,                    7
                    1,  1.2447259223037e-09,                    7
                    1,  1.2738317926173e-09,                    7
                    1,  1.2651201113956e-09,                    7
                    1,  1.2453661928220e-09,                    7
                    1,  1.2043844252364e-09,                    7
                    1,  1.2455565080563e-09,                    7
                    1,  1.2579195848750e-09,                    7
                    1,  1.1016685809980e-09,                    7
                    1,  9.7766618722029e-10,                    7
                    1,  6.9716824776458e-10,                    7
                    1,  3.2818693001641e-10,                    7
                    1,  1.9760344667181e-10,                    7
                    2,  3.0178376343234e-10,                    7
                    2,  4.1404819233003e-10,                    7
                    2,  5.6031211252922e-10,                    7
                    2,  7.3487915342029e-10,                    7
                    2,  9.1376873737164e-10,                    7
                    2,  1.0556616996390e-09,                    7
                    2,  1.1399206258158e-09,                    7
                    2,  1.1808339279707e-09,                    7
                    2,  1.1971539153816e-09,                    7
                    2,  1.2153787953805e-09,                    7
                    2,  1.2160193920917e-09,                    7
                    2,  1.2271922611678e-09,                    7
                    2,  1.2467943539091e-09,                    7
                    2,  1.3014744843517e-09,                    7
                    2,  1.3262443360494e-09,                    7
                    2,  1.0914521983336e-09,                    7
                    2,  1.0156897352394e-09,                    7
                    2,  9.9539657254866e-10,                    7
                    2,  1.1340685132071e-09,                    7
                    2,  1.1797384954401e-09,                    7
                    3,  3.0366761479394e-10,                    7
                    3,  4.1736797771354e-10,                    7
                    3,  5.6609160018150e-10,                    7
                    3,  7.4532705024367e-10,                    7
                    3,  9.2909012392956e-10,                    7
                    3,  1.0795949227994e-09,                    7
                    3,  1.1703376540372e-09,                    7
                    3,  1.2177499375483e-09,                    7
                    3,  1.2214930787249e-09,                    7
                    3,  1.2295091142746e-09,                    7
                    3,  1.2550076333023e-09,                    7
                    3,  1.2451935917733e-09,                    7
                    3,  1.2068607290085e-09,                    7
                    3,  1.2476038327198e-09,                    7
                    3,  1.4002167127931e-09,                    7
                    3,  1.3506204605027e-09,                    7
                    3,  1.4063991867817e-09,                    7
                    3,  1.0535288347237e-09,                    7
                    3,  1.2298665096354e-09,                    7
                    3,  1.0768929842563e-09,                    7
