#          thread_idx,                error,           selected_k
                    0,  7.1975374410114e-05,                    5
                    0,  7.9460916634298e-05,                    5
                    0,  8.2514529554858e-05,                    5
                    0,  8.4863737577571e-05,                    5
                    0,  8.6552155422691e-05,                    5
                    0,  8.7158165015437e-05,                    5
                    0,  8.7431666553494e-05,                    5
                    0,  8.7591961870758e-05,                    5
                    0,  8.7530118593631e-05,                    5
                    0,  8.7673015266414e-05,                    5
                    0,  8.7408479756228e-05,                    5
                    0,  8.8139082952961e-05,                    5
                    0,  8.8256473326755e-05,                    5
                    0,  8.8457769616762e-05,                    5
                    0,  9.2395256156702e-05,                    5
                    0,  9.3671903363201e-05,                    5
                    0,  9.3920690918574e-05,                    5
                    0,  1.0017414560161e-04,                    5
                    0,  9.1136229285541e-05,                    5
                    0,  5.8436799049960e-05,                    5
                    0,  3.1906724747333e-05,                    5
                    0,  2.0714625744393e-05,                    5
                    0,  6.6062226817064e-07,                    5
                    1,  6.7630430572560e-05,                    5
                    1,  7.2763393897643e-05,                    5
                    1,  7.6728950745193e-05,                    5
                    1,  7.8971593115071e-05,                    5
                    1,  8.0352104945515e-05,                    5
                    1,  8.0894370131082e-05,                    5
                    1,  8.1078529900775e-05,                    5
                    1,  8.1247214252900e-05,                    5
                    1,  8.1174156614338e-05,                    5
                    1,  8.0740757738171e-05,                    5
                    1,  8.0599755375875e-05,                    5
                    1,  8.1652901346920e-05,                    5
                    1,  8.2952705138745e-05,                    5
                    1,  8.1762638678816e-05,                    5
                    1,  7.9615108977644e-05,                    5
                    1,  7.8829453718097e-05,                    5
                    1,  7.6958937548430e-05,                    5
                    1,  7.2529109706049e-05,                    5
                    1,  7.7109821220282e-05,                    5
                    1,  7.5446864366467e-05,                    5
                    1,  8.1889647265118e-05,                    5
                    1,  1.0425276518325e-04,                    5
                    1,  2.3869266746351e-05,                    5
                    2,  6.6304672721238e-05,                    6
                    2,  7.1442711929647e-05,                    6
                    2,  7.6582277861816e-05,                    6
                    2,  7.8962645878433e-05,                    6
                    2,  8.0179798338294e-05,                    6
                    2,  8.0766259382162e-05,                    6
                    2,  8.1102067847243e-05,                    6
                    2,  8.1313429336889e-05,                    6
                    2,  8.1375335928795e-05,                    6
                    2,  8.1211779209739e-05,                    6
                    2,  8.0964434069727e-05,                    6
                    2,  8.0777589002917e-05,                    6
                    2,  8.0719519406483e-05,                    6
                    2,  8.2733553125134e-05,                    6
                    2,  8.1185814742360e-05,                    6
                    2,  7.9488352108409e-05,                    6
                    2,  8.2258726972640e-05,                    6
                    2,  8.4071561878122e-05,                    6
                    2,  9.2301315995321e-05,                    6
                    2,  8.7390921701698e-05,                    6
                    2,  8.9398840730866e-05,                    6
                    2,  7.8631501319693e-05,                    6
                    2,  8.0020965834259e-05,                    6
                    3,  7.6887704828174e-05,                    5
                    3,  8.4518856448481e-05,                    5
                    3,  8.7762713241050e-05,                    5
                    3,  8.9559831789799e-05,                    5
                    3,  9.0635958344407e-05,                    5
                    3,  9.1223619256834e-05,                    5
                    3,  9.1541484672297e-05,                    5
                    3,  9.1737704767899e-05,                    5
                    3,  9.1888733330295e-05,                    5
                    3,  9.1826856137405e-05,                    5
                    3,  9.0923229078376e-05,                    5
                    3,  9.1029882980325e-05,                    5
                    3,  9.0106634685477e-05,                    5
                    3,  8.8919646708931e-05,                    5
                    3,  8.6336442418206e-05,                    5
                    3,  8.2042747971830e-05,                    5
                    3,  7.6759019363475e-05,                    5
                    3,  8.0286391571412e-05,                    5
                    3,  6.9550183422835e-05,                    5
                    3,  5.1499790153040e-05,                    5
                    3,  2.9189203990135e-05,                    5
