#          thread_idx,                error,           selected_k
                    0,  2.0755178594773e-04,                    9
                    0,  2.8580884302035e-04,                    9
                    0,  3.8924344458441e-04,                    9
                    0,  5.1590484155730e-04,                    9
                    0,  6.5429263851411e-04,                    9
                    0,  7.7652813101853e-04,                    9
                    0,  8.6923741232079e-04,                    9
                    0,  9.3560583931084e-04,                    9
                    0,  9.6982390708102e-04,                    9
                    0,  9.9820341594321e-04,                    9
                    0,  1.0087493344314e-03,                    9
                    0,  1.0168931118425e-03,                    9
                    0,  1.0255295981210e-03,                    9
                    0,  1.0242368880252e-03,                    9
                    0,  1.0277128969186e-03,                    9
                    0,  1.0407891875905e-03,                    9
                    0,  1.0628286622071e-03,                    9
                    0,  1.1599977996353e-03,                    9
                    0,  1.1902112600145e-03,                    9
                    0,  1.2442399323580e-03,                    9
                    0,  1.4428348319343e-03,                    9
                    0,  1.8330954962041e-03,                    9
                    0,  4.5493050490793e-04,                    9
                    1,  2.0707598651073e-04,                    9
                    1,  2.8499397330165e-04,                    9
                    1,  3.8751166437453e-04,                    9
                    1,  5.1292825433021e-04,                    9
                    1,  6.4700856051623e-04,                    9
                    1,  7.6456406990721e-04,                    9
                    1,  8.5303501285570e-04,                    9
                    1,  9.1273870943009e-04,                    9
                    1,  9.4459061512454e-04,                    9
                    1,  9.6223691722630e-04,                    9
                    1,  9.7044294976969e-04,                    9
                    1,  9.7094840338872e-04,                    9
                    1,  9.5871610570307e-04,                    9
                    1,  9.7566309499522e-04,                    9
                    1,  9.9327183856335e-04,                    9
                    1,  1.0387776786518e-03,                    9
                    1,  9.8055533976448e-04,                    9
                    1,  9.4361054149941e-04,                    9
                    1,  1.0278870763697e-03,                    9
                    1,  9.9196452843294e-04,                    9
                    1,  7.4712488238191e-04,                    9
                    1,  7.9905783220705e-04,                    9
                    1,  1.5598085505269e-04,                    9
                    2,  2.0795466346273e-04,                    9
                    2,  2.8627568108553e-04,                    9
                    2,  3.8918131420298e-04,                    9
                    2,  5.1499374177276e-04,                    9
                    2,  6.4890245244334e-04,                    9
                    2,  7.6982790538604e-04,                    9
                    2,  8.5891222892918e-04,                    9
                    2,  9.1608976200831e-04,                    9
                    2,  9.5271546728460e-04,                    9
                    2,  9.7680242318169e-04,                    9
                    2,  9.8509555076524e-04,                    9
                    2,  9.8960620121127e-04,                    9
                    2,  9.9147443317086e-04,                    9
                    2,  1.0035182504329e-03,                    9
                    2,  9.8026606835280e-04,                    9
                    2,  9.7682661611999e-04,                    9
                    2,  8.4488705013861e-04,                    9
                    2,  8.5515588830946e-04,                    9
                    2,  8.1865939329973e-04,                    9
                    2,  8.3798371099842e-04,                    9
                    2,  9.1979830295900e-04,                    9
                    2,  5.5925275052047e-04,                    9
                    2,  2.3166595020850e-04,                    9
                    3,  2.0810346483303e-04,                   11
                    3,  2.8647879361075e-04,                   11
                    3,  3.8973407604361e-04,                   11
                    3,  5.1701187951233e-04,                   11
                    3,  6.5416079659193e-04,                   11
                    3,  7.7792063424511e-04,                   11
                    3,  8.7231234009028e-04,                   11
                    3,  9.3298807160251e-04,                   11
                    3,  9.6857379761042e-04,                   11
                    3,  9.8981334984180e-04,                   11
                    3,  9.8986360602518e-04,                   11
                    3,  1.0080010029141e-03,                   11
                    3,  1.0166362868668e-03,                   11
                    3,  1.0524255510236e-03,                   11
                    3,  1.0799055192716e-03,                   11
                    3,  1.0395185776993e-03,                   11
