#          thread_idx,                error,           selected_k
                    0,  2.5495066654780e-05,                    9
                    0,  3.1865352164904e-05,                    9
                    0,  3.8559576730085e-05,                    9
                    0,  4.4249899152079e-05,                    9
                    0,  4.7632166522351e-05,                    9
                    0,  4.9564638573113e-05,                    9
                    0,  5.0382629199709e-05,                    9
                    0,  5.0923904314289e-05,                    9
                    0,  5.1237442707586e-05,                    9
                    0,  5.1374953206579e-05,                    9
                    0,  5.1337863315845e-05,                    9
                    0,  5.1396250310630e-05,                    9
                    0,  5.1374989047657e-05,                    9
                    0,  5.0653279807428e-05,                    9
                    0,  5.0895172959534e-05,                    9
                    0,  5.1460021780470e-05,                    9
                    0,  5.2494966139189e-05,                    9
                    0,  5.2564323574680e-05,                    9
                    0,  5.6046428979579e-05,                    9
                    0,  6.0264393458158e-05,                    9
                    0,  6.0240575832500e-05,                    9
                    0,  5.6340094678063e-05,                    9
                    0,  6.6587255336794e-05,                    9
                    0,  5.1755612535838e-05,                    9
                    0,  5.0774863420366e-05,                    9
                    1,  2.5657651861545e-05,                    8
                    1,  3.2319912577343e-05,                    8
                    1,  3.9097331854901e-05,                    8
                    1,  4.4203566580374e-05,                    8
                    1,  4.7836658375163e-05,                    8
                    1,  4.9561871172129e-05,                    8
                    1,  5.0633888074358e-05,                    8
                    1,  5.1068638204219e-05,                    8
                    1,  5.1279205809077e-05,                    8
                    1,  5.1364781100063e-05,                    8
                    1,  5.1568551167767e-05,                    8
                    1,  5.2001499425886e-05,                    8
                    1,  5.2104899836963e-05,                    8
                    1,  5.1882758728582e-05,                    8
                    1,  5.2246483634291e-05,                    8
                    1,  5.3238683472792e-05,                    8
                    1,  5.3739784114314e-05,                    8
                    1,  5.1745053927157e-05,                    8
                    1,  4.9404033880099e-05,                    8
                    1,  4.9360440628315e-05,                    8
                    1,  4.9623436643997e-05,                    8
                    1,  4.4542045749174e-05,                    8
                    1,  4.3347926891058e-05,                    8
                    1,  5.4624790826371e-05,                    8
                    1,  5.8839931885163e-05,                    8
                    2,  2.5348928676555e-05,                    8
                    2,  3.1788577271072e-05,                    8
                    2,  3.8389827812699e-05,                    8
                    2,  4.3487599506022e-05,                    8
                    2,  4.6986579863851e-05,                    8
                    2,  4.8742690233014e-05,                    8
                    2,  4.9546052845516e-05,                    8
                    2,  4.9956625007225e-05,                    8
                    2,  5.0207505915988e-05,                    8
                    2,  5.0580963706617e-05,                    8
                    2,  5.0591745595676e-05,                    8
                    2,  5.0672758306523e-05,                    8
                    2,  5.0939873060837e-05,                    8
                    2,  5.0692663053806e-05,                    8
                    2,  5.0079756957120e-05,                    8
                    2,  4.9754320574191e-05,                    8
                    2,  5.0168048180541e-05,                    8
                    2,  5.1352794727694e-05,                    8
                    2,  4.9608793725433e-05,                    8
                    2,  4.4544620992603e-05,                    8
                    2,  4.7530184788990e-05,                    8
                    2,  3.9308411595065e-05,                    8
                    2,  4.3761983220830e-05,                    8
                    2,  3.9707294973346e-05,                    8
                    2,  2.6216818060711e-05,                    8
                    3,  2.5674393919011e-05,                    8
                    3,  3.2470244656247e-05,                    8
                    3,  3.9183895638303e-05,                    8
                    3,  4.4795495043583e-05,                    8
                    3,  4.7993535831447e-05,                    8
                    3,  4.9924107453335e-05,                    8
                    3,  5.0800799383901e-05,                    8
                    3,  5.1227689196598e-05,                    8
                    3,  5.1389869134467e-05,                    8
                    3,  5.1298145796537e-05,                    8
                    3,  5.1528163309367e-05,                    8
                    3,  5.1719416977161e-05,                    8
                    3,  5.1725840558636e-05,                    8
                    3,  5.1975341350232e-05,                    8
                    3,  5.1237228643654e-05,                    8
                    3,  5.1371973950719e-05,                    8
                    3,  5.2991412228575e-05,                    8
                    3,  4.9756031147046e-05,                    8
                    3,  4.7825426647636e-05,                    8
                    3,  5.3759975900125e-05,                    8
                    3,  5.0872442697051e-05,                    8
                    3,  5.6434919042844e-05,                    8
                    3,  5.5707003919476e-05,                    8
                    3,  4.0416459445024e-05,                    8
                    3,  3.3115788959262e-05,                    8
