#          thread_idx,                error,           selected_k
                    0,  6.4242376136032e-05,                    9
                    0,  8.0673511404724e-05,                    9
                    0,  9.7960931064916e-05,                    9
                    0,  1.1192742230921e-04,                    9
                    0,  1.2119559321081e-04,                    9
                    0,  1.2974068754415e-04,                    9
                    0,  1.3416781561211e-04,                    9
                    0,  1.3677626871776e-04,                    9
                    0,  1.3793671900362e-04,                    9
                    0,  1.3881321731904e-04,                    9
                    0,  1.3884577870082e-04,                    9
                    0,  1.3848962640463e-04,                    9
                    0,  1.3854589874627e-04,                    9
                    0,  1.3979066908467e-04,                    9
                    0,  1.4094052446680e-04,                    9
                    0,  1.3553905272663e-04,                    9
                    0,  1.3423176448336e-04,                    9
                    0,  1.3229600802584e-04,                    9
                    0,  1.2255825898628e-04,                    9
                    0,  1.2559788534859e-04,                    9
                    0,  1.0344925183311e-04,                    9
                    0,  8.1286871039436e-05,                    9
                    0,  6.5125511263319e-05,                    9
                    0,  6.2563298119378e-05,                    9
                    0,  2.2080012584380e-05,                    9
                    1,  6.4586388939252e-05,                    8
                    1,  8.1123858190988e-05,                    8
                    1,  9.8943096553742e-05,                    8
                    1,  1.1443578259994e-04,                    8
                    1,  1.2384879599720e-04,                    8
                    1,  1.3012501216638e-04,                    8
                    1,  1.3440124995259e-04,                    8
                    1,  1.3689566682887e-04,                    8
                    1,  1.3836499758319e-04,                    8
                    1,  1.3872247553562e-04,                    8
                    1,  1.3874794496812e-04,                    8
                    1,  1.3835258223320e-04,                    8
                    1,  1.3829654643394e-04,                    8
                    1,  1.3719506955612e-04,                    8
                    1,  1.3673323746065e-04,                    8
                    1,  1.3554410420630e-04,                    8
                    1,  1.3707572185189e-04,                    8
                    1,  1.3570071401442e-04,                    8
                    1,  1.3422738847772e-04,                    8
                    1,  1.4023511939885e-04,                    8
                    1,  1.6525012005810e-04,                    8
                    1,  1.7883162742823e-04,                    8
                    1,  1.6136593740829e-04,                    8
                    1,  9.1283517884941e-05,                    8
                    1,  1.1818994334701e-04,                    8
                    2,  6.5206138064589e-05,                    9
                    2,  8.1814665767985e-05,                    9
                    2,  9.9470430925087e-05,                    9
                    2,  1.1505181767151e-04,                    9
                    2,  1.2574643712252e-04,                    9
                    2,  1.3191720012358e-04,                    9
                    2,  1.3626151589338e-04,                    9
                    2,  1.3879925223276e-04,                    9
                    2,  1.4007512713916e-04,                    9
                    2,  1.4067264236706e-04,                    9
                    2,  1.4068560760639e-04,                    9
                    2,  1.4118403175567e-04,                    9
                    2,  1.4109798564668e-04,                    9
                    2,  1.4100228149067e-04,                    9
                    2,  1.3978735302254e-04,                    9
                    2,  1.3848861395780e-04,                    9
                    2,  1.3887460375163e-04,                    9
                    2,  1.2828199488658e-04,                    9
                    2,  1.2724328103169e-04,                    9
                    2,  1.2462063075995e-04,                    9
                    2,  1.2630894337527e-04,                    9
                    2,  1.3379540159438e-04,                    9
                    2,  1.1110715649243e-04,                    9
                    2,  9.9882043368506e-05,                    9
                    2,  1.2694806852618e-04,                    9
                    3,  6.4290797324743e-05,                    9
                    3,  8.0490957579662e-05,                    9
                    3,  9.7110951389237e-05,                    9
                    3,  1.1148373845902e-04,                    9
                    3,  1.2083206146325e-04,                    9
                    3,  1.2740475025297e-04,                    9
                    3,  1.3175855877304e-04,                    9
                    3,  1.3485358414152e-04,                    9
                    3,  1.3644389956295e-04,                    9
                    3,  1.3709687678872e-04,                    9
                    3,  1.3697234521564e-04,                    9
                    3,  1.3641589081346e-04,                    9
                    3,  1.3666700059885e-04,                    9
                    3,  1.3766767354457e-04,                    9
                    3,  1.3825192851560e-04,                    9
                    3,  1.3573410127157e-04,                    9
                    3,  1.3312240713248e-04,                    9
                    3,  1.3806732456730e-04,                    9
                    3,  1.3403956846787e-04,                    9
                    3,  1.3780293409991e-04,                    9
                    3,  1.2304641565590e-04,                    9
                    3,  9.5364450088382e-05,                    9
                    3,  9.7818846300289e-05,                    9
                    3,  1.2399258883496e-04,                    9
                    3,  8.7176131558658e-05,                    9
