#          thread_idx,                error,           selected_k
                    0,  1.1988877456976e-05,                    5
                    0,  1.2512248211079e-05,                    5
                    0,  1.2982607110987e-05,                    5
                    0,  1.3190172979356e-05,                    5
                    0,  1.3321537594881e-05,                    5
                    0,  1.3423269867214e-05,                    5
                    0,  1.3455151145435e-05,                    5
                    0,  1.3493085697396e-05,                    5
                    0,  1.3491338473488e-05,                    5
                    0,  1.3421352700840e-05,                    5
                    0,  1.3424408985794e-05,                    5
                    0,  1.3671320060856e-05,                    5
                    0,  1.3792972258694e-05,                    5
                    0,  1.3781863851090e-05,                    5
                    0,  1.3608781777459e-05,                    5
                    0,  1.4178485057591e-05,                    5
                    0,  1.4226194480205e-05,                    5
                    0,  1.2286045234344e-05,                    5
                    0,  1.2910981239497e-05,                    5
                    0,  1.3611081781740e-05,                    5
                    0,  1.2210611957365e-05,                    5
                    0,  1.2130379173072e-06,                    5
                    1,  9.9277236113913e-06,                    5
                    1,  1.0902780189115e-05,                    5
                    1,  1.1894832852405e-05,                    5
                    1,  1.2094156546912e-05,                    5
                    1,  1.2218870880428e-05,                    5
                    1,  1.2283423230847e-05,                    5
                    1,  1.2234137199779e-05,                    5
                    1,  1.2291802815705e-05,                    5
                    1,  1.2296063141454e-05,                    5
                    1,  1.2350292997430e-05,                    5
                    1,  1.2304261036828e-05,                    5
                    1,  1.2275067778308e-05,                    5
                    1,  1.2246463329266e-05,                    5
                    1,  1.2234488544318e-05,                    5
                    1,  1.1963001332391e-05,                    5
                    1,  1.2293196204841e-05,                    5
                    1,  1.2151861940643e-05,                    5
                    1,  1.2735299252741e-05,                    5
                    1,  1.2322798775296e-05,                    5
                    1,  6.2969961221406e-06,                    5
                    1,  6.7722876449929e-06,                    5
                    1,  6.5327314105829e-06,                    5
                    2,  1.0300441320558e-05,                    5
                    2,  1.0811328559427e-05,                    5
                    2,  1.1579723072144e-05,                    5
                    2,  1.1847306785566e-05,                    5
                    2,  1.1978359248963e-05,                    5
                    2,  1.2018556351699e-05,                    5
                    2,  1.2068326179096e-05,                    5
                    2,  1.2101690052666e-05,                    5
                    2,  1.2165291414873e-05,                    5
                    2,  1.2178254095144e-05,                    5
                    2,  1.2074272230199e-05,                    5
                    2,  1.2127888904258e-05,                    5
                    2,  1.2047087834378e-05,                    5
                    2,  1.2209291520535e-05,                    5
                    2,  1.1930826075698e-05,                    5
                    2,  1.2097753760759e-05,                    5
                    2,  1.2483568776353e-05,                    5
                    2,  1.2356197370193e-05,                    5
                    2,  1.2379191378042e-05,                    5
                    2,  7.4229014050176e-06,                    5
                    2,  6.7111394486597e-06,                    5
                    2,  3.8216123199307e-06,                    5
                    3,  9.5528956104409e-06,                    7
                    3,  1.0151532388594e-05,                    7
                    3,  1.0664094430142e-05,                    7
                    3,  1.0899640417627e-05,                    7
                    3,  1.1041702839798e-05,                    7
                    3,  1.1114981574799e-05,                    7
                    3,  1.1181911955304e-05,                    7
                    3,  1.1208186791924e-05,                    7
                    3,  1.1354674268338e-05,                    7
                    3,  1.1363001195615e-05,                    7
                    3,  1.1495604764003e-05,                    7
                    3,  1.1669821946693e-05,                    7
                    3,  1.1570109501224e-05,                    7
                    3,  1.1702040399024e-05,                    7
                    3,  1.1624947133486e-05,                    7
                    3,  1.1316020459467e-05,                    7
                    3,  1.1866543915843e-05,                    7
                    3,  9.9848779958873e-06,                    7
                    3,  1.0040820672801e-05,                    7
                    3,  9.1139407768558e-06,                    7
                    3,  5.2344981333360e-06,                    7
                    3,  4.9782683520328e-06,                    7
