#          thread_idx,                error,           selected_k
                    0,  3.0201103419777e-10,                    7
                    0,  4.1417373249666e-10,                    7
                    0,  5.5999322261374e-10,                    7
                    0,  7.3293062797439e-10,                    7
                    0,  9.0902272210452e-10,                    7
                    0,  1.0485463777336e-09,                    7
                    0,  1.1327623121616e-09,                    7
                    0,  1.1729129508384e-09,                    7
                    0,  1.1894964757545e-09,                    7
                    0,  1.1980800493865e-09,                    7
                    0,  1.1890279755908e-09,                    7
                    0,  1.1764564078534e-09,                    7
                    0,  1.1751079977885e-09,                    7
                    0,  1.2278085320351e-09,                    7
                    0,  1.1457107224977e-09,                    7
                    0,  1.1651745175882e-09,                    7
                    0,  1.3908718012453e-09,                    7
                    0,  1.2360914873321e-09,                    7
                    0,  1.4808195761396e-09,                    7
                    0,  1.3287808860945e-09,                    7
                    1,  3.0137934938501e-10,                    7
                    1,  4.1358239978473e-10,                    7
                    1,  5.5989013482363e-10,                    7
                    1,  7.3462810552112e-10,                    7
                    1,  9.1389161900337e-10,                    7
                    1,  1.0547871433249e-09,                    7
                    1,  1.1418080062801e-09,                    7
                    1,  1.1993266763991e-09,                    7
                    1,  1.2071481339729e-09,                    7
                    1,  1.2198053307910e-09,                    7
                    1,  1.2160498413141e-09,                    7
                    1,  1.2341418954774e-09,                    7
                    1,  1.2554200636596e-09,                    7
                    1,  1.2076138486300e-09,                    7
                    1,  1.2806229652835e-09,                    7
                    1,  1.2586250825258e-09,                    7
                    1,  1.1623609625256e-09,                    7
                    1,  1.3655248158535e-09,                    7
                    1,  1.7010510739814e-09,                    7
                    1,  4.9644661208230e-10,                    7
                    2,  3.0090207230621e-10,                    7
                    2,  4.1268060664821e-10,                    7
                    2,  5.5804955278036e-10,                    7
                    2,  7.3064954772745e-10,                    7
                    2,  9.0817411464739e-10,                    7
                    2,  1.0487971095724e-09,                    7
                    2,  1.1310351657479e-09,                    7
                    2,  1.1784010067171e-09,                    7
                    2,  1.1794404677410e-09,                    7
                    2,  1.1935665744762e-09,                    7
                    2,  1.1802903275904e-09,                    7
                    2,  1.1970646019672e-09,                    7
                    2,  1.1901100031166e-09,                    7
                    2,  1.1722873848193e-09,                    7
                    2,  1.1488736875276e-09,                    7
                    2,  1.1663506003066e-09,                    7
                    2,  1.2327478746724e-09,                    7
                    2,  8.9591535576480e-10,                    7
                    2,  8.1445001030648e-10,                    7
                    2,  5.3412008764158e-10,                    7
                    3,  3.0075813259666e-10,                    7
                    3,  4.1254728255468e-10,                    7
                    3,  5.5804740458474e-10,                    7
                    3,  7.3097218109206e-10,                    7
                    3,  9.0717498534895e-10,                    7
                    3,  1.0438267549079e-09,                    7
                    3,  1.1223121463360e-09,                    7
                    3,  1.1751426058115e-09,                    7
                    3,  1.1842147148438e-09,                    7
                    3,  1.1916571107437e-09,                    7
                    3,  1.2202542187212e-09,                    7
                    3,  1.2414925105389e-09,                    7
                    3,  1.2423465984468e-09,                    7
                    3,  1.2789509827477e-09,                    7
                    3,  1.3321490026934e-09,                    7
                    3,  1.2616687867550e-09,                    7
                    3,  1.1761114582705e-09,                    7
                    3,  5.9552370441594e-10,                    7
                    3,  5.8733676059127e-10,                    7
                    3,  5.5880740697647e-10,                    7
