#          thread_idx,                error,           selected_k
                    0,  5.3353308295619e-11,                    9
                    0,  7.3260792711550e-11,                    9
                    0,  9.9244887792623e-11,                    9
                    0,  1.3035427106574e-10,                    9
                    0,  1.6233777108087e-10,                    9
                    0,  1.8782927196115e-10,                    9
                    0,  2.0315087994870e-10,                    9
                    0,  2.1087466759573e-10,                    9
                    0,  2.1473316164487e-10,                    9
                    0,  2.1687849498876e-10,                    9
                    0,  2.1644192744503e-10,                    9
                    0,  2.1588702727802e-10,                    9
                    0,  2.1533844435035e-10,                    9
                    0,  2.1865444301641e-10,                    9
                    0,  2.1782253163681e-10,                    9
                    0,  2.1578686824860e-10,                    9
                    0,  2.1575381500423e-10,                    9
                    0,  2.1959545719902e-10,                    9
                    0,  2.1841894597360e-10,                    9
                    0,  2.1828192800231e-10,                    9
                    0,  2.3605880067253e-10,                    9
                    0,  2.6130629847074e-10,                    9
                    0,  2.9079983178276e-10,                    9
                    0,  2.5084129115828e-10,                    9
                    0,  4.5081378633320e-11,                    9
                    1,  5.3308886885145e-11,                    9
                    1,  7.3080460219139e-11,                    9
                    1,  9.8770295538156e-11,                    9
                    1,  1.2924453988471e-10,                    9
                    1,  1.6003640118573e-10,                    9
                    1,  1.8413094327826e-10,                    9
                    1,  1.9794576573228e-10,                    9
                    1,  2.0507997902644e-10,                    9
                    1,  2.0875774320413e-10,                    9
                    1,  2.1072109177515e-10,                    9
                    1,  2.1125467657552e-10,                    9
                    1,  2.1141410813409e-10,                    9
                    1,  2.0932635999775e-10,                    9
                    1,  2.0869309669305e-10,                    9
                    1,  2.0624297529066e-10,                    9
                    1,  2.0766680246065e-10,                    9
                    1,  2.0948302076412e-10,                    9
                    1,  2.1144684547836e-10,                    9
                    1,  2.0359070653261e-10,                    9
                    1,  2.2289574666442e-10,                    9
                    1,  2.4069622267735e-10,                    9
                    1,  2.5348712298319e-10,                    9
                    1,  3.3277686436493e-10,                    9
                    1,  4.2929124859775e-10,                    9
                    1,  2.5469931920939e-10,                    9
                    2,  5.3316415655308e-11,                   12
                    2,  7.3271248413358e-11,                   12
                    2,  9.9376973476602e-11,                   12
                    2,  1.3078104582523e-10,                   12
                    2,  1.6331665064852e-10,                   12
                    2,  1.8968265622112e-10,                   12
                    2,  2.0553810006242e-10,                   12
                    2,  2.1296031245396e-10,                   12
                    2,  2.1633448940763e-10,                   12
                    2,  2.1881415388885e-10,                   12
                    2,  2.1937487758777e-10,                   12
                    2,  2.1897680694548e-10,                   12
                    2,  2.2142277804535e-10,                   12
                    2,  2.2298436113492e-10,                   12
                    2,  2.2213571440427e-10,                   12
                    2,  2.2565241155026e-10,                   12
                    2,  2.2928734562690e-10,                   12
                    2,  2.3417416789324e-10,                   12
                    2,  2.4698376547369e-10,                   12
                    2,  2.5398450910793e-10,                   12
                    2,  2.3330171936660e-10,                   12
                    2,  2.1710223740498e-10,                   12
                    2,  1.7804513500026e-10,                   12
                    2,  2.1411092961427e-10,                   12
                    2,  5.9839668967856e-11,                   12
                    3,  5.3329955316574e-11,                    9
                    3,  7.3070768101513e-11,                    9
                    3,  9.8678964694127e-11,                    9
                    3,  1.2898707509209e-10,                    9
                    3,  1.5943980685468e-10,                    9
                    3,  1.8312446922021e-10,                    9
                    3,  1.9640263610996e-10,                    9
                    3,  2.0309931821366e-10,                    9
                    3,  2.0625281828487e-10,                    9
                    3,  2.0774902201438e-10,                    9
                    3,  2.0873169761020e-10,                    9
                    3,  2.0836431032825e-10,                    9
                    3,  2.0806676580945e-10,                    9
                    3,  2.0865878249749e-10,                    9
                    3,  2.0920128353923e-10,                    9
                    3,  2.0867119207145e-10,                    9
                    3,  2.0979024976525e-10,                    9
                    3,  2.0807896023938e-10,                    9
                    3,  2.0948902865734e-10,                    9
                    3,  1.8941663664671e-10,                    9
                    3,  1.7574177011884e-10,                    9
                    3,  1.6502762036367e-10,                    9
                    3,  6.7092594560106e-11,                    9
                    3,  8.6009246097659e-11,                    9
                    3,  3.8407052217240e-11,                    9
