#          thread_idx,                error,           selected_k
                    0,  2.4517252454101e-04,                    8
                    0,  3.2900598106039e-04,                    8
                    0,  4.3787202902799e-04,                    8
                    0,  5.2583220902354e-04,                    8
                    0,  6.1207735396861e-04,                    8
                    0,  6.6698774832400e-04,                    8
                    0,  6.8810755688674e-04,                    8
                    0,  7.0102427937872e-04,                    8
                    0,  7.0716622704637e-04,                    8
                    0,  7.1382834111122e-04,                    8
                    0,  7.1480686401531e-04,                    8
                    0,  7.2515372724359e-04,                    8
                    0,  7.1792752523148e-04,                    8
                    0,  7.2062608341605e-04,                    8
                    0,  7.1519949101275e-04,                    8
                    0,  7.1054945389872e-04,                    8
                    0,  6.9243627222599e-04,                    8
                    0,  6.8059346638175e-04,                    8
                    0,  7.1969943261854e-04,                    8
                    0,  7.4717148750385e-04,                    8
                    0,  5.9203603383560e-04,                    8
                    0,  6.2723454017385e-04,                    8
                    0,  6.6957634351765e-04,                    8
                    1,  2.1525955838758e-04,                    9
                    1,  2.8968034148612e-04,                    9
                    1,  3.8112837822536e-04,                    9
                    1,  4.8054766683411e-04,                    9
                    1,  5.6021436963790e-04,                    9
                    1,  6.3417370167295e-04,                    9
                    1,  6.6011824367549e-04,                    9
                    1,  6.7678959512892e-04,                    9
                    1,  6.8490167312633e-04,                    9
                    1,  6.9296429411861e-04,                    9
                    1,  6.9805305893924e-04,                    9
                    1,  6.9545232785845e-04,                    9
                    1,  7.0068556308168e-04,                    9
                    1,  7.0479332519334e-04,                    9
                    1,  6.9355008988774e-04,                    9
                    1,  6.7874907937219e-04,                    9
                    1,  6.7811373682793e-04,                    9
                    1,  5.7467728097575e-04,                    9
                    1,  5.8367289726429e-04,                    9
                    1,  5.2266069784853e-04,                    9
                    1,  4.8134191528808e-04,                    9
                    1,  5.3235818215665e-04,                    9
                    1,  3.7784642370277e-04,                    9
                    2,  2.2969573673676e-04,                    8
                    2,  3.0823540807918e-04,                    8
                    2,  4.0689354541582e-04,                    8
                    2,  5.0820140338692e-04,                    8
                    2,  6.0592801794340e-04,                    8
                    2,  6.5701839212398e-04,                    8
                    2,  6.9912776439072e-04,                    8
                    2,  7.1771561306584e-04,                    8
                    2,  7.2390029935468e-04,                    8
                    2,  7.2640137701117e-04,                    8
                    2,  7.3028729253506e-04,                    8
                    2,  7.4013891152599e-04,                    8
                    2,  7.3532652109276e-04,                    8
                    2,  7.4087684287521e-04,                    8
                    2,  7.3064328481962e-04,                    8
                    2,  7.2613745939240e-04,                    8
                    2,  7.4652995791967e-04,                    8
                    2,  6.9147944653456e-04,                    8
                    2,  6.2315334909744e-04,                    8
                    2,  6.2702627131634e-04,                    8
                    2,  6.3407866199112e-04,                    8
                    2,  8.6427310487659e-04,                    8
                    2,  8.4231262042894e-05,                    8
                    3,  2.2220707436510e-04,                    8
                    3,  2.9925221121229e-04,                    8
                    3,  3.9206639993633e-04,                    8
                    3,  4.9628412714440e-04,                    8
                    3,  5.8144711946070e-04,                    8
                    3,  6.5033871127601e-04,                    8
                    3,  6.8158735337453e-04,                    8
                    3,  6.9654560072391e-04,                    8
                    3,  7.0592247768460e-04,                    8
                    3,  7.0720242619905e-04,                    8
                    3,  7.0271221298428e-04,                    8
                    3,  6.9266956674924e-04,                    8
                    3,  6.7115041749512e-04,                    8
                    3,  6.8774951491178e-04,                    8
                    3,  6.8784609150495e-04,                    8
                    3,  7.1576214151068e-04,                    8
                    3,  6.6823633322964e-04,                    8
                    3,  6.4942897716830e-04,                    8
                    3,  7.3525583123227e-04,                    8
                    3,  6.9608662392994e-04,                    8
                    3,  4.1686395405055e-04,                    8
                    3,  5.7481026165253e-04,                    8
                    3,  2.0866662511429e-04,                    8
                    4,  2.2902633129994e-04,                    9
                    4,  3.0668424783960e-04,                    9
                    4,  4.0269261434314e-04,                    9
                    4,  5.1236528104278e-04,                    9
                    4,  5.9645758506477e-04,                    9
                    4,  6.5618682127463e-04,                    9
                    4,  6.8224615143168e-04,                    9
                    4,  6.9424279632028e-04,                    9
                    4,  7.0166320854519e-04,                    9
                    4,  7.0536749163726e-04,                    9
                    4,  7.0895392961387e-04,                    9
                    4,  7.1420982476057e-04,                    9
                    4,  7.0976732967799e-04,                    9
                    4,  6.9550865193758e-04,                    9
                    4,  6.8462149591396e-04,                    9
                    4,  6.6844740563454e-04,                    9
                    4,  7.0722734278528e-04,                    9
                    4,  6.6662502139737e-04,                    9
                    4,  6.2559825037289e-04,                    9
                    4,  4.2052031536211e-04,                    9
                    4,  2.7886421343606e-04,                    9
                    4,  3.3542257367433e-04,                    9
                    4,  4.8597211598537e-05,                    9
                    5,  2.1158512512381e-04,                    9
                    5,  2.8449144282891e-04,                    9
                    5,  3.7364195984019e-04,                    9
                    5,  4.7400824685484e-04,                    9
                    5,  5.5995660262430e-04,                    9
                    5,  6.2413804831087e-04,                    9
                    5,  6.5062028348617e-04,                    9
                    5,  6.7162433487189e-04,                    9
                    5,  6.7825014499919e-04,                    9
                    5,  6.7853713893370e-04,                    9
                    5,  6.8267655833436e-04,                    9
                    5,  6.8248707709082e-04,                    9
                    5,  6.8751537941144e-04,                    9
                    5,  7.0548827592726e-04,                    9
                    5,  7.1978164419530e-04,                    9
                    5,  6.9952307890473e-04,                    9
                    5,  7.4529541614691e-04,                    9
                    5,  8.0067029862928e-04,                    9
                    5,  6.3147076734549e-04,                    9
                    5,  7.1906116720402e-04,                    9
                    5,  6.4409709520893e-04,                    9
                    5,  5.1851646648789e-04,                    9
                    5,  5.1630666979797e-04,                    9
                    6,  2.1996449740353e-04,                    8
                    6,  2.9324345862938e-04,                    8
                    6,  3.8699900847747e-04,                    8
                    6,  4.8280543229708e-04,                    8
                    6,  5.7213447992440e-04,                    8
                    6,  6.1618758009501e-04,                    8
                    6,  6.5025713746564e-04,                    8
                    6,  6.8032711088615e-04,                    8
                    6,  6.8736072732006e-04,                    8
                    6,  6.9015799592395e-04,                    8
                    6,  6.9029160230593e-04,                    8
                    6,  6.8056490334615e-04,                    8
                    6,  7.1428597920073e-04,                    8
                    6,  6.9941811098028e-04,                    8
                    6,  6.8872542055019e-04,                    8
                    6,  7.1677492669955e-04,                    8
                    6,  7.1581189514933e-04,                    8
                    6,  7.9401595433856e-04,                    8
                    6,  6.9267649969526e-04,                    8
                    6,  5.5300735129066e-04,                    8
                    6,  4.3964525033516e-04,                    8
                    6,  3.7826951974941e-04,                    8
                    6,  5.1926560505855e-04,                    8
                    7,  2.3633221153730e-04,                    9
                    7,  3.2008042602093e-04,                    9
                    7,  4.2363562649361e-04,                    9
                    7,  5.2118718584783e-04,                    9
                    7,  6.0257850343828e-04,                    9
                    7,  6.7724966856766e-04,                    9
                    7,  7.0071523432061e-04,                    9
                    7,  7.1731395307168e-04,                    9
                    7,  7.2304514537447e-04,                    9
                    7,  7.2659312675891e-04,                    9
                    7,  7.3198607789553e-04,                    9
                    7,  7.3458031435026e-04,                    9
                    7,  7.4609830576819e-04,                    9
                    7,  7.3575983222995e-04,                    9
