#          thread_idx,                error,           selected_k
                    0,  3.0173013261570e-10,                    7
                    0,  4.1418159578219e-10,                    7
                    0,  5.6069990170951e-10,                    7
                    0,  7.3605434892042e-10,                    7
                    0,  9.1597917450509e-10,                    7
                    0,  1.0589743584774e-09,                    7
                    0,  1.1353070828184e-09,                    7
                    0,  1.1827192982684e-09,                    7
                    0,  1.1964023692553e-09,                    7
                    0,  1.1890282309090e-09,                    7
                    0,  1.1892342378330e-09,                    7
                    0,  1.2359290176790e-09,                    7
                    0,  1.2102933085516e-09,                    7
                    0,  1.1823272443466e-09,                    7
                    0,  1.1343203253887e-09,                    7
                    0,  1.1578467269198e-09,                    7
                    0,  1.2942708360706e-09,                    7
                    0,  1.4412423424080e-09,                    7
                    0,  6.0597141902134e-10,                    7
                    0,  8.2555736244312e-10,                    7
                    1,  2.9998935319902e-10,                    8
                    1,  4.1190390726562e-10,                    8
                    1,  5.5804806457791e-10,                    8
                    1,  7.3274481314798e-10,                    8
                    1,  9.1121444605320e-10,                    8
                    1,  1.0537367475782e-09,                    8
                    1,  1.1402651478002e-09,                    8
                    1,  1.1731536576182e-09,                    8
                    1,  1.2025175122267e-09,                    8
                    1,  1.2214990894270e-09,                    8
                    1,  1.1894893765478e-09,                    8
                    1,  1.1833982351256e-09,                    8
                    1,  1.1385161497850e-09,                    8
                    1,  1.1460914929823e-09,                    8
                    1,  1.1763044461755e-09,                    8
                    1,  1.1414397840398e-09,                    8
                    1,  1.1593740614235e-09,                    8
                    1,  1.0245933467460e-09,                    8
                    1,  6.7639660794715e-10,                    8
                    1,  3.6670231615123e-10,                    8
                    2,  3.0245667354762e-10,                    8
                    2,  4.1566892263761e-10,                    8
                    2,  5.6396120097891e-10,                    8
                    2,  7.4217283849029e-10,                    8
                    2,  9.2776362096141e-10,                    8
                    2,  1.0806262723555e-09,                    8
                    2,  1.1719436617583e-09,                    8
                    2,  1.2275080664166e-09,                    8
                    2,  1.2595623269413e-09,                    8
                    2,  1.2715951442785e-09,                    8
                    2,  1.2913644463363e-09,                    8
                    2,  1.2743970131526e-09,                    8
                    2,  1.1901405461436e-09,                    8
                    2,  1.2406020378414e-09,                    8
                    2,  1.3364673252929e-09,                    8
                    2,  1.1231449755425e-09,                    8
                    2,  1.1135221177571e-09,                    8
                    2,  1.2175724196920e-09,                    8
                    2,  1.4042139832116e-09,                    8
                    2,  1.6640049680736e-09,                    8
                    3,  3.0094235246609e-10,                    7
                    3,  4.1285568602084e-10,                    7
                    3,  5.5872943955292e-10,                    7
                    3,  7.3251519825196e-10,                    7
                    3,  9.0798780294843e-10,                    7
                    3,  1.0442621611066e-09,                    7
                    3,  1.1240137459205e-09,                    7
                    3,  1.1715573512422e-09,                    7
                    3,  1.2016836682751e-09,                    7
                    3,  1.1818977764953e-09,                    7
                    3,  1.1923047564488e-09,                    7
                    3,  1.2399386238081e-09,                    7
                    3,  1.2427852865054e-09,                    7
                    3,  1.1519983829230e-09,                    7
                    3,  1.1684173621897e-09,                    7
                    3,  1.2759515304619e-09,                    7
                    3,  1.2030422535519e-09,                    7
                    3,  1.2688984284453e-09,                    7
                    3,  1.4393870613796e-09,                    7
                    3,  1.0870874179538e-09,                    7
