#          thread_idx,                error,           selected_k
                    0,  2.3034872442405e-04,                    8
                    0,  3.1054548724946e-04,                    8
                    0,  4.0855725208171e-04,                    8
                    0,  5.1217492126128e-04,                    8
                    0,  5.9303849294736e-04,                    8
                    0,  6.4926868217259e-04,                    8
                    0,  6.7900670427064e-04,                    8
                    0,  7.1218166782325e-04,                    8
                    0,  7.2384597218074e-04,                    8
                    0,  7.2654667274231e-04,                    8
                    0,  7.2874896456588e-04,                    8
                    0,  7.3103175272342e-04,                    8
                    0,  7.3352185799910e-04,                    8
                    0,  7.3185843676990e-04,                    8
                    0,  6.8813343565782e-04,                    8
                    0,  6.8028087211225e-04,                    8
                    0,  7.2557354113894e-04,                    8
                    0,  6.5573744169182e-04,                    8
                    0,  6.3087069682039e-04,                    8
                    0,  5.7833866401125e-04,                    8
                    0,  7.0145721954536e-04,                    8
                    0,  2.6637387242199e-04,                    8
                    0,  3.6509800102938e-04,                    8
                    1,  2.2397730817107e-04,                    8
                    1,  3.0137286386042e-04,                    8
                    1,  4.0127905686353e-04,                    8
                    1,  5.1223014151010e-04,                    8
                    1,  6.0806232023191e-04,                    8
                    1,  6.7868068244571e-04,                    8
                    1,  7.1226904097258e-04,                    8
                    1,  7.2735391975872e-04,                    8
                    1,  7.3893866227294e-04,                    8
                    1,  7.4340252313482e-04,                    8
                    1,  7.4630954350444e-04,                    8
                    1,  7.4434168999376e-04,                    8
                    1,  7.3683510840905e-04,                    8
                    1,  7.2390802333488e-04,                    8
                    1,  7.2084824554605e-04,                    8
                    1,  6.9190790544380e-04,                    8
                    1,  6.9030765422437e-04,                    8
                    1,  6.3783924112574e-04,                    8
                    1,  7.1575412285491e-04,                    8
                    1,  6.8466221765849e-04,                    8
                    1,  5.0295205706580e-04,                    8
                    1,  4.4179747244201e-04,                    8
                    1,  1.7321019781400e-04,                    8
                    2,  2.3133441320773e-04,                    9
                    2,  3.1127653570771e-04,                    9
                    2,  4.1543899223584e-04,                    9
                    2,  5.2111805172546e-04,                    9
                    2,  6.2066541740502e-04,                    9
                    2,  6.9169810937842e-04,                    9
                    2,  7.1668678461465e-04,                    9
                    2,  7.3214122912152e-04,                    9
                    2,  7.5110478215341e-04,                    9
                    2,  7.5825975772395e-04,                    9
                    2,  7.6474488352129e-04,                    9
                    2,  7.7588396486517e-04,                    9
                    2,  7.8542268121206e-04,                    9
                    2,  7.8376418286272e-04,                    9
                    2,  7.6909115333471e-04,                    9
                    2,  7.7750701914497e-04,                    9
                    2,  7.4860730488030e-04,                    9
                    2,  8.0613349210769e-04,                    9
                    2,  7.0818016133466e-04,                    9
                    2,  7.9387096252939e-04,                    9
                    2,  7.9750469730699e-04,                    9
                    2,  5.3367108686717e-04,                    9
                    2,  6.9628205186819e-04,                    9
                    3,  2.1937662053882e-04,                    9
                    3,  2.9576221846341e-04,                    9
                    3,  3.8710707517459e-04,                    9
                    3,  4.8883112302755e-04,                    9
                    3,  5.7215955434917e-04,                    9
                    3,  6.2792357441266e-04,                    9
                    3,  6.6135224690949e-04,                    9
                    3,  6.7877296439178e-04,                    9
                    3,  6.8546849527963e-04,                    9
                    3,  6.8797473062566e-04,                    9
                    3,  6.9721312567405e-04,                    9
                    3,  7.0437589054103e-04,                    9
                    3,  7.0509886771051e-04,                    9
                    3,  7.1283982505377e-04,                    9
                    3,  7.1425484859565e-04,                    9
                    3,  7.5916312447579e-04,                    9
                    3,  7.5001529706071e-04,                    9
                    3,  8.4964826367482e-04,                    9
                    3,  8.7772257392832e-04,                    9
                    3,  5.9935714640530e-04,                    9
                    3,  6.9943513550623e-04,                    9
                    3,  6.1362453683001e-04,                    9
                    3,  3.8179420470060e-04,                    9
                    4,  2.2961300127379e-04,                   17
                    4,  3.1058046867181e-04,                   17
                    4,  4.0938454657158e-04,                   17
                    4,  5.1860387359549e-04,                   17
                    4,  6.1036802932338e-04,                   17
                    4,  6.6381631715270e-04,                   17
                    4,  6.9890823432235e-04,                   17
                    4,  7.1901940798179e-04,                   17
                    4,  7.3583316472205e-04,                   17
                    4,  7.4027992875668e-04,                   17
                    4,  7.3922832683831e-04,                   17
                    4,  7.3673505554001e-04,                   17
                    4,  7.3900970725402e-04,                   17
                    4,  7.4237205439262e-04,                   17
                    4,  7.7917088794580e-04,                   17
                    4,  7.7530540124773e-04,                   17
                    4,  7.3459152772775e-04,                   17
                    4,  8.6456167545971e-04,                   17
                    4,  8.3141955812935e-04,                   17
                    4,  9.3529382059161e-04,                   17
                    4,  8.6142129842700e-04,                   17
                    4,  1.1108851070921e-03,                   17
                    4,  1.4370568442968e-03,                   17
                    5,  2.1883520882018e-04,                    8
                    5,  2.9330226580237e-04,                    8
                    5,  3.8775085962137e-04,                    8
                    5,  4.8241829182144e-04,                    8
                    5,  5.7045479828259e-04,                    8
                    5,  6.2218631637238e-04,                    8
                    5,  6.5094307793435e-04,                    8
                    5,  6.6681088002872e-04,                    8
                    5,  6.8158371818043e-04,                    8
                    5,  6.8403738415461e-04,                    8
                    5,  6.9039135218221e-04,                    8
                    5,  6.9055535373342e-04,                    8
                    5,  6.9296978902184e-04,                    8
                    5,  6.7831021609900e-04,                    8
                    5,  7.0304792759014e-04,                    8
                    5,  7.0253191855815e-04,                    8
                    5,  7.0032897617033e-04,                    8
                    5,  7.1919207058027e-04,                    8
                    5,  6.4206540894266e-04,                    8
                    5,  5.3658051236635e-04,                    8
                    5,  6.0300998947586e-04,                    8
                    5,  3.1992485089995e-04,                    8
                    5,  1.4355355478976e-04,                    8
                    6,  2.2397730817107e-04,                    8
                    6,  3.0137286386042e-04,                    8
                    6,  4.0127905686353e-04,                    8
                    6,  5.1223014151010e-04,                    8
                    6,  6.0806232023191e-04,                    8
                    6,  6.7868068244571e-04,                    8
                    6,  7.1226904097258e-04,                    8
                    6,  7.2735391975872e-04,                    8
                    6,  7.3893866227294e-04,                    8
                    6,  7.4340252313482e-04,                    8
                    6,  7.4630954350444e-04,                    8
                    6,  7.4434168999376e-04,                    8
                    6,  7.3683510840905e-04,                    8
                    6,  7.2390802333488e-04,                    8
                    6,  7.2084824554605e-04,                    8
                    6,  6.9190790544380e-04,                    8
                    6,  6.9030765422437e-04,                    8
                    6,  6.3783924112574e-04,                    8
                    6,  7.1575412285491e-04,                    8
                    6,  6.8466221765849e-04,                    8
                    6,  5.0295205706580e-04,                    8
                    6,  4.4179747244201e-04,                    8
                    6,  1.7321019781400e-04,                    8
                    7,  2.3557421858332e-04,                    8
                    7,  3.1855403770560e-04,                    8
                    7,  4.2026745436958e-04,                    8
                    7,  5.3105783439595e-04,                    8
                    7,  6.2909396633831e-04,                    8
                    7,  6.9620343240396e-04,                    8
                    7,  7.2734112903614e-04,                    8
                    7,  7.5032185339994e-04,                    8
                    7,  7.5654697911367e-04,                    8
                    7,  7.6290577448878e-04,                    8
                    7,  7.6500738557789e-04,                    8
                    7,  7.7106082273848e-04,                    8
                    7,  7.6932882413130e-04,                    8
                    7,  7.5772062005744e-04,                    8
                    7,  7.8611924049943e-04,                    8
                    7,  7.6041435213943e-04,                    8
                    7,  7.5333809579037e-04,                    8
                    7,  7.9301596915187e-04,                    8
                    7,  6.7515864226952e-04,                    8
                    7,  5.5348469782532e-04,                    8
                    7,  6.5640250195959e-04,                    8
                    7,  7.7453128226797e-04,                    8
                    7,  3.4615467398417e-04,                    8
                    8,  2.4176718233694e-04,                    9
                    8,  3.2475419178694e-04,                    9
                    8,  4.2815784303062e-04,                    9
                    8,  5.4209170621103e-04,                    9
                    8,  6.4361846325222e-04,                    9
                    8,  7.0384162900692e-04,                    9
                    8,  7.2594458824102e-04,                    9
                    8,  7.4390788880991e-04,                    9
                    8,  7.5212325434542e-04,                    9
                    8,  7.6005504339877e-04,                    9
                    8,  7.5739827552475e-04,                    9
                    8,  7.6189957258762e-04,                    9
                    8,  7.8271833457122e-04,                    9
                    8,  7.7934718899973e-04,                    9
                    8,  7.8169033942203e-04,                    9
                    8,  7.7499747625974e-04,                    9
                    8,  7.7170352882079e-04,                    9
                    8,  7.6297170838531e-04,                    9
                    8,  6.8096354934546e-04,                    9
                    8,  6.5482449040969e-04,                    9
                    8,  4.5544398699496e-04,                    9
                    8,  4.9943188887398e-04,                    9
                    8,  6.4929027212560e-04,                    9
                    9,  2.2454602480897e-04,                    8
                    9,  3.0280102517920e-04,                    8
                    9,  3.9666036134996e-04,                    8
                    9,  5.0161938695469e-04,                    8
                    9,  6.0426046199417e-04,                    8
                    9,  6.5957188482476e-04,                    8
                    9,  6.8347640760717e-04,                    8
                    9,  7.0057748362703e-04,                    8
                    9,  7.0556144704262e-04,                    8
                    9,  7.1150463994145e-04,                    8
                    9,  7.0693533518103e-04,                    8
                    9,  7.0903239902764e-04,                    8
                    9,  7.0610384096613e-04,                    8
                    9,  7.2731427201858e-04,                    8
                    9,  7.3524224229316e-04,                    8
                    9,  7.3360409933388e-04,                    8
                    9,  7.1094303051004e-04,                    8
                    9,  6.6753618442343e-04,                    8
                    9,  7.1639004347441e-04,                    8
                    9,  7.5760152184678e-04,                    8
                    9,  8.0676417853055e-04,                    8
                    9,  1.0600818160013e-03,                    8
                    9,  1.0837629238870e-03,                    8
                   10,  2.3895502059470e-04,                    8
                   10,  3.2181830131768e-04,                    8
                   10,  4.2430780139540e-04,                    8
                   10,  5.2336783737521e-04,                    8
                   10,  6.2391039185092e-04,                    8
                   10,  6.6706624860203e-04,                    8
                   10,  6.9212797911359e-04,                    8
                   10,  7.0403118277199e-04,                    8
                   10,  7.0746042646944e-04,                    8
                   10,  7.0934996353137e-04,                    8
                   10,  7.1532293493368e-04,                    8
                   10,  7.0236773509526e-04,                    8
                   10,  6.9732576012686e-04,                    8
                   10,  7.0011798336874e-04,                    8
                   10,  6.9125720637275e-04,                    8
                   10,  7.2015368006107e-04,                    8
                   10,  7.3288290518637e-04,                    8
                   10,  7.7736067991005e-04,                    8
                   10,  8.0180159359915e-04,                    8
                   10,  7.6441721607818e-04,                    8
