#          thread_idx,                error,           selected_k
                    0,  6.1399481631468e-04,                    7
                    0,  8.2510600516184e-04,                    7
                    0,  1.0591699010360e-03,                    7
                    0,  1.3146182916303e-03,                    7
                    0,  1.5515446452296e-03,                    7
                    0,  1.6772735826569e-03,                    7
                    0,  1.7192409227879e-03,                    7
                    0,  1.7548971039880e-03,                    7
                    0,  1.7745212539286e-03,                    7
                    0,  1.7948350724609e-03,                    7
                    0,  1.7979565791402e-03,                    7
                    0,  1.7777967520283e-03,                    7
                    0,  1.7998219787615e-03,                    7
                    0,  1.8931141611298e-03,                    7
                    0,  1.9908180456223e-03,                    7
                    0,  2.1459184646308e-03,                    7
                    0,  1.6674210058933e-03,                    7
                    0,  1.5703263419581e-03,                    7
                    0,  1.3921290027649e-03,                    7
                    0,  1.8693256305310e-03,                    7
                    1,  5.8408508366038e-04,                    7
                    1,  7.7506152680925e-04,                    7
                    1,  1.0044494422651e-03,                    7
                    1,  1.2662526173474e-03,                    7
                    1,  1.4751089073557e-03,                    7
                    1,  1.6404119983138e-03,                    7
                    1,  1.7046202703647e-03,                    7
                    1,  1.7316182833625e-03,                    7
                    1,  1.7256347997170e-03,                    7
                    1,  1.7402190200303e-03,                    7
                    1,  1.7571497246037e-03,                    7
                    1,  1.7728869012966e-03,                    7
                    1,  1.6723211565920e-03,                    7
                    1,  1.5513602692368e-03,                    7
                    1,  1.4394743571103e-03,                    7
                    1,  1.3265877297876e-03,                    7
                    1,  1.3854660613697e-03,                    7
                    1,  1.3159207618335e-03,                    7
                    1,  9.8841633405382e-04,                    7
                    1,  6.7559059512797e-05,                    7
                    2,  5.7280017085628e-04,                    7
                    2,  7.7395551324753e-04,                    7
                    2,  1.0052823528581e-03,                    7
                    2,  1.2709688212962e-03,                    7
                    2,  1.4422979940813e-03,                    7
                    2,  1.5485657198757e-03,                    7
                    2,  1.6105319619879e-03,                    7
                    2,  1.6465610433676e-03,                    7
                    2,  1.6425794546771e-03,                    7
                    2,  1.6928052294769e-03,                    7
                    2,  1.6790966641354e-03,                    7
                    2,  1.7721012564357e-03,                    7
                    2,  1.7188433387978e-03,                    7
                    2,  1.7332726371188e-03,                    7
                    2,  1.6009918322985e-03,                    7
                    2,  1.5584410911622e-03,                    7
                    2,  1.5694119353705e-03,                    7
                    2,  1.0866002329346e-03,                    7
                    2,  1.2685028798074e-03,                    7
                    2,  4.0716447458611e-04,                    7
                    3,  6.1837562802620e-04,                    7
                    3,  8.1757036921479e-04,                    7
                    3,  1.0866837959655e-03,                    7
                    3,  1.3513810921303e-03,                    7
                    3,  1.5956156195938e-03,                    7
                    3,  1.6884043022236e-03,                    7
                    3,  1.7373095001060e-03,                    7
                    3,  1.7636384016835e-03,                    7
                    3,  1.7844522035687e-03,                    7
                    3,  1.7732898235600e-03,                    7
                    3,  1.7760714712485e-03,                    7
                    3,  1.8139287534033e-03,                    7
                    3,  1.8120589996415e-03,                    7
                    3,  1.7758782207997e-03,                    7
                    3,  2.0990641199928e-03,                    7
                    3,  2.0192054760407e-03,                    7
                    3,  1.7532407663975e-03,                    7
                    3,  1.9747748757353e-03,                    7
                    3,  1.5430095548972e-03,                    7
                    3,  4.9110679822497e-04,                    7
