#          thread_idx,                error,           selected_k
                    0,  3.0027839554171e-10,                    8
                    0,  4.1193943799661e-10,                    8
                    0,  5.5739080360642e-10,                    8
                    0,  7.3073412835431e-10,                    8
                    0,  9.0631922380813e-10,                    8
                    0,  1.0427481645877e-09,                    8
                    0,  1.1254331214241e-09,                    8
                    0,  1.1532364894317e-09,                    8
                    0,  1.1853878616524e-09,                    8
                    0,  1.1803254131062e-09,                    8
                    0,  1.1455935368201e-09,                    8
                    0,  1.1906440586135e-09,                    8
                    0,  1.2445907804852e-09,                    8
                    0,  1.1651960919456e-09,                    8
                    0,  1.1153103355916e-09,                    8
                    0,  1.1311513704326e-09,                    8
                    0,  1.3040397292053e-09,                    8
                    0,  1.0216397421940e-09,                    8
                    0,  8.7326385192271e-10,                    8
                    0,  5.0477405870385e-10,                    8
                    1,  3.0161642067294e-10,                    8
                    1,  4.1328959166957e-10,                    8
                    1,  5.5796056106554e-10,                    8
                    1,  7.2867807536180e-10,                    8
                    1,  9.0103225435694e-10,                    8
                    1,  1.0340792622684e-09,                    8
                    1,  1.1051591312162e-09,                    8
                    1,  1.1466821345297e-09,                    8
                    1,  1.1750200497874e-09,                    8
                    1,  1.1838480865384e-09,                    8
                    1,  1.1941474458049e-09,                    8
                    1,  1.1999740675956e-09,                    8
                    1,  1.2116543808475e-09,                    8
                    1,  1.1932410999837e-09,                    8
                    1,  1.3770380415251e-09,                    8
                    1,  1.4470525079992e-09,                    8
                    1,  1.2929767141029e-09,                    8
                    1,  1.5710835590559e-09,                    8
                    1,  1.3225790447912e-09,                    8
                    1,  1.1799638233305e-09,                    8
                    2,  3.0154022053051e-10,                    8
                    2,  4.1366886760825e-10,                    8
                    2,  5.5961882425714e-10,                    8
                    2,  7.3348185431708e-10,                    8
                    2,  9.0960193171351e-10,                    8
                    2,  1.0519037894853e-09,                    8
                    2,  1.1327368533107e-09,                    8
                    2,  1.1710428059371e-09,                    8
                    2,  1.2021991932432e-09,                    8
                    2,  1.2185434585139e-09,                    8
                    2,  1.1946784680659e-09,                    8
                    2,  1.1971779782725e-09,                    8
                    2,  1.1827834458215e-09,                    8
                    2,  1.1280090364003e-09,                    8
                    2,  1.0212184006577e-09,                    8
                    2,  1.0770618332819e-09,                    8
                    2,  1.1255381185006e-09,                    8
                    2,  1.3529315281437e-09,                    8
                    2,  1.6748528769092e-09,                    8
                    2,  1.9007852636437e-09,                    8
                    3,  3.0323133848730e-10,                    8
                    3,  4.1678420442299e-10,                    8
                    3,  5.6509095605758e-10,                    8
                    3,  7.4333370082311e-10,                    8
                    3,  9.2717771159241e-10,                    8
                    3,  1.0803093734232e-09,                    8
                    3,  1.1672013175943e-09,                    8
                    3,  1.2151384445743e-09,                    8
                    3,  1.2420038236766e-09,                    8
                    3,  1.2550806355274e-09,                    8
                    3,  1.2923554651823e-09,                    8
                    3,  1.2452990448263e-09,                    8
                    3,  1.2622608844287e-09,                    8
                    3,  1.2074495540931e-09,                    8
                    3,  1.0562812581889e-09,                    8
                    3,  1.0492366588532e-09,                    8
                    3,  1.1224663965482e-09,                    8
                    3,  8.7123495003844e-10,                    8
                    3,  5.6936231903229e-10,                    8
                    3,  4.0114386433072e-10,                    8
