#          thread_idx,                error,           selected_k
                    0,  1.6115224062377e-04,                    9
                    0,  2.2100997830080e-04,                    9
                    0,  2.9902388019889e-04,                    9
                    0,  3.9103547999343e-04,                    9
                    0,  4.8661621696292e-04,                    9
                    0,  5.6462349707998e-04,                    9
                    0,  6.1511609010129e-04,                    9
                    0,  6.3823535510991e-04,                    9
                    0,  6.5023966614068e-04,                    9
                    0,  6.5892747566981e-04,                    9
                    0,  6.6253773248261e-04,                    9
                    0,  6.6108459208663e-04,                    9
                    0,  6.6326474142223e-04,                    9
                    0,  6.6173928379114e-04,                    9
                    0,  6.6556397509970e-04,                    9
                    0,  6.6570920290586e-04,                    9
                    0,  6.8632067914554e-04,                    9
                    0,  7.0207659737590e-04,                    9
                    0,  7.4529446196399e-04,                    9
                    0,  7.5188584535366e-04,                    9
                    0,  8.1139793780117e-04,                    9
                    0,  7.3161595403290e-04,                    9
                    0,  6.9847884528868e-04,                    9
                    0,  6.6846048983316e-04,                    9
                    0,  6.7746942544507e-04,                    9
                    1,  1.6076523098944e-04,                    9
                    1,  2.2048272631331e-04,                    9
                    1,  2.9655461161643e-04,                    9
                    1,  3.8809307117027e-04,                    9
                    1,  4.8112748810919e-04,                    9
                    1,  5.5051079029644e-04,                    9
                    1,  5.9403457543582e-04,                    9
                    1,  6.1800172004575e-04,                    9
                    1,  6.3388818782858e-04,                    9
                    1,  6.3885668500030e-04,                    9
                    1,  6.4029079572790e-04,                    9
                    1,  6.3859477691494e-04,                    9
                    1,  6.4740205318742e-04,                    9
                    1,  6.4793882490187e-04,                    9
                    1,  6.5309333529951e-04,                    9
                    1,  6.6308817173627e-04,                    9
                    1,  6.4984633461058e-04,                    9
                    1,  6.4367393684498e-04,                    9
                    1,  5.9149163588614e-04,                    9
                    1,  5.9255736236738e-04,                    9
                    1,  5.0461129581547e-04,                    9
                    1,  5.8249593039569e-04,                    9
                    1,  4.6648018138079e-04,                    9
                    1,  4.2671748077915e-04,                    9
                    1,  4.7621839727894e-04,                    9
                    2,  1.5950856998248e-04,                    9
                    2,  2.1853838679753e-04,                    9
                    2,  2.9493854599132e-04,                    9
                    2,  3.8475301266967e-04,                    9
                    2,  4.7651869012980e-04,                    9
                    2,  5.4908001137289e-04,                    9
                    2,  5.9320456388064e-04,                    9
                    2,  6.1399504363222e-04,                    9
                    2,  6.2476381133265e-04,                    9
                    2,  6.2957064303681e-04,                    9
                    2,  6.3392575882429e-04,                    9
                    2,  6.3358598868443e-04,                    9
                    2,  6.3221808329355e-04,                    9
                    2,  6.3976074255310e-04,                    9
                    2,  6.2416853487141e-04,                    9
                    2,  6.0968604523776e-04,                    9
                    2,  6.0213493598282e-04,                    9
                    2,  6.3539466321898e-04,                    9
                    2,  6.4886970118200e-04,                    9
                    2,  6.5155528040949e-04,                    9
                    2,  6.0729146722507e-04,                    9
                    2,  5.8321113149722e-04,                    9
                    2,  4.3765447483698e-04,                    9
                    2,  3.2544093454362e-04,                    9
                    2,  1.9039031089547e-04,                    9
                    3,  1.6477681279289e-04,                   10
                    3,  2.2558135465329e-04,                   10
                    3,  3.0403237947267e-04,                   10
                    3,  3.9715495171296e-04,                   10
                    3,  4.9024780232427e-04,                   10
                    3,  5.5928033413453e-04,                   10
                    3,  6.0345746190986e-04,                   10
                    3,  6.2327520486347e-04,                   10
                    3,  6.3433978512204e-04,                   10
                    3,  6.4316467249451e-04,                   10
                    3,  6.4666418499641e-04,                   10
                    3,  6.4894436563890e-04,                   10
                    3,  6.5104697888071e-04,                   10
                    3,  6.4683412734997e-04,                   10
                    3,  6.4543308623248e-04,                   10
                    3,  6.3924173389403e-04,                   10
                    3,  6.3283709847606e-04,                   10
                    3,  6.0997128710021e-04,                   10
                    3,  6.0822911008431e-04,                   10
                    3,  5.5894064700702e-04,                   10
                    3,  5.0993051239119e-04,                   10
                    3,  4.7077404439932e-04,                   10
                    3,  4.0481987687015e-04,                   10
                    3,  4.7642159117180e-04,                   10
                    3,  3.5711998072799e-04,                   10
