#          thread_idx,                error,           selected_k
                    0,  4.7275896138871e-05,                    8
                    0,  6.0629646665951e-05,                    8
                    0,  7.5189041240685e-05,                    8
                    0,  8.8215146386711e-05,                    8
                    0,  9.8864626344831e-05,                    8
                    0,  1.0661173561704e-04,                    8
                    0,  1.1101363919214e-04,                    8
                    0,  1.1305528461366e-04,                    8
                    0,  1.1494018791935e-04,                    8
                    0,  1.1527799715541e-04,                    8
                    0,  1.1452577474322e-04,                    8
                    0,  1.1647682404606e-04,                    8
                    0,  1.1588231181084e-04,                    8
                    0,  1.1482164313135e-04,                    8
                    0,  1.0776731257564e-04,                    8
                    0,  1.1130287050487e-04,                    8
                    0,  1.1414196263035e-04,                    8
                    0,  9.4337057087560e-05,                    8
                    0,  7.9493962806453e-05,                    8
                    0,  5.0322069603074e-05,                    8
                    0,  2.2811839742628e-05,                    8
                    0,  1.8550522133358e-05,                    8
                    1,  4.7205253913001e-05,                    8
                    1,  6.0522211299399e-05,                    8
                    1,  7.6224502120921e-05,                    8
                    1,  9.0401500210553e-05,                    8
                    1,  1.0084785939834e-04,                    8
                    1,  1.0848800851780e-04,                    8
                    1,  1.1454282121989e-04,                    8
                    1,  1.1688639166841e-04,                    8
                    1,  1.1828115813104e-04,                    8
                    1,  1.2019482885551e-04,                    8
                    1,  1.2052929458413e-04,                    8
                    1,  1.1841646440939e-04,                    8
                    1,  1.1822712351351e-04,                    8
                    1,  1.1877214519896e-04,                    8
                    1,  1.2246970206494e-04,                    8
                    1,  1.2199598282541e-04,                    8
                    1,  1.2410016257977e-04,                    8
                    1,  1.1550177541005e-04,                    8
                    1,  1.3423186211541e-04,                    8
                    1,  1.6080728791313e-04,                    8
                    1,  8.9119724125397e-05,                    8
                    1,  1.0202225022298e-04,                    8
                    2,  4.6745209698414e-05,                    8
                    2,  6.0247382234684e-05,                    8
                    2,  7.5676923456019e-05,                    8
                    2,  9.0247418456678e-05,                    8
                    2,  1.0126017136269e-04,                    8
                    2,  1.0861719115702e-04,                    8
                    2,  1.1334145339062e-04,                    8
                    2,  1.1571418908606e-04,                    8
                    2,  1.1714054363572e-04,                    8
                    2,  1.1846473254015e-04,                    8
                    2,  1.2031404201657e-04,                    8
                    2,  1.2146772189008e-04,                    8
                    2,  1.1917060152960e-04,                    8
                    2,  1.2165882004008e-04,                    8
                    2,  1.2309728168331e-04,                    8
                    2,  1.2367047238685e-04,                    8
                    2,  1.2362188876230e-04,                    8
                    2,  1.3956233559729e-04,                    8
                    2,  1.1663681035498e-04,                    8
                    2,  1.0478024729948e-04,                    8
                    2,  9.4845700324769e-05,                    8
                    2,  7.8862293084031e-05,                    8
                    3,  4.5466519466482e-05,                    8
                    3,  5.8696260566717e-05,                    8
                    3,  7.2892553039328e-05,                    8
                    3,  8.6984369141694e-05,                    8
                    3,  9.7998417770699e-05,                    8
                    3,  1.0638213984755e-04,                    8
                    3,  1.1182557947371e-04,                    8
                    3,  1.1466475919693e-04,                    8
                    3,  1.1652077275295e-04,                    8
                    3,  1.1717485059934e-04,                    8
                    3,  1.1809513000717e-04,                    8
                    3,  1.1705967562298e-04,                    8
                    3,  1.1806516198506e-04,                    8
                    3,  1.1928907796383e-04,                    8
                    3,  1.1412742793623e-04,                    8
                    3,  1.0347945973422e-04,                    8
                    3,  9.7841039212244e-05,                    8
                    3,  9.7987979695886e-05,                    8
                    3,  9.6268009727908e-05,                    8
                    3,  5.5890589326507e-05,                    8
                    3,  5.5340536091978e-05,                    8
                    3,  4.1213924331429e-05,                    8
