#          thread_idx,                error,           selected_k
                    0,  3.0562687110160e-04,                    7
                    0,  4.0309684358443e-04,                    7
                    0,  5.2256501586799e-04,                    7
                    0,  6.4083552241156e-04,                    7
                    0,  7.5938512156107e-04,                    7
                    0,  8.0578810193529e-04,                    7
                    0,  8.4381281753835e-04,                    7
                    0,  8.5205211188150e-04,                    7
                    0,  8.5811226496325e-04,                    7
                    0,  8.5485796865257e-04,                    7
                    0,  8.6047315837078e-04,                    7
                    0,  8.6175907098803e-04,                    7
                    0,  8.5720859908205e-04,                    7
                    0,  8.5465557781627e-04,                    7
                    0,  8.3758508517752e-04,                    7
                    0,  8.5177954134759e-04,                    7
                    0,  8.5509921551116e-04,                    7
                    0,  7.5723978421218e-04,                    7
                    0,  5.9161024074012e-04,                    7
                    0,  6.8733939573440e-04,                    7
                    0,  5.6186450545347e-04,                    7
                    0,  1.2761572070374e-04,                    7
                    1,  2.5416107447862e-04,                    8
                    1,  3.3117907263633e-04,                    8
                    1,  4.1856940258289e-04,                    8
                    1,  5.1451782389512e-04,                    8
                    1,  5.7979787841902e-04,                    8
                    1,  6.1063691301853e-04,                    8
                    1,  6.2715533811993e-04,                    8
                    1,  6.3614869814388e-04,                    8
                    1,  6.4379818671087e-04,                    8
                    1,  6.4149994421669e-04,                    8
                    1,  6.4899733868436e-04,                    8
                    1,  6.5006173346074e-04,                    8
                    1,  6.4762587444001e-04,                    8
                    1,  6.4162991959338e-04,                    8
                    1,  6.7601890775965e-04,                    8
                    1,  6.9578305638474e-04,                    8
                    1,  7.8111495788726e-04,                    8
                    1,  7.6535541966256e-04,                    8
                    1,  7.2407479266109e-04,                    8
                    1,  9.2898932051971e-04,                    8
                    1,  1.0754347585948e-03,                    8
                    1,  6.0403952775215e-04,                    8
                    2,  2.6577258720743e-04,                    8
                    2,  3.4587200008710e-04,                    8
                    2,  4.3869550093934e-04,                    8
                    2,  5.1475019247906e-04,                    8
                    2,  5.7538765061317e-04,                    8
                    2,  6.0385019032925e-04,                    8
                    2,  6.2584392743353e-04,                    8
                    2,  6.3632650598799e-04,                    8
                    2,  6.4330459331354e-04,                    8
                    2,  6.4580710632781e-04,                    8
                    2,  6.4291630490224e-04,                    8
                    2,  6.4197814704185e-04,                    8
                    2,  6.5197876645605e-04,                    8
                    2,  6.6148219915221e-04,                    8
                    2,  6.1711231074930e-04,                    8
                    2,  6.2204137115289e-04,                    8
                    2,  5.9529097648262e-04,                    8
                    2,  4.9038609305181e-04,                    8
                    2,  5.4607754313256e-04,                    8
                    2,  6.2911818225526e-04,                    8
                    2,  5.0747857254689e-04,                    8
                    2,  1.3145384485756e-06,                    8
                    3,  2.7092585402168e-04,                    8
                    3,  3.5247980190708e-04,                    8
                    3,  4.4425282254749e-04,                    8
                    3,  5.1733691403672e-04,                    8
                    3,  5.7609992353649e-04,                    8
                    3,  6.0274229681006e-04,                    8
                    3,  6.1763363753611e-04,                    8
                    3,  6.2334778759637e-04,                    8
                    3,  6.3386776544040e-04,                    8
                    3,  6.3416749812477e-04,                    8
                    3,  6.3461878900805e-04,                    8
                    3,  6.3373971738940e-04,                    8
                    3,  6.2894736465525e-04,                    8
                    3,  6.2105239701690e-04,                    8
                    3,  6.3756396483393e-04,                    8
                    3,  6.2682994961413e-04,                    8
                    3,  6.5770836397699e-04,                    8
                    3,  6.6542060271302e-04,                    8
                    3,  6.4208601542942e-04,                    8
                    3,  6.8547156914569e-04,                    8
                    3,  2.5300204066178e-04,                    8
                    3,  7.4153724587102e-05,                    8
