#          thread_idx,                error,           selected_k
                    0,  1.7680615887846e-04,                    9
                    0,  2.4335841480217e-04,                    9
                    0,  3.3098360459639e-04,                    9
                    0,  4.3795359986890e-04,                    9
                    0,  5.5371668935586e-04,                    9
                    0,  6.6129717313836e-04,                    9
                    0,  7.4000632867896e-04,                    9
                    0,  7.9464265380730e-04,                    9
                    0,  8.2943326040646e-04,                    9
                    0,  8.5304545948272e-04,                    9
                    0,  8.5947771197205e-04,                    9
                    0,  8.5529846563580e-04,                    9
                    0,  8.4524399037268e-04,                    9
                    0,  8.3557971048948e-04,                    9
                    0,  8.2649647999547e-04,                    9
                    0,  8.3662534907994e-04,                    9
                    0,  8.2074504047293e-04,                    9
                    0,  8.1176570491242e-04,                    9
                    0,  7.0144080182016e-04,                    9
                    0,  7.3605954123807e-04,                    9
                    0,  6.9949644054962e-04,                    9
                    0,  9.1448723881333e-04,                    9
                    0,  3.0618870863857e-04,                    9
                    1,  1.7587153574742e-04,                   10
                    1,  2.4237448195138e-04,                   10
                    1,  3.2982735093928e-04,                   10
                    1,  4.3680681307748e-04,                   10
                    1,  5.5399290791493e-04,                   10
                    1,  6.6191817950987e-04,                   10
                    1,  7.4594019023199e-04,                   10
                    1,  8.0464495840790e-04,                   10
                    1,  8.4633230067149e-04,                   10
                    1,  8.7277711952825e-04,                   10
                    1,  8.8744112680380e-04,                   10
                    1,  8.9589079313404e-04,                   10
                    1,  8.9266699232277e-04,                   10
                    1,  8.9737429367509e-04,                   10
                    1,  8.9539314961929e-04,                   10
                    1,  8.9936068617102e-04,                   10
                    1,  9.2306912048040e-04,                   10
                    1,  8.7964756327973e-04,                   10
                    1,  9.6112440623845e-04,                   10
                    1,  1.0353056251039e-03,                   10
                    1,  1.1830091908689e-03,                   10
                    1,  1.5589302345001e-03,                   10
                    1,  9.1124636291943e-05,                   10
                    2,  1.7603378900436e-04,                   10
                    2,  2.4246152116705e-04,                   10
                    2,  3.3018443660422e-04,                   10
                    2,  4.3750597715740e-04,                   10
                    2,  5.5564974928008e-04,                   10
                    2,  6.6490741947707e-04,                   10
                    2,  7.5213948099436e-04,                   10
                    2,  8.1398402945378e-04,                   10
                    2,  8.5912032651211e-04,                   10
                    2,  8.8796967764404e-04,                   10
                    2,  9.0701456743874e-04,                   10
                    2,  9.0259790807276e-04,                   10
                    2,  8.9015957455634e-04,                   10
                    2,  8.7457099645623e-04,                   10
                    2,  8.9847476036911e-04,                   10
                    2,  9.1668858796508e-04,                   10
                    2,  8.7227061250079e-04,                   10
                    2,  9.1266508019260e-04,                   10
                    2,  8.6083546807334e-04,                   10
                    2,  9.1753027298760e-04,                   10
                    2,  7.2941111160537e-04,                   10
                    2,  7.7415286815805e-04,                   10
                    2,  5.0196702963055e-04,                   10
                    3,  1.7428795362033e-04,                   10
                    3,  2.3984453159687e-04,                   10
                    3,  3.2602010194971e-04,                   10
                    3,  4.3070213907197e-04,                   10
                    3,  5.4482749522006e-04,                   10
                    3,  6.4768196695052e-04,                   10
                    3,  7.3121682309345e-04,                   10
                    3,  7.8621296951694e-04,                   10
                    3,  8.2582675542819e-04,                   10
                    3,  8.5267018453869e-04,                   10
                    3,  8.6006550230712e-04,                   10
                    3,  8.6957325647594e-04,                   10
                    3,  8.7191540663592e-04,                   10
                    3,  8.8503821251566e-04,                   10
                    3,  8.6032442009654e-04,                   10
                    3,  8.0687995001021e-04,                   10
                    3,  7.5930792764381e-04,                   10
                    3,  7.3919831416587e-04,                   10
                    3,  8.1968538688099e-04,                   10
                    3,  8.0397975597407e-04,                   10
                    3,  7.0874517884932e-04,                   10
                    3,  3.6002769808520e-04,                   10
                    3,  1.5868275975361e-04,                   10
                    4,  1.7997526752463e-04,                   10
                    4,  2.4807825724873e-04,                   10
                    4,  3.3728687170681e-04,                   10
