#          thread_idx,                error,           selected_k
                    0,  3.5320403112707e-05,                    7
                    0,  3.8852358551572e-05,                    7
                    0,  4.1092232275249e-05,                    7
                    0,  4.2476700679087e-05,                    7
                    0,  4.3127502928055e-05,                    7
                    0,  4.3470869160749e-05,                    7
                    0,  4.3727511993014e-05,                    7
                    0,  4.3930926769724e-05,                    7
                    0,  4.3963938600668e-05,                    7
                    0,  4.4096773179580e-05,                    7
                    0,  4.4011503912726e-05,                    7
                    0,  4.4009249060341e-05,                    7
                    0,  4.4010247077938e-05,                    7
                    0,  4.4210511142208e-05,                    7
                    0,  4.3478193273579e-05,                    7
                    0,  4.2886120924538e-05,                    7
                    0,  4.3145246056664e-05,                    7
                    0,  4.5567388231792e-05,                    7
                    0,  4.6680919930274e-05,                    7
                    0,  4.2694509504523e-05,                    7
                    0,  3.9663388029294e-05,                    7
                    0,  3.8120710784538e-05,                    7
                    0,  2.6855717039427e-05,                    7
                    0,  2.1192892726632e-05,                    7
                    0,  1.8160293994012e-05,                    7
                    1,  3.8408878366307e-05,                   10
                    1,  4.1526801855251e-05,                   10
                    1,  4.3506481846298e-05,                   10
                    1,  4.5360247488563e-05,                   10
                    1,  4.6008023715197e-05,                   10
                    1,  4.6290684887250e-05,                   10
                    1,  4.6479784902825e-05,                   10
                    1,  4.6590286275982e-05,                   10
                    1,  4.6664451196317e-05,                   10
                    1,  4.6589213542496e-05,                   10
                    1,  4.7523804496203e-05,                   10
                    1,  4.8109341969057e-05,                   10
                    1,  4.7777875731872e-05,                   10
                    1,  4.8173603347580e-05,                   10
                    1,  4.7076183423663e-05,                   10
                    1,  4.5906760925011e-05,                   10
                    1,  4.5779730776120e-05,                   10
                    1,  4.5642923934626e-05,                   10
                    1,  4.6657760001997e-05,                   10
                    1,  4.9195675094931e-05,                   10
                    1,  4.2759197971296e-05,                   10
                    1,  4.9502007852568e-05,                   10
                    1,  4.5702259530999e-05,                   10
                    1,  5.2601757190579e-05,                   10
                    1,  7.1129417496835e-05,                   10
                    2,  3.6894901159423e-05,                    6
                    2,  3.9513128583303e-05,                    6
                    2,  4.1754292940082e-05,                    6
                    2,  4.2895495816055e-05,                    6
                    2,  4.4072912266779e-05,                    6
                    2,  4.4398593620339e-05,                    6
                    2,  4.4631122812844e-05,                    6
                    2,  4.4779420288428e-05,                    6
                    2,  4.4687516973493e-05,                    6
                    2,  4.4638043780389e-05,                    6
                    2,  4.4594550243053e-05,                    6
                    2,  4.4295277927697e-05,                    6
                    2,  4.3723880406014e-05,                    6
                    2,  4.3788287005328e-05,                    6
                    2,  4.4382838540138e-05,                    6
                    2,  4.3430303757509e-05,                    6
                    2,  4.4817737624648e-05,                    6
                    2,  4.4339773141819e-05,                    6
                    2,  3.9103586205204e-05,                    6
                    2,  3.8376561225438e-05,                    6
                    2,  4.2590521033175e-05,                    6
                    2,  4.2986702388105e-05,                    6
                    2,  5.0164854246989e-05,                    6
                    2,  5.7701862002783e-05,                    6
                    2,  6.4762885221221e-05,                    6
                    3,  3.6833980615022e-05,                    6
                    3,  3.9733120220219e-05,                    6
                    3,  4.1695338276873e-05,                    6
                    3,  4.2915593080048e-05,                    6
                    3,  4.4039798051823e-05,                    6
                    3,  4.4354643873471e-05,                    6
                    3,  4.4548170726187e-05,                    6
                    3,  4.4738721191425e-05,                    6
                    3,  4.4857064557722e-05,                    6
                    3,  4.5035138233967e-05,                    6
                    3,  4.4935857184963e-05,                    6
                    3,  4.4870711885944e-05,                    6
                    3,  4.4943959015437e-05,                    6
                    3,  4.4833756953457e-05,                    6
                    3,  4.5274311273146e-05,                    6
                    3,  4.5155031072192e-05,                    6
                    3,  4.5301319815775e-05,                    6
                    3,  4.5164009216469e-05,                    6
                    3,  4.8085664352005e-05,                    6
                    3,  4.4460931161799e-05,                    6
                    3,  3.9173920331737e-05,                    6
                    3,  3.7908694303953e-05,                    6
                    3,  3.3527652221523e-05,                    6
                    3,  2.8583476356474e-05,                    6
                    3,  1.0064597571540e-05,                    6
