#          thread_idx,                error,           selected_k
                    0,  1.8457958332012e-11,                    6
                    0,  2.4332696335535e-11,                    6
                    0,  3.1153474438978e-11,                    6
                    0,  3.7706657373271e-11,                    6
                    0,  4.2338674369225e-11,                    6
                    0,  4.4724992925936e-11,                    6
                    0,  4.6211321079573e-11,                    6
                    0,  4.6936525189585e-11,                    6
                    0,  4.6890555231016e-11,                    6
                    0,  4.7260810325514e-11,                    6
                    0,  4.6750467030473e-11,                    6
                    0,  4.5935330101572e-11,                    6
                    0,  4.6570026086927e-11,                    6
                    0,  4.7784649138244e-11,                    6
                    0,  5.0489578576163e-11,                    6
                    0,  4.5490885978020e-11,                    6
                    0,  4.2597548190799e-11,                    6
                    0,  3.6233875058349e-11,                    6
                    0,  3.0228196523882e-11,                    6
                    0,  3.4176899279066e-11,                    6
                    1,  1.8492535728773e-11,                    7
                    1,  2.4389445778107e-11,                    7
                    1,  3.1255538873700e-11,                    7
                    1,  3.7932015253374e-11,                    7
                    1,  4.2811070002672e-11,                    7
                    1,  4.5481490758880e-11,                    7
                    1,  4.6513909205228e-11,                    7
                    1,  4.7336812761372e-11,                    7
                    1,  4.7563431320705e-11,                    7
                    1,  4.7440712039561e-11,                    7
                    1,  4.7278888087709e-11,                    7
                    1,  4.7045686570838e-11,                    7
                    1,  4.7674615198794e-11,                    7
                    1,  5.0162508301618e-11,                    7
                    1,  5.0364429554945e-11,                    7
                    1,  5.5860801843532e-11,                    7
                    1,  5.5414535092458e-11,                    7
                    1,  5.2556311969481e-11,                    7
                    1,  4.1892400409533e-11,                    7
                    1,  4.6972311120366e-12,                    7
                    2,  1.8470729027978e-11,                    6
                    2,  2.4474829719831e-11,                    6
                    2,  3.1566488029180e-11,                    6
                    2,  3.8527974200842e-11,                    6
                    2,  4.3817653542249e-11,                    6
                    2,  4.6811495093737e-11,                    6
                    2,  4.8078250071746e-11,                    6
                    2,  4.8384888218445e-11,                    6
                    2,  4.9029602972482e-11,                    6
                    2,  4.9437508986543e-11,                    6
                    2,  4.8688836576761e-11,                    6
                    2,  4.9082931473586e-11,                    6
                    2,  4.8034694741021e-11,                    6
                    2,  4.6042068355857e-11,                    6
                    2,  4.4900642801500e-11,                    6
                    2,  4.6674250261387e-11,                    6
                    2,  4.2888905439277e-11,                    6
                    2,  4.5130829496782e-11,                    6
                    2,  3.8933052491283e-11,                    6
                    2,  4.7642777630630e-11,                    6
                    3,  1.8451814877325e-11,                    6
                    3,  2.4396053297581e-11,                    6
                    3,  3.1382284627838e-11,                    6
                    3,  3.8166980972292e-11,                    6
                    3,  4.3278352463296e-11,                    6
                    3,  4.6001326524688e-11,                    6
                    3,  4.7481787775439e-11,                    6
                    3,  4.7532795765640e-11,                    6
                    3,  4.7477437103530e-11,                    6
                    3,  4.7326166603847e-11,                    6
                    3,  4.7067596425844e-11,                    6
                    3,  4.7409883871093e-11,                    6
                    3,  4.8247206901823e-11,                    6
                    3,  5.0993445484807e-11,                    6
                    3,  4.9973027037196e-11,                    6
                    3,  4.6226727045220e-11,                    6
                    3,  5.4831674479278e-11,                    6
                    3,  5.2806031560942e-11,                    6
                    3,  4.8370197900699e-11,                    6
                    3,  4.5155937616549e-11,                    6
