#          thread_idx,                error,           selected_k
                    0,  2.4894157953703e-04,                   10
                    0,  3.4239159050615e-04,                   10
                    0,  4.6551476717402e-04,                   10
                    0,  6.1525111999807e-04,                   10
                    0,  7.7678431473014e-04,                   10
                    0,  9.2788182918827e-04,                   10
                    0,  1.0476298790256e-03,                   10
                    0,  1.1293616375681e-03,                   10
                    0,  1.1926226483542e-03,                   10
                    0,  1.2257187497119e-03,                   10
                    0,  1.2431155657483e-03,                   10
                    0,  1.2650110001765e-03,                   10
                    0,  1.2805482747111e-03,                   10
                    0,  1.2714852471545e-03,                   10
                    0,  1.2896588099448e-03,                   10
                    0,  1.2460679559931e-03,                   10
                    0,  1.2411976656348e-03,                   10
                    0,  1.0963472397210e-03,                   10
                    0,  1.0275648970148e-03,                   10
                    0,  1.1176630359071e-03,                   10
                    0,  6.5692458229435e-04,                   10
                    0,  4.0314504538860e-04,                   10
                    1,  2.4457925961326e-04,                   10
                    1,  3.3649495632098e-04,                   10
                    1,  4.5660341276810e-04,                   10
                    1,  6.0428541207739e-04,                   10
                    1,  7.6442900849786e-04,                   10
                    1,  9.1313346254556e-04,                   10
                    1,  1.0306935322826e-03,                   10
                    1,  1.1168999179696e-03,                   10
                    1,  1.1847671387018e-03,                   10
                    1,  1.2290498380246e-03,                   10
                    1,  1.2688637404790e-03,                   10
                    1,  1.2854131527374e-03,                   10
                    1,  1.3569754613513e-03,                   10
                    1,  1.3582072713281e-03,                   10
                    1,  1.4165799787112e-03,                   10
                    1,  1.4514734721787e-03,                   10
                    1,  1.2888662370941e-03,                   10
                    1,  1.3114022552911e-03,                   10
                    1,  1.4710957938631e-03,                   10
                    1,  1.6401675448393e-03,                   10
                    1,  1.5258224792690e-03,                   10
                    1,  1.4334074682917e-03,                   10
                    2,  2.4827123671267e-04,                   10
                    2,  3.4121786717681e-04,                   10
                    2,  4.6307711292279e-04,                   10
                    2,  6.1136812314422e-04,                   10
                    2,  7.6926649396804e-04,                   10
                    2,  9.1052377670557e-04,                   10
                    2,  1.0213795467929e-03,                   10
                    2,  1.1013123147470e-03,                   10
                    2,  1.1407225617778e-03,                   10
                    2,  1.1687747169578e-03,                   10
                    2,  1.1971380980122e-03,                   10
                    2,  1.1929865144444e-03,                   10
                    2,  1.1854479224674e-03,                   10
                    2,  1.1728747963791e-03,                   10
                    2,  1.1764481731986e-03,                   10
                    2,  1.2237341859851e-03,                   10
                    2,  1.1309586210117e-03,                   10
                    2,  1.2258878646186e-03,                   10
                    2,  1.4176728037827e-03,                   10
                    2,  1.6148385813827e-03,                   10
                    2,  1.1231776465645e-03,                   10
                    2,  3.1022267741179e-04,                   10
                    3,  2.4811330605405e-04,                    9
                    3,  3.4045902022300e-04,                    9
                    3,  4.6126539402905e-04,                    9
                    3,  6.0732872986735e-04,                    9
                    3,  7.6168628763763e-04,                    9
                    3,  8.9684455563838e-04,                    9
                    3,  9.9864715307977e-04,                    9
                    3,  1.0765684760115e-03,                    9
                    3,  1.1275813996534e-03,                    9
                    3,  1.1679473648331e-03,                    9
                    3,  1.1813537738375e-03,                    9
                    3,  1.1822707840665e-03,                    9
                    3,  1.1511900622994e-03,                    9
                    3,  1.1800092132059e-03,                    9
                    3,  1.1886330028510e-03,                    9
                    3,  1.1757368875495e-03,                    9
                    3,  1.1546295336800e-03,                    9
                    3,  9.7179971839458e-04,                    9
                    3,  9.5294799031497e-04,                    9
                    3,  5.2873833862691e-04,                    9
                    3,  5.8360955451808e-04,                    9
                    3,  4.2077528027681e-04,                    9
