#          thread_idx,                error,           selected_k
                    0,  1.5703209289173e-04,                    8
                    0,  2.1184209342094e-04,                    8
                    0,  2.8084171711738e-04,                    8
                    0,  3.5922189456961e-04,                    8
                    0,  4.2762924085236e-04,                    8
                    0,  4.6746650011848e-04,                    8
                    0,  4.8798857349641e-04,                    8
                    0,  5.0114354429838e-04,                    8
                    0,  5.1532793378828e-04,                    8
                    0,  5.1888733580911e-04,                    8
                    0,  5.2121202265634e-04,                    8
                    0,  5.2870854479088e-04,                    8
                    0,  5.2790696765878e-04,                    8
                    0,  5.1397161518176e-04,                    8
                    0,  5.1113718927342e-04,                    8
                    0,  5.1608171609450e-04,                    8
                    0,  4.9428828043164e-04,                    8
                    0,  4.5588556943837e-04,                    8
                    0,  4.3833084549396e-04,                    8
                    0,  4.3890990694120e-04,                    8
                    0,  3.7645517609603e-04,                    8
                    0,  1.1445661826384e-04,                    8
                    0,  1.2998381555581e-04,                    8
                    1,  1.4993106023422e-04,                    7
                    1,  2.0266101806920e-04,                    7
                    1,  2.6740617031957e-04,                    7
                    1,  3.3754021283702e-04,                    7
                    1,  4.0112822116553e-04,                    7
                    1,  4.4734151138498e-04,                    7
                    1,  4.7003746011204e-04,                    7
                    1,  4.8150434875934e-04,                    7
                    1,  4.8446212074560e-04,                    7
                    1,  4.8627088448803e-04,                    7
                    1,  4.8920146010846e-04,                    7
                    1,  4.9103516751404e-04,                    7
                    1,  4.9483384766599e-04,                    7
                    1,  4.8213944165148e-04,                    7
                    1,  4.9329928143959e-04,                    7
                    1,  4.9842841661285e-04,                    7
                    1,  5.1395721039047e-04,                    7
                    1,  5.2742997877774e-04,                    7
                    1,  4.4780111459237e-04,                    7
                    1,  3.5588998210376e-04,                    7
                    1,  3.5768038379401e-04,                    7
                    1,  2.4113049617836e-04,                    7
                    1,  2.9274645904892e-04,                    7
                    2,  1.4693719835413e-04,                    8
                    2,  1.9801544557174e-04,                    8
                    2,  2.6296838110393e-04,                    8
                    2,  3.3389311750821e-04,                    8
                    2,  3.9493357765341e-04,                    8
                    2,  4.4190861943101e-04,                    8
                    2,  4.6821335585520e-04,                    8
                    2,  4.7998967719801e-04,                    8
                    2,  4.8574880532087e-04,                    8
                    2,  4.8548075324655e-04,                    8
                    2,  4.8651622999214e-04,                    8
                    2,  4.8689539178668e-04,                    8
                    2,  4.8836100832946e-04,                    8
                    2,  4.8853483888331e-04,                    8
                    2,  4.6842692655575e-04,                    8
                    2,  4.7475862989465e-04,                    8
                    2,  4.6150291340134e-04,                    8
                    2,  5.1224826944054e-04,                    8
                    2,  4.6806581373507e-04,                    8
                    2,  4.3340765955456e-04,                    8
                    2,  2.6073987402175e-04,                    8
                    2,  1.2178780497562e-04,                    8
                    2,  1.2626751707951e-04,                    8
                    3,  1.4532903979931e-04,                    9
                    3,  1.9604844276995e-04,                    9
                    3,  2.5920348040537e-04,                    9
                    3,  3.3026885068323e-04,                    9
                    3,  3.9402646080559e-04,                    9
                    3,  4.3082202820713e-04,                    9
                    3,  4.5290175615610e-04,                    9
                    3,  4.6915602849788e-04,                    9
                    3,  4.7516329110171e-04,                    9
                    3,  4.8356877574513e-04,                    9
                    3,  4.8203198180622e-04,                    9
                    3,  4.8005986729000e-04,                    9
                    3,  4.7995480912970e-04,                    9
                    3,  4.8270362504209e-04,                    9
                    3,  5.0110604564133e-04,                    9
                    3,  5.1190924983903e-04,                    9
                    3,  5.1779631528338e-04,                    9
                    3,  4.8964554150675e-04,                    9
                    3,  5.1550757032477e-04,                    9
                    3,  5.4992947585195e-04,                    9
                    3,  1.9975705957152e-04,                    9
                    3,  1.9563040847420e-04,                    9
                    3,  2.7611315728019e-04,                    9
                    4,  1.4574566712795e-04,                    8
                    4,  1.9719998770737e-04,                    8
                    4,  2.6146187287772e-04,                    8
                    4,  3.3060380017242e-04,                    8
                    4,  3.9448488167056e-04,                    8
                    4,  4.4642326879166e-04,                    8
                    4,  4.6642441234764e-04,                    8
                    4,  4.7834343135446e-04,                    8
                    4,  4.8302137962658e-04,                    8
                    4,  4.8492992605799e-04,                    8
                    4,  4.8763642780591e-04,                    8
                    4,  4.8728304795665e-04,                    8
