#          thread_idx,                error,           selected_k
                    0,  1.8054012308423e-04,                    6
                    0,  2.3220491304015e-04,                    6
                    0,  2.8620231074724e-04,                    6
                    0,  3.1835207963591e-04,                    6
                    0,  3.4303965577621e-04,                    6
                    0,  3.5158562937748e-04,                    6
                    0,  3.5940928856251e-04,                    6
                    0,  3.6122994625087e-04,                    6
                    0,  3.6185103497129e-04,                    6
                    0,  3.6102699896601e-04,                    6
                    0,  3.6085374183815e-04,                    6
                    0,  3.6053726142554e-04,                    6
                    0,  3.5372403715179e-04,                    6
                    0,  3.6198219444708e-04,                    6
                    0,  3.6633178683665e-04,                    6
                    0,  3.9439730944115e-04,                    6
                    0,  3.9273270092931e-04,                    6
                    0,  4.1059208954276e-04,                    6
                    0,  3.6229452554231e-04,                    6
                    0,  4.0862955938716e-04,                    6
                    0,  2.3672266651562e-04,                    6
                    0,  3.4869502419707e-05,                    6
                    1,  1.6765667647857e-04,                    6
                    1,  2.1285784755464e-04,                    6
                    1,  2.5263702740684e-04,                    6
                    1,  2.8238316936140e-04,                    6
                    1,  3.0123513999744e-04,                    6
                    1,  3.1031197640278e-04,                    6
                    1,  3.1907535678702e-04,                    6
                    1,  3.2159146826453e-04,                    6
                    1,  3.2299042179544e-04,                    6
                    1,  3.2538934375465e-04,                    6
                    1,  3.2666359575318e-04,                    6
                    1,  3.2597123093892e-04,                    6
                    1,  3.2290066436145e-04,                    6
                    1,  3.1093235382568e-04,                    6
                    1,  3.0658031610252e-04,                    6
                    1,  3.3223578803231e-04,                    6
                    1,  3.5455873504042e-04,                    6
                    1,  2.9122783594088e-04,                    6
                    1,  3.0044154743882e-04,                    6
                    1,  2.7821398129294e-04,                    6
                    1,  3.6840720993950e-04,                    6
                    1,  3.6956616192918e-04,                    6
                    2,  1.8744803126009e-04,                    6
                    2,  2.4098371695831e-04,                    6
                    2,  2.9325682420862e-04,                    6
                    2,  3.4077249550383e-04,                    6
                    2,  3.8204228551669e-04,                    6
                    2,  3.8917819814993e-04,                    6
                    2,  3.9397403843664e-04,                    6
                    2,  3.9563673384667e-04,                    6
                    2,  3.9367376939112e-04,                    6
                    2,  3.9251236205158e-04,                    6
                    2,  3.9635469745425e-04,                    6
                    2,  3.9812147532948e-04,                    6
                    2,  3.9544201640225e-04,                    6
                    2,  3.9023125778677e-04,                    6
                    2,  3.9528981124818e-04,                    6
                    2,  3.8177256348660e-04,                    6
                    2,  3.6427489780155e-04,                    6
                    2,  3.7927779628667e-04,                    6
                    2,  3.3012316963615e-04,                    6
                    2,  2.9303772943041e-04,                    6
                    2,  3.8358230891354e-04,                    6
                    2,  2.9487901285563e-04,                    6
                    3,  1.7548111766680e-04,                    6
                    3,  2.2137066612187e-04,                    6
                    3,  2.7169033460419e-04,                    6
                    3,  3.0631211037933e-04,                    6
                    3,  3.2448222647248e-04,                    6
                    3,  3.4204006418324e-04,                    6
                    3,  3.4501463445238e-04,                    6
                    3,  3.4841768289162e-04,                    6
                    3,  3.4897839425446e-04,                    6
                    3,  3.4936936906120e-04,                    6
                    3,  3.5177102719515e-04,                    6
                    3,  3.5292655299929e-04,                    6
                    3,  3.5386282481474e-04,                    6
                    3,  3.5941702713695e-04,                    6
                    3,  3.4914865807798e-04,                    6
                    3,  3.4242623191905e-04,                    6
                    3,  3.2407770628360e-04,                    6
                    3,  3.0586653199283e-04,                    6
                    3,  2.7508220080736e-04,                    6
                    3,  3.0567128336832e-04,                    6
                    3,  2.8591209237617e-04,                    6
                    3,  2.9793899772091e-04,                    6
