#          thread_idx,                error,           selected_k
                    0,  7.6076289577675e-05,                    9
                    0,  1.0304812517110e-04,                    9
                    0,  1.3684842590817e-04,                    9
                    0,  1.7385672498864e-04,                    9
                    0,  2.0770014493880e-04,                    9
                    0,  2.3263707131817e-04,                    9
                    0,  2.4622296558932e-04,                    9
                    0,  2.5189003455112e-04,                    9
                    0,  2.5478530963955e-04,                    9
                    0,  2.5613287927670e-04,                    9
                    0,  2.5559584806043e-04,                    9
                    0,  2.5801357248627e-04,                    9
                    0,  2.5815336323599e-04,                    9
                    0,  2.5851511295392e-04,                    9
                    0,  2.6453485046530e-04,                    9
                    0,  2.6822768948842e-04,                    9
                    0,  2.7183848295759e-04,                    9
                    0,  2.7469894508265e-04,                    9
                    0,  2.4548199544896e-04,                    9
                    0,  2.2841551899180e-04,                    9
                    0,  2.5448119555954e-04,                    9
                    0,  3.0264978699902e-04,                    9
                    0,  2.4215372541386e-04,                    9
                    0,  1.8054722229616e-04,                    9
                    0,  2.3281492687254e-04,                    9
                    1,  7.3445433720673e-05,                   10
                    1,  9.9062088100272e-05,                   10
                    1,  1.3143793461578e-04,                   10
                    1,  1.6756529122562e-04,                   10
                    1,  1.9841558925661e-04,                   10
                    1,  2.1808566794515e-04,                   10
                    1,  2.2940228906631e-04,                   10
                    1,  2.3628079680880e-04,                   10
                    1,  2.3822118025359e-04,                   10
                    1,  2.3962818919286e-04,                   10
                    1,  2.4227153944221e-04,                   10
                    1,  2.4346274739730e-04,                   10
                    1,  2.4451174912678e-04,                   10
                    1,  2.4492952509346e-04,                   10
                    1,  2.4318699163464e-04,                   10
                    1,  2.4425592561172e-04,                   10
                    1,  2.4412700394297e-04,                   10
                    1,  2.4367173331215e-04,                   10
                    1,  2.4241044684755e-04,                   10
                    1,  2.5059310941065e-04,                   10
                    1,  2.5299588181051e-04,                   10
                    1,  1.8010016029574e-04,                   10
                    1,  1.6745905768201e-04,                   10
                    1,  1.2428736482190e-04,                   10
                    1,  1.1233834713109e-04,                   10
                    2,  7.5459209485615e-05,                    9
                    2,  1.0207520772641e-04,                    9
                    2,  1.3514756672045e-04,                    9
                    2,  1.7096434851364e-04,                    9
                    2,  2.0445740228312e-04,                    9
                    2,  2.2766197954733e-04,                    9
                    2,  2.3898418483033e-04,                    9
                    2,  2.4781455546840e-04,                    9
                    2,  2.5051415199501e-04,                    9
                    2,  2.5264996215135e-04,                    9
                    2,  2.5194597031016e-04,                    9
                    2,  2.5388723258558e-04,                    9
                    2,  2.5516747901802e-04,                    9
                    2,  2.5449860974577e-04,                    9
                    2,  2.4971722601075e-04,                    9
                    2,  2.4475213857777e-04,                    9
                    2,  2.3425942512937e-04,                    9
                    2,  2.2944554969228e-04,                    9
                    2,  2.5310473367752e-04,                    9
                    2,  2.6117677279929e-04,                    9
                    2,  2.2796178551615e-04,                    9
                    2,  1.8069978361649e-04,                    9
                    2,  1.8073779773816e-04,                    9
                    2,  1.3611068483263e-04,                    9
                    2,  1.5864794058100e-04,                    9
                    3,  7.6815468894127e-05,                    9
                    3,  1.0386262389478e-04,                    9
                    3,  1.3778808126040e-04,                    9
                    3,  1.7469199365561e-04,                    9
                    3,  2.0912701235571e-04,                    9
                    3,  2.2797566358924e-04,                    9
                    3,  2.3914034623169e-04,                    9
                    3,  2.4501686782677e-04,                    9
                    3,  2.5536359996634e-04,                    9
                    3,  2.5646829111482e-04,                    9
                    3,  2.5739036973592e-04,                    9
                    3,  2.5761594923720e-04,                    9
                    3,  2.5788444539274e-04,                    9
                    3,  2.5541405642404e-04,                    9
                    3,  2.5643786637179e-04,                    9
                    3,  2.4875684209722e-04,                    9
                    3,  2.3857161837195e-04,                    9
                    3,  2.4375143618744e-04,                    9
                    3,  2.4060893658921e-04,                    9
                    3,  2.2090865811015e-04,                    9
                    3,  2.0974286981779e-04,                    9
                    3,  1.9959401039782e-04,                    9
                    3,  2.4120720633204e-04,                    9
                    3,  1.4744478235097e-04,                    9
                    3,  3.1676713388065e-05,                    9
