#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.600000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 3.608117579220e-01, 1.406893026938e+00, 4.193585916220e-04, 1.678160146000e+00, 9.041412500000e-01,            8000000
 4.650000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 3.616084650557e-01, 1.500020261591e+00, 4.330156263911e-04, 1.620583365000e+00, 9.038068750000e-01,            8000000
 4.600000000000e+00, 1.050000000000e+00, 1.000000000000e+00, 3.468069336412e-01, 3.881036987220e-01, 2.202565829669e-04, 1.649065726000e+00, 9.017785000000e-01,            8000000
 4.600000000000e+00, 1.050000000000e+00, 1.050000000000e+00, 3.485933702328e-01, 4.753186878624e-01, 2.437515866262e-04, 1.652578380000e+00, 9.080395000000e-01,            8000000
 4.550000000000e+00, 1.066666666667e+00, 1.033333333333e+00, 3.450036142841e-01, 3.366753843145e-01, 2.051448830444e-04, 1.609911508000e+00, 9.046693750000e-01,            8000000
 4.500000000000e+00, 1.100000000000e+00, 1.050000000000e+00, 3.437598405154e-01, 2.643724866024e-01, 1.817871305272e-04, 2.296829778000e+00, 9.053611250000e-01,            8000000
 4.533333333333e+00, 1.133333333333e+00, 1.066666666667e+00, 3.456603181197e-01, 2.197498816135e-01, 1.657369457957e-04, 1.867362632000e+00, 9.019158750000e-01,            8000000
 4.500000000000e+00, 1.200000000000e+00, 1.100000000000e+00, 3.524537674354e-01, 2.901180634532e-01, 1.904330799301e-04, 2.074564107000e+00, 9.108685000000e-01,            8000000
 4.488888888889e+00, 1.138888888889e+00, 1.027777777778e+00, 3.447120709341e-01, 1.753820278062e-01, 1.480633427820e-04, 1.848589122000e+00, 9.039063750000e-01,            8000000
 4.433333333333e+00, 1.183333333333e+00, 1.016666666667e+00, 3.480863968531e-01, 1.990805281458e-01, 1.577500111513e-04, 1.822002359000e+00, 8.999610000000e-01,            8000000
 4.414814814815e+00, 1.198148148148e+00, 1.096296296296e+00, 3.526678103169e-01, 2.761621675531e-01, 1.857963157442e-04, 1.997902463000e+00, 9.078331250000e-01,            8000000
 4.553703703704e+00, 1.087037037037e+00, 1.024074074074e+00, 3.441975529849e-01, 2.266908269476e-01, 1.683340529080e-04, 2.191009709000e+00, 9.005728750000e-01,            8000000
 4.550617283951e+00, 1.139506172840e+00, 1.029012345679e+00, 3.441175941974e-01, 2.217517874081e-01, 1.664901601477e-04, 2.054622722000e+00, 9.064295000000e-01,            8000000
 4.528806584362e+00, 1.110288065844e+00, 9.872427983539e-01, 3.421566298312e-01, 2.083458878328e-01, 1.613791683555e-04, 2.015873463000e+00, 9.043472500000e-01,            8000000
 4.526543209877e+00, 1.098765432099e+00, 9.475308641975e-01, 3.432129192580e-01, 1.539208164331e-01, 1.387086949478e-04, 2.226524791000e+00, 9.045395000000e-01,            8000000
 4.490329218107e+00, 1.164403292181e+00, 9.788065843621e-01, 3.454412755268e-01, 1.556669354641e-01, 1.394932504927e-04, 3.626881568000e+00, 9.053830000000e-01,            8000000
 4.453223593964e+00, 1.128532235940e+00, 9.403978052126e-01, 3.440286544302e-01, 1.364292286525e-01, 1.305896381095e-04, 2.771648700000e+00, 9.047525000000e-01,            8000000
 4.404526748971e+00, 1.123045267490e+00, 8.960905349794e-01, 3.489796392982e-01, 7.781843619681e-02, 9.862709832800e-05, 3.024424978000e+00, 9.032972500000e-01,            8000000
 4.491175125743e+00, 1.122245084591e+00, 8.833790580704e-01, 3.503146936553e-01, 7.746811667657e-02, 9.840485041181e-05, 3.519195482000e+00, 9.019560000000e-01,            8000000
 4.489460448102e+00, 1.134727937814e+00, 9.916780978509e-01, 3.430146405230e-01, 1.752291955814e-01, 1.479988156969e-04, 3.035462524000e+00, 9.052701250000e-01,            8000000
 4.489155616522e+00, 1.076947111721e+00, 9.409312604786e-01, 3.445866142995e-01, 1.866011508187e-01, 1.527257144437e-04, 3.116402785000e+00, 9.021408750000e-01,            8000000
 4.490035817711e+00, 1.142539247066e+00, 9.693377533913e-01, 3.437147895100e-01, 1.416212070056e-01, 1.330513091845e-04, 2.833636597000e+00, 9.027781250000e-01,            8000000
 4.490407966265e+00, 1.111830005589e+00, 9.131661840167e-01, 3.460546992279e-01, 1.009421170359e-01, 1.123288236807e-04, 3.475190225000e+00, 9.042592500000e-01,            8000000
 4.490171086725e+00, 1.117554488645e+00, 9.327941624752e-01, 3.439893830555e-01, 1.108729788352e-01, 1.177247737496e-04, 4.255927030000e+00, 9.078521250000e-01,            8000000
 4.429077122390e+00, 1.160318549002e+00, 9.474889498552e-01, 3.453397527963e-01, 1.471029911465e-01, 1.356018948736e-04, 3.175834946000e+00, 9.068158750000e-01,            8000000
 4.502176688005e+00, 1.114153711324e+00, 9.475203856119e-01, 3.436517798822e-01, 1.312129116040e-01, 1.280687860117e-04, 3.332925233000e+00, 9.093223750000e-01,            8000000
 4.535032134329e+00, 1.120966062084e+00, 9.593703957730e-01, 3.429543249313e-01, 1.391051675985e-01, 1.318641192661e-04, 3.056975561000e+00, 9.054602500000e-01,            8000000
 4.528217454995e+00, 1.092576927636e+00, 9.237855425155e-01, 3.449292883810e-01, 1.284048267547e-01, 1.266909757810e-04, 3.051119747000e+00, 9.048008750000e-01,            8000000
 4.499581227032e+00, 1.130048667209e+00, 9.579497006723e-01, 3.433128021262e-01, 1.402039094185e-01, 1.323838686446e-04, 3.079781920000e+00, 9.054490000000e-01,            8000000
 4.518672045674e+00, 1.105067507494e+00, 9.351735952345e-01, 3.439664924515e-01, 1.205805218138e-01, 1.227703760145e-04, 3.345770976000e+00, 9.066238750000e-01,            8000000
 4.527073489814e+00, 1.114904994157e+00, 9.373717167099e-01, 3.436192494016e-01, 1.226654796677e-01, 1.238272383543e-04, 4.605602506000e+00, 9.087273750000e-01,            8000000
 4.516179094904e+00, 1.130549522431e+00, 9.511839214043e-01, 3.432465282480e-01, 1.386645898825e-01, 1.316551318229e-04, 3.290202664000e+00, 9.054620000000e-01,            8000000
 4.516179094904e+00, 1.130549522431e+00, 9.511839214043e-01, 3.436360753658e-01, 1.222962680341e-01, 1.128680405912e-04, 4.078754376000e+00, 9.043433333333e-01,            9600000
 4.516179094904e+00, 1.130549522431e+00, 9.511839214043e-01, 3.436503751746e-01, 1.362265471825e-01, 1.087438325129e-04, 5.003791441000e+00, 9.043720486111e-01,           11520000
 4.518048807982e+00, 1.111438011228e+00, 9.391761767769e-01, 3.436998551351e-01, 1.179832072420e-01, 1.012007798926e-04, 5.319954864000e+00, 9.067279513889e-01,           11520000
 4.488496788684e+00, 1.108298933936e+00, 9.135243082017e-01, 3.457610392473e-01, 9.108950803451e-02, 8.892173721997e-05, 4.700258164000e+00, 9.055611111111e-01,           11520000
 4.523398297918e+00, 1.117799280047e+00, 9.479088738802e-01, 3.432887145921e-01, 1.381980030046e-01, 1.095278705512e-04, 4.870723560000e+00, 9.034450520833e-01,           11520000
 4.508622288269e+00, 1.116229741401e+00, 9.350829395925e-01, 3.438644508984e-01, 1.407482860853e-01, 1.105338552984e-04, 4.445356948000e+00, 9.058246527778e-01,           11520000
 4.512601610527e+00, 1.119260275365e+00, 9.460822791241e-01, 3.434645348251e-01, 1.289193873638e-01, 1.057871402487e-04, 4.473121658000e+00, 9.039646701389e-01,           11520000
 4.504109947353e+00, 1.114496249936e+00, 9.359851696261e-01, 3.438258097913e-01, 1.096348081519e-01, 9.755465355304e-05, 4.540688717000e+00, 9.092826388889e-01,           11520000
 4.495966141467e+00, 1.117977601229e+00, 9.414914678911e-01, 3.436303518446e-01, 1.353751611803e-01, 1.084034873732e-04, 4.525480894000e+00, 9.054881076389e-01,           11520000
 4.499130178168e+00, 1.117540636272e+00, 9.398893358164e-01, 3.441655450413e-01, 1.157414518550e-01, 1.002347296553e-04, 4.997464864000e+00, 9.053064236111e-01,           11520000
 4.505458251569e+00, 1.116666706358e+00, 9.366850716672e-01, 3.439715862346e-01, 1.368041627552e-01, 1.089741315647e-04, 4.446532722000e+00, 9.007562500000e-01,           11520000
 4.500712196518e+00, 1.117322153794e+00, 9.390882697791e-01, 3.436861845002e-01, 1.248216230801e-01, 1.040923164158e-04, 4.806166950000e+00, 9.009652777778e-01,           11520000
 4.503876233218e+00, 1.116885188837e+00, 9.374861377045e-01, 3.439761130171e-01, 1.188214897592e-01, 1.015596643874e-04, 4.467989783000e+00, 9.060051215278e-01,           11520000
 4.503085224043e+00, 1.116994430076e+00, 9.378866707231e-01, 3.434982239437e-01, 1.445834040986e-01, 1.120296510612e-04, 4.416712872000e+00, 9.022990451389e-01,           11520000
 4.502411071935e+00, 1.115909201865e+00, 9.375367197026e-01, 3.437745331458e-01, 1.202821791837e-01, 1.021820012892e-04, 4.555550085000e+00, 9.040276041667e-01,           11520000
