#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.280107407259e-01, 5.694295257031e-03, 3.374698581216e-05, 1.939675353000e+00, 9.046144000000e-01,            5000000
 3.950000055580e+00, 9.500000433298e-01, 5.000000000000e+00, 1.244398280861e-01, 1.854080023850e-02, 6.089466354041e-05, 1.507400327000e+00, 9.109064000000e-01,            5000000
 3.900001742786e+00, 9.241362853343e-01, 5.000000000000e+00, 1.229848714938e-01, 2.506024901012e-02, 7.079583181250e-05, 1.728608887000e+00, 8.988512000000e-01,            5000000
 3.850044676059e+00, 9.236282376056e-01, 5.000000000000e+00, 1.223373964664e-01, 3.328058238246e-02, 8.158502605559e-05, 1.683074687000e+00, 9.059744000000e-01,            5000000
 3.800475012366e+00, 9.445891943887e-01, 5.000000000000e+00, 1.220080958944e-01, 2.017948477932e-02, 6.352870969778e-05, 1.734942357000e+00, 9.035472000000e-01,            5000000
 3.751301546732e+00, 9.669033808856e-01, 5.000000000000e+00, 1.217983564173e-01, 1.332930494332e-02, 5.163197641639e-05, 1.837120984000e+00, 9.063292000000e-01,            5000000
 3.702739976710e+00, 9.817856742571e-01, 5.000000000000e+00, 1.220158779242e-01, 1.076146287990e-02, 4.639280737335e-05, 1.738756435000e+00, 9.046742000000e-01,            5000000
 3.655165908019e+00, 9.878870653054e-01, 5.000000000000e+00, 1.215874311431e-01, 9.953022977629e-03, 4.461619207783e-05, 1.887169085000e+00, 9.121450000000e-01,            5000000
 3.608697008926e+00, 9.858887097232e-01, 5.000000000000e+00, 1.208017743255e-01, 9.004023333773e-03, 4.243588890025e-05, 1.669276708000e+00, 8.996244000000e-01,            5000000
 3.563617123661e+00, 9.758471238761e-01, 5.000000000000e+00, 1.195717390796e-01, 1.235599961448e-02, 4.971116497223e-05, 1.756159392000e+00, 9.030740000000e-01,            5000000
 3.520018693876e+00, 9.628274946564e-01, 5.000000000000e+00, 1.183540615080e-01, 1.723220201870e-02, 5.870639150672e-05, 1.712170020000e+00, 9.055062000000e-01,            5000000
 3.477975883148e+00, 9.524767196438e-01, 5.000000000000e+00, 1.175468604701e-01, 2.211610753291e-02, 6.650730415963e-05, 1.746559254000e+00, 9.032586000000e-01,            5000000
 3.437963742562e+00, 9.495478629142e-01, 5.000000000000e+00, 1.172006284502e-01, 2.669144250990e-02, 7.306359217819e-05, 1.607369847000e+00, 9.067170000000e-01,            5000000
 3.400372443091e+00, 9.571138549303e-01, 5.000000000000e+00, 1.166480795883e-01, 2.059435101810e-02, 6.417842475178e-05, 1.655125609000e+00, 9.006040000000e-01,            5000000
 3.365499576741e+00, 9.681102752110e-01, 5.000000000000e+00, 1.168974493069e-01, 1.859607497755e-02, 6.098536706054e-05, 1.634369970000e+00, 9.084288000000e-01,            5000000
 3.333513489815e+00, 9.809004188806e-01, 5.000000000000e+00, 1.174829568797e-01, 1.538036827672e-02, 5.546236251139e-05, 1.640638162000e+00, 9.096838000000e-01,            5000000
 3.304948533879e+00, 9.931705214760e-01, 5.000000000000e+00, 1.173313347555e-01, 9.834068357030e-03, 4.434877305412e-05, 1.570760386000e+00, 8.958072000000e-01,            5000000
 3.280908135814e+00, 9.981435275392e-01, 5.000000000000e+00, 1.178267783741e-01, 9.965355792144e-03, 4.464382553533e-05, 1.741102190000e+00, 9.039500000000e-01,            5000000
 3.261100078438e+00, 9.973200554645e-01, 5.000000000000e+00, 1.176904817604e-01, 1.046926654126e-02, 4.575864189694e-05, 1.929854400000e+00, 9.061816000000e-01,            5000000
 3.245447909064e+00, 9.921516511977e-01, 5.000000000000e+00, 1.174808686072e-01, 1.298567023709e-02, 5.096208441006e-05, 1.676540393000e+00, 9.110640000000e-01,            5000000
 3.233595275234e+00, 9.860355487013e-01, 5.000000000000e+00, 1.162242431566e-01, 1.264049580805e-02, 5.028020645951e-05, 1.608134223000e+00, 9.000304000000e-01,            5000000
 3.225823223458e+00, 9.777157879984e-01, 5.000000000000e+00, 1.162371509835e-01, 1.810494795550e-02, 6.017465904432e-05, 1.629583214000e+00, 9.074672000000e-01,            5000000
 3.225823223458e+00, 9.777157879984e-01, 5.000000000000e+00, 1.158252784531e-01, 1.578670982962e-02, 5.129442762071e-05, 1.861424545000e+00, 9.007393333333e-01,            6000000
 3.225823223458e+00, 9.777157879984e-01, 5.000000000000e+00, 1.159663931418e-01, 1.635560485004e-02, 4.766142868953e-05, 2.255898437000e+00, 9.015043055556e-01,            7200000
 3.225823223458e+00, 9.777157879984e-01, 5.000000000000e+00, 1.163198492154e-01, 1.846667943917e-02, 4.623145203551e-05, 2.870018191000e+00, 9.071329861111e-01,            8640000
 3.221571114248e+00, 9.740709097710e-01, 5.000000000000e+00, 1.163326722922e-01, 2.178122654973e-02, 5.020931482412e-05, 2.686343548000e+00, 9.120918981481e-01,            8640000
 3.220291027724e+00, 9.777781023456e-01, 5.000000000000e+00, 1.158918348377e-01, 1.620823836246e-02, 4.331227902309e-05, 2.768489118000e+00, 9.018008101852e-01,            8640000
 3.222342815041e+00, 9.822269096580e-01, 5.000000000000e+00, 1.164000013177e-01, 1.612111600305e-02, 4.319571631263e-05, 2.808579234000e+00, 9.072224537037e-01,            8640000
 3.227153075073e+00, 9.875770942881e-01, 5.000000000000e+00, 1.164563818712e-01, 1.300604552986e-02, 3.879857399099e-05, 3.091569189000e+00, 9.022627314815e-01,            8640000
 3.234667729581e+00, 9.902276535920e-01, 5.000000000000e+00, 1.168879429878e-01, 1.321540004936e-02, 3.910959205742e-05, 3.122997031000e+00, 9.063260416667e-01,            8640000
 3.244291113184e+00, 9.907967831142e-01, 5.000000000000e+00, 1.170884910975e-01, 1.271031190344e-02, 3.835493338216e-05, 3.020778214000e+00, 9.075797453704e-01,            8640000
 3.255486609587e+00, 9.891807282166e-01, 5.000000000000e+00, 1.170128528523e-01, 1.297097715118e-02, 3.874623212144e-05, 3.135552893000e+00, 9.047185185185e-01,            8640000
 3.268189489258e+00, 9.856363401953e-01, 5.000000000000e+00, 1.168139427604e-01, 1.339031625036e-02, 3.936756433372e-05, 2.977648367000e+00, 9.029495370370e-01,            8640000
 3.281950497505e+00, 9.806189797748e-01, 5.000000000000e+00, 1.167324443239e-01, 1.477704818403e-02, 4.135585209836e-05, 2.939789434000e+00, 9.049444444444e-01,            8640000
 3.296179100507e+00, 9.756058451454e-01, 5.000000000000e+00, 1.163374794185e-01, 1.538522821631e-02, 4.219831406847e-05, 2.923035393000e+00, 9.027957175926e-01,            8640000
 3.310419286886e+00, 9.707611668810e-01, 5.000000000000e+00, 1.165707328678e-01, 1.902023635605e-02, 4.691925239082e-05, 2.771551440000e+00, 9.066557870370e-01,            8640000
 3.324375791253e+00, 9.702022261036e-01, 5.000000000000e+00, 1.163089085010e-01, 1.727744461042e-02, 4.471805270042e-05, 2.851909915000e+00, 9.013306712963e-01,            8640000
 3.337920119170e+00, 9.711564118561e-01, 5.000000000000e+00, 1.161786585825e-01, 1.459550373347e-02, 4.110102691657e-05, 2.972756362000e+00, 8.922903935185e-01,            8640000
 3.351057475826e+00, 9.702111830022e-01, 5.000000000000e+00, 1.164616402476e-01, 1.485610603788e-02, 4.146633233537e-05, 2.938244072000e+00, 8.973428240741e-01,            8640000
 3.363206564256e+00, 9.681340124259e-01, 5.000000000000e+00, 1.168450463505e-01, 1.776999588521e-02, 4.535099212491e-05, 2.938590978000e+00, 9.027656250000e-01,            8640000
 3.374165089855e+00, 9.686752941914e-01, 5.000000000000e+00, 1.169214017940e-01, 1.792978000245e-02, 4.555442918972e-05, 2.956051395000e+00, 9.056182870370e-01,            8640000
 3.383416510666e+00, 9.715388982652e-01, 5.000000000000e+00, 1.170728613188e-01, 1.557780583523e-02, 4.246159189768e-05, 2.862871687000e+00, 9.020214120370e-01,            8640000
 3.391207281404e+00, 9.739637146847e-01, 5.000000000000e+00, 1.177265633741e-01, 1.755778618877e-02, 4.507938752086e-05, 3.020472122000e+00, 9.082800925926e-01,            8640000
 3.397447010966e+00, 9.788832124584e-01, 5.000000000000e+00, 1.174402394832e-01, 1.197369676666e-02, 3.722693290049e-05, 2.992166813000e+00, 8.960155092593e-01,            8640000
 3.402455967838e+00, 9.786748319842e-01, 5.000000000000e+00, 1.176939671839e-01, 1.335753702168e-02, 3.931934929982e-05, 3.260693008000e+00, 9.030841435185e-01,            8640000
 3.405904676468e+00, 9.757929003080e-01, 5.000000000000e+00, 1.179376529273e-01, 1.647689196654e-02, 4.366975705581e-05, 3.624950752000e+00, 9.106618055556e-01,            8640000
 3.407666657189e+00, 9.747192851453e-01, 5.000000000000e+00, 1.177283365269e-01, 1.494942970637e-02, 4.159637084972e-05, 3.174042343000e+00, 9.012295138889e-01,            8640000
 3.408320215716e+00, 9.730288649116e-01, 5.000000000000e+00, 1.177970030149e-01, 1.724466766862e-02, 4.467561538237e-05, 3.082976376000e+00, 9.100118055556e-01,            8640000
 3.407289271443e+00, 9.737592783838e-01, 5.000000000000e+00, 1.177668006560e-01, 1.620017320354e-02, 4.330150166803e-05, 3.010302570000e+00, 9.080690972222e-01,            8640000
