#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.6000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6867348792765e-01,  4.5069720218942e-02,  9.4941792924867e-05, -3.0026135682217e-04, -1.1681184939986e-02,                 -nan,                 -nan,  4.7905239504131e-03, -1.0740006244178e+00,  3.0427419200000e+00,  9.0009500000000e-01,              5000000
  4.6499994346006e+00,  0.0000000000000e+00,  1.0499999897770e+00,  1.6917487169230e-01,  4.2939293415915e-02,  9.2670700241139e-05,  1.1632571613581e-04, -1.4024412679978e-02,                 -nan,                 -nan,  9.0950500265251e-03, -8.9824815196390e-01,  1.8790413270000e+00,  9.0624380000000e-01,              5000000
  4.6984709276391e+00,  0.0000000000000e+00,  1.0990153683800e+00,  1.6983531321155e-01,  5.3699791203032e-02,  1.0363376978865e-04,  4.4066545303622e-04, -1.8116871985163e-02,                 -nan,                 -nan,  1.6551779904746e-02, -1.2653661272073e+00,  2.0696764450000e+00,  9.0957620000000e-01,              5000000
  4.7456195224750e+00,  0.0000000000000e+00,  1.1485244720725e+00,  1.7073570510349e-01,  5.3867675352162e-02,  1.0379564090285e-04,  6.1628876310505e-04, -1.5964759585470e-02,                 -nan,                 -nan,  1.8943376526249e-02, -1.1818070680395e+00,  1.8170469370000e+00,  8.9611980000000e-01,              5000000
  4.7882874573917e+00,  0.0000000000000e+00,  1.1979385807156e+00,  1.7164336342819e-01,  4.5353346761697e-02,  9.5240061698528e-05,  7.7442250513852e-04, -1.2542977623551e-02,                 -nan,                 -nan,  1.7473186185828e-02, -8.4479245211979e-01,  1.8620045540000e+00,  9.1165020000000e-01,              5000000
  4.8206630935910e+00,  0.0000000000000e+00,  1.2456073052556e+00,  1.7250210535413e-01,  4.9464123978876e-02,  9.9462680417205e-05,  8.8895275938280e-04, -1.2969376504626e-02,                 -nan,                 -nan,  1.9591275376956e-02, -9.7528480426243e-01,  1.8137572410000e+00,  8.9734960000000e-01,              5000000
  4.8427847389380e+00,  0.0000000000000e+00,  1.2927493045306e+00,  1.7363871700515e-01,  4.7973343534638e-02,  9.7952379792058e-05,  9.6552735049978e-04, -1.5846270806935e-02,                 -nan,                 -nan,  1.8409849513858e-02, -9.0332931084942e-01,  1.8426597090000e+00,  9.0443120000000e-01,              5000000
  4.8582961372834e+00,  0.0000000000000e+00,  1.3392653726945e+00,  1.7431625373692e-01,  4.5656383850156e-02,  9.5557714340764e-05,  9.6106217913887e-04, -1.3848790115548e-02,                 -nan,                 -nan,  1.9966315404314e-02, -8.0506151392514e-01,  1.8987218010000e+00,  9.0635980000000e-01,              5000000
  4.8662930949321e+00,  0.0000000000000e+00,  1.3844455108349e+00,  1.7542205708378e-01,  4.2048241728296e-02,  9.1704134834036e-05,  8.3513381156048e-04, -1.1957774993422e-02,                 -nan,                 -nan,  1.7651747442518e-02, -7.5814376220801e-01,  1.9873100290000e+00,  8.9827400000000e-01,              5000000
  4.8686845778280e+00,  0.0000000000000e+00,  1.4286058817714e+00,  1.7624257788929e-01,  5.2292122388634e-02,  1.0226643866747e-04,  6.9988490606818e-04, -1.5647977132139e-02,                 -nan,                 -nan,  1.9553347406364e-02, -1.1969503971089e+00,  1.9521293230000e+00,  9.0255320000000e-01,              5000000
  4.8723912682115e+00,  0.0000000000000e+00,  1.4741605059277e+00,  1.7727340974064e-01,  3.3759927164509e-02,  8.2170465697243e-05,  6.0704056705960e-04, -1.0963945036422e-02,                 -nan,                 -nan,  1.4025664501251e-02, -4.9971410182724e-01,  1.8670133220000e+00,  8.9984620000000e-01,              5000000
  4.8745910266631e+00,  0.0000000000000e+00,  1.5171817454012e+00,  1.7769957986404e-01,  4.3134247176606e-02,  9.2880834596386e-05,  5.3942574100876e-04, -1.3498889628420e-02,                 -nan,                 -nan,  1.9871817291663e-02, -7.4668332132482e-01,  1.9084761420000e+00,  9.0174340000000e-01,              5000000
  4.8791167058091e+00,  0.0000000000000e+00,  1.5591565373257e+00,  1.7867929532227e-01,  3.6558216380810e-02,  8.5508147425623e-05,  5.1039463512125e-04, -1.1441890770598e-02,                 -nan,                 -nan,  1.7009934866175e-02, -5.4723123838354e-01,  1.9232334840000e+00,  9.1202280000000e-01,              5000000
  4.8843574961986e+00,  0.0000000000000e+00,  1.5990638384961e+00,  1.7925688189241e-01,  3.8148647269701e-02,  8.7348322559396e-05,  4.7137775775537e-04, -1.2332335225992e-02,                 -nan,                 -nan,  1.9759336797780e-02, -5.5736458388518e-01,  2.0800606210000e+00,  9.0510060000000e-01,              5000000
  4.8917983281839e+00,  0.0000000000000e+00,  1.6367707019440e+00,  1.8004079809233e-01,  3.6965158118679e-02,  8.5982740266496e-05,  4.2193600187564e-04, -1.1929697187965e-02,                 -nan,                 -nan,  1.7310151910860e-02, -5.7162348713493e-01,  2.4119009270000e+00,  9.0728040000000e-01,              5000000
  4.9017474871425e+00,  0.0000000000000e+00,  1.6731545516196e+00,  1.8079698622333e-01,  3.6730237794203e-02,  8.5709086792712e-05,  3.7477056402482e-04, -1.2427878910124e-02,                 -nan,                 -nan,  1.7007892657112e-02, -5.5974466050885e-01,  2.0180217150000e+00,  9.1289140000000e-01,              5000000
  4.9151841011253e+00,  0.0000000000000e+00,  1.7083453220444e+00,  1.8128967649558e-01,  3.6125921019287e-02,  8.5001083545196e-05,  4.1838796285817e-04, -9.2637291881909e-03,                 -nan,                 -nan,  1.8866885342065e-02, -5.2586141770267e-01,  2.0029076340000e+00,  8.9814100000000e-01,              5000000
  4.9282061520732e+00,  0.0000000000000e+00,  1.7418199932082e+00,  1.8209111204042e-01,  3.2509960100994e-02,  8.0634930521448e-05,  5.1913312337970e-04, -1.1080798348710e-02,                 -nan,                 -nan,  1.7084520944142e-02, -4.3226881470456e-01,  1.9163759950000e+00,  9.0044560000000e-01,              5000000
  4.9406866918645e+00,  0.0000000000000e+00,  1.7731886494818e+00,  1.8261167694488e-01,  3.3108005430770e-02,  8.1373220940024e-05,  5.0298666066614e-04, -1.0231020190546e-02,                 -nan,                 -nan,  1.8742827609359e-02, -4.2950560211753e-01,  1.9276455950000e+00,  9.0896340000000e-01,              5000000
  4.9521925126889e+00,  0.0000000000000e+00,  1.8022943766626e+00,  1.8304872162925e-01,  3.3165582210547e-02,  8.1443946626556e-05,  5.2801630433302e-04, -9.8179688162994e-03,                 -nan,                 -nan,  1.8322580444320e-02, -4.4728399316635e-01,  1.9493332080000e+00,  9.0775040000000e-01,              5000000
  4.9619373763050e+00,  0.0000000000000e+00,  1.8296499064815e+00,  1.8379306371466e-01,  3.1346903190634e-02,  7.9179420546799e-05,  5.3030622226378e-04, -9.5355328631245e-03,                 -nan,                 -nan,  1.6472707043852e-02, -4.1996183622458e-01,  2.0185544800000e+00,  9.0494560000000e-01,              5000000
  4.9697557493697e+00,  0.0000000000000e+00,  1.8555416478693e+00,  1.8407301738246e-01,  3.1769549626296e-02,  7.9711416530251e-05,  5.6974419715183e-04, -9.2463858259896e-03,                 -nan,                 -nan,  1.7553349575846e-02, -4.2338098398925e-01,  2.0588744980000e+00,  9.0297380000000e-01,              5000000
  4.9747432227728e+00,  0.0000000000000e+00,  1.8799222542623e+00,  1.8469625244433e-01,  3.0148299900019e-02,  7.7650885249324e-05,  5.3685931867760e-04, -9.6845204813994e-03,                 -nan,                 -nan,  1.6588445188301e-02, -3.8721767406401e-01,  2.0753576400000e+00,  9.1432640000000e-01,              5000000
  4.9782379872370e+00,  0.0000000000000e+00,  1.9027544196450e+00,  1.8476808547334e-01,  3.2060695308246e-02,  8.0075833193599e-05,  6.7749377068404e-04, -1.0284367852803e-02,                 -nan,                 -nan,  1.9530734225507e-02, -4.0717393428354e-01,  1.8869592220000e+00,  9.0192460000000e-01,              5000000
