#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.6000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.6853774954390e-01,  4.6856893435813e-02,  3.0612707634515e-04, -1.6230178145120e-04, -1.5848750336637e-02,                 -nan,                 -nan,  1.0986647047170e-02, -9.7526215139591e-01,  2.7553859100000e-01,  8.9714400000000e-01,               500000
  4.6499970629036e+00,  0.0000000000000e+00,  9.5000004762347e-01,  1.6920534572173e-01,  2.0734667147236e-02,  2.0364020795136e-04, -1.0142386552463e-05, -7.6977950222320e-03,                 -nan,                 -nan, -1.6950978079091e-02, -3.4796725267684e-01,  2.2989279100000e-01,  9.0008600000000e-01,               500000
  4.6499970629036e+00,  0.0000000000000e+00,  9.5000004762347e-01,  1.6886480555506e-01,  2.4128154702651e-02,  2.0053326699350e-04, -6.8012810866934e-05, -6.6707870883642e-03,                 -nan,                 -nan, -1.2733095787315e-02, -4.5120309195604e-01,  2.4762618500000e-01,  9.0936000000000e-01,               600000
  4.6499970629036e+00,  0.0000000000000e+00,  9.5000004762347e-01,  1.6846867735511e-01,  4.8556050375121e-02,  2.5969012082544e-04,  5.3551981652848e-05, -1.5450908239516e-02,                 -nan,                 -nan, -9.1057184175359e-04, -1.4210246190344e+00,  3.0466026000000e-01,  9.0184722222222e-01,               720000
  4.6499970629036e+00,  0.0000000000000e+00,  9.5000004762347e-01,  1.6890962165237e-01,  2.5038446827954e-02,  1.7023420287548e-04, -1.7647490703170e-04, -5.6223176154369e-03,                 -nan,                 -nan, -1.0719764744035e-02, -4.2288843718138e-01,  3.1273876100000e-01,  9.0686458333333e-01,               864000
  4.6499970629036e+00,  0.0000000000000e+00,  9.5000004762347e-01,  1.6846222302234e-01,  2.8644204925481e-02,  1.6621525942797e-04,  1.7111889746123e-04, -1.0287830562991e-02,                 -nan,                 -nan, -7.5927313675617e-03, -5.5865249373068e-01,  3.8264313800000e-01,  8.9897376543210e-01,              1036800
  4.6499970629036e+00,  0.0000000000000e+00,  9.5000004762347e-01,  1.6861599198434e-01,  2.8855067408374e-02,  1.5229054094361e-04,  8.1533189126843e-05, -6.8512619620552e-03,                 -nan,                 -nan, -7.1352553709288e-03, -5.4142722215602e-01,  4.7242910900000e-01,  9.1029931841564e-01,              1244160
  4.6649205526542e+00,  0.0000000000000e+00,  9.4408140087529e-01,  1.6875927496390e-01,  2.6791031918132e-02,  1.4674273310167e-04,  2.9958624818074e-04, -9.1287854078390e-03,                 -nan,                 -nan, -1.1536256774059e-02, -5.2363285950015e-01,  4.6500395000000e-01,  9.0866930298354e-01,              1244160
  4.6441279387609e+00,  0.0000000000000e+00,  9.6232604279796e-01,  1.6837434349948e-01,  5.3201861415307e-02,  2.0678798268923e-04, -3.4914986557317e-05, -1.5505116609203e-02,                 -nan,                 -nan,  5.6903267880847e-03, -1.4055800636108e+00,  5.1274343100000e-01,  9.0369727366255e-01,              1244160
  4.6307458150900e+00,  0.0000000000000e+00,  9.6869914788332e-01,  1.6861660133785e-01,  3.8396212346877e-02,  1.7567342765821e-04, -2.9046021409786e-08, -1.4781492401855e-02,                 -nan,                 -nan, -5.9795032299103e-04, -8.6859000752967e-01,  4.3804499000000e-01,  9.0243055555556e-01,              1244160
  4.6200128604075e+00,  0.0000000000000e+00,  9.7562860690198e-01,  1.6864233986825e-01,  3.4890752895018e-02,  1.6746230058897e-04, -1.7514843839539e-04, -1.1010994203887e-02,                 -nan,                 -nan, -1.8086205388331e-03, -7.3310031710789e-01,  5.0211024800000e-01,  9.0456050668724e-01,              1244160
