#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  4.8470964791952e+00,  1.0937997256516e+00,  9.7727480566987e-01,  7.0826225489327e-01,  7.0748609295089e-01,  2.4281098495038e-04,  1.5540531055000e+01,  9.0444525000000e-01,             12000000
  5.3102309099223e+00,  1.1157647462277e+00,  9.2564586191129e-01,  7.1669586836114e-01,  3.1185561675447e-01,  1.6120784119537e-04,  1.5400240436000e+01,  9.0366800000000e-01,             12000000
  5.0859701265051e+00,  1.1317855509831e+00,  9.6702865416857e-01,  7.1120408180619e-01,  4.5788768204285e-01,  1.9533895371099e-04,  1.6290523576000e+01,  9.0165091666667e-01,             12000000
  4.8873850530915e+00,  1.1401569882640e+00,  9.2978712594625e-01,  7.1707929844773e-01,  3.9071891072318e-01,  1.8044364557094e-04,  1.5667135828000e+01,  9.0829275000000e-01,             12000000
  5.2037907077173e+00,  1.1146225803993e+00,  9.5397455926434e-01,  7.1075943569729e-01,  4.1326139308507e-01,  1.8557599366232e-04,  1.6434500076000e+01,  9.0564016666667e-01,             12000000
  5.1892212399871e+00,  1.1030405680028e+00,  9.1609277887856e-01,  7.1784061445484e-01,  3.4978594686161e-01,  1.7073028116047e-04,  1.5535900314000e+01,  9.0704591666667e-01,             12000000
  5.1117829048756e+00,  1.1245993052380e+00,  9.5429468534607e-01,  7.1091830138880e-01,  4.2706243324302e-01,  1.8864924093032e-04,  1.5571470458000e+01,  9.0008958333333e-01,             12000000
  4.8326617865389e+00,  1.1249510787651e+00,  9.7657478675902e-01,  7.0739549214916e-01,  6.0239932680281e-01,  2.2405343983129e-04,  1.5676029250000e+01,  9.0784058333333e-01,             12000000
  5.1908386290764e+00,  1.1180613293621e+00,  9.3837809312323e-01,  7.1237167949841e-01,  4.1186760003904e-01,  1.8526278634214e-04,  1.5547889157000e+01,  9.0380850000000e-01,             12000000
  5.1044981710105e+00,  1.1188082990398e+00,  9.3535379515318e-01,  7.1266703223930e-01,  4.0358299750730e-01,  1.8339006641294e-04,  1.5864062191000e+01,  9.0671391666667e-01,             12000000
  5.0512780699080e+00,  1.1182372161256e+00,  9.4951814382970e-01,  7.0937462321928e-01,  4.2277904460501e-01,  1.8770079128874e-04,  1.5504355496000e+01,  8.9958850000000e-01,             12000000
  5.0052741684872e+00,  1.1232255785449e+00,  9.4967820687057e-01,  7.0977024222863e-01,  4.6125345653773e-01,  1.9605557386826e-04,  1.5828376076000e+01,  9.0592241666667e-01,             12000000
  4.8657136093188e+00,  1.1234014653085e+00,  9.6081825757704e-01,  7.0828082830134e-01,  6.1218297277205e-01,  2.2586555233369e-04,  1.5494448545000e+01,  9.0671791666667e-01,             12000000
  5.0448020305876e+00,  1.1199565906070e+00,  9.4171991075914e-01,  7.1031311051715e-01,  4.6227373078763e-01,  1.9627228764899e-04,  1.5905291005000e+01,  9.0170900000000e-01,             12000000
  5.0778881204593e+00,  1.1185227575827e+00,  9.4243596949144e-01,  7.1009875473664e-01,  4.1802012972811e-01,  1.8664139629427e-04,  1.5542621118000e+01,  9.0515433333333e-01,             12000000
  4.9750217510034e+00,  1.1200445339887e+00,  9.4728993611238e-01,  7.1012562240774e-01,  4.6188861676052e-01,  1.9619051471306e-04,  1.5687186552000e+01,  9.0270675000000e-01,             12000000
  5.0282761191976e+00,  1.1207313973353e+00,  9.4959817535013e-01,  7.0904551719393e-01,  4.5324631184968e-01,  1.9434640718952e-04,  1.6393935557000e+01,  8.9960183333333e-01,             12000000
  5.1299397887065e+00,  1.1182830467070e+00,  9.4707825633513e-01,  7.1043468961607e-01,  4.3487966875820e-01,  1.9036799204834e-04,  1.5440204938000e+01,  9.0511708333333e-01,             12000000
  5.1299397887065e+00,  1.1182830467070e+00,  9.4707825633513e-01,  7.1011295473507e-01,  5.2159571223387e-01,  1.9032058338678e-04,  1.8675349678000e+01,  9.0388145833333e-01,             14400000
  5.0137512604292e+00,  1.1196041621683e+00,  9.4723701616807e-01,  7.0944155806881e-01,  4.2732588179755e-01,  1.7226551732185e-04,  1.9122482059000e+01,  9.0436513888889e-01,             14400000
  5.0670021813334e+00,  1.1168446932491e+00,  9.4319591097601e-01,  7.0968041422463e-01,  4.4847980125620e-01,  1.7647784745625e-04,  1.8742393802000e+01,  9.0725145833333e-01,             14400000
  5.0379576347316e+00,  1.1197597213137e+00,  9.4799760925660e-01,  7.0808907733656e-01,  5.2493766676233e-01,  1.9092931843034e-04,  2.0529732700000e+01,  9.0396256944444e-01,             14400000
  5.0645830951837e+00,  1.1183799868541e+00,  9.4597705666057e-01,  7.0984777231609e-01,  4.5773919862392e-01,  1.7829033722803e-04,  1.8696491462000e+01,  9.0198770833333e-01,             14400000
  5.0325146651686e+00,  1.1189206891469e+00,  9.4837757999889e-01,  7.0965123543317e-01,  4.8090233089640e-01,  1.8274571185431e-04,  1.8214643276000e+01,  9.0311673611111e-01,             14400000
  5.0397770945528e+00,  1.1194843067304e+00,  9.4955815958992e-01,  7.0903831541661e-01,  5.0320061696014e-01,  1.8693444650170e-04,  1.8347031528000e+01,  9.0305472222222e-01,             14400000
  5.0591401256207e+00,  1.1175409546873e+00,  9.4635702740285e-01,  7.0994036418930e-01,  3.9978619789268e-01,  1.6662211860739e-04,  1.8710550517000e+01,  9.0379055555556e-01,             14400000
  5.0688216411547e+00,  1.1165692786658e+00,  9.4475646130932e-01,  7.1031961270449e-01,  4.2077686359454e-01,  1.7094038588759e-04,  1.8508366879000e+01,  9.0767437500000e-01,             14400000
  5.0841528619730e+00,  1.1171847492978e+00,  9.4619057192986e-01,  7.1070464743737e-01,  4.6769651346578e-01,  1.8021910150213e-04,  1.8468757094000e+01,  9.0745805555556e-01,             14400000
  5.0454242143697e+00,  1.1184867041846e+00,  9.4783082798163e-01,  7.0969751189573e-01,  4.3393347734238e-01,  1.7359224999950e-04,  1.8732459906000e+01,  9.0286180555556e-01,             14400000
  5.0393118447487e+00,  1.1177965964776e+00,  9.4982694281555e-01,  7.0905787165433e-01,  4.5225877465928e-01,  1.7721980518932e-04,  1.8532600998000e+01,  9.0688944444444e-01,             14400000
  5.0456296573574e+00,  1.1179424440717e+00,  9.4886447127681e-01,  7.1025144008071e-01,  4.4185079156886e-01,  1.7516872651200e-04,  1.8333672674000e+01,  9.0340562500000e-01,             14400000
  5.0618616104022e+00,  1.1179604707707e+00,  9.4616704203171e-01,  7.1028797446953e-01,  4.0418860045662e-01,  1.6753701922109e-04,  1.8584589731000e+01,  9.0141500000000e-01,             14400000
  5.0522821699952e+00,  1.1180138294360e+00,  9.4709392769224e-01,  7.1060610048276e-01,  3.9430071822922e-01,  1.6547505649334e-04,  1.8508593546000e+01,  9.0755708333333e-01,             14400000
  5.0552090977644e+00,  1.1178890854065e+00,  9.4793758561628e-01,  7.1002673770796e-01,  3.9826059401474e-01,  1.6630389561122e-04,  2.0182957371000e+01,  9.0471472222222e-01,             14400000
  5.0492259851847e+00,  1.1176687755825e+00,  9.4809198510920e-01,  7.0924358528753e-01,  4.6031574033450e-01,  1.7879141717812e-04,  1.8693075279000e+01,  9.0530777777778e-01,             14400000
  5.0587027040978e+00,  1.1178875469737e+00,  9.4664827780108e-01,  7.1048787409381e-01,  4.2888160175614e-01,  1.7257880682865e-04,  1.8647427821000e+01,  9.0616465277778e-01,             14400000
  5.0605008680115e+00,  1.1177507127290e+00,  9.4626203471728e-01,  7.0994294416344e-01,  4.4257652417217e-01,  1.7531252335555e-04,  1.8842931654000e+01,  9.0535131944444e-01,             14400000
  5.0557111478080e+00,  1.1177773920617e+00,  9.4672547754755e-01,  7.0969911166980e-01,  4.5007193639218e-01,  1.7679082437386e-04,  1.8941036720000e+01,  9.0332458333333e-01,             14400000
  5.0571746116925e+00,  1.1177150200469e+00,  9.4714730650957e-01,  7.1039058096315e-01,  4.7897824698226e-01,  1.8237976385185e-04,  1.8621019337000e+01,  9.0438250000000e-01,             14400000
  5.0597268159342e+00,  1.1176643529385e+00,  9.4574905326889e-01,  7.0999357063111e-01,  4.3715101388591e-01,  1.7423463862744e-04,  1.8528232747000e+01,  9.0400451388889e-01,             14400000
  5.0638673919030e+00,  1.1175266215082e+00,  9.4551993271180e-01,  7.0991457580490e-01,  4.3745787388745e-01,  1.7429578027010e-04,  1.8613690009000e+01,  9.0681340277778e-01,             14400000
  5.0613220209605e+00,  1.1174039066937e+00,  9.4548864087175e-01,  7.0994470196171e-01,  4.2091002831539e-01,  1.7096743279776e-04,  1.8650532211000e+01,  9.0181354166667e-01,             14400000
  5.0631595430552e+00,  1.1173166356544e+00,  9.4582801405538e-01,  7.1097029399521e-01,  3.7179062809315e-01,  1.6068227536844e-04,  1.8385929816000e+01,  9.0370277777778e-01,             14400000
  5.0648759066157e+00,  1.1171427770123e+00,  9.4586749444862e-01,  7.1083312274232e-01,  4.1890888830449e-01,  1.7056053183883e-04,  1.8629783322000e+01,  9.0594055555556e-01,             14400000
  5.0585470678546e+00,  1.1173143765153e+00,  9.4626252217485e-01,  7.1111272088896e-01,  3.7786771236090e-01,  1.6199016438783e-04,  1.8452022431000e+01,  9.0316236111111e-01,             14400000
  5.0592424700599e+00,  1.1173774045444e+00,  9.4680973488364e-01,  7.1087360061069e-01,  4.2972819754124e-01,  1.7274905481757e-04,  1.8139419946000e+01,  9.0508868055556e-01,             14400000
  5.0608021332353e+00,  1.1173972811563e+00,  9.4581891437472e-01,  7.0962510799294e-01,  4.6404990325554e-01,  1.7951514623028e-04,  1.8635064358000e+01,  9.0517972222222e-01,             14400000
  5.0622407820078e+00,  1.1173602711740e+00,  9.4565832746356e-01,  7.0899499468440e-01,  4.6513874210548e-01,  1.7972562848715e-04,  1.8573159592000e+01,  9.0524326388889e-01,             14400000
  5.0608533054549e+00,  1.1173155060849e+00,  9.4604526811512e-01,  7.0988018279570e-01,  4.2587124228216e-01,  1.7197206699098e-04,  1.9023159960000e+01,  9.0246326388889e-01,             14400000
  5.0611498343380e+00,  1.1174287951709e+00,  9.4609252072912e-01,  7.0954784099045e-01,  4.1886006504223e-01,  1.7055059224999e-04,  1.8409693739000e+01,  9.0319611111111e-01,             14400000
  5.0612010065576e+00,  1.1173470200994e+00,  9.4631887446951e-01,  7.0961763063764e-01,  4.7615198205372e-01,  1.8184089161913e-04,  1.8579897660000e+01,  9.0137319444444e-01,             14400000
  5.0619808381453e+00,  1.1173569584053e+00,  9.4582346421505e-01,  7.1100204748843e-01,  3.9223295102289e-01,  1.6504059917666e-04,  1.8457352588000e+01,  9.0234388888889e-01,             14400000
  5.0633401715707e+00,  1.1174194200689e+00,  9.4578406455125e-01,  7.0906835071087e-01,  4.4230556601383e-01,  1.7525884943853e-04,  1.8397500074000e+01,  9.0155111111111e-01,             14400000
  5.0614750219839e+00,  1.1173414845809e+00,  9.4597996722415e-01,  7.0973592171078e-01,  5.2075695519475e-01,  1.9016749839045e-04,  1.9044122038000e+01,  9.0379701388889e-01,             14400000
  5.0625701906002e+00,  1.1173367970299e+00,  9.4582573913522e-01,  7.0993769821671e-01,  4.2208257934532e-01,  1.7120540363059e-04,  1.8212018529000e+01,  9.0331194444444e-01,             14400000
  5.0620064242551e+00,  1.1173160708696e+00,  9.4593664108525e-01,  7.1098925453038e-01,  4.0514243842214e-01,  1.6773458664537e-04,  1.8590784448000e+01,  9.0164930555556e-01,             14400000
  5.0621546886966e+00,  1.1173727154126e+00,  9.4596026739225e-01,  7.1037986650512e-01,  4.3658522826210e-01,  1.7412184994800e-04,  1.8476154068000e+01,  9.0563916666667e-01,             14400000
  5.0630027499104e+00,  1.1172736202899e+00,  9.4576666212498e-01,  7.0998463701520e-01,  4.6310485349686e-01,  1.7933225942539e-04,  1.8481948257000e+01,  9.0500819444444e-01,             14400000
  5.0623667040000e+00,  1.1173479416319e+00,  9.4591186607543e-01,  7.0884061592547e-01,  6.2795454128997e-01,  2.0882517629886e-04,  1.8613380071000e+01,  9.0890250000000e-01,             14400000
  5.0628648668277e+00,  1.1173267163421e+00,  9.4582687659530e-01,  7.1071132492775e-01,  4.3507145991721e-01,  1.7381972220546e-04,  1.8313784645000e+01,  9.0215402777778e-01,             14400000
  5.0625829836551e+00,  1.1173163532620e+00,  9.4588232757031e-01,  7.1035973095573e-01,  4.2069771117802e-01,  1.7092430731703e-04,  1.8353659788000e+01,  9.0609493055556e-01,             14400000
  5.0626571158759e+00,  1.1173446755335e+00,  9.4589414072381e-01,  7.1009185425974e-01,  3.8937355313446e-01,  1.6443792165672e-04,  1.8385673754000e+01,  9.0376986111111e-01,             14400000
  5.0627348948964e+00,  1.1173250599578e+00,  9.4590944497104e-01,  7.0964067470680e-01,  4.6411223702747e-01,  1.7952720256340e-04,  1.8609436968000e+01,  9.0604986111111e-01,             14400000
  5.0628323738449e+00,  1.1173263022460e+00,  9.4584751868923e-01,  7.0954236965427e-01,  4.3510656127399e-01,  1.7382673390996e-04,  1.9263936578000e+01,  9.0633979166667e-01,             14400000
  5.0631830381955e+00,  1.1173420556939e+00,  9.4583078807530e-01,  7.1003264929922e-01,  4.3016737911386e-01,  1.7283730691227e-04,  1.8596553618000e+01,  9.0915520833333e-01,             14400000
  5.0627329972902e+00,  1.1173227788700e+00,  9.4586944269656e-01,  7.1070391757240e-01,  3.8868173760159e-01,  1.6429177500241e-04,  1.8860906211000e+01,  9.0622673611111e-01,             14400000
  5.0628673969693e+00,  1.1173297577925e+00,  9.4588021296127e-01,  7.0944584399948e-01,  4.5427961134422e-01,  1.7761530123342e-04,  1.8501306494000e+01,  9.0476881944444e-01,             14400000
  5.0628411296260e+00,  1.1173271661326e+00,  9.4585569225724e-01,  7.0953292341322e-01,  4.3634688732490e-01,  1.7407431509370e-04,  1.8480624106000e+01,  9.0416145833333e-01,             14400000
  5.0629959584501e+00,  1.1173214689502e+00,  9.4583776637231e-01,  7.0922392124745e-01,  4.7554421243386e-01,  1.8172480194305e-04,  1.8686625928000e+01,  9.0488812500000e-01,             14400000
  5.0629462701727e+00,  1.1173197072622e+00,  9.4584872837597e-01,  7.1012445050939e-01,  4.4757229358357e-01,  1.7629920384573e-04,  1.8318668284000e+01,  9.0631090277778e-01,             14400000
  5.0629083294656e+00,  1.1173306555939e+00,  9.4586107738960e-01,  7.1019978151992e-01,  4.3871557169404e-01,  1.7454615190665e-04,  1.8600973034000e+01,  9.0265361111111e-01,             14400000
  5.0630134700123e+00,  1.1173231967234e+00,  9.4585411350833e-01,  7.0992771749132e-01,  4.2897863958681e-01,  1.7259832937963e-04,  1.8312260972000e+01,  9.0444090277778e-01,             14400000
  5.0631079581826e+00,  1.1173272847190e+00,  9.4584674159290e-01,  7.0922330896913e-01,  4.4500541793409e-01,  1.7579292938910e-04,  1.8814590403000e+01,  9.0632500000000e-01,             14400000
  5.0632789847012e+00,  1.1173140891373e+00,  9.4582483538147e-01,  7.0962480595864e-01,  3.9761087155053e-01,  1.6616818612447e-04,  1.8384378586000e+01,  9.0473347222222e-01,             14400000
  5.0634643123190e+00,  1.1173058059089e+00,  9.4580671437741e-01,  7.1003284581984e-01,  4.4971912808094e-01,  1.7672151823030e-04,  1.8480687441000e+01,  9.0235270833333e-01,             14400000
  5.0631933736631e+00,  1.1173086629577e+00,  9.4582456703722e-01,  7.1000529291976e-01,  4.1102546127451e-01,  1.6894802399179e-04,  1.8812538817000e+01,  9.0366451388889e-01,             14400000
  5.0634077976008e+00,  1.1173030617761e+00,  9.4579749747439e-01,  7.0986452032359e-01,  4.6924172616756e-01,  1.8051656706202e-04,  1.8272891901000e+01,  9.0579951388889e-01,             14400000
  5.0631120519094e+00,  1.1173181629866e+00,  9.4583995949984e-01,  7.0968331591607e-01,  3.8882452924941e-01,  1.6432195051209e-04,  1.8482788691000e+01,  9.0308041666667e-01,             14400000
  5.0631736794474e+00,  1.1173239288944e+00,  9.4583730558724e-01,  7.1100664064630e-01,  3.8236982306298e-01,  1.6295232411638e-04,  1.8800610308000e+01,  9.0283513888889e-01,             14400000
  5.0631786030013e+00,  1.1173201124103e+00,  9.4583412094974e-01,  7.1008361208131e-01,  4.5161883121767e-01,  1.7709437832568e-04,  2.1195471584000e+01,  9.0221381944444e-01,             14400000
  5.0631527127863e+00,  1.1173134129722e+00,  9.4583226326853e-01,  7.1012800749006e-01,  4.5386452304914e-01,  1.7753413659404e-04,  1.9063138467000e+01,  9.0263125000000e-01,             14400000
  5.0631357974823e+00,  1.1173173993205e+00,  9.4583398677761e-01,  7.0967119347814e-01,  4.2967514574875e-01,  1.7273839118189e-04,  2.0755971205000e+01,  9.0702847222222e-01,             14400000
  5.0631955183053e+00,  1.1173161260619e+00,  9.4583239744066e-01,  7.0912141830820e-01,  4.5624638925589e-01,  1.7799937368333e-04,  1.8959479755000e+01,  9.0037868055556e-01,             14400000
