#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.300000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.608156303193e-01, 4.802298518146e-02, 7.747821079299e-05, 1.098794767000e+00, 9.026552500000e-01,            8000000
 4.350000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.606597157155e-01, 4.598693196587e-02, 7.581798266726e-05, 1.008999968000e+00, 9.053905000000e-01,            8000000
 4.350000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.607696529447e-01, 5.091959637285e-02, 7.282942140489e-05, 1.222794935000e+00, 9.082620833333e-01,            9600000
 4.350000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.606297254774e-01, 4.556988598647e-02, 6.289450905810e-05, 1.572929673000e+00, 8.989221354167e-01,           11520000
 4.350000000000e+00, 0.000000000000e+00, 1.050000000000e+00, 1.578751143093e-01, 3.174357565299e-03, 1.659975517855e-05, 1.478084961000e+00, 9.072179687500e-01,           11520000
 4.400000000000e+00, 0.000000000000e+00, 1.050000000000e+00, 1.579574273994e-01, 3.137105972963e-03, 1.650206734987e-05, 1.457872693000e+00, 9.049125868056e-01,           11520000
 4.400000000000e+00, 0.000000000000e+00, 1.100000000000e+00, 1.576047555735e-01, 1.094343971423e-02, 3.082128102599e-05, 1.541106526000e+00, 9.049486111111e-01,           11520000
 4.387500000000e+00, 0.000000000000e+00, 1.075000000000e+00, 1.575865606550e-01, 5.221358433519e-03, 2.128950256761e-05, 1.485438707000e+00, 9.048322916667e-01,           11520000
 4.337500000000e+00, 0.000000000000e+00, 1.075000000000e+00, 1.575448973118e-01, 5.252849431674e-03, 2.135360656110e-05, 1.495158335000e+00, 9.011630208333e-01,           11520000
 4.306250000000e+00, 0.000000000000e+00, 1.087500000000e+00, 1.575148226404e-01, 7.883444288750e-03, 2.615963992826e-05, 1.491026246000e+00, 9.049305555556e-01,           11520000
 4.375000000000e+00, 0.000000000000e+00, 1.100000000000e+00, 1.574781105817e-01, 1.645069531645e-02, 3.778904267403e-05, 1.530369289000e+00, 9.053638888889e-01,           11520000
 4.356250000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.576510492569e-01, 3.284731987923e-03, 1.688588123441e-05, 1.508592687000e+00, 8.983900173611e-01,           11520000
 4.306250000000e+00, 0.000000000000e+00, 1.062500000000e+00, 1.576330124105e-01, 3.522891249909e-03, 1.748732489863e-05, 1.595656793000e+00, 9.045686631944e-01,           11520000
 4.287500000000e+00, 0.000000000000e+00, 1.075000000000e+00, 1.574272781592e-01, 6.705940556482e-03, 2.412701588527e-05, 1.500937725000e+00, 9.068484375000e-01,           11520000
 4.287500000000e+00, 0.000000000000e+00, 1.075000000000e+00, 1.574857468553e-01, 8.192518664236e-03, 2.434399539326e-05, 1.869527846000e+00, 9.042471788194e-01,           13824000
