#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  2.5912537637174e+00,  1.1213475780178e+00,  1.1254512988683e+00, -1.4464508109713e-01,  1.0912757836387e-01,  1.1679446603107e-04,  1.9133974743000e+01,  9.0036275000000e-01,              8000000
  2.6856330742265e+00,  1.1301839429965e+00,  1.1223275491541e+00, -1.4410948881740e-01,  9.6653010594328e-02,  1.0991645156341e-04,  1.8777508569000e+01,  9.0122900000000e-01,              8000000
  2.6856330742265e+00,  1.1301839429965e+00,  1.1223275491541e+00, -1.4465247912013e-01,  9.5847649333953e-02,  9.9920619188201e-05,  2.2252463890000e+01,  9.0628083333333e-01,              9600000
  2.9456219645443e+00,  1.1226158738664e+00,  1.1268175933070e+00, -1.4560305015034e-01,  7.9811383854271e-02,  9.1179415539656e-05,  2.2837428821000e+01,  9.0403822916667e-01,              9600000
  3.0648326452395e+00,  1.1160210430638e+00,  1.1238535527168e+00, -1.4445511410917e-01,  1.0889986564710e-01,  1.0650697632036e-04,  2.2278321996000e+01,  9.0008197916667e-01,              9600000
  2.8437831613099e+00,  1.1262052607660e+00,  1.1260633881792e+00, -1.4537675131806e-01,  7.6576329507304e-02,  8.9312378707233e-05,  2.6469497231000e+01,  9.1203833333333e-01,              9600000
  2.6678081335522e+00,  1.1247202106778e+00,  1.1290986107142e+00, -1.4438309912263e-01,  8.1507255586361e-02,  9.2143036218584e-05,  2.3552335382000e+01,  9.0282250000000e-01,              9600000
  2.9452930120403e+00,  1.1234470054729e+00,  1.1247933930335e+00, -1.4546831996357e-01,  8.2803812161760e-02,  9.2873015995947e-05,  2.4567961489000e+01,  9.0458427083333e-01,              9600000
  2.7603030930483e+00,  1.1242958089428e+00,  1.1276635381540e+00, -1.4574177429842e-01,  8.0730050573181e-02,  9.1702673178265e-05,  2.5696153485000e+01,  9.0660875000000e-01,              9600000
  2.6678081335522e+00,  1.1247202106778e+00,  1.1290986107142e+00, -1.4464630601310e-01,  8.7298716867197e-02,  9.5360454803514e-05,  2.6513894716000e+01,  9.0367937500000e-01,              9600000
  2.8061595649376e+00,  1.1202645857678e+00,  1.1274603096581e+00, -1.4632524168275e-01,  9.2881631204992e-02,  9.8362441598339e-05,  2.9811747385000e+01,  9.0278468750000e-01,              9600000
  2.6113458286321e+00,  1.1222864472682e+00,  1.1271345820976e+00, -1.4475874502049e-01,  9.9273662162560e-02,  1.0169073937811e-04,  3.1534136758000e+01,  9.0244083333333e-01,              9600000
  2.8620529305662e+00,  1.1225335172169e+00,  1.1268968405047e+00, -1.4505382109679e-01,  8.3927347293767e-02,  9.3500973309198e-05,  2.5611504611000e+01,  9.0626843750000e-01,              9600000
  2.7832313289929e+00,  1.1222801973553e+00,  1.1275619239060e+00, -1.4570727358552e-01,  8.9861667881265e-02,  9.6750144208153e-05,  2.7606713790000e+01,  9.1166020833333e-01,              9600000
  2.7646460624135e+00,  1.1235444479671e+00,  1.1267339767244e+00, -1.4553839130180e-01,  8.3469531280607e-02,  9.3245604945916e-05,  2.5383162055000e+01,  9.0580197916667e-01,              9600000
  2.8529625287963e+00,  1.1234558414046e+00,  1.1272405657305e+00, -1.4537801563133e-01,  7.8506549665297e-02,  9.0430999055275e-05,  2.4896785770000e+01,  9.0558989583333e-01,              9600000
  2.8020431271791e+00,  1.1252505348544e+00,  1.1268634631666e+00, -1.4499764634073e-01,  7.9909348822275e-02,  9.1235357742053e-05,  2.4984703909000e+01,  9.0999729166667e-01,              9600000
  2.7879342785395e+00,  1.1230227817301e+00,  1.1273873087212e+00, -1.4553736963995e-01,  8.7384840884552e-02,  9.5407481845717e-05,  2.3211417394000e+01,  8.9893614583333e-01,              9600000
  2.7717672110206e+00,  1.1232880031491e+00,  1.1276127310300e+00, -1.4504907801006e-01,  8.5227239015479e-02,  9.4222276545654e-05,  2.4118299120000e+01,  9.0434791666667e-01,              9600000
  2.7624745777309e+00,  1.1239201284550e+00,  1.1271987574392e+00, -1.4545631182393e-01,  8.4715335856445e-02,  9.3938885195179e-05,  2.4032113469000e+01,  9.1075489583333e-01,              9600000
  2.8066328109223e+00,  1.1238758251737e+00,  1.1274520519422e+00, -1.4592928862595e-01,  8.3222313381584e-02,  9.3107416338594e-05,  2.2969743522000e+01,  9.0755958333333e-01,              9600000
  2.7811731101137e+00,  1.1247731718986e+00,  1.1272635006603e+00, -1.4571759305953e-01,  8.2047596848385e-02,  9.2447956557767e-05,  2.6778811805000e+01,  9.0403395833333e-01,              9600000
  2.8029314316586e+00,  1.1247097422218e+00,  1.1277206363984e+00, -1.4555154737241e-01,  8.2935497340811e-02,  9.2946835913518e-05,  3.0017360918000e+01,  9.0254125000000e-01,              9600000
  2.8029314316586e+00,  1.1247097422218e+00,  1.1277206363984e+00, -1.4578907550413e-01,  7.9829310418693e-02,  8.3244385038941e-05,  2.7219030034000e+01,  9.0730737847222e-01,             11520000
  2.8029314316586e+00,  1.1247097422218e+00,  1.1277206363984e+00, -1.4574452034763e-01,  7.7526579289369e-02,  7.4887347538016e-05,  3.2281963004000e+01,  9.1125925925926e-01,             13824000
  2.8029314316586e+00,  1.1247097422218e+00,  1.1277206363984e+00, -1.4623175036632e-01,  7.8560916771683e-02,  6.8817007876968e-05,  3.9314422366000e+01,  9.0074526186343e-01,             16588800
  2.8231598586224e+00,  1.1251045491053e+00,  1.1279815758781e+00, -1.4517692267344e-01,  7.6281116464359e-02,  6.7811138327787e-05,  3.9810821131000e+01,  8.9692768614969e-01,             16588800
  2.7987384469724e+00,  1.1238144123270e+00,  1.1279606503361e+00, -1.4514718206128e-01,  7.9966792433305e-02,  6.9430029942066e-05,  3.9524242140000e+01,  9.0689350646219e-01,             16588800
  2.7855644443283e+00,  1.1245334820057e+00,  1.1274377880792e+00, -1.4576839710493e-01,  8.1735453492476e-02,  7.0193638170301e-05,  4.0167501456000e+01,  9.0581313898534e-01,             16588800
  2.7943471127577e+00,  1.1240541022199e+00,  1.1277863629172e+00, -1.4507922127243e-01,  8.0392071351566e-02,  6.9614406315225e-05,  4.0256640141000e+01,  9.0410427517361e-01,             16588800
  2.7877601114357e+00,  1.1244136370593e+00,  1.1275249317887e+00, -1.4561451472996e-01,  7.9660544370580e-02,  6.9296954648626e-05,  3.9633826540000e+01,  9.0923460407022e-01,             16588800
  2.7942479379935e+00,  1.1246216121138e+00,  1.1275792122388e+00, -1.4572139429147e-01,  7.9538607465766e-02,  6.9243897691326e-05,  4.0122829511000e+01,  9.0990801022377e-01,             16588800
  2.7816172623534e+00,  1.1245027755823e+00,  1.1276920872762e+00, -1.4589561582785e-01,  8.0324400947750e-02,  6.9585101020145e-05,  3.9200126377000e+01,  9.0887399932485e-01,             16588800
  2.8047821212904e+00,  1.1242927836978e+00,  1.1275863441703e+00, -1.4578222374026e-01,  8.0269407217686e-02,  6.9561276382601e-05,  3.9805457501000e+01,  9.0750578703704e-01,             16588800
  2.7986392722082e+00,  1.1243819222209e+00,  1.1277534996578e+00, -1.4542526211467e-01,  8.1983014193376e-02,  7.0299859200384e-05,  4.0473861935000e+01,  8.9751073013117e-01,             16588800
  2.7953457715471e+00,  1.1245616896405e+00,  1.1276227840936e+00, -1.4526706860020e-01,  7.9131096794283e-02,  6.9066286693313e-05,  4.0074868808000e+01,  9.1190725067515e-01,             16588800
  2.7953457715471e+00,  1.1245616896405e+00,  1.1276227840936e+00, -1.4550254203326e-01,  7.9627002692030e-02,  6.3245856098267e-05,  4.7441382587000e+01,  8.9983231658308e-01,             19906560
  2.7953457715471e+00,  1.1245616896405e+00,  1.1276227840936e+00, -1.4561546701185e-01,  7.8416631743205e-02,  5.7294820128972e-05,  5.6251399685000e+01,  9.0037588948903e-01,             23887872
  2.7985896848260e+00,  1.1246656771678e+00,  1.1276499243186e+00, -1.4599847772209e-01,  7.7328199720111e-02,  5.6895801280281e-05,  5.6278642713000e+01,  9.0906850137174e-01,             23887872
  2.7922743470060e+00,  1.1246062589021e+00,  1.1277063618373e+00, -1.4507952203792e-01,  8.0088979298191e-02,  5.7902544332440e-05,  5.6544624990000e+01,  9.0302840705108e-01,             23887872
  2.8038567764745e+00,  1.1245012629598e+00,  1.1276534902844e+00, -1.4589129248549e-01,  7.8555677684448e-02,  5.7345594330862e-05,  5.6110839552000e+01,  9.0375999168113e-01,             23887872
  2.8113109149667e+00,  1.1246448626642e+00,  1.1276430054970e+00, -1.4522123970344e-01,  7.8203751598446e-02,  5.7216997233269e-05,  5.7227915548000e+01,  9.0967826686278e-01,             23887872
  2.8065517729766e+00,  1.1246352117237e+00,  1.1276588445821e+00, -1.4589877140502e-01,  7.9476074545830e-02,  5.7680560590092e-05,  5.6390846376000e+01,  9.0947234646937e-01,             23887872
  2.7970334889962e+00,  1.1246159098426e+00,  1.1276905227522e+00, -1.4581293364272e-01,  8.0179593724213e-02,  5.7935291176120e-05,  5.7017279892000e+01,  8.9643665203832e-01,             23887872
  2.8041722019815e+00,  1.1246303862534e+00,  1.1276667641246e+00, -1.4591163391230e-01,  7.8226879832207e-02,  5.7225457378934e-05,  5.6615110701000e+01,  9.0416295767157e-01,             23887872
  2.7999387691695e+00,  1.1248359408022e+00,  1.1277047262767e+00, -1.4577289689870e-01,  7.9067605739204e-02,  5.7532144474874e-05,  5.7209363097000e+01,  9.0665840808256e-01,             23887872
  2.8028772746483e+00,  1.1245849324204e+00,  1.1276662992825e+00, -1.4531551143425e-01,  7.9154088488646e-02,  5.7563599697234e-05,  5.6858669560000e+01,  8.9659941245499e-01,             23887872
  2.8007605582423e+00,  1.1246877096948e+00,  1.1276852803585e+00, -1.4549755172943e-01,  7.8345975489678e-02,  5.7269001947546e-05,  5.7089134234000e+01,  9.0224775986743e-01,             23887872
  2.8007605582423e+00,  1.1246877096948e+00,  1.1276852803585e+00, -1.4521603216208e-01,  7.9593248614293e-02,  5.2693710241034e-05,  6.7550722711000e+01,  9.0566819756917e-01,             28665444
  2.8007605582423e+00,  1.1246877096948e+00,  1.1276852803585e+00, -1.4535248070434e-01,  7.9758100567360e-02,  4.8152345551067e-05,  8.1768907586000e+01,  9.1325312952309e-01,             34398532
  2.8007605582423e+00,  1.1246877096948e+00,  1.1276852803585e+00, -1.4554021883037e-01,  8.0243838543625e-02,  4.4090524154447e-05,  9.7589200748000e+01,  9.1181600765924e-01,             41278240
  2.8007605582423e+00,  1.1246877096948e+00,  1.1276852803585e+00, -1.4553350385985e-01,  7.9027508895891e-02,  3.9942747713573e-05,  1.2341156350700e+02,  8.9654589601365e-01,             49533888
  2.8035518168200e+00,  1.1246700642376e+00,  1.1276937002615e+00, -1.4546163340318e-01,  7.9019290888080e-02,  3.9940670852292e-05,  1.2455117790400e+02,  9.0980243666720e-01,             49533888
  2.8033941040665e+00,  1.1246055025908e+00,  1.1276870633414e+00, -1.4562822503961e-01,  7.9067451921267e-02,  3.9952840608205e-05,  1.1910282541000e+02,  9.0088496586418e-01,             49533888
  2.8011722458249e+00,  1.1246652387674e+00,  1.1277016198041e+00, -1.4552072699946e-01,  7.8159957308059e-02,  3.9722900077982e-05,  1.2624229546900e+02,  9.1307779029984e-01,             49533888
  2.8042379627911e+00,  1.1246326126919e+00,  1.1277209326707e+00, -1.4563642067203e-01,  8.0647879061134e-02,  4.0350160478567e-05,  1.2468197949700e+02,  9.0421046698373e-01,             49533888
  2.8033686116539e+00,  1.1246463869426e+00,  1.1277120195927e+00, -1.4547684593797e-01,  7.8273448319844e-02,  3.9751729141800e-05,  1.2334727572800e+02,  9.0097207794389e-01,             49533888
  2.8018459949504e+00,  1.1246987259583e+00,  1.1277029583785e+00, -1.4574635853913e-01,  7.8178982373081e-02,  3.9727734297446e-05,  1.2176332762900e+02,  9.0199905163915e-01,             49533888
  2.8020518387418e+00,  1.1246874904946e+00,  1.1277111281013e+00, -1.4558812324242e-01,  7.8577488256440e-02,  3.9828858740610e-05,  1.2514815336800e+02,  9.0217852473038e-01,             49533888
  2.8031627678626e+00,  1.1246576224063e+00,  1.1277038498699e+00, -1.4570817221231e-01,  7.9418620709290e-02,  4.0041465234473e-05,  1.1730816025200e+02,  9.1077617408107e-01,             49533888
  2.8032416242393e+00,  1.1246899032297e+00,  1.1277071683300e+00, -1.4548336035217e-01,  7.8460324871529e-02,  3.9799154147060e-05,  1.2295944159800e+02,  9.0369936234361e-01,             49533888
