#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  5.3200046669473e+00,  1.1022539797255e+00,  1.3995572349196e+00,  7.8966969374407e-01,  5.8685657599148e-01,  2.2114410384624e-04,  1.5579106894000e+01,  9.0673875000000e-01,             12000000
  5.3411194573192e+00,  1.1043799270885e+00,  1.4249192212885e+00,  7.9296429563873e-01,  6.1947056109001e-01,  2.2720595669458e-04,  1.5374692300000e+01,  9.0513300000000e-01,             12000000
  5.3615992828735e+00,  1.1089096596597e+00,  1.4498174088094e+00,  7.9970585927769e-01,  5.2669434283784e-01,  2.0950225592219e-04,  1.5536043849000e+01,  9.0336408333333e-01,             12000000
  5.3794226999217e+00,  1.1129948516449e+00,  1.4740078510633e+00,  8.0342341932157e-01,  5.7280332409618e-01,  2.1848022871955e-04,  1.5683693257000e+01,  9.0023383333333e-01,             12000000
  5.3956916527414e+00,  1.1154197182402e+00,  1.4980109399315e+00,  8.0784619609331e-01,  5.0020833741943e-01,  2.0416666750056e-04,  1.5533483177000e+01,  9.0287158333333e-01,             12000000
  5.4084652342515e+00,  1.1157264734633e+00,  1.5212546588276e+00,  8.1343302770104e-01,  4.8977317630787e-01,  2.0202581854553e-04,  1.5681727067000e+01,  9.0756933333333e-01,             12000000
  5.4182949638708e+00,  1.1139361200758e+00,  1.5439930209146e+00,  8.1687932471987e-01,  4.8175938608296e-01,  2.0036620350477e-04,  1.6734450076000e+01,  9.0395325000000e-01,             12000000
  5.4243389289503e+00,  1.1106700488050e+00,  1.5660700955538e+00,  8.1961871227182e-01,  4.8431092072444e-01,  2.0089610099179e-04,  1.5859713605000e+01,  9.0376783333333e-01,             12000000
  5.4272486363376e+00,  1.1072387512801e+00,  1.5873927077213e+00,  8.2377263677574e-01,  4.8340886423848e-01,  2.0070892361794e-04,  1.5655907479000e+01,  9.0229866666667e-01,             12000000
  5.4279611011787e+00,  1.1047201924847e+00,  1.6082081909695e+00,  8.2776658683321e-01,  4.6053065687905e-01,  1.9590190080732e-04,  1.5518175792000e+01,  9.0000666666667e-01,             12000000
  5.4264177911581e+00,  1.1039325000316e+00,  1.6282379720820e+00,  8.3084107821767e-01,  4.9572656270206e-01,  2.0324996160353e-04,  1.5804797801000e+01,  9.0771425000000e-01,             12000000
  5.4237815311227e+00,  1.1054976375362e+00,  1.6477254017360e+00,  8.3297495612566e-01,  4.7785077561951e-01,  1.9955174258395e-04,  1.5414144916000e+01,  9.0736750000000e-01,             12000000
  5.4188401034964e+00,  1.1086059948380e+00,  1.6666788551389e+00,  8.3636669170163e-01,  4.5876516780879e-01,  1.9552603573625e-04,  1.5896116347000e+01,  9.0294125000000e-01,             12000000
  5.4118221290326e+00,  1.1117593746680e+00,  1.6850979239537e+00,  8.3964584228837e-01,  4.3047603801072e-01,  1.8940169790041e-04,  1.6609746577000e+01,  9.0475691666667e-01,             12000000
  5.4021190488485e+00,  1.1139458301167e+00,  1.7029975325665e+00,  8.4141759768195e-01,  4.3994362534607e-01,  1.9147315419880e-04,  1.7186523629000e+01,  9.0347783333333e-01,             12000000
  5.3906560006001e+00,  1.1141658792883e+00,  1.7204735957118e+00,  8.4415663532539e-01,  4.0254068493802e-01,  1.8315309737531e-04,  1.5495146689000e+01,  9.0409816666667e-01,             12000000
  5.3775080107655e+00,  1.1124682966802e+00,  1.7374073366149e+00,  8.4643464541424e-01,  4.2583357981302e-01,  1.8837763044238e-04,  1.5546370088000e+01,  9.0595575000000e-01,             12000000
  5.3629070709512e+00,  1.1097796800233e+00,  1.7538462520388e+00,  8.4835364208545e-01,  4.6095261029913e-01,  1.9599162616022e-04,  1.5487966566000e+01,  9.0475741666667e-01,             12000000
  5.3476918733259e+00,  1.1078119262006e+00,  1.7699597818373e+00,  8.5184211758491e-01,  4.2051003927788e-01,  1.8719642964853e-04,  1.5453996489000e+01,  8.9980333333333e-01,             12000000
  5.3320717730194e+00,  1.1069462985865e+00,  1.7856199207538e+00,  8.5312114645404e-01,  4.2717576600508e-01,  1.8867427090206e-04,  1.5501268070000e+01,  9.0771025000000e-01,             12000000
  5.3166031336352e+00,  1.1072740055580e+00,  1.8008945739561e+00,  8.5623340327145e-01,  4.4479714403156e-01,  1.9252643628680e-04,  1.5810533137000e+01,  9.0552025000000e-01,             12000000
  5.3015088928986e+00,  1.1082767492947e+00,  1.8161754541116e+00,  8.5837825247686e-01,  4.0496510432561e-01,  1.8370381603857e-04,  1.5587407105000e+01,  9.0524508333333e-01,             12000000
  5.2861072549413e+00,  1.1099158866664e+00,  1.8310658833067e+00,  8.5949318092019e-01,  4.2453263308950e-01,  1.8808965794037e-04,  1.5572058145000e+01,  8.9985075000000e-01,             12000000
  5.2702473895406e+00,  1.1114710400374e+00,  1.8457307586366e+00,  8.6192387630718e-01,  4.0644479963861e-01,  1.8403912619300e-04,  1.5529512608000e+01,  9.0459441666667e-01,             12000000
  5.2626429940685e+00,  1.1121493534852e+00,  1.8529086154391e+00,  8.6248696153772e-01,  4.1215255881786e-01,  1.8532686412972e-04,  1.6330704090000e+01,  9.0539400000000e-01,             12000000
  5.2552969707277e+00,  1.1122240555394e+00,  1.8600002597521e+00,  8.6209801417285e-01,  4.0907967412480e-01,  1.8463470108225e-04,  1.7579431289000e+01,  9.0337358333333e-01,             12000000
  5.2552969707277e+00,  1.1122240555394e+00,  1.8600002597521e+00,  8.6244292782884e-01,  4.0333573272861e-01,  1.6736016815220e-04,  1.9968713097000e+01,  9.0263048611111e-01,             14400000
  5.2552969707277e+00,  1.1122240555394e+00,  1.8600002597521e+00,  8.6243540427302e-01,  4.2165347194897e-01,  1.5620897090001e-04,  2.5009972318000e+01,  9.0874594907407e-01,             17280000
  5.2552969707277e+00,  1.1122240555394e+00,  1.8600002597521e+00,  8.6365179104478e-01,  3.9140964271919e-01,  1.3738941307677e-04,  2.8517750794000e+01,  9.0536636766975e-01,             20736000
  5.2552969707277e+00,  1.1122240555394e+00,  1.8600002597521e+00,  8.6325463684617e-01,  4.1891967316781e-01,  1.2975146285210e-04,  3.3274115492000e+01,  9.0479391718107e-01,             24883200
  5.2479635927577e+00,  1.1117098497979e+00,  1.8671217219541e+00,  8.6423916812478e-01,  4.0491896974090e-01,  1.2756482760655e-04,  3.2268530542000e+01,  9.0435980902778e-01,             24883200
  5.2409383997354e+00,  1.1109524486962e+00,  1.8741243792796e+00,  8.6499754465914e-01,  4.0179862216504e-01,  1.2707236313032e-04,  3.3458549980000e+01,  9.0293145576132e-01,             24883200
  5.2341089433918e+00,  1.1100755100139e+00,  1.8810217061667e+00,  8.6589176011203e-01,  3.9630065424063e-01,  1.2619997809618e-04,  3.3207242238000e+01,  9.0808662069187e-01,             24883200
  5.2274962865103e+00,  1.1092909506180e+00,  1.8878196664898e+00,  8.6604827341694e-01,  4.1388837682060e-01,  1.2896994066933e-04,  3.3338731764000e+01,  9.0297726980453e-01,             24883200
