#                p[0],                 p[1],                 p[2],               energy,             variance,                error,          energies[0],       energiesVar[0],          energies[1],       energiesVar[1],          energies[2],       energiesVar[2],          energies[3],       energiesVar[3],             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.0000000000000e+00,  0.0000000000000e+00,  1.0000000000000e+00,  1.7208743564482e-01,  7.2395582361759e-02,  9.5128585584039e-05,  1.7208743564482e-01,  7.2395582361759e-02,  9.5274583939012e-02,  7.5654006442235e-02,  7.6812851705807e-02,  1.8571611505818e-03,  0.0000000000000e+00,  0.0000000000000e+00, -7.0063646418440e-03, -3.2659798404766e-02,                 -nan,                 -nan,  1.5023989688022e-02, -1.6625360184812e+00,  3.6790097150000e+00,  9.0495387500000e-01,              8000000
  4.0070226945410e+00,  0.0000000000000e+00,  9.8580727832122e-01,  1.7157332673826e-01,  9.4753831048503e-02,  1.0883119443001e-04,  1.7157332673826e-01,  9.4753831048503e-02,  9.4635086676526e-02,  9.7990652010448e-02,  7.6938240061735e-02,  1.8589544987479e-03,  0.0000000000000e+00,  0.0000000000000e+00, -6.8652540212944e-03, -3.7761733012755e-02,                 -nan,                 -nan,  2.0576021254824e-02, -2.7325713796893e+00,  3.3289143660000e+00,  9.1045175000000e-01,              8000000
  4.0085163672438e+00,  0.0000000000000e+00,  9.8278859641413e-01,  1.7128808037709e-01,  1.0910316842406e-01,  1.1678140285597e-04,  1.7128808037709e-01,  1.0910316842406e-01,  9.4292608655198e-02,  1.1233507462620e-01,  7.6995471721890e-02,  1.8708094290824e-03,  0.0000000000000e+00,  0.0000000000000e+00, -6.7766455050147e-03, -4.1272510732819e-02,                 -nan,                 -nan,  2.8046397380759e-02, -3.0607332540421e+00,  3.0695069270000e+00,  9.0369237500000e-01,              8000000
  4.0093680039682e+00,  0.0000000000000e+00,  9.8106745605554e-01,  1.7147223902770e-01,  8.5721434079246e-02,  1.0351415004677e-04,  1.7147223902770e-01,  8.5721434079246e-02,  9.4481628712112e-02,  8.8958182805354e-02,  7.6990610315593e-02,  1.8636350824230e-03,  0.0000000000000e+00,  0.0000000000000e+00, -6.8335712632452e-03, -2.9356123815140e-02,                 -nan,                 -nan,  2.0669899298930e-02, -2.0456996810458e+00,  3.8220745450000e+00,  9.0206600000000e-01,              8000000
  4.0122345541601e+00,  0.0000000000000e+00,  9.7527421689173e-01,  1.7125157419904e-01,  9.2053925270574e-02,  1.0726947682739e-04,  1.7125157419904e-01,  9.2053925270574e-02,  9.4291036705507e-02,  9.5271953902266e-02,  7.6960537493532e-02,  1.8652244881489e-03,  0.0000000000000e+00,  0.0000000000000e+00, -6.7228803649170e-03, -4.0392197686857e-02,                 -nan,                 -nan,  2.0824773246155e-02, -2.5086431126495e+00,  3.6922300610000e+00,  9.0837200000000e-01,              8000000
