#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  4.8939600628953e+00,  1.1184124377239e+00,  9.4412411229710e-01,  7.0915540619656e-01,  4.3385579746832e-01,  1.7357671164125e-04,  1.9455267119000e+01,  9.0696493055556e-01,             14400000
  4.8946471048541e+00,  1.1185672151651e+00,  9.4447806224756e-01,  7.0916669352342e-01,  4.3459631869484e-01,  1.7372478208179e-04,  1.8800687834000e+01,  9.0497229166667e-01,             14400000
  4.8945164400673e+00,  1.1191102758011e+00,  9.4397032714620e-01,  7.1013738177759e-01,  4.2146249062472e-01,  1.7107959701731e-04,  1.8593186464000e+01,  9.0174951388889e-01,             14400000
  4.8941455980282e+00,  1.1179252000325e+00,  9.4422257726369e-01,  7.0969366664389e-01,  4.7134680514621e-01,  1.8092102427314e-04,  1.8499663938000e+01,  8.9922527777778e-01,             14400000
  4.8944237295575e+00,  1.1188140068590e+00,  9.4403338967558e-01,  7.1072059087393e-01,  4.1106160623749e-01,  1.6895545234648e-04,  1.8550215008000e+01,  9.0883861111111e-01,             14400000
  4.8941729761445e+00,  1.1184929992927e+00,  9.4390564718364e-01,  7.1024599531658e-01,  4.3119064758895e-01,  1.7304275474996e-04,  1.8313403428000e+01,  9.0574277777778e-01,             14400000
  4.8945164971239e+00,  1.1185703880133e+00,  9.4408262215887e-01,  7.1005394606267e-01,  4.8994695912771e-01,  1.8445621264644e-04,  1.8439785265000e+01,  9.0317937500000e-01,             14400000
  4.8944511647305e+00,  1.1188419183313e+00,  9.4382875460820e-01,  7.0981986619065e-01,  4.6609799176007e-01,  1.7991085596609e-04,  1.8368614648000e+01,  9.0195375000000e-01,             14400000
  4.8941568563886e+00,  1.1187019309771e+00,  9.4353176708248e-01,  7.0999654169364e-01,  4.8944467409849e-01,  1.8436163776410e-04,  1.8757625450000e+01,  9.0286965277778e-01,             14400000
  4.8942467665724e+00,  1.1186690452361e+00,  9.4366948085158e-01,  7.1041040555733e-01,  4.2394505451275e-01,  1.7158271703644e-04,  2.0152015570000e+01,  9.0716256944444e-01,             14400000
  4.8940859233433e+00,  1.1183151519289e+00,  9.4367945212874e-01,  7.0976426388395e-01,  4.5746552051909e-01,  1.7823703017313e-04,  1.9610968513000e+01,  9.0797680555556e-01,             14400000
  4.8941772336901e+00,  1.1184468435295e+00,  9.4371677774860e-01,  7.0914111881067e-01,  5.3345472980652e-01,  1.9247199107318e-04,  1.9571676252000e+01,  9.0469597222222e-01,             14400000
  4.8942794327692e+00,  1.1185332800771e+00,  9.4379641462691e-01,  7.1061921808735e-01,  4.3309305837030e-01,  1.7342406647081e-04,  1.8392054397000e+01,  9.0697131944444e-01,             14400000
  4.8943163279831e+00,  1.1186213030488e+00,  9.4367833146088e-01,  7.1067398808976e-01,  4.4912209922063e-01,  1.7660417511514e-04,  1.8765152175000e+01,  8.9944180555556e-01,             14400000
  4.8944185270621e+00,  1.1187077395964e+00,  9.4375796833919e-01,  7.0958062196170e-01,  5.5925078448782e-01,  1.9707069806005e-04,  1.8903309077000e+01,  9.0875500000000e-01,             14400000
  4.8942359063685e+00,  1.1184443563952e+00,  9.4368331709946e-01,  7.1027403795577e-01,  4.6334930467459e-01,  1.7937958369571e-04,  1.8300920275000e+01,  9.0362062500000e-01,             14400000
  4.8942815615419e+00,  1.1185102021955e+00,  9.4370197990940e-01,  7.0982091070588e-01,  4.2724631465816e-01,  1.7224947884499e-04,  1.8281813228000e+01,  9.0512375000000e-01,             14400000
  4.8943149278201e+00,  1.1184567257073e+00,  9.4377871961012e-01,  7.0915216258142e-01,  4.6968099309342e-01,  1.8060103995129e-04,  1.8433019027000e+01,  9.0299222222222e-01,             14400000
  4.8943152778609e+00,  1.1184978700427e+00,  9.4375362257281e-01,  7.1009786775708e-01,  4.3929544200370e-01,  1.7466146660590e-04,  1.8976441794000e+01,  9.0615687500000e-01,             14400000
  4.8943152778609e+00,  1.1184978700427e+00,  9.4375362257281e-01,  7.0983613072486e-01,  4.5219014848106e-01,  1.6176653353037e-04,  2.3825373842000e+01,  8.9548275462963e-01,             17280000
  4.8943152778609e+00,  1.1184978700427e+00,  9.4375362257281e-01,  7.0997720524259e-01,  4.4330264610130e-01,  1.4621356616279e-04,  2.9146060605000e+01,  9.0379427083333e-01,             20736000
  4.8943152778609e+00,  1.1184978700427e+00,  9.4375362257281e-01,  7.0947086303775e-01,  4.4616589262235e-01,  1.3390446805228e-04,  3.4242468251000e+01,  9.0288033693416e-01,             24883200
  4.8943757197619e+00,  1.1185211419894e+00,  9.4363210840801e-01,  7.1029389826599e-01,  4.4857507161591e-01,  1.3426550586361e-04,  3.1805128370000e+01,  9.0640383873457e-01,             24883200
  4.8943035045173e+00,  1.1185302455552e+00,  9.4375533807219e-01,  7.0872857919863e-01,  5.2496492520680e-01,  1.4524862461859e-04,  3.7612717047000e+01,  9.0328751929012e-01,             24883200
  4.8943326610815e+00,  1.1185534204693e+00,  9.4374179834855e-01,  7.1005393041495e-01,  4.2420481681719e-01,  1.3056737793958e-04,  3.3754241244000e+01,  9.0326212062757e-01,             24883200
  4.8943505836273e+00,  1.1185357154521e+00,  9.4372040232150e-01,  7.1008975600795e-01,  4.5161717514794e-01,  1.3472001107088e-04,  3.2443354874000e+01,  9.0145250610854e-01,             24883200
  4.8943337254679e+00,  1.1185418815285e+00,  9.4369458098979e-01,  7.1019558694762e-01,  4.3264054989337e-01,  1.3185921801187e-04,  3.2372010989000e+01,  9.0582734535751e-01,             24883200
  4.8943509336681e+00,  1.1185768597875e+00,  9.4369530528419e-01,  7.0982033053261e-01,  4.4126014728433e-01,  1.3316627073634e-04,  3.2655639719000e+01,  9.0123135288066e-01,             24883200
  4.8943508461579e+00,  1.1185665737036e+00,  9.4370157954352e-01,  7.0973123077429e-01,  4.5505563829017e-01,  1.3523189529414e-04,  3.2633328142000e+01,  9.0688842271091e-01,             24883200
  4.8943592752376e+00,  1.1185634906654e+00,  9.4371449020937e-01,  7.1068706992242e-01,  3.9698714053197e-01,  1.2630923487962e-04,  3.2404944054000e+01,  9.0504939075360e-01,             24883200
  4.8943682365105e+00,  1.1185546381568e+00,  9.4370379219584e-01,  7.1028058978157e-01,  4.2990938179650e-01,  1.3144235943693e-04,  3.2581179538000e+01,  9.0989466788837e-01,             24883200
  4.8943598074308e+00,  1.1185577211950e+00,  9.4369088152999e-01,  7.1027607891112e-01,  4.6459096079610e-01,  1.3664138732666e-04,  3.2552663481000e+01,  9.0485624839249e-01,             24883200
