#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 3.277408521514e-01, 3.855780494154e+00, 6.209493130807e-04, 1.888541163800e+01, 8.976061000000e-01,           10000000
 4.012821217581e+00, 2.000000000000e+00, 5.000000000000e+00, 8.262321794643e-01, 3.748666074700e-01, 1.936147224438e-04, 2.105851681400e+01, 9.062708000000e-01,           10000000
 4.003787967386e+00, 1.295445215110e+00, 5.000000000000e+00, 3.874232501128e-01, 4.281080986990e-01, 2.069077327455e-04, 1.992340452300e+01, 9.147427000000e-01,           10000000
 4.002993681368e+00, 1.264669175541e+00, 5.000000000000e+00, 3.300544347404e-01, 8.850596841506e-01, 2.974995267476e-04, 2.093269103100e+01, 9.090212000000e-01,           10000000
 4.002869720545e+00, 1.259866090611e+00, 5.000000000000e+00, 3.516093627480e-01, 3.436615327051e-01, 1.853811027870e-04, 2.254842995500e+01, 8.981198000000e-01,           10000000
 4.002777895861e+00, 1.256308178161e+00, 5.000000000000e+00, 3.454089020033e-01, 3.591021112760e-01, 1.894998974343e-04, 2.089157751900e+01, 9.028863000000e-01,           10000000
 4.002676888708e+00, 1.252394474466e+00, 5.000000000000e+00, 3.524718375636e-01, 2.208491708429e-01, 1.486099494795e-04, 1.772699744900e+01, 8.942600000000e-01,           10000000
 4.001794043939e+00, 1.218187066892e+00, 5.000000000000e+00, 2.541204998569e-01, 1.156228014217e+00, 3.400335298492e-04, 1.971983239100e+01, 9.010800000000e-01,           10000000
 4.001594651595e+00, 1.210461252070e+00, 5.000000000000e+00, 3.075839434550e-01, 1.756494103407e-01, 1.325327922971e-04, 1.956072330300e+01, 9.085761000000e-01,           10000000
 4.001129702574e+00, 1.192445966464e+00, 5.000000000000e+00, 2.906208449011e-01, 1.237440082518e-01, 1.112402841833e-04, 1.848184889400e+01, 9.032606000000e-01,           10000000
 4.000863876092e+00, 1.182146041600e+00, 5.000000000000e+00, 2.710319027932e-01, 2.042694292749e-01, 1.429228565608e-04, 1.805941082100e+01, 9.035033000000e-01,           10000000
 4.000571466963e+00, 1.170816124249e+00, 5.000000000000e+00, 2.607110932422e-01, 1.473152817189e-01, 1.213735068781e-04, 1.913734658500e+01, 9.008808000000e-01,           10000000
 4.000249816921e+00, 1.158353215162e+00, 5.000000000000e+00, 2.601979794575e-01, 6.266207948357e-02, 7.915938319844e-05, 2.122179591200e+01, 8.957519000000e-01,           10000000
 3.999218279819e+00, 1.118384455870e+00, 5.000000000000e+00, 2.396475000277e-01, 3.878519623374e-02, 6.227776186869e-05, 2.223980501700e+01, 9.074089000000e-01,           10000000
 3.964296086385e+00, 1.039620687330e+00, 5.000000000000e+00, 2.670856127592e-01, 1.455452403044e+00, 3.815039191206e-04, 1.763320610700e+01, 9.030851000000e-01,           10000000
 3.997388455569e+00, 1.114257456975e+00, 5.000000000000e+00, 2.426371996171e-01, 6.636884078686e-02, 8.146707358612e-05, 1.772649672100e+01, 8.969000000000e-01,           10000000
 3.999168207460e+00, 1.118271522309e+00, 5.000000000000e+00, 2.387597735719e-01, 3.559330377685e-02, 5.966012384906e-05, 1.783003488600e+01, 9.088099000000e-01,           10000000
 3.942844533901e+00, 9.291312850614e-01, 5.000000000000e+00, 8.425924056908e-01, 3.828818470720e+01, 1.956736689164e-03, 2.023111632700e+01, 9.040719000000e-01,           10000000
 3.998131299563e+00, 1.114789487254e+00, 5.000000000000e+00, 2.371244255735e-01, 4.358914267499e-02, 6.602207409268e-05, 2.060957741400e+01, 9.077147000000e-01,           10000000
 3.989868878338e+00, 1.102554213361e+00, 5.000000000000e+00, 2.338022317000e-01, 8.134016806162e-02, 9.018878425925e-05, 1.839812573800e+01, 9.037695000000e-01,           10000000
 3.983556368658e+00, 1.100988039620e+00, 5.000000000000e+00, 2.332912528167e-01, 8.883747377249e-02, 9.425363323103e-05, 1.933340928500e+01, 9.071519000000e-01,           10000000
 3.947845439651e+00, 1.092127931346e+00, 5.000000000000e+00, 2.291736163135e-01, 1.338215771666e-01, 1.156812764308e-04, 1.856082201000e+01, 9.122594000000e-01,           10000000
 3.882987749167e+00, 1.088922186807e+00, 5.000000000000e+00, 2.375730705808e-01, 3.185351215012e-01, 1.784755225518e-04, 1.846649422800e+01, 9.020281000000e-01,           10000000
 3.946151274964e+00, 1.092044193255e+00, 5.000000000000e+00, 2.350658080921e-01, 1.733332733373e-01, 1.316560949358e-04, 1.917070839700e+01, 9.016174000000e-01,           10000000
 3.947828498004e+00, 1.092127093965e+00, 5.000000000000e+00, 2.341196836788e-01, 1.771586392337e-01, 1.331009538785e-04, 1.967178997100e+01, 9.076678000000e-01,           10000000
 3.947845270235e+00, 1.092127922973e+00, 5.000000000000e+00, 2.379075825901e-01, 2.218405576061e-01, 1.489431292830e-04, 1.863677148400e+01, 9.060124000000e-01,           10000000
 3.947845437957e+00, 1.092127931263e+00, 5.000000000000e+00, 2.350270557512e-01, 1.834196545642e-01, 1.354325125530e-04, 1.851408390100e+01, 9.117760000000e-01,           10000000
 3.947845439634e+00, 1.092127931346e+00, 5.000000000000e+00, 2.307033429673e-01, 1.449007072529e-01, 1.203747096582e-04, 1.854101555100e+01, 9.046955000000e-01,           10000000
