#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 1.700000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 1.240397680997e-01, 7.135694608259e-01, 2.986572995981e-04, 3.635012272000e+00, 9.048498750000e-01,            8000000
 1.785000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 1.232436672789e-01, 5.711847718845e-01, 2.672042224321e-04, 3.026299873000e+00, 9.078822500000e-01,            8000000
 1.785000000000e+01, 1.050000000000e+00, 1.000000000000e+00, 1.175508787359e-01, 1.595683461674e-01, 1.412304615546e-04, 3.427384060000e+00, 9.002493750000e-01,            8000000
 1.785000000000e+01, 1.050000000000e+00, 1.050000000000e+00, 1.183758304116e-01, 2.335943367374e-01, 1.708780035352e-04, 4.419458264000e+00, 9.048197500000e-01,            8000000
 1.870000000000e+01, 1.066666666667e+00, 1.033333333333e+00, 1.174776515636e-01, 9.356065124941e-02, 1.081437996659e-04, 7.378033589000e+00, 9.056107500000e-01,            8000000
 1.955000000000e+01, 1.100000000000e+00, 1.050000000000e+00, 1.176194998164e-01, 4.861164109071e-02, 7.795162048565e-05, 6.702780890000e+00, 9.041047500000e-01,            8000000
 1.898333333333e+01, 1.133333333333e+00, 1.066666666667e+00, 1.183130780933e-01, 6.342803594869e-02, 8.904215009526e-05, 6.412620252000e+00, 9.083498750000e-01,            8000000
 1.973888888889e+01, 1.138888888889e+00, 1.027777777778e+00, 1.183146631803e-01, 4.881356309433e-02, 7.811334960678e-05, 6.421444178000e+00, 9.044946250000e-01,            8000000
 2.099814814815e+01, 1.198148148148e+00, 1.096296296296e+00, 1.225179924901e-01, 7.443042142158e-02, 9.645622156034e-05, 6.341883880000e+00, 9.038456250000e-01,            8000000
 1.863703703704e+01, 1.087037037037e+00, 1.024074074074e+00, 1.168287305760e-01, 7.189856568203e-02, 9.480148052775e-05, 6.421390135000e+00, 8.997021250000e-01,            8000000
 1.963395061728e+01, 1.083950617284e+00, 1.001234567901e+00, 1.177068244875e-01, 6.026893863493e-02, 8.679641311348e-05, 6.390156367000e+00, 9.053491250000e-01,            8000000
 1.880843621399e+01, 1.041769547325e+00, 1.022427983539e+00, 1.185573989331e-01, 1.628062471688e-01, 1.426561631900e-04, 6.284383597000e+00, 9.013620000000e-01,            8000000
 1.950627572016e+01, 1.114609053498e+00, 1.026440329218e+00, 1.177070237534e-01, 5.719670925131e-02, 8.455524026584e-05, 6.283386618000e+00, 9.075015000000e-01,            8000000
 1.882825788752e+01, 1.117146776406e+00, 1.065775034294e+00, 1.179889867216e-01, 4.377990115228e-02, 7.397626405838e-05, 6.306314693000e+00, 9.053403750000e-01,            8000000
 1.850392089620e+01, 1.088180155464e+00, 1.066792409694e+00, 1.172405399435e-01, 7.232531442165e-02, 9.508240795597e-05, 6.422589217000e+00, 9.002633750000e-01,            8000000
 1.925568701417e+01, 1.108001828989e+00, 1.036528349337e+00, 1.172058709634e-01, 6.276233923011e-02, 8.857365524672e-05, 6.395727288000e+00, 9.051092500000e-01,            8000000
 1.978559289742e+01, 1.129728699893e+00, 1.077461515013e+00, 1.187284348973e-01, 4.842752872880e-02, 7.780386295744e-05, 6.333520557000e+00, 9.048290000000e-01,            8000000
 1.892417600213e+01, 1.097709952751e+00, 1.037420934309e+00, 1.175374525986e-01, 4.718446208998e-02, 7.679881354063e-05, 6.403682034000e+00, 9.058426250000e-01,            8000000
 1.894593557893e+01, 1.101902657115e+00, 1.065602296398e+00, 1.177356186539e-01, 7.628679365896e-02, 9.765167283447e-05, 6.213870152000e+00, 9.069546250000e-01,            8000000
 1.917824915536e+01, 1.106477036021e+00, 1.043796836102e+00, 1.176185884508e-01, 5.327645920735e-02, 8.160611129639e-05, 6.330849488000e+00, 9.060382500000e-01,            8000000
 1.902337343774e+01, 1.103427450084e+00, 1.058333809633e+00, 1.175199223003e-01, 7.575533179030e-02, 9.731092679544e-05, 6.447100135000e+00, 9.037566250000e-01,            8000000
 1.913953022596e+01, 1.105714639537e+00, 1.047431079485e+00, 1.177637216923e-01, 4.247713138078e-02, 7.286728636774e-05, 6.558934969000e+00, 9.041160000000e-01,            8000000
 1.958087959788e+01, 1.085136285119e+00, 1.024126308236e+00, 1.177718081358e-01, 6.624664610102e-02, 9.099907011958e-05, 6.476294592000e+00, 9.056231250000e-01,            8000000
 1.901641331511e+01, 1.109144153584e+00, 1.055362852779e+00, 1.175304364937e-01, 6.459075502578e-02, 8.985457349641e-05, 6.374979735000e+00, 9.062238750000e-01,            8000000
 1.934476511298e+01, 1.102857319768e+00, 1.048715539742e+00, 1.178341453672e-01, 7.280150000697e-02, 9.539490290824e-05, 7.175078328000e+00, 9.064857500000e-01,            8000000
 1.898389405674e+01, 1.111430707971e+00, 1.056603056889e+00, 1.176179029421e-01, 6.366522081302e-02, 8.920847830575e-05, 6.370730640000e+00, 9.024690000000e-01,            8000000
 1.903185311405e+01, 1.101712296144e+00, 1.042426006897e+00, 1.172380614126e-01, 6.588670476405e-02, 9.075151841984e-05, 6.494633497000e+00, 9.024165000000e-01,            8000000
 1.875875315151e+01, 1.109714442666e+00, 1.048924555771e+00, 1.174114782275e-01, 5.217369434481e-02, 8.075711605240e-05, 6.796586397000e+00, 9.025686250000e-01,            8000000
 1.896953027094e+01, 1.099996877593e+00, 1.035918037880e+00, 1.174096321052e-01, 4.291960517365e-02, 7.324582340794e-05, 6.293487766000e+00, 9.093187500000e-01,            8000000
 1.896234837804e+01, 1.094279962404e+00, 1.025575528375e+00, 1.169975411633e-01, 8.280593965943e-02, 1.017385986606e-04, 6.386315990000e+00, 9.058543750000e-01,            8000000
 1.888002265156e+01, 1.108571677054e+00, 1.045756441860e+00, 1.173826318039e-01, 6.405944938843e-02, 8.948425098057e-05, 6.384092249000e+00, 9.065900000000e-01,            8000000
