#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  2.0320365200000e+00,  1.1309817800000e+00,  1.1312649300000e+00, -5.3794436922466e-01,  4.0361520773368e-01,  8.9846002441252e-04, -1.2333915185525e-01, -4.6907202232143e-01, -1.9592656485947e-01, -3.2276063396729e+00, -2.3850280842805e-01, -3.7819277815165e+00,  7.5872555900000e-01,  9.0638600000000e-01,               500000
  2.0820365159538e+00,  1.1809817774689e+00,  1.1812649279201e+00, -4.4035945758340e-01,  1.6707883247137e+00,  1.8279979894484e-03, -5.0437610678228e-02, -1.3357599616378e+00,  1.7300125922259e+00, -1.3050985942778e+01,  2.2164707602933e+00, -1.9530311234588e+01,  7.3197338100000e-01,  9.0755000000000e-01,               500000
  2.1272194400652e+00,  1.1478298400524e+00,  1.1479031759400e+00, -5.3867958399960e-01,  4.5864891368025e-01,  9.5775666396037e-04, -4.5729219086135e-02, -3.9638609424636e-01,  7.8460738687301e-01, -3.7036130033702e+00,  8.9578724233670e-01, -4.0792804899792e+00,  7.2723892500000e-01,  9.0242400000000e-01,               500000
  2.1706325429657e+00,  1.1113308027333e+00,  1.1120475329188e+00, -5.3257778725013e-01,  1.0904664744902e+00,  1.4767982086190e-03, -1.1957372406757e-01, -1.0859092585150e+00, -1.2932439156398e+00, -1.3024997261736e+01, -1.3255757195393e+00, -1.0114136792411e+01,  7.2116619500000e-01,  9.0628400000000e-01,               500000
  2.2165461457443e+00,  1.1030456523928e+00,  1.1005152104324e+00, -5.2052239929194e-01,  1.8351295586614e+00,  1.9157920339439e-03, -1.1242763939815e-01, -1.2574405563264e+00, -1.6402719963413e+00, -2.0062279129787e+01, -1.9394324542194e+00, -1.6187220160795e+01,  7.3245535800000e-01,  9.0428200000000e-01,               500000
  2.2638800052474e+00,  1.1132451716746e+00,  1.1083970278273e+00, -5.2880218551792e-01,  1.2104666680979e+00,  1.5559348753067e-03, -6.7228399223539e-02, -7.2843338036636e-01, -9.9916168642242e-01, -1.0438848930554e+01, -1.5591692836959e+00, -1.5390870044252e+01,  7.0723660700000e-01,  9.0822000000000e-01,               500000
  2.3105944493093e+00,  1.1302584790416e+00,  1.1255972794783e+00, -5.5646789496763e-01,  3.4428492061983e-01,  8.2980108534495e-04, -2.8201753068254e-02, -3.2271459937544e-01,  4.6810918594265e-02, -2.1313771511551e+00, -2.6528080271746e-01, -4.9541612222506e+00,  7.8146425500000e-01,  9.1161800000000e-01,               500000
  2.3542134057751e+00,  1.1447288351318e+00,  1.1424058958404e+00, -5.3953591811015e-01,  3.3661867690974e-01,  8.2051042273665e-04,  1.2578333501017e-02, -2.0461961779024e-01,  6.9244381529736e-01, -2.6607737617431e+00,  7.3163125023910e-01, -3.1223816377887e+00,  7.8565909600000e-01,  9.0477600000000e-01,               500000
  2.3912592894344e+00,  1.1515976794466e+00,  1.1521579393118e+00, -5.2395926941578e-01,  4.3458446814563e-01,  9.3229230195860e-04,  1.2518545376182e-02, -2.3870776305211e-01,  8.5061172660862e-01, -2.9805103005782e+00,  1.0845806859711e+00, -4.4070034420994e+00,  8.4632502700000e-01,  9.0315200000000e-01,               500000
  2.4227768831027e+00,  1.1509776547071e+00,  1.1537510113952e+00, -5.2492504311058e-01,  5.5424300270088e-01,  1.0528466200742e-03,  2.4060105658686e-02, -4.6176880675356e-01,  9.2844800304483e-01, -6.2602131874834e+00,  1.2151204660186e+00, -6.1915633661065e+00,  7.7241988200000e-01,  8.9821800000000e-01,               500000
  2.4482502961519e+00,  1.1437017575390e+00,  1.1479691645070e+00, -5.3922219980825e-01,  3.5541929820227e-01,  8.4311244588402e-04,  1.9197922208368e-02, -1.8651723172678e-01,  6.3421325312629e-01, -2.6409352386782e+00,  9.8593815834201e-01, -3.3199282063805e+00,  8.3138432400000e-01,  9.0691800000000e-01,               500000
  2.4690085193553e+00,  1.1327841514363e+00,  1.1373147635422e+00, -5.5947684311435e-01,  2.1918105706960e-01,  6.6208920406483e-04,  2.2320404292365e-02, -1.8958810310827e-01,  2.4962282304145e-01, -1.3665702609354e+00,  5.9563749024040e-01, -1.7332048843408e+00,  1.0014604750000e+00,  9.0109600000000e-01,               500000
  2.4852819199650e+00,  1.1212259230663e+00,  1.1244718288423e+00, -5.5652111808795e-01,  3.6083961150843e-01,  8.4951705281110e-04,  5.0799390686402e-03, -2.3257898485883e-01, -3.1656438231487e-01, -2.7203593930381e+00, -1.3520226105327e-01, -3.2395439697899e+00,  1.2750816520000e+00,  9.0348000000000e-01,               500000
  2.4994334917973e+00,  1.1131040101399e+00,  1.1136729460957e+00, -5.4043179662048e-01,  8.4098925251964e-01,  1.2969111399935e-03, -9.1588598027909e-03, -4.9122883402418e-01, -7.2835423845040e-01, -7.4954033717437e+00, -9.6707557318537e-01, -9.9953157219652e+00,  1.2453918270000e+00,  9.0595800000000e-01,               500000
