#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 4.870269308646e-01, 7.740835761330e-01, 3.591850906643e-04, 2.048710917700e+01, 9.054285000000e-01,            6000000
 4.050000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 4.813624545965e-01, 7.215777630359e-01, 3.467895046076e-04, 2.058517324000e+01, 9.052691666667e-01,            6000000
 4.050000000000e+00, 1.050000000000e+00, 1.000000000000e+00, 4.902261204746e-01, 3.568805862910e-01, 2.438854192344e-04, 1.839103146700e+01, 9.051191666667e-01,            6000000
 4.050000000000e+00, 1.050000000000e+00, 1.050000000000e+00, 5.033181546091e-01, 2.526972894977e-01, 2.052223548161e-04, 2.094095456300e+01, 9.051811666667e-01,            6000000
 4.100000000000e+00, 1.066666666667e+00, 1.033333333333e+00, 5.084138166062e-01, 2.335042597795e-01, 1.972748758203e-04, 1.826250439000e+01, 9.097806666667e-01,            6000000
 4.075000000000e+00, 1.050000000000e+00, 1.025000000000e+00, 4.954328934501e-01, 2.878910869811e-01, 2.190475926144e-04, 2.056233711300e+01, 9.062683333333e-01,            6000000
 4.066666666667e+00, 1.100000000000e+00, 1.050000000000e+00, 5.310730744479e-01, 1.649824533284e-01, 1.658224217491e-04, 1.763987035400e+01, 9.054231666667e-01,            6000000
 4.054166666667e+00, 1.025000000000e+00, 1.012500000000e+00, 4.831462113442e-01, 4.339403889626e-01, 2.689300990228e-04, 2.095238519100e+01, 9.050580000000e-01,            6000000
 4.069444444444e+00, 1.033333333333e+00, 9.750000000000e-01, 4.800605596377e-01, 5.188035590549e-01, 2.940531581916e-04, 2.095444336200e+01, 9.000450000000e-01,            6000000
 4.040740740741e+00, 1.022222222222e+00, 9.666666666667e-01, 4.855629938823e-01, 6.925588101903e-01, 3.397447105770e-04, 1.823137679900e+01, 9.022516666667e-01,            6000000
 4.066435185185e+00, 1.043055555556e+00, 1.010416666667e+00, 4.864203338127e-01, 3.375741220210e-01, 2.371968669063e-04, 2.225967356600e+01, 9.014456666667e-01,            6000000
 4.076697530864e+00, 1.017592592593e+00, 9.986111111111e-01, 4.826067276299e-01, 5.442180751104e-01, 3.011694083376e-04, 1.817462772200e+01, 9.060203333333e-01,            6000000
 4.056674382716e+00, 1.041898148148e+00, 9.996527777778e-01, 4.944245864558e-01, 4.292446540260e-01, 2.674710744566e-04, 2.056371126700e+01, 9.096300000000e-01,            6000000
 4.060300925926e+00, 1.034027777778e+00, 1.011458333333e+00, 4.808595799826e-01, 3.650815791526e-01, 2.466717046172e-04, 1.769862664100e+01, 8.991916666667e-01,            6000000
 4.058217592593e+00, 1.046527777778e+00, 1.005208333333e+00, 4.909437184378e-01, 3.542816714950e-01, 2.429957720809e-04, 1.826857414800e+01, 9.047590000000e-01,            6000000
 4.067939814815e+00, 1.038194444444e+00, 9.927083333333e-01, 4.949526114947e-01, 4.714651518831e-01, 2.803168302365e-04, 2.082095576200e+01, 9.105555000000e-01,            6000000
 4.055362654321e+00, 1.044212962963e+00, 1.025347222222e+00, 4.935575620780e-01, 3.190036344944e-01, 2.305802949424e-04, 1.801095065600e+01, 9.069146666667e-01,            6000000
 4.058506944444e+00, 1.042708333333e+00, 1.017187500000e+00, 4.904414366475e-01, 3.334519247886e-01, 2.357441850780e-04, 2.101873043600e+01, 9.051051666667e-01,            6000000
 4.065277777778e+00, 1.033333333333e+00, 1.020833333333e+00, 4.959178479514e-01, 4.206117034617e-01, 2.647677294856e-04, 1.774478480600e+01, 9.139770000000e-01,            6000000
 4.059982638889e+00, 1.043229166667e+00, 1.009114583333e+00, 4.834772196893e-01, 3.256688246050e-01, 2.329766886068e-04, 2.118771906200e+01, 8.981795000000e-01,            6000000
 4.065972222222e+00, 1.037500000000e+00, 1.003472222222e+00, 4.839560336470e-01, 3.740746502240e-01, 2.496913595568e-04, 2.082102800400e+01, 9.013568333333e-01,            6000000
