#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  2.0000000000000e+00,  1.1230000000000e+00,  2.5000000000000e+00, -1.7668494367443e+02,  8.7395238358796e+03,  2.0903975502138e-01,  7.1623207989248e+01, -3.1301029214400e+03, -1.4378075188994e+01,  1.4701970830025e+03,  3.2191790453110e+02, -3.3382983329287e+04,  6.7039112400000e-01,  9.0412000000000e-01,               200000
  1.9700000000043e+00,  1.1529999999780e+00,  2.4700000000010e+00, -1.9288824837437e+02,  1.0017862676241e+04,  2.2380641943699e-01,  6.9434546160984e+01, -4.3687236281949e+03, -1.9473572181058e+01,  1.7011910312186e+03,  3.4171647831924e+02, -4.0293710473010e+04,  5.8850900700000e-01,  9.0622500000000e-01,               200000
  1.9400382476810e+00,  1.1828875295066e+00,  2.4399694283944e+00, -2.0405034392042e+02,  1.1742124609201e+04,  2.4230275080157e-01,  8.1949020353644e+01, -4.4717878518372e+03, -3.0043301267293e+01,  3.3269570935299e+03,  3.7941114768604e+02, -4.8230898694523e+04,  4.5696442700000e-01,  9.0350000000000e-01,               200000
  1.9099770973265e+00,  1.2123313876128e+00,  2.4098701174447e+00, -2.2705959538611e+02,  1.4639766285150e+04,  2.7055282557340e-01,  9.3626721497178e+01, -5.6147647620969e+03, -2.3428198091855e+01,  2.2917806961183e+03,  4.4437258966325e+02, -6.1194641277763e+04,  5.6855827800000e-01,  9.0420000000000e-01,               200000
  1.8798076222474e+00,  1.2419996082568e+00,  2.3796766710826e+00, -2.4028606578212e+02,  1.7960418438958e+04,  2.9966997212732e-01,  8.9864388535850e+01, -8.1808026017680e+03, -4.9030746842370e+01,  3.1748290185034e+03,  5.0942386850775e+02, -8.5074365158735e+04,  5.0231648400000e-01,  9.0565000000000e-01,               200000
  1.8495715859706e+00,  1.2709467270814e+00,  2.3493643690125e+00, -2.6095808538745e+02,  1.9194778596671e+04,  3.0979653481496e-01,  9.7758539396037e+01, -8.2835012783882e+03, -3.6374746077384e+01,  5.7255505517310e+03,  5.0925424633632e+02, -9.0495788092590e+04,  4.8694066100000e-01,  9.0506500000000e-01,               200000
  1.8192120795311e+00,  1.3003168040688e+00,  2.3189239068061e+00, -2.7669465045148e+02,  2.1303310958853e+04,  3.2636874052866e-01,  1.1769633737671e+02, -9.7260113147223e+03, -2.7248365810298e+01,  3.1403592621330e+03,  5.3273229030437e+02, -9.3202504380403e+04,  5.2195520600000e-01,  8.9855000000000e-01,               200000
  1.7886559597499e+00,  1.3295764007684e+00,  2.2883456263923e+00, -3.1163755711553e+02,  2.7946759432199e+04,  3.7380984090978e-01,  1.3397261293297e+02, -1.2684684628972e+04, -3.8771600422960e+01,  5.6643015756652e+03,  6.5237269558048e+02, -1.2829988532849e+05,  4.7654070300000e-01,  9.0633500000000e-01,               200000
  1.7578859738623e+00,  1.3592467455412e+00,  2.2575586823262e+00, -3.3257983445009e+02,  3.1149741205870e+04,  3.9465010582711e-01,  1.4142564734029e+02, -1.6833024369431e+04, -3.5873794152998e+01,  2.0595919442811e+03,  6.8189538270348e+02, -1.4236617938856e+05,  4.8890021900000e-01,  9.0090500000000e-01,               200000
  1.7268924962871e+00,  1.3891873850391e+00,  2.2265575656144e+00, -3.4517025781576e+02,  3.4080216948783e+04,  4.1279666270928e-01,  1.5394237851490e+02, -1.7787721135260e+04, -4.7512368729610e+01,  9.4885358167258e+03,  6.9775525286737e+02, -1.5232303859143e+05,  5.0685904300000e-01,  9.0489000000000e-01,               200000
