#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.745414098742e-01, 1.008724341690e-02, 3.347842326185e-05, 3.739796012000e+00, 9.019614444444e-01,            9000000
 4.008195289431e+00, 0.000000000000e+00, 1.037302371368e+00, 1.757242323749e-01, 9.777436744281e-03, 3.296030734802e-05, 3.334610727000e+00, 9.053157777778e-01,            9000000
 4.000834567017e+00, 0.000000000000e+00, 1.003798685706e+00, 1.753333761244e-01, 9.088328862417e-03, 3.177757571065e-05, 4.017660242000e+00, 9.000094444444e-01,            9000000
 4.000023686548e+00, 0.000000000000e+00, 1.000107813692e+00, 1.748774473229e-01, 1.002729564506e-02, 3.337879507356e-05, 3.313472410000e+00, 9.023840000000e-01,            9000000
 4.000000236865e+00, 0.000000000000e+00, 1.000001078137e+00, 1.752729716355e-01, 8.984075212777e-03, 3.159478721557e-05, 3.914556492000e+00, 9.000034444444e-01,            9000000
 4.000000002369e+00, 0.000000000000e+00, 1.000000010781e+00, 1.739492159813e-01, 1.439246590777e-02, 3.998953461396e-05, 3.336215872000e+00, 9.133122222222e-01,            9000000
 4.000000027178e+00, 0.000000000000e+00, 1.000000064408e+00, 1.736182786407e-01, 1.330706434680e-02, 3.845208323615e-05, 3.206166695000e+00, 8.950578888889e-01,            9000000
 4.000000029659e+00, 0.000000000000e+00, 1.000000069771e+00, 1.738514204788e-01, 1.201643338307e-02, 3.653983120904e-05, 3.282939496000e+00, 9.004843333333e-01,            9000000
 4.000000111528e+00, 0.000000000000e+00, 1.000000246738e+00, 1.748139622803e-01, 1.066738742118e-02, 3.442768172590e-05, 3.367900280000e+00, 9.087045555556e-01,            9000000
 4.000000037845e+00, 0.000000000000e+00, 1.000000087467e+00, 1.749874367385e-01, 9.672953480885e-03, 3.278372475768e-05, 3.487324750000e+00, 9.145275555556e-01,            9000000
 4.000000030477e+00, 0.000000000000e+00, 1.000000071540e+00, 1.750549211223e-01, 9.216795344297e-03, 3.200138077628e-05, 4.639959369000e+00, 9.074591111111e-01,            9000000
 4.000000029740e+00, 0.000000000000e+00, 1.000000069947e+00, 1.751697283798e-01, 9.124813056990e-03, 3.184129578776e-05, 3.621910736000e+00, 8.994284444444e-01,            9000000
 4.000000029740e+00, 0.000000000000e+00, 1.000000069947e+00, 1.750758535412e-01, 9.533800484400e-03, 2.971126560938e-05, 4.417841580000e+00, 9.135884259259e-01,           10800000
 4.000000029740e+00, 0.000000000000e+00, 1.000000069947e+00, 1.751437032032e-01, 9.260069060484e-03, 2.673034795098e-05, 5.009349763000e+00, 8.983787037037e-01,           12960000
 4.000000029740e+00, 0.000000000000e+00, 1.000000069947e+00, 1.753554340583e-01, 8.962330451169e-03, 2.400586462121e-05, 5.961171377000e+00, 8.982013245885e-01,           15552000
 4.000000029667e+00, 0.000000000000e+00, 1.000000069788e+00, 1.741885695286e-01, 1.167546549431e-02, 2.739958459544e-05, 5.655731348000e+00, 9.035115740741e-01,           15552000
 4.000000029659e+00, 0.000000000000e+00, 1.000000069772e+00, 1.752146314976e-01, 9.167679485817e-03, 2.427932378889e-05, 5.932413847000e+00, 9.039623199588e-01,           15552000
 4.000000029659e+00, 0.000000000000e+00, 1.000000069771e+00, 1.749889156942e-01, 9.864872601240e-03, 2.518561827468e-05, 5.640093296000e+00, 9.071383101852e-01,           15552000
 4.000000029659e+00, 0.000000000000e+00, 1.000000069771e+00, 1.738399539823e-01, 1.411613411002e-02, 3.012761577661e-05, 5.625156825000e+00, 9.014500385802e-01,           15552000
