#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  5.0770251660109e+00,  1.1231579528584e+00,  9.3916728879593e-01,  5.2476715858924e-01,  2.2604479875442e-01,  1.6809402084638e-04,  6.2388888600000e+00,  9.0454225000000e-01,              8000000
  5.1819407741954e+00,  1.1263579097327e+00,  9.3396145799424e-01,  5.2688170805240e-01,  1.9403864504131e-01,  1.5573962447034e-04,  6.1906885970000e+00,  9.0754387500000e-01,              8000000
  5.1402271966985e+00,  1.1257275205673e+00,  9.3463388229185e-01,  5.2579669619928e-01,  2.3909064724867e-01,  1.7287663493394e-04,  6.3135760080000e+00,  9.0195025000000e-01,              8000000
  5.0732469802622e+00,  1.1248286036808e+00,  9.3244586857948e-01,  5.2610001804318e-01,  2.1517655020127e-01,  1.6400325842848e-04,  6.2871831370000e+00,  9.0184975000000e-01,              8000000
  5.1042163311638e+00,  1.1244894035744e+00,  9.3370393538511e-01,  5.2614833128492e-01,  2.4140212559449e-01,  1.7371029243920e-04,  6.1659919190000e+00,  9.0382475000000e-01,              8000000
  5.1092578457968e+00,  1.1260667206737e+00,  9.3337581548622e-01,  5.2573896824930e-01,  1.8687188168287e-01,  1.5283646557795e-04,  6.2409346200000e+00,  9.1140575000000e-01,              8000000
  5.1050585504200e+00,  1.1266547155223e+00,  9.2900424197489e-01,  5.2579536595705e-01,  2.3600380882354e-01,  1.7175702635683e-04,  6.3195673390000e+00,  9.0054975000000e-01,              8000000
  5.1048479956059e+00,  1.1261133875353e+00,  9.3017916532744e-01,  5.2583544823728e-01,  2.1942960651177e-01,  1.6561612486099e-04,  6.1968714000000e+00,  9.0417500000000e-01,              8000000
  5.1570952448841e+00,  1.1271720379855e+00,  9.2875117327915e-01,  5.2575379141637e-01,  2.2979547979123e-01,  1.6948284566263e-04,  6.3773090020000e+00,  9.0660187500000e-01,              8000000
  5.0942090464176e+00,  1.1254144622570e+00,  9.3152219475440e-01,  5.2625309282706e-01,  1.8138072698907e-01,  1.5057420387847e-04,  6.1673512690000e+00,  9.0396500000000e-01,              8000000
  5.1184015967481e+00,  1.1254213039455e+00,  9.3191322948250e-01,  5.2693400479511e-01,  1.8142928095836e-01,  1.5059435620167e-04,  6.3793692560000e+00,  9.0785700000000e-01,              8000000
  5.1150131964626e+00,  1.1255943248430e+00,  9.3147971344374e-01,  5.2635253712657e-01,  1.9729521834686e-01,  1.5704108473058e-04,  6.1216630990000e+00,  9.0051175000000e-01,              8000000
  5.1203326710567e+00,  1.1259437874821e+00,  9.3080819873026e-01,  5.2590505965436e-01,  2.1394761499726e-01,  1.6353425290947e-04,  6.8111032770000e+00,  9.0740200000000e-01,              8000000
  5.1017334461072e+00,  1.1257405914654e+00,  9.3244900512031e-01,  5.2570750210223e-01,  2.1334468121520e-01,  1.6330365933408e-04,  6.2773293400000e+00,  9.0712762500000e-01,              8000000
  5.1070529207014e+00,  1.1260900541045e+00,  9.3177749040683e-01,  5.2563235927188e-01,  2.2489296994160e-01,  1.6766520582011e-04,  6.2333272450000e+00,  9.0587650000000e-01,              8000000
  5.1070529207014e+00,  1.1260900541045e+00,  9.3177749040683e-01,  5.2574040692675e-01,  2.2003224388923e-01,  1.5139361084646e-04,  7.4970211580000e+00,  9.0413031250000e-01,              9600000
  5.1070529207014e+00,  1.1260900541045e+00,  9.3177749040683e-01,  5.2636904278699e-01,  2.0985544942778e-01,  1.3496895522282e-04,  9.1536659050000e+00,  9.0545286458333e-01,             11520000
  5.1070529207014e+00,  1.1260900541045e+00,  9.3177749040683e-01,  5.2660623839302e-01,  1.8643069279284e-01,  1.1612930960962e-04,  1.1399269210000e+01,  9.0324688946759e-01,             13824000
  5.1070529207014e+00,  1.1260900541045e+00,  9.3177749040683e-01,  5.2599681612696e-01,  2.1988038251035e-01,  1.1512927142389e-04,  1.2992673369000e+01,  9.0574646749614e-01,             16588800
  5.1138297212725e+00,  1.1257440123096e+00,  9.3264452248436e-01,  5.2598022035002e-01,  2.0894802589557e-01,  1.1223069454780e-04,  1.2898538966000e+01,  9.0167516637731e-01,             16588800
  5.0962146710610e+00,  1.1257570954837e+00,  9.3483802999700e-01,  5.2538302824651e-01,  2.0760233510755e-01,  1.1186871035591e-04,  1.3383332712000e+01,  9.0513858748071e-01,             16588800
  5.0909742540376e+00,  1.1259655927722e+00,  9.3446404458466e-01,  5.2576683478194e-01,  2.6745385859507e-01,  1.2697462777182e-04,  1.3142025933000e+01,  9.0490957754630e-01,             16588800
  5.1081158544638e+00,  1.1257994074253e+00,  9.3309940300944e-01,  5.2665226836758e-01,  1.9065081871043e-01,  1.0720421269216e-04,  1.3012711142000e+01,  9.0266233844522e-01,             16588800
  5.1073254681072e+00,  1.1260082242564e+00,  9.3509316054146e-01,  5.2565752570114e-01,  2.3694349378921e-01,  1.1951293402124e-04,  1.2927346757000e+01,  9.0418191792052e-01,             16588800
  5.1031314516072e+00,  1.1258074996631e+00,  9.3311004397560e-01,  5.2656422734433e-01,  2.1264706666395e-01,  1.1321975546299e-04,  1.2938826476000e+01,  9.0422061873071e-01,             16588800
  5.1027362584289e+00,  1.1259119080787e+00,  9.3410692274161e-01,  5.2613935414982e-01,  2.1985304072678e-01,  1.1512211312844e-04,  1.2981682500000e+01,  9.0374680507330e-01,             16588800
  5.1054956459520e+00,  1.1259036560695e+00,  9.3291241030327e-01,  5.2571013521717e-01,  2.1619066372528e-01,  1.1415921712495e-04,  1.2920409984000e+01,  9.0721709828318e-01,             16588800
  5.1086868501303e+00,  1.1259330640495e+00,  9.3323760924783e-01,  5.2608673635567e-01,  2.1207706891753e-01,  1.1306791158654e-04,  1.3180015112000e+01,  9.0480902777778e-01,             16588800
  5.1128906361572e+00,  1.1260237191165e+00,  9.3224363394993e-01,  5.2602760105692e-01,  1.8699773857178e-01,  1.0617216948179e-04,  1.3500730536000e+01,  9.0657268759645e-01,             16588800
  5.1097425684738e+00,  1.1260629998570e+00,  9.3245029724512e-01,  5.2572433832359e-01,  2.1631166582545e-01,  1.1419116016188e-04,  1.2903489563000e+01,  9.0942039207176e-01,             16588800
  5.1094786388879e+00,  1.1260305159051e+00,  9.3264712524579e-01,  5.2605440668914e-01,  2.1705401068352e-01,  1.1438693466253e-04,  1.3021465150000e+01,  9.0675787278164e-01,             16588800
  5.1110742409770e+00,  1.1260452198951e+00,  9.3280972471808e-01,  5.2611337922308e-01,  2.4349318096878e-01,  1.2115348635324e-04,  1.3664957745000e+01,  9.0859145929784e-01,             16588800
  5.1073767458744e+00,  1.1259851883716e+00,  9.3314411289474e-01,  5.2592103482091e-01,  1.9997823122706e-01,  1.0979533188279e-04,  1.2720288218000e+01,  9.0294542100694e-01,             16588800
  5.1089723479636e+00,  1.1259998923616e+00,  9.3330671236702e-01,  5.2656959963018e-01,  1.8005097140597e-01,  1.0418141429341e-04,  1.3099135516000e+01,  9.0312771267361e-01,             16588800
  5.1059970521129e+00,  1.1259893143762e+00,  9.3374136911392e-01,  5.2583576928675e-01,  1.9386263961434e-01,  1.0810345524976e-04,  1.2920625178000e+01,  9.0396827980324e-01,             16588800
  5.1087747513744e+00,  1.1260520965694e+00,  9.3380515175003e-01,  5.2577372732122e-01,  2.5307832489049e-01,  1.2351508171291e-04,  1.2924788353000e+01,  8.9913990162037e-01,             16588800
  5.1077262472494e+00,  1.1260019154211e+00,  9.3330937260857e-01,  5.2575920874452e-01,  2.0845553890967e-01,  1.1209835358987e-04,  1.2875517334000e+01,  9.0146996768904e-01,             16588800
  5.1076274489549e+00,  1.1260280175250e+00,  9.3355859230007e-01,  5.2524895457249e-01,  2.2858132857240e-01,  1.1738507741722e-04,  1.3194120849000e+01,  9.0909155574846e-01,             16588800
  5.1083172958356e+00,  1.1260259545227e+00,  9.3325996419048e-01,  5.2553957312717e-01,  2.4413673649563e-01,  1.2131348579376e-04,  1.2904543365000e+01,  9.0541015625000e-01,             16588800
  5.1091150968802e+00,  1.1260333065177e+00,  9.3334126392662e-01,  5.2582711208487e-01,  2.1352498490510e-01,  1.1345322990015e-04,  1.2891432455000e+01,  9.0306284963349e-01,             16588800
  5.1090162985856e+00,  1.1260594086216e+00,  9.3359048361813e-01,  5.2552947903078e-01,  2.4061846350664e-01,  1.2043618469736e-04,  1.3340718499000e+01,  9.0227647569444e-01,             16588800
  5.1088415478981e+00,  1.1260510450968e+00,  9.3350785376121e-01,  5.2610105666476e-01,  2.3979625643994e-01,  1.2023023994615e-04,  1.3584574873000e+01,  9.0161922501929e-01,             16588800
  5.1084426473759e+00,  1.1260473690993e+00,  9.3346720389314e-01,  5.2561623722223e-01,  2.1712263284290e-01,  1.1440501508898e-04,  1.2966392829000e+01,  8.9999680507330e-01,             16588800
  5.1087875708162e+00,  1.1260463375982e+00,  9.3331788983835e-01,  5.2587231583232e-01,  2.0454062919239e-01,  1.1104072998582e-04,  1.2856884713000e+01,  9.0238076292438e-01,             16588800
  5.1091864713385e+00,  1.1260500135957e+00,  9.3335853970642e-01,  5.2588836688421e-01,  2.2774480261940e-01,  1.1717008682854e-04,  1.3000716823000e+01,  9.0287971402392e-01,             16588800
  5.1084722379874e+00,  1.1260569379851e+00,  9.3341539977206e-01,  5.2546281834302e-01,  2.5203228840840e-01,  1.2325955792675e-04,  1.3563776492000e+01,  8.9988745418596e-01,             16588800
  5.1090079130008e+00,  1.1260517446931e+00,  9.3337275472283e-01,  5.2536084476782e-01,  3.1403841899142e-01,  1.3758906061756e-04,  1.2842984135000e+01,  9.0456958912037e-01,             16588800
  5.1088502465864e+00,  1.1260570448865e+00,  9.3342150968968e-01,  5.2629879096511e-01,  1.9250574019353e-01,  1.0772446760245e-04,  1.2768166410000e+01,  9.0831139081790e-01,             16588800
  5.1090227083065e+00,  1.1260565291360e+00,  9.3334685266229e-01,  5.2622052528002e-01,  2.0014217215543e-01,  1.0984032743300e-04,  1.2982860651000e+01,  9.0090838396991e-01,             16588800
  5.1090227083065e+00,  1.1260565291360e+00,  9.3334685266229e-01,  5.2587104338388e-01,  2.1336429497687e-01,  1.0352917754208e-04,  1.5564998771000e+01,  9.0335361810378e-01,             19906560
  5.1092221585677e+00,  1.1260583671347e+00,  9.3336717759632e-01,  5.2552842069848e-01,  2.1719750657812e-01,  1.0445501818465e-04,  1.5659456430000e+01,  9.0622392819252e-01,             19906560
  5.1091974589940e+00,  1.1260648926607e+00,  9.3342948251920e-01,  5.2597781344772e-01,  2.1620400100693e-01,  1.0421584511538e-04,  1.5714021121000e+01,  9.0589644820602e-01,             19906560
  5.1090663959784e+00,  1.1260586200171e+00,  9.3336751012651e-01,  5.2580379289326e-01,  2.0879835008560e-01,  1.0241543705263e-04,  1.5649246752000e+01,  9.0742127218364e-01,             19906560
  5.1088941670067e+00,  1.1260632232502e+00,  9.3340937927196e-01,  5.2594011303730e-01,  2.1410038038400e-01,  1.0370760642096e-04,  1.5361817717000e+01,  9.0576644081147e-01,             19906560
  5.1091401606774e+00,  1.1260595811636e+00,  9.3337772801523e-01,  5.2649734630361e-01,  2.2762080877203e-01,  1.0693204499221e-04,  1.5466952270000e+01,  9.0099479769483e-01,             19906560
  5.1090540461916e+00,  1.1260618827801e+00,  9.3339866258795e-01,  5.2640263732091e-01,  1.9743233244774e-01,  9.9588921573665e-05,  1.5633482294000e+01,  9.0199070055298e-01,             19906560
  5.1091621208876e+00,  1.1260626703454e+00,  9.3337166280637e-01,  5.2563862406496e-01,  1.9965533408806e-01,  1.0014801602094e-04,  1.5716633490000e+01,  9.0881443102173e-01,             19906560
  5.1092400021823e+00,  1.1260625439042e+00,  9.3337149654127e-01,  5.2558684306947e-01,  2.3061541051501e-01,  1.0763315082222e-04,  1.5515459086000e+01,  9.0280400028935e-01,             19906560
  5.1090760064018e+00,  1.1260649719620e+00,  9.3339259737909e-01,  5.2588647682074e-01,  2.1874309933126e-01,  1.0482601397948e-04,  1.5572703613000e+01,  9.0324707031250e-01,             19906560
  5.1091170053469e+00,  1.1260643649475e+00,  9.3338732216963e-01,  5.2609909483526e-01,  2.0099701982527e-01,  1.0048395040374e-04,  1.5696498142000e+01,  9.0533683368699e-01,             19906560
  5.1093039351627e+00,  1.1260672878643e+00,  9.3335787105353e-01,  5.2535740055692e-01,  2.2152291792991e-01,  1.0548998317594e-04,  1.6042865972000e+01,  9.0320557645319e-01,             19906560
  5.1091165184344e+00,  1.1260632340512e+00,  9.3338846470435e-01,  5.2546488269437e-01,  2.0025364494830e-01,  1.0029796148182e-04,  1.5421832185000e+01,  9.0512509444123e-01,             19906560
  5.1092406513990e+00,  1.1260640517660e+00,  9.3336997316165e-01,  5.2577718052317e-01,  2.0810735583559e-01,  1.0224583052744e-04,  1.5825351362000e+01,  9.0543986504951e-01,             19906560
  5.1091479168599e+00,  1.1260642866522e+00,  9.3338298491764e-01,  5.2585387997429e-01,  2.1545866435792e-01,  1.0403605438865e-04,  1.7282398181000e+01,  9.0359705544303e-01,             19906560
  5.1091871821156e+00,  1.1260649773624e+00,  9.3338214009528e-01,  5.2604027184333e-01,  2.0585523248788e-01,  1.0169107693101e-04,  1.5665025930000e+01,  9.0197964891975e-01,             19906560
  5.1092099833422e+00,  1.1260646955096e+00,  9.3337373914629e-01,  5.2590288876018e-01,  2.0749176501471e-01,  1.0209449467131e-04,  1.5713777438000e+01,  9.0327339329347e-01,             19906560
  5.1091874255719e+00,  1.1260655428106e+00,  9.3338156882793e-01,  5.2518338836550e-01,  2.1882776881936e-01,  1.0484629966223e-04,  1.5707312721000e+01,  9.0523299856932e-01,             19906560
