#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 1.000000000000e+00, 5.000000000000e+00, 1.323169546535e-01, 6.733496598283e-02, 8.205788565570e-05, 3.390642906000e+00, 9.081300000000e-01,           10000000
 3.995478098064e+00, 1.089728866787e+00, 5.000000000000e+00, 1.322304271518e-01, 4.547241387453e-03, 2.132426173975e-05, 3.244518233000e+00, 9.070181000000e-01,           10000000
 3.990532054319e+00, 1.087437609652e+00, 5.000000000000e+00, 1.324280946043e-01, 5.561331987714e-03, 2.358247651905e-05, 3.296373755000e+00, 9.040986000000e-01,           10000000
 3.995380948573e+00, 1.089683862239e+00, 5.000000000000e+00, 1.322167914555e-01, 4.493595335372e-03, 2.119810212111e-05, 3.414116918000e+00, 9.021997000000e-01,           10000000
 3.989600857061e+00, 1.080546936376e+00, 5.000000000000e+00, 1.321868197733e-01, 7.074464417308e-03, 2.659786536042e-05, 3.248265620000e+00, 8.981078000000e-01,           10000000
 3.994934574135e+00, 1.088978252278e+00, 5.000000000000e+00, 1.322005055864e-01, 4.549300661152e-03, 2.132908966916e-05, 3.615451210000e+00, 9.142064000000e-01,           10000000
 3.949051811664e+00, 1.025488877292e+00, 5.000000000000e+00, 1.308254938671e-01, 3.497480285095e-02, 5.913949851914e-05, 3.230591652000e+00, 8.988833000000e-01,           10000000
 3.967138623551e+00, 1.050516149417e+00, 5.000000000000e+00, 1.333633952848e-01, 3.195181005514e-02, 5.652593215077e-05, 3.417094295000e+00, 9.049864000000e-01,           10000000
 3.994361311797e+00, 1.088185011731e+00, 5.000000000000e+00, 1.319504000876e-01, 4.124084816462e-03, 2.030784286049e-05, 3.250099482000e+00, 9.117979000000e-01,           10000000
 3.989260920829e+00, 1.083374446384e+00, 5.000000000000e+00, 1.319101940391e-01, 5.393067561911e-03, 2.322297905505e-05, 3.986228372000e+00, 9.066092000000e-01,           10000000
 3.993620473623e+00, 1.087486271092e+00, 5.000000000000e+00, 1.320710664430e-01, 4.313599501341e-03, 2.076920677672e-05, 3.487030896000e+00, 9.098445000000e-01,           10000000
 3.994353903415e+00, 1.088178024325e+00, 5.000000000000e+00, 1.315683732658e-01, 3.386728729231e-03, 1.840306694340e-05, 3.268766037000e+00, 8.981714000000e-01,           10000000
 3.988994355373e+00, 1.079486300076e+00, 5.000000000000e+00, 1.329498759541e-01, 1.008782808823e-02, 3.176134142039e-05, 3.715404894000e+00, 9.062005000000e-01,           10000000
 3.994299996878e+00, 1.088090602634e+00, 5.000000000000e+00, 1.320248701968e-01, 4.781556914919e-03, 2.186677140073e-05, 3.240819335000e+00, 8.994279000000e-01,           10000000
 3.994353364349e+00, 1.088177150108e+00, 5.000000000000e+00, 1.315625574106e-01, 3.309085985520e-03, 1.819089328626e-05, 3.206697371000e+00, 8.994772000000e-01,           10000000
