#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994639408e-01, 9.574816055815e-14, 1.094007315779e-10, 1.084436350000e+00, 9.053505000000e-01,            8000000
 4.000000134195e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994649640e-01, 9.349810882310e-14, 1.081076482164e-10, 1.026038186000e+00, 9.032492500000e-01,            8000000
 4.000000001342e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994643976e-01, 9.541330333699e-14, 1.092092620483e-10, 1.042139986000e+00, 9.011210000000e-01,            8000000
 4.000000000013e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994644725e-01, 9.549556623253e-14, 1.092563306132e-10, 1.077985539000e+00, 9.044587500000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994647732e-01, 9.542758624322e-14, 1.092174357894e-10, 1.085629030000e+00, 9.112505000000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994647164e-01, 9.561657342642e-14, 1.093255307707e-10, 1.043077735000e+00, 9.073418750000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994650181e-01, 9.540933300794e-14, 1.092069898220e-10, 1.032408702000e+00, 9.090368750000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994645586e-01, 9.566207245161e-14, 1.093515388847e-10, 1.045689401000e+00, 9.044391250000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994656154e-01, 9.520022244254e-14, 1.090872485917e-10, 1.050996832000e+00, 9.080163750000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994647779e-01, 9.564565205211e-14, 1.093421533834e-10, 1.039612594000e+00, 9.038198750000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994649791e-01, 9.545513601840e-14, 1.092332000918e-10, 1.837489441000e+00, 9.097713750000e-01,            8000000
 4.000000000000e+00, 0.000000000000e+00, 0.000000000000e+00, 1.499994642858e-01, 9.598528518275e-14, 1.095361157237e-10, 1.724878370000e+00, 9.022902500000e-01,            8000000
