#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 2.600000000000e+00, 1.100000000000e+00, 1.100000000000e+00, 1.912491834515e-01, 1.423471376354e-01, 1.333918745817e-04, 4.977115790000e+00, 9.079358750000e-01,            8000000
 2.619999982890e+00, 1.119999998436e+00, 1.119999999220e+00, 1.889638688685e-01, 2.371032214189e-02, 5.444070414439e-05, 4.860982168000e+00, 9.100546250000e-01,            8000000
 2.637155946999e+00, 1.133399796172e+00, 1.133431643313e+00, 1.902146434522e-01, 1.269645248726e-02, 3.983787846895e-05, 4.916291735000e+00, 9.076717500000e-01,            8000000
 2.652095575376e+00, 1.138583987243e+00, 1.138668096423e+00, 1.910562340597e-01, 1.807589634723e-02, 4.753406192831e-05, 1.097472250600e+01, 9.052665000000e-01,            8000000
 2.665318052453e+00, 1.137674542943e+00, 1.137744084691e+00, 1.910844642043e-01, 1.617120648437e-02, 4.495999122048e-05, 4.900438896000e+00, 9.021242500000e-01,            8000000
 2.677059736101e+00, 1.132968809788e+00, 1.133028078072e+00, 1.900330973346e-01, 1.248758974268e-02, 3.950884353958e-05, 4.800862024000e+00, 9.110216250000e-01,            8000000
 2.687235732504e+00, 1.126134420908e+00, 1.126186647043e+00, 1.893291323410e-01, 1.325627851454e-02, 4.070669250034e-05, 4.972922672000e+00, 9.095695000000e-01,            8000000
 2.696141744529e+00, 1.118661595666e+00, 1.118718961746e+00, 1.889543320392e-01, 2.610483428213e-02, 5.712358781857e-05, 5.820149848000e+00, 8.967722500000e-01,            8000000
 2.704554940090e+00, 1.112350788781e+00, 1.112376096497e+00, 1.894296870710e-01, 4.926995238425e-02, 7.847766591860e-05, 4.957341812000e+00, 9.035145000000e-01,            8000000
 2.713740959106e+00, 1.109053647856e+00, 1.108902370997e+00, 1.894442382038e-01, 6.693221140433e-02, 9.146871828959e-05, 7.774052759000e+00, 9.036318750000e-01,            8000000
 2.723473066075e+00, 1.108963347399e+00, 1.109026720490e+00, 1.892870831851e-01, 6.645279509216e-02, 9.114054743373e-05, 5.290891375000e+00, 9.035615000000e-01,            8000000
 2.733488221252e+00, 1.111732273022e+00, 1.111860095635e+00, 1.893850134740e-01, 4.836993922434e-02, 7.775758743070e-05, 4.859459857000e+00, 9.012463750000e-01,            8000000
 2.743094523913e+00, 1.115902867175e+00, 1.116120147653e+00, 1.889958660649e-01, 3.379516737575e-02, 6.499535307981e-05, 4.920634624000e+00, 9.107628750000e-01,            8000000
 2.751333637325e+00, 1.120440294207e+00, 1.120703320920e+00, 1.891916974366e-01, 2.069023992163e-02, 5.085548141748e-05, 4.822579602000e+00, 9.057405000000e-01,            8000000
 2.757195788507e+00, 1.124193888030e+00, 1.124474881311e+00, 1.892908876360e-01, 1.489604555834e-02, 4.315096400769e-05, 4.964863155000e+00, 8.979068750000e-01,            8000000
 2.760560790261e+00, 1.126539510612e+00, 1.126808335807e+00, 1.896272833125e-01, 1.290856923436e-02, 4.016928122702e-05, 7.771196589000e+00, 8.989405000000e-01,            8000000
 2.761430274959e+00, 1.127230851942e+00, 1.127429424554e+00, 1.895922273445e-01, 1.228157997183e-02, 3.918159640033e-05, 4.925724783000e+00, 9.085750000000e-01,            8000000
 2.760167089535e+00, 1.126290717222e+00, 1.126410727192e+00, 1.896452910614e-01, 1.305839190235e-02, 4.040172010934e-05, 4.844013289000e+00, 9.124666250000e-01,            8000000
 2.757195851223e+00, 1.124059921408e+00, 1.124117299540e+00, 1.892852117752e-01, 1.545437415738e-02, 4.395221006585e-05, 4.923667049000e+00, 9.025393750000e-01,            8000000
 2.752769703838e+00, 1.121086277171e+00, 1.121024755388e+00, 1.889990524346e-01, 2.018529567051e-02, 5.023108558268e-05, 4.823857894000e+00, 9.018683750000e-01,            8000000
 2.750121258988e+00, 1.119504610278e+00, 1.119405206793e+00, 1.888588203827e-01, 2.416106997432e-02, 5.495574352868e-05, 4.991371601000e+00, 9.069331250000e-01,            8000000
 2.747122688713e+00, 1.117995531011e+00, 1.117922796788e+00, 1.888286884149e-01, 2.756670493673e-02, 5.870126163117e-05, 7.775433192000e+00, 9.111641250000e-01,            8000000
