#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.0000000000000e+00,  0.0000000000000e+00,  9.5000000000000e-01,  1.7040395056887e-01,  3.3731658613498e-01,  5.8078962295738e-04, -7.5211862809002e-03, -1.1584546466224e-01,                 -nan,                 -nan, -2.4423625017887e-01, -6.0288923475634e+00,  6.1407639700000e-01,  9.1351400000000e-01,              1000000
  4.0499999340293e+00,  0.0000000000000e+00,  9.9999999797776e-01,  1.6141340163922e-01,  5.4140713283429e-02,  2.3268157057109e-04, -3.7633372399546e-03, -1.8572438236647e-02,                 -nan,                 -nan, -1.0547771406958e-01, -1.0038723773496e+00,  4.9943710200000e-01,  9.0723900000000e-01,              1000000
  4.0965760441707e+00,  0.0000000000000e+00,  1.0454554087785e+00,  1.5832436349123e-01,  3.9545088278113e-03,  6.2884885527536e-05, -1.9816498816481e-03, -1.3661519559141e-03,                 -nan,                 -nan, -3.5779761473867e-02, -3.0219382236550e-02,  5.1843732400000e-01,  9.1292300000000e-01,              1000000
  4.1389178294054e+00,  0.0000000000000e+00,  1.0845018329280e+00,  1.5758643228066e-01,  6.8520947274408e-03,  8.2777380530196e-05, -1.2072590116872e-03, -2.3120157818194e-03,                 -nan,                 -nan, -3.4252030642031e-03, -1.2743405111022e-01,  4.2523919100000e-01,  9.0648400000000e-01,              1000000
  4.1772755945355e+00,  0.0000000000000e+00,  1.1168576906696e+00,  1.5805354449483e-01,  1.2889856876831e-02,  1.1353350552516e-04, -7.9342287730743e-04, -5.1618720349460e-03,                 -nan,                 -nan,  1.0323959681405e-02, -2.2618320171638e-01,  3.6629820800000e-01,  8.9614100000000e-01,              1000000
  4.2120311570534e+00,  0.0000000000000e+00,  1.1431589854148e+00,  1.5800551399566e-01,  4.3399910722288e-02,  2.0832645228652e-04, -4.4598064698478e-04, -1.1491685649560e-02,                 -nan,                 -nan,  3.4305974430899e-02, -1.1051508860518e+00,  4.0180525600000e-01,  9.0197300000000e-01,              1000000
  4.2432856864720e+00,  0.0000000000000e+00,  1.1624261190337e+00,  1.5889355615556e-01,  2.9627653586415e-02,  1.7212685318222e-04, -2.6763955289001e-04, -1.1312140742744e-02,                 -nan,                 -nan,  2.8092381006989e-02, -5.6486907611100e-01,  3.7348171400000e-01,  9.0862100000000e-01,              1000000
  4.2713530351742e+00,  0.0000000000000e+00,  1.1765986394469e+00,  1.5903952902943e-01,  2.9042085440817e-02,  1.7041738596991e-04, -1.5536114048731e-04, -8.8710599808736e-03,                 -nan,                 -nan,  3.1450077450105e-02, -4.9969285111611e-01,  3.8683423100000e-01,  9.0068600000000e-01,              1000000
  4.2965419757054e+00,  0.0000000000000e+00,  1.1862097640235e+00,  1.5977128597281e-01,  2.8303723746730e-02,  1.6823710573690e-04, -5.8197766062655e-05, -1.0066416486596e-02,                 -nan,                 -nan,  2.7197286967167e-02, -5.1814962214527e-01,  4.0099634900000e-01,  9.0649600000000e-01,              1000000
  4.3190781423524e+00,  0.0000000000000e+00,  1.1923259438996e+00,  1.5923116097725e-01,  7.6505956718611e-02,  2.7659710178997e-04,  4.2453794395425e-04, -2.5892275132290e-02,                 -nan,                 -nan,  4.8610442098880e-02, -2.1529009484984e+00,  4.1110976000000e-01,  9.0477800000000e-01,              1000000
