#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  9.0000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  2.7758674428455e-01,  1.5286449028654e+01,  5.5292764497092e-03, -3.0802701220778e-02, -4.2288125616230e+00, -3.0866238341645e+00, -5.3250169417478e+02, -9.8743698101316e-01,  1.2781795798517e+00,  7.8993693700000e-01,  9.0779000000000e-01,               500000
  9.0499999848103e+00,  1.0499999998509e+00,  1.0499999994933e+00,  1.4732288526114e-01,  1.3011815256836e+00,  1.6131841343651e-03, -4.6174107613256e-03, -2.2615693644257e-01, -8.6905755671994e-01, -2.3555820901131e+01, -2.9607740467275e-01, -1.1160978951629e+00,  7.0407482700000e-01,  9.0152400000000e-01,               500000
  9.0884570419395e+00,  1.0918605909162e+00,  1.0927992665634e+00,  1.2642656537025e-01,  3.1444013230419e-01,  7.9301971262282e-04,  1.0665093490583e-03, -4.3627291908226e-02, -1.4923872148973e-01, -3.9778729217860e+00,  4.4701052826475e-02, -2.9102376826518e+00,  7.3196797600000e-01,  9.0393800000000e-01,               500000
  9.1171658731809e+00,  1.1255815339793e+00,  1.1245134380201e+00,  1.3328718732212e-01,  1.7149984702549e-01,  5.8566175737450e-04,  1.8326532725293e-04, -2.0103315378388e-02,  2.0722623723807e-01, -1.0347955180095e-01,  1.4618630455729e-01, -2.6855080582284e+00,  7.1730811600000e-01,  9.0747600000000e-01,               500000
  9.1405305871387e+00,  1.1514201584051e+00,  1.1461916344458e+00,  1.4035118123774e-01,  3.4112051842774e-01,  8.2597883559779e-04,  3.4181773308033e-04, -7.0189089613283e-02,  4.0084324279262e-01, -8.2004692541199e-01,  3.1197099734375e-01, -5.2457482008029e+00,  7.4066220000000e-01,  9.0475000000000e-01,               500000
  9.1600263315660e+00,  1.1699883525231e+00,  1.1559734794086e+00,  1.4928162756894e-01,  5.4215078588327e-01,  1.0412980225500e-03, -4.6642657697077e-04, -6.4281289531570e-02,  4.9512556365576e-01, -2.0171173132208e+00,  3.8337336999345e-01, -9.2118185937901e+00,  7.1413108400000e-01,  9.0617400000000e-01,               500000
  9.1772193434001e+00,  1.1821747811751e+00,  1.1553206523039e+00,  1.6319425592442e-01,  3.8800079893017e-01,  8.8090952876010e-04, -4.4938972680752e-03, -9.1774274230651e-02,  5.1120668861413e-01, -2.8708975376760e+00,  2.4195168102170e-01, -4.0018414578572e+00,  7.9405218100000e-01,  9.0374200000000e-01,               500000
  9.1955278851103e+00,  1.1890823934176e+00,  1.1495809780432e+00,  1.6356927718757e-01,  4.0144828015943e-01,  8.9604495440734e-04, -5.9970217141611e-03, -2.3241033251761e-02,  4.8414690457952e-01, -2.3208410966036e+00,  2.8167833582081e-01, -4.8932319725944e+00,  7.2682510600000e-01,  9.0280600000000e-01,               500000
  9.2157939080598e+00,  1.1917827688222e+00,  1.1389134251943e+00,  1.6252964287093e-01,  4.0609212175902e-01,  9.0121265166332e-04, -3.3197117588927e-03, -5.9156448011228e-02,  5.3818923974950e-01, -3.1707074093388e+00,  2.0816151407454e-01, -4.2731659958966e+00,  7.3200656000000e-01,  9.0575200000000e-01,               500000
  9.2360945994162e+00,  1.1905404031576e+00,  1.1254575948337e+00,  1.5894609361327e-01,  3.4518730060506e-01,  8.3088783912760e-04, -4.6468063206071e-03, -5.3106486519973e-02,  5.1119737105440e-01, -2.9795949389818e+00,  1.7079640447962e-01, -3.3005479652463e+00,  7.3216309600000e-01,  9.0621200000000e-01,               500000
  9.2573304155493e+00,  1.1860720739939e+00,  1.1102384486711e+00,  1.5397297148607e-01,  2.9050125078275e-01,  7.6223520094883e-04, -4.5402711393899e-03, -4.8182022575305e-03,  4.9545742725014e-01, -2.0464757918601e+00,  1.2369939558549e-01, -3.0506061912415e+00,  7.1887677200000e-01,  9.0508000000000e-01,               500000
  9.2793508987000e+00,  1.1788774266080e+00,  1.0942869150390e+00,  1.4522008611775e-01,  2.8250082383126e-01,  7.5166591492665e-04, -8.7862021278294e-04, -6.5913876215961e-02,  4.9614050144329e-01, -4.1087704560704e+00,  8.0417242477479e-02, -2.2618847048190e+00,  7.9985447600000e-01,  9.0791000000000e-01,               500000
  9.2997752867488e+00,  1.1692732176106e+00,  1.0784345079428e+00,  1.4333566583949e-01,  1.4052825447311e-01,  5.3014762938847e-04, -2.0112532496655e-03, -1.7777743635156e-02,  4.1661262996646e-01, -9.5524076977642e-01, -3.6632281985360e-02, -1.1505045832018e+00,  8.4244862900000e-01,  9.0652400000000e-01,               500000
  9.3195569461639e+00,  1.1579920097558e+00,  1.0648731465811e+00,  1.3583993419964e-01,  1.2653875968808e-01,  5.0306810610111e-04, -9.0233004140230e-04, -9.9228088765523e-03,  4.4768380809783e-01, -1.3787045202192e+00, -1.4849331947106e-01, -9.7029722905930e-01,  7.9862631500000e-01,  9.0520800000000e-01,               500000
  9.3380529733545e+00,  1.1450065691642e+00,  1.0555949742612e+00,  1.3414265661594e-01,  7.5134194533769e-02,  3.8764466856586e-04,  1.5945303852748e-05, -1.0571760938326e-02,  3.5458331265841e-01, -4.7904916207924e-01, -2.2434800058407e-01, -4.6872321048554e-01,  1.1239910290000e+00,  9.0788600000000e-01,               500000
  9.3547840162695e+00,  1.1310324140076e+00,  1.0516364607687e+00,  1.3321672306194e-01,  5.1518412452901e-02,  3.2099349667213e-04, -5.0704505603265e-04, -8.4187727679777e-03,  2.3905365113584e-01, -1.1440953583079e-01, -2.5469981114510e-01, -2.8155570008440e-01,  1.1596123120000e+00,  9.0621800000000e-01,               500000
  9.3703049006099e+00,  1.1168520075850e+00,  1.0529420898453e+00,  1.2999857020541e-01,  7.2078457932140e-02,  3.7968001773109e-04, -3.7523810408893e-04, -7.7914723395454e-03,  1.1861801922577e-01, -3.9301947932351e-01, -2.3669501821722e-01, -5.5331457075902e-01,  1.1389081950000e+00,  9.0338000000000e-01,               500000
  9.3846551832252e+00,  1.1032228616115e+00,  1.0585538373173e+00,  1.2785215503885e-01,  9.6016336555939e-02,  4.3821532733564e-04, -6.3711068432254e-05, -9.1832652012305e-03,  3.1295312664364e-02, -9.1097478380256e-01, -2.1719534110690e-01, -3.7741955574162e-01,  1.2355030470000e+00,  9.0534200000000e-01,               500000
  9.3977362561741e+00,  1.0906437575963e+00,  1.0676423288090e+00,  1.2559749610735e-01,  1.6815441852708e-01,  5.7992140592855e-04, -8.0371204140592e-04, -2.5844628164414e-02, -1.0012168193925e-01, -2.1873741116107e+00, -1.4439430436539e-01, -4.3269741677199e-01,  1.1666244830000e+00,  9.0239200000000e-01,               500000
  9.4102120700981e+00,  1.0798853983221e+00,  1.0785657855311e+00,  1.3020045961729e-01,  4.3529069871790e-01,  9.3304951499682e-04, -4.1435496636681e-04, -6.8027796980299e-02, -3.3546481418980e-01, -8.0263113558759e+00, -4.2611872843250e-02, -9.8939261698750e-01,  1.2561310840000e+00,  9.0506600000000e-01,               500000
  9.4218842852691e+00,  1.0724023402901e+00,  1.0893109071563e+00,  1.2962866231236e-01,  5.9143520524038e-01,  1.0875984601317e-03,  1.7103421515545e-03, -6.7927853084461e-02, -3.7521136442843e-01, -9.3456530260461e+00,  7.1888109142676e-02, -2.7070985450651e+00,  1.2386005480000e+00,  9.0761400000000e-01,               500000
  9.4312553899646e+00,  1.0681733974329e+00,  1.0977253177146e+00,  1.2910300371193e-01,  6.2764716085397e-01,  1.1203991796266e-03, -1.4348018690834e-03, -1.5291996128430e-01, -3.9117423159438e-01, -8.1565738086941e+00,  1.3106684107167e-01, -4.5443771820841e+00,  1.2287553570000e+00,  9.0270200000000e-01,               500000
  9.4409035658897e+00,  1.0670092862205e+00,  1.1028700446515e+00,  1.3095290925164e-01,  9.2988203184997e-01,  1.3637316685111e-03, -3.4264907572839e-03, -1.7620934349811e-01, -4.7415297286010e-01, -1.2168991153181e+01,  1.7398270722989e-01, -1.1287026321736e+01,  1.2601960880000e+00,  9.0350200000000e-01,               500000
  9.4522803638026e+00,  1.0692076894469e+00,  1.1042653910733e+00,  1.3698282771304e-01,  6.3789576498401e-01,  1.1295094200439e-03, -3.3815036243001e-04, -8.3627435935350e-02, -4.8500675597644e-01, -8.8671025686179e+00,  9.0824314076768e-02, -2.5157786485625e+00,  1.3100959150000e+00,  9.0522200000000e-01,               500000
  9.4629293923414e+00,  1.0745193244034e+00,  1.1037859819226e+00,  1.3027170393688e-01,  6.3887586268018e-01,  1.1303768068040e-03,  1.8969085663735e-03,  5.9115688504751e-03, -3.5126031836571e-01, -1.2372072597745e+01,  1.4803039956363e-01, -3.6488514107545e+00,  1.2502740320000e+00,  8.9853800000000e-01,               500000
  9.4711576182573e+00,  1.0817850548360e+00,  1.1004814743618e+00,  1.3065399744288e-01,  3.9411351817379e-01,  8.8782151153685e-04, -2.1926957415123e-03, -1.0744456916396e-01, -2.5408061210037e-01, -6.1721332554329e+00,  5.1062078680361e-02, -1.6355536907345e+00,  1.3475436160000e+00,  9.0706600000000e-01,               500000
  9.4803789613795e+00,  1.0901685805228e+00,  1.0964752946162e+00,  1.3140703305580e-01,  3.1970332759712e-01,  7.9962907350486e-04, -9.5300243270895e-04, -3.8461248029571e-02, -1.9150014990473e-01, -3.8861264578614e+00,  5.8792298795761e-02, -2.4076642118394e+00,  1.4671519690000e+00,  9.0621400000000e-01,               500000
  9.4895395193660e+00,  1.0991501042232e+00,  1.0916719042847e+00,  1.2639507099020e-01,  1.5280940830523e-01,  5.5282801720830e-04,  2.4274535415372e-03, -2.2325274490870e-02, -9.3039587142890e-03, -1.3151336149878e+00, -1.5342182765804e-02, -1.2598345927992e+00,  1.4194421890000e+00,  9.0213400000000e-01,               500000
  9.4959523274414e+00,  1.1074038474732e+00,  1.0876204854212e+00,  1.2779569318655e-01,  1.3023001580825e-01,  5.1035285011109e-04,  1.1172531183451e-04, -2.4969733630494e-02,  4.3468012544636e-02, -6.7037822413818e-01, -6.0347590008056e-03, -1.5529493848052e+00,  1.4272863280000e+00,  9.0585000000000e-01,               500000
  9.5017156304368e+00,  1.1146145027459e+00,  1.0840693641919e+00,  1.2529845423501e-01,  1.2848227965892e-01,  5.0691671832544e-04,  9.0582291035441e-04, -2.6132799415547e-03,  1.0919862462242e-01, -7.7300417598475e-01,  3.0438561037036e-03, -1.7720341766078e+00,  1.4008838480000e+00,  9.0581200000000e-01,               500000
  9.5062309648357e+00,  1.1203925521995e+00,  1.0807889343420e+00,  1.2715210789143e-01,  8.7730731155720e-02,  4.1888120310112e-04,  1.2485544083368e-04, -1.7620152569859e-02,  1.6745717404333e-01, -1.8502944464775e-01, -3.4624712907801e-02, -1.1361545076397e+00,  1.3629522340000e+00,  9.0537000000000e-01,               500000
  9.5102494280743e+00,  1.1244243971083e+00,  1.0785433199568e+00,  1.2705939438026e-01,  1.0002886634652e-01,  4.4727813795561e-04,  1.1171988695548e-03, -2.4873936281778e-03,  1.9510812100460e-01, -1.0956610224323e-01, -2.6613849714827e-02, -1.8024889761814e+00,  1.3982892800000e+00,  9.0416200000000e-01,               500000
  9.5129810796904e+00,  1.1266465410828e+00,  1.0770851312282e+00,  1.2739684960115e-01,  7.5604268365775e-02,  3.8885541880183e-04, -1.7403000506649e-04, -1.6876141030886e-02,  2.1229202905098e-01, -8.3064161924924e-02, -4.3449044874120e-02, -1.0227560482828e+00,  1.4459109410000e+00,  9.0624000000000e-01,               500000
