#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 1.600000000000e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040333445e-02, 2.714659472789e-14, 5.825224751876e-11, 2.035250582000e+00, 9.037567500000e-01,            8000000
 1.599999997475e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040279857e-02, 2.697681116507e-14, 5.806979762005e-11, 2.010928889000e+00, 9.074510000000e-01,            8000000
 1.599999997223e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040267199e-02, 2.705708319073e-14, 5.815612950362e-11, 1.927886183000e+00, 9.073183750000e-01,            8000000
 1.599999996945e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040320411e-02, 2.696358335515e-14, 5.805555890174e-11, 2.326825148000e+00, 9.003557500000e-01,            8000000
 1.599999916364e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040327288e-02, 2.659049437490e-14, 5.765250902487e-11, 4.978462854000e+00, 9.037548750000e-01,            8000000
 1.599981940312e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040315782e-02, 3.286097997230e-14, 6.409073643310e-11, 4.797654018000e+00, 9.059288750000e-01,            8000000
 1.599991404662e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040324694e-02,-1.159049546436e-19,               -nan, 4.547396875000e+00, 9.049628750000e-01,            8000000
 1.599982034955e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040311088e-02, 3.211282356087e-14, 6.335694867265e-11, 3.924261541000e+00, 9.009393750000e-01,            8000000
 1.599989282628e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040323772e-02, 1.644038634842e-15, 1.433543962895e-11, 4.213234353000e+00, 9.068332500000e-01,            8000000
 1.599982107432e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040364666e-02, 3.145141901097e-14, 6.270109549578e-11, 4.009173660000e+00, 9.046947500000e-01,            8000000
 1.599982035680e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040335708e-02, 3.200238926682e-14, 6.324791426089e-11, 4.205896369000e+00, 8.997352500000e-01,            8000000
 1.599982034962e+01, 0.000000000000e+00, 0.000000000000e+00, 7.500040241762e-02, 3.230454275543e-14, 6.354579328664e-11, 4.065422889000e+00, 9.072125000000e-01,            8000000
