#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.460062910036e-01, 8.604304798925e-01, 3.091979732384e-04, 4.017801833000e+00, 8.968866666667e-01,            9000000
 4.019999988137e+00, 0.000000000000e+00, 1.019999999838e+00, 1.416306335826e-01, 4.918767438210e-01, 2.337797500548e-04, 3.465102647000e+00, 9.067342222222e-01,            9000000
 4.038363845852e+00, 0.000000000000e+00, 1.039233921912e+00, 1.376594582641e-01, 2.079964853835e-01, 1.520221056234e-04, 3.494003754000e+00, 9.098015555556e-01,            9000000
 4.052689072916e+00, 0.000000000000e+00, 1.056605413599e+00, 1.358725907210e-01, 1.084820983433e-01, 1.097887356817e-04, 3.437263767000e+00, 9.108276666667e-01,            9000000
 4.063104942907e+00, 0.000000000000e+00, 1.072207899604e+00, 1.349780386399e-01, 6.214499792102e-02, 8.309632825223e-05, 3.360620743000e+00, 9.042943333333e-01,            9000000
 4.069679125120e+00, 0.000000000000e+00, 1.086234721282e+00, 1.343815817202e-01, 2.816378544340e-02, 5.594023144134e-05, 3.994308099000e+00, 9.077465555556e-01,            9000000
 4.072758807353e+00, 0.000000000000e+00, 1.098714650399e+00, 1.340637183405e-01, 1.292580592578e-02, 3.789723813710e-05, 3.281072417000e+00, 9.058762222222e-01,            9000000
 4.072810017622e+00, 0.000000000000e+00, 1.109770314908e+00, 1.340290959427e-01, 5.620506357117e-03, 2.499001213178e-05, 3.471763865000e+00, 9.079231111111e-01,            9000000
 4.070325015076e+00, 0.000000000000e+00, 1.119528610792e+00, 1.341038549017e-01, 2.482557988007e-03, 1.660842486346e-05, 3.777722595000e+00, 9.059534444444e-01,            9000000
 4.065744221683e+00, 0.000000000000e+00, 1.128112445387e+00, 1.342319655058e-01, 1.656558184465e-03, 1.356694587946e-05, 3.775571637000e+00, 9.107673333333e-01,            9000000
