#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.9000000000000e+00,  1.1000000000000e+00,  9.4000000000000e-01,  7.1031816959858e-01,  4.7571744437250e-01,  3.9821160387098e-04, -1.5435529692418e-03, -1.1322561238771e-01, -6.3980964727151e-02, -1.5159905884714e+00, -1.9123358142796e-01, -8.8804082079562e+00,  4.7131914810000e+00,  9.0602033333333e-01,              3000000
  4.9099999861204e+00,  1.1099999992846e+00,  9.4999999984258e-01,  7.0722993247724e-01,  7.3834527811922e-01,  4.9609988178431e-04, -1.8127308954017e-04, -2.9326178844250e-01,  1.8369963387536e-02, -1.7626575815107e+00, -6.0870934108737e-02, -2.3813453631485e+01,  4.0728042290000e+00,  9.0289900000000e-01,              3000000
  4.9196197139578e+00,  1.1193191253157e+00,  9.5966775635656e-01,  7.0847489978137e-01,  5.1980658048615e-01,  4.1625576291752e-04,  9.9846171245443e-04, -1.6386526144297e-01,  1.0137766294169e-01, -4.2790275166363e-01, -5.3283484370420e-02, -1.1693110872210e+01,  4.1346844690000e+00,  9.0395233333333e-01,              3000000
  4.9289899058319e+00,  1.1228168054906e+00,  9.6911510802034e-01,  7.0817893458090e-01,  5.6484191512332e-01,  4.3391316916457e-04,  2.1478183767983e-03, -2.6525361806728e-01,  1.3881279017788e-01, -3.2640899339263e-01, -1.9633658515620e-02, -1.4077885794655e+01,  3.9556785270000e+00,  9.0334666666667e-01,              3000000
  4.9385742698760e+00,  1.1218366602438e+00,  9.7859033605312e-01,  7.0656326474914e-01,  5.5752858417995e-01,  4.3109495635337e-04,  4.9836194462005e-03, -2.0244374153553e-01,  1.3100434783183e-01, -2.5530301806734e-01,  2.6777256881974e-02, -1.2643594090436e+01,  4.0590399480000e+00,  9.0643433333333e-01,              3000000
  4.9477348190633e+00,  1.1184712752579e+00,  9.8796458167897e-01,  7.0873507275188e-01,  4.2504621418128e-01,  3.7640678978169e-04,  2.7625591564700e-03, -9.3051694462003e-02,  1.1136615526825e-01, -2.8788390890129e-01, -3.1824523622384e-02, -7.8149781165756e+00,  4.0722518790000e+00,  9.0563400000000e-01,              3000000
  4.9560526600265e+00,  1.1138482706845e+00,  9.9702165258105e-01,  7.0742970724561e-01,  6.3040634061527e-01,  4.5840533032651e-04,  4.0995350084456e-03, -2.2834971736816e-01,  6.5460164217215e-02, -8.0192332589067e-01,  5.3688147620958e-02, -1.5419454498909e+01,  4.0988015450000e+00,  9.0028566666667e-01,              3000000
  4.9645502805766e+00,  1.1093427953840e+00,  1.0062260881472e+00,  7.0772382850491e-01,  5.9818568598362e-01,  4.4653692866459e-04,  4.5985460775312e-03, -2.0145768418925e-01,  2.7864099840514e-02, -9.0462394047729e-01,  7.0710060906069e-02, -1.1950084670018e+01,  3.9742619240000e+00,  9.0464100000000e-01,              3000000
  4.9729860735669e+00,  1.1057053823450e+00,  1.0153403924007e+00,  7.0978735827360e-01,  6.3206784279393e-01,  4.5900902053370e-04,  3.5098019442477e-03, -1.6443055789931e-01, -2.2685084499934e-02, -1.0034696359582e+00,  8.2879961982613e-02, -1.2907905691575e+01,  3.9092639650000e+00,  9.0467033333333e-01,              3000000
  4.9812862475714e+00,  1.1038924084204e+00,  1.0244354234775e+00,  7.1022155328475e-01,  7.2280915102038e-01,  4.9085271077326e-04,  3.7978666592899e-03, -1.6139005865440e-01, -4.7337798379119e-02, -2.3437262178052e+00,  1.1131520287915e-01, -1.4926774499180e+01,  4.0869032070000e+00,  9.0775400000000e-01,              3000000
  4.9894263672635e+00,  1.1050003611322e+00,  1.0335989282491e+00,  7.1185512823144e-01,  6.8470252567472e-01,  4.7773860554168e-04,  4.4899800194869e-03, -2.2556655351995e-01, -1.4060677823380e-02, -1.1568145665900e+00,  1.2823916749010e-01, -1.3965916176498e+01,  3.8887390080000e+00,  9.0375766666667e-01,              3000000
  4.9977457106630e+00,  1.1070282319708e+00,  1.0427524369839e+00,  7.1020292611049e-01,  6.5830949255494e-01,  4.6844049517341e-04,  5.4760254565731e-03, -1.9954544262227e-01,  5.7550161139273e-03, -1.0004325551932e+00,  1.6868307298685e-01, -1.2408960569792e+01,  4.1083994460000e+00,  9.0725300000000e-01,              3000000
  5.0059523896691e+00,  1.1094806839576e+00,  1.0517588018381e+00,  7.1718887758980e-01,  5.6912115672156e-01,  4.3555373060108e-04,  3.7585227987756e-03, -1.2740220882909e-01,  2.4960149233764e-02, -6.5142602216294e-01,  8.5223295721122e-02, -1.0889964942289e+01,  4.0390930420000e+00,  9.0096166666667e-01,              3000000
  5.0137995649548e+00,  1.1118021444392e+00,  1.0606561090314e+00,  7.1420708425417e-01,  7.6513259136327e-01,  5.0501900669291e-04,  4.2960826894917e-03, -1.0759741615880e-01,  5.5756319539732e-02, -4.0152834913521e-01,  1.9774507908414e-01, -1.7631746877332e+01,  3.9192165410000e+00,  9.0331833333333e-01,              3000000
  5.0210851663930e+00,  1.1133671959723e+00,  1.0697178456904e+00,  7.1999396679199e-01,  6.4071599411571e-01,  4.6213850525418e-04,  3.5474313486269e-03, -1.8046316031371e-01,  6.0019184396478e-02, -8.6767385241418e-01,  1.4420593581813e-01, -1.3297782394212e+01,  4.0488900560000e+00,  9.0535133333333e-01,              3000000
  5.0285421586301e+00,  1.1145382567039e+00,  1.0787441817321e+00,  7.1795776990111e-01,  7.2744238338773e-01,  4.9242338943492e-04,  5.7486159934663e-03, -2.4475427417310e-01,  6.7007905637169e-02, -5.0362918804386e-01,  2.0968714172219e-01, -1.5124746314854e+01,  3.8373571630000e+00,  9.0273400000000e-01,              3000000
  5.0362716547255e+00,  1.1149795649177e+00,  1.0877740113025e+00,  7.2241132972568e-01,  6.0255407697729e-01,  4.4816443298462e-04,  4.2020639471911e-03, -1.5767127545016e-01,  6.3717841861222e-02, -5.7853439011178e-01,  1.5312411539464e-01, -1.1358822838339e+01,  4.1193371920000e+00,  9.0149500000000e-01,              3000000
  5.0438823799142e+00,  1.1148676825270e+00,  1.0966447825282e+00,  7.2368879944886e-01,  5.7256073776667e-01,  4.3686791969148e-04,  3.5131070789515e-03, -1.5007788392518e-01,  6.6881931734251e-02, -4.5337136551847e-01,  1.5612394986394e-01, -1.0094634694934e+01,  4.0834094730000e+00,  9.0206100000000e-01,              3000000
  5.0514377126977e+00,  1.1141183848417e+00,  1.1052871730164e+00,  7.2794470855798e-01,  7.5574749137288e-01,  5.0191217404804e-04,  4.4623847619720e-03, -2.2619465291783e-01,  6.3243999682069e-02, -6.4388842789178e-01,  1.6442872071654e-01, -1.9361297417818e+01,  3.9354808740000e+00,  9.0477200000000e-01,              3000000
  5.0593075412170e+00,  1.1129822164998e+00,  1.1142635081823e+00,  7.2463238405649e-01,  8.6371824923765e-01,  5.3656880554055e-04,  6.0752983882516e-03, -3.3743940509581e-01,  5.0039332272798e-02, -4.4596221849827e-01,  2.5474733915652e-01, -2.0312476722070e+01,  3.8554648370000e+00,  9.0520766666667e-01,              3000000
  5.0677947259938e+00,  1.1115402748692e+00,  1.1234812197732e+00,  7.2827933831447e-01,  6.7606921364161e-01,  4.7471718374965e-04,  4.7983630834192e-03, -2.4046331594294e-01,  3.8772120187031e-02, -7.2294384039061e-01,  2.0172206125777e-01, -1.2670569965470e+01,  4.0093809290000e+00,  9.0714833333333e-01,              3000000
  5.0764895218287e+00,  1.1101889204830e+00,  1.1325392719202e+00,  7.3249389476058e-01,  6.0562670543268e-01,  4.4930565150859e-04,  6.1270196856398e-03, -2.0474256645446e-01,  4.1983827108706e-02, -6.4685423666896e-01,  1.5782726696604e-01, -1.0957636753951e+01,  3.9973719820000e+00,  9.0265733333333e-01,              3000000
  5.0764895218287e+00,  1.1101889204830e+00,  1.1325392719202e+00,  7.3138933040990e-01,  7.2616247770766e-01,  4.4912336764328e-04,  4.2776855332354e-03, -2.0557428714998e-01,  2.5751924923948e-02, -7.4148602725948e-01,  1.9666216858483e-01, -1.5577195373934e+01,  4.8509964370000e+00,  9.0055916666667e-01,              3600000
  5.0852364813585e+00,  1.1091314404162e+00,  1.1416446020520e+00,  7.3247241171587e-01,  6.9440312054498e-01,  4.3919216262012e-04,  4.3272221533839e-03, -1.1725412429071e-01,  2.9727539997462e-02, -6.5747643891248e-01,  1.9853231233813e-01, -1.3393537603872e+01,  4.8455061210000e+00,  9.0506611111111e-01,              3600000
  5.0934433496839e+00,  1.1082169512090e+00,  1.1506580533361e+00,  7.3358480393715e-01,  8.4033151183791e-01,  4.8314120084606e-04,  5.1321937743685e-03, -2.6959960191549e-01,  3.7865584846107e-03, -9.8009976708504e-01,  2.4580166872684e-01, -1.9161280656778e+01,  4.9584048710000e+00,  9.0561166666667e-01,              3600000
  5.1020144655433e+00,  1.1080879434328e+00,  1.1598726021230e+00,  7.3867247188019e-01,  5.4915206900419e-01,  3.9056656460846e-04,  4.6131574602963e-03, -1.3887248498960e-01,  1.4834201917207e-02, -8.2899050048905e-01,  1.4921851940874e-01, -8.6332995395741e+00,  4.7209030160000e+00,  8.9946388888889e-01,              3600000
  5.1101802057518e+00,  1.1083845208821e+00,  1.1687224334243e+00,  7.3972270599627e-01,  7.1665805347327e-01,  4.4617449671665e-04,  3.8865192194586e-03, -2.1399997098588e-01,  1.1407406441139e-02, -1.1387336071386e+00,  1.9927339449195e-01, -1.4397610988565e+01,  4.9077728990000e+00,  9.0272611111111e-01,              3600000
  5.1185607536452e+00,  1.1093626046586e+00,  1.1775762292253e+00,  7.4132887780077e-01,  7.7546250039080e-01,  4.6411878879071e-04,  6.7294364102956e-03, -3.4731871376175e-01,  2.0176219317242e-02, -1.0732297507636e+00,  2.1375566961960e-01, -1.7451543798938e+01,  5.2427695220000e+00,  9.1136916666667e-01,              3600000
  5.1274921011545e+00,  1.1107759406609e+00,  1.1866022346024e+00,  7.4457007224833e-01,  6.6975402987839e-01,  4.3132677412529e-04,  4.5204723138083e-03, -2.2583831492296e-01,  3.4229095674753e-02, -8.1380871971030e-01,  1.9410635238824e-01, -1.2739431558885e+01,  4.7579697950000e+00,  9.0332666666667e-01,              3600000
  5.1365285497015e+00,  1.1121662385420e+00,  1.1955118763975e+00,  7.4451972684284e-01,  6.5806687526593e-01,  4.2754690297152e-04,  5.0034002603069e-03, -1.5266117250823e-01,  4.5719360107319e-02, -6.4886326225597e-01,  2.2324915850597e-01, -1.1522260810451e+01,  5.2986300020000e+00,  9.0136722222222e-01,              3600000
  5.1451495261976e+00,  1.1132183791294e+00,  1.2041940051777e+00,  7.4778477226920e-01,  6.4657285252947e-01,  4.2379661412885e-04,  5.2902173478295e-03, -1.8394679712083e-01,  5.4873536132106e-02, -4.9719206893667e-01,  2.0112560016339e-01, -1.2085486470995e+01,  4.9798166560000e+00,  9.0726944444444e-01,              3600000
  5.1535708281149e+00,  1.1136862242596e+00,  1.2127468459060e+00,  7.4592176279043e-01,  6.6022755411669e-01,  4.2824822569415e-04,  5.6917665566508e-03, -1.4647525108761e-01,  6.4002098389365e-02, -3.7862405865209e-01,  2.3787579747687e-01, -1.1819998537345e+01,  4.6879896270000e+00,  9.0269166666667e-01,              3600000
