#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 1.517762993372e-01, 1.278066231923e-03, 2.064030225815e-05, 7.643989230000e-01, 9.020260000000e-01,            3000000
 4.001294084671e+00, 1.000000000000e+00, 1.012233568672e+00, 1.522358179895e-01, 1.036237142432e-03, 1.858527322400e-05, 9.097948430000e-01, 9.005166666667e-01,            3000000
 4.000071136343e+00, 1.000000000000e+00, 1.000672484082e+00, 1.519170759410e-01, 1.370497258299e-03, 2.137363842291e-05, 8.120827660000e-01, 9.071316666667e-01,            3000000
 4.000000711363e+00, 1.000000000000e+00, 1.000006724841e+00, 1.520688432337e-01, 1.521038970726e-03, 2.251694895500e-05, 9.996731220000e-01, 9.114750000000e-01,            3000000
 4.000000007114e+00, 1.000000000000e+00, 1.000000067248e+00, 1.520725441015e-01, 1.542979270994e-03, 2.267876592023e-05, 9.092882500000e-01, 9.104746666667e-01,            3000000
 4.000000000071e+00, 1.000000000000e+00, 1.000000000672e+00, 1.519045496405e-01, 1.371021156103e-03, 2.137772326592e-05, 8.428331970000e-01, 9.090036666667e-01,            3000000
 4.000000000001e+00, 1.000000000000e+00, 1.000000000007e+00, 1.519646603137e-01, 1.438372221123e-03, 2.189651586534e-05, 9.035029470000e-01, 9.089556666667e-01,            3000000
 4.000000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 1.518403832121e-01, 1.313139972103e-03, 2.092159946166e-05, 9.790601060000e-01, 9.045790000000e-01,            3000000
 4.000000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 1.516628224343e-01, 1.160024677324e-03, 1.966405076380e-05, 9.374371750000e-01, 8.972126666667e-01,            3000000
 4.000000000000e+00, 1.000000000000e+00, 1.000000000001e+00, 1.517289008398e-01, 1.229355790811e-03, 2.024315349948e-05, 9.174601600000e-01, 8.983793333333e-01,            3000000
 4.001207283341e+00, 1.000000000000e+00, 1.011291749674e+00, 1.526191325762e-01, 1.323113362237e-03, 2.100089968102e-05, 1.008442738000e+00, 9.148180000000e-01,            3000000
 4.000022486286e+00, 1.000000000000e+00, 1.000210314769e+00, 1.516331459280e-01, 1.133240167703e-03, 1.943570741104e-05, 9.125885610000e-01, 8.976750000000e-01,            3000000
 4.000574445439e+00, 1.000000000000e+00, 1.010893541596e+00, 1.522670819338e-01, 1.131208225117e-03, 1.941827511321e-05, 8.757467330000e-01, 9.019350000000e-01,            3000000
 4.000037387683e+00, 1.000000000000e+00, 1.000498732846e+00, 1.517832033160e-01, 1.258668100550e-03, 2.048306699488e-05, 8.798805380000e-01, 9.023753333333e-01,            3000000
 4.000022635300e+00, 1.000000000000e+00, 1.000213198949e+00, 1.517226926320e-01, 1.204771889089e-03, 2.003972628796e-05, 8.398146550000e-01, 8.988426666667e-01,            3000000
 4.000022487776e+00, 1.000000000000e+00, 1.000210343610e+00, 1.518734826802e-01, 1.335625892913e-03, 2.109996755853e-05, 9.413787520000e-01, 9.035780000000e-01,            3000000
 4.000022486301e+00, 1.000000000000e+00, 1.000210315057e+00, 1.519612300318e-01, 1.372440618180e-03, 2.138878692352e-05, 8.237716970000e-01, 9.058253333333e-01,            3000000
 4.000022486286e+00, 1.000000000000e+00, 1.000210314771e+00, 1.519315667289e-01, 1.366030596471e-03, 2.133878000629e-05, 8.553590420000e-01, 9.048753333333e-01,            3000000
 4.000022486286e+00, 1.000000000000e+00, 1.000210314769e+00, 1.519903964015e-01, 1.453551757247e-03, 2.201175259755e-05, 8.666130590000e-01, 9.104460000000e-01,            3000000
 4.001194340389e+00, 1.000000000000e+00, 1.011283437943e+00, 1.523769748618e-01, 1.161538149034e-03, 1.967687432016e-05, 8.637198570000e-01, 9.043496666667e-01,            3000000
 4.000050480631e+00, 1.000000000000e+00, 1.000474839870e+00, 1.518996914648e-01, 1.342850413291e-03, 2.115695640753e-05, 8.064198290000e-01, 9.044133333333e-01,            3000000
 4.000022766230e+00, 1.000000000000e+00, 1.000212960020e+00, 1.518318898245e-01, 1.320056887331e-03, 2.097662895805e-05, 7.896311060000e-01, 9.019710000000e-01,            3000000
