#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.614181669847e-01, 5.555577392360e-02, 1.360830309328e-04, 1.348128221000e+00, 9.120456666667e-01,            3000000
 4.004999991055e+00, 0.000000000000e+00, 1.004999999689e+00, 1.614119102999e-01, 4.570841373518e-02, 1.234347516372e-04, 1.381883218000e+00, 8.999453333333e-01,            3000000
 4.009975505937e+00, 0.000000000000e+00, 1.009977945182e+00, 1.604637746572e-01, 3.095679535399e-02, 1.015821430403e-04, 1.236484928000e+00, 9.014036666667e-01,            3000000
 4.014915325300e+00, 0.000000000000e+00, 1.014861390001e+00, 1.600132489347e-01, 2.380851146012e-02, 8.908518668502e-05, 1.470341734000e+00, 8.967533333333e-01,            3000000
 4.019815932854e+00, 0.000000000000e+00, 1.019647621678e+00, 1.597989526257e-01, 1.927646403857e-02, 8.015914179216e-05, 1.274588132000e+00, 9.044543333333e-01,            3000000
 4.024673344563e+00, 0.000000000000e+00, 1.024347628939e+00, 1.594483048371e-01, 1.459168564914e-02, 6.974163187350e-05, 1.196477715000e+00, 8.997180000000e-01,            3000000
 4.029480056698e+00, 0.000000000000e+00, 1.028944689276e+00, 1.591581959522e-01, 1.077599239785e-02, 5.993327511450e-05, 1.249614312000e+00, 9.026270000000e-01,            3000000
 4.034228340617e+00, 0.000000000000e+00, 1.033420784689e+00, 1.588339999084e-01, 7.577358038698e-03, 5.025719861770e-05, 1.281283974000e+00, 9.021393333333e-01,            3000000
 4.038911603307e+00, 0.000000000000e+00, 1.037749358784e+00, 1.586099423142e-01, 5.889972741022e-03, 4.430941487999e-05, 1.319740251000e+00, 8.978133333333e-01,            3000000
 4.043527520771e+00, 0.000000000000e+00, 1.041929578032e+00, 1.585097792838e-01, 4.806952731296e-03, 4.002895923077e-05, 1.407340315000e+00, 9.039323333333e-01,            3000000
 4.048077992601e+00, 0.000000000000e+00, 1.045963399371e+00, 1.582607135734e-01, 3.832041871060e-03, 3.573999566807e-05, 1.367200336000e+00, 9.068486666667e-01,            3000000
 4.052560167814e+00, 0.000000000000e+00, 1.049842300423e+00, 1.582236001814e-01, 3.363121313406e-03, 3.348194196581e-05, 1.370920026000e+00, 9.075726666667e-01,            3000000
 4.052560167814e+00, 0.000000000000e+00, 1.049842300423e+00, 1.581172409015e-01, 4.325939597532e-03, 3.466482205642e-05, 1.506852625000e+00, 9.122305555556e-01,            3600000
 4.052560167814e+00, 0.000000000000e+00, 1.049842300423e+00, 1.582290719288e-01, 3.532657186989e-03, 2.859623610216e-05, 1.728767260000e+00, 9.063909722222e-01,            4320000
 4.052560167814e+00, 0.000000000000e+00, 1.049842300423e+00, 1.582023912627e-01, 3.591603595177e-03, 2.632156468731e-05, 2.009980229000e+00, 8.970216049383e-01,            5184000
 4.052560167814e+00, 0.000000000000e+00, 1.049842300423e+00, 1.581242375575e-01, 3.951745867162e-03, 2.520411104817e-05, 2.394177770000e+00, 9.073215663580e-01,            6220800
 4.056973919027e+00, 0.000000000000e+00, 1.053569246769e+00, 1.580540770558e-01, 3.419882854168e-03, 2.344674150507e-05, 2.478273548000e+00, 9.036800733025e-01,            6220800
 4.061321213668e+00, 0.000000000000e+00, 1.057142885970e+00, 1.579239028106e-01, 4.379185381156e-03, 2.653221730944e-05, 2.422357306000e+00, 9.031730645576e-01,            6220800
 4.065603295311e+00, 0.000000000000e+00, 1.060571884725e+00, 1.578973819673e-01, 4.096205248656e-03, 2.566065486156e-05, 2.631012193000e+00, 9.103412744342e-01,            6220800
 4.069821569450e+00, 0.000000000000e+00, 1.063850182877e+00, 1.578137472623e-01, 4.939380424838e-03, 2.817819165525e-05, 2.722375549000e+00, 8.997120949074e-01,            6220800
 4.073977409205e+00, 0.000000000000e+00, 1.066994312212e+00, 1.577177970256e-01, 4.845053743763e-03, 2.790783714180e-05, 2.650927703000e+00, 8.974847286523e-01,            6220800
 4.078072007600e+00, 0.000000000000e+00, 1.069994867778e+00, 1.577514426801e-01, 4.297292960896e-03, 2.628296529213e-05, 2.430309755000e+00, 9.137790959362e-01,            6220800
 4.082105847647e+00, 0.000000000000e+00, 1.072852576550e+00, 1.576711618575e-01, 7.553231697117e-03, 3.484522587279e-05, 2.321978413000e+00, 9.058601787551e-01,            6220800
 4.086087678532e+00, 0.000000000000e+00, 1.075590202427e+00, 1.576136771827e-01, 6.180021704548e-03, 3.151896012011e-05, 2.461017404000e+00, 9.082007137346e-01,            6220800
 4.088048677172e+00, 0.000000000000e+00, 1.076892887872e+00, 1.576265284777e-01, 5.952648562507e-03, 3.093370945339e-05, 2.436165171000e+00, 9.000684799383e-01,            6220800
 4.089981928069e+00, 0.000000000000e+00, 1.078132539326e+00, 1.576280826784e-01, 8.735878730787e-03, 3.747401090761e-05, 2.340033833000e+00, 9.137951710391e-01,            6220800
 4.089981928069e+00, 0.000000000000e+00, 1.078132539326e+00, 1.576126083306e-01, 6.456258128425e-03, 2.940875913150e-05, 2.798761455000e+00, 9.036131472908e-01,            7464960
 4.089981928069e+00, 0.000000000000e+00, 1.078132539326e+00, 1.576116716046e-01, 7.224218000187e-03, 2.839821585570e-05, 3.353272450000e+00, 8.982135648863e-01,            8957952
 4.089981928069e+00, 0.000000000000e+00, 1.078132539326e+00, 1.576641127165e-01, 5.604658243337e-03, 2.283387544822e-05, 4.140400549000e+00, 9.034248907395e-01,           10749540
 4.089981928069e+00, 0.000000000000e+00, 1.078132539326e+00, 1.576141385190e-01, 7.232659960397e-03, 2.367900562318e-05, 4.771152514000e+00, 9.121374806116e-01,           12899448
 4.089981928069e+00, 0.000000000000e+00, 1.078132539326e+00, 1.576276531847e-01, 6.716392187254e-03, 2.083012154664e-05, 5.681340519000e+00, 9.060755174316e-01,           15479340
 4.091892168841e+00, 0.000000000000e+00, 1.079317182549e+00, 1.575977887351e-01, 7.278411707779e-03, 2.168413434352e-05, 5.985955558000e+00, 9.099654765642e-01,           15479340
 4.093780766042e+00, 0.000000000000e+00, 1.080451005261e+00, 1.575601900011e-01, 8.204276905290e-03, 2.302204694785e-05, 6.316920545000e+00, 9.070939071046e-01,           15479340
 4.095649633921e+00, 0.000000000000e+00, 1.081537948478e+00, 1.575415882148e-01, 1.026087273949e-02, 2.574636553616e-05, 6.006281112000e+00, 8.990929199824e-01,           15479340
 4.097501640537e+00, 0.000000000000e+00, 1.082594219085e+00, 1.575527125603e-01, 7.854597072215e-03, 2.252608590105e-05, 5.980949684000e+00, 9.073864260363e-01,           15479340
 4.099335256970e+00, 0.000000000000e+00, 1.083603871759e+00, 1.575702891486e-01, 8.381027342280e-03, 2.326871546495e-05, 5.927550107000e+00, 9.114753600606e-01,           15479340
 4.101153105186e+00, 0.000000000000e+00, 1.084573751115e+00, 1.575594823628e-01, 8.446820832398e-03, 2.335986999252e-05, 5.844487753000e+00, 9.072000485809e-01,           15479340
 4.102955656871e+00, 0.000000000000e+00, 1.085503159655e+00, 1.575269556859e-01, 8.960921802876e-03, 2.406024935643e-05, 5.803667853000e+00, 9.073881056944e-01,           15479340
 4.104743197880e+00, 0.000000000000e+00, 1.086396610098e+00, 1.575622802930e-01, 9.521740566548e-03, 2.480172869165e-05, 6.215053162000e+00, 9.045596905294e-01,           15479340
 4.106517535690e+00, 0.000000000000e+00, 1.087257749546e+00, 1.575312500553e-01, 1.042828436171e-02, 2.595554861124e-05, 5.959771591000e+00, 9.093890307985e-01,           15479340
 4.108280643202e+00, 0.000000000000e+00, 1.088094575692e+00, 1.575692791142e-01, 9.945067622609e-03, 2.534706336318e-05, 5.867405167000e+00, 9.077794014473e-01,           15479340
 4.108280643202e+00, 0.000000000000e+00, 1.088094575692e+00, 1.575641347168e-01, 1.108010716003e-02, 2.442334462109e-05, 8.353312308000e+00, 9.033129534808e-01,           18575208
