#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.600000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 8.235750208473e-01, 9.637343331746e+00, 1.097573649678e-03, 2.134199352200e+01, 9.057473750000e-01,            8000000
 4.650000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 8.141333358887e-01, 8.115119156188e+00, 1.007169248202e-03, 1.802558968100e+01, 9.048048750000e-01,            8000000
 4.650000000000e+00, 1.050000000000e+00, 1.000000000000e+00, 7.358359431288e-01, 2.100806343081e+00, 5.124458926414e-04, 1.787941843300e+01, 9.045792500000e-01,            8000000
 4.650000000000e+00, 1.050000000000e+00, 1.050000000000e+00, 7.378952385699e-01, 2.084400746940e+00, 5.104410772729e-04, 1.839126876700e+01, 9.007110000000e-01,            8000000
 4.700000000000e+00, 1.066666666667e+00, 1.033333333333e+00, 7.214147986018e-01, 1.432142022688e+00, 4.231048957835e-04, 1.858916280200e+01, 9.110226250000e-01,            8000000
 4.750000000000e+00, 1.100000000000e+00, 1.050000000000e+00, 7.134170739369e-01, 8.267561351510e-01, 3.214724201139e-04, 1.827073713500e+01, 9.018625000000e-01,            8000000
 4.716666666667e+00, 1.133333333333e+00, 1.066666666667e+00, 7.187395016607e-01, 7.013636890886e-01, 2.960919808709e-04, 1.829514662400e+01, 8.988846250000e-01,            8000000
 4.750000000000e+00, 1.200000000000e+00, 1.100000000000e+00, 7.524822949495e-01, 8.915394664524e-01, 3.338299466893e-04, 1.787883694900e+01, 9.032923750000e-01,            8000000
 4.761111111111e+00, 1.138888888889e+00, 1.027777777778e+00, 7.145110986428e-01, 6.509250459246e-01, 2.852466138985e-04, 1.789596191100e+01, 9.066321250000e-01,            8000000
 4.816666666667e+00, 1.183333333333e+00, 1.016666666667e+00, 7.295650135306e-01, 8.947094150590e-01, 3.344229012529e-04, 1.792250334700e+01, 9.102155000000e-01,            8000000
 4.835185185185e+00, 1.198148148148e+00, 1.096296296296e+00, 7.495672726953e-01, 8.790651865010e-01, 3.314862716805e-04, 1.788195834600e+01, 8.968148750000e-01,            8000000
 4.788888888889e+00, 1.161111111111e+00, 1.072222222222e+00, 7.273998617098e-01, 8.642886727391e-01, 3.286884301164e-04, 1.785829575100e+01, 9.033032500000e-01,            8000000
 4.696296296296e+00, 1.087037037037e+00, 1.024074074074e+00, 7.148842949869e-01, 9.111778768272e-01, 3.374866435926e-04, 1.824766402500e+01, 8.991707500000e-01,            8000000
 4.719444444444e+00, 1.105555555556e+00, 1.036111111111e+00, 7.123539538296e-01, 7.492499620793e-01, 3.060330787021e-04, 1.783173064600e+01, 9.071740000000e-01,            8000000
 4.714814814815e+00, 1.151851851852e+00, 1.037037037037e+00, 7.192935891287e-01, 7.700792968557e-01, 3.102578155453e-04, 1.782910504800e+01, 8.985627500000e-01,            8000000
 4.741203703704e+00, 1.112962962963e+00, 1.046759259259e+00, 7.142762224401e-01, 6.762778487018e-01, 2.907485702247e-04, 1.796947649900e+01, 9.161808750000e-01,            8000000
 4.764506172840e+00, 1.104938271605e+00, 1.007098765432e+00, 7.101631300129e-01, 7.510989042373e-01, 3.064104486300e-04, 2.390237803400e+01, 9.095591250000e-01,            8000000
 4.791769547325e+00, 1.132304526749e+00, 1.018312757202e+00, 7.114732735261e-01, 6.507643421045e-01, 2.852114001281e-04, 2.606887973300e+01, 9.026842500000e-01,            8000000
 4.827932098765e+00, 1.145679012346e+00, 1.009413580247e+00, 7.147132990174e-01, 6.757805884917e-01, 2.906416583380e-04, 2.052683018300e+01, 9.056987500000e-01,            8000000
 4.803720850480e+00, 1.137791495199e+00, 9.887002743484e-01, 7.120444587235e-01, 5.758511907788e-01, 2.682934938595e-04, 1.964723738800e+01, 9.033095000000e-01,            8000000
 4.834979423868e+00, 1.150205761317e+00, 9.596707818930e-01, 7.158193337058e-01, 5.304592927092e-01, 2.575022555021e-04, 1.962173920700e+01, 9.047747500000e-01,            8000000
 4.806561499771e+00, 1.167718335620e+00, 1.016095107453e+00, 7.231613961373e-01, 7.450347494380e-01, 3.051710072726e-04, 1.943665693600e+01, 9.111422500000e-01,            8000000
 4.775020004572e+00, 1.120633287609e+00, 1.009347850937e+00, 7.103944911947e-01, 6.027472725787e-01, 2.744875390110e-04, 1.810289707400e+01, 9.023648750000e-01,            8000000
 4.819229157141e+00, 1.121597317482e+00, 9.831294772138e-01, 7.068705085345e-01, 5.721065683685e-01, 2.674197469262e-04, 1.793605504400e+01, 9.041136250000e-01,            8000000
 4.848288180155e+00, 1.112951531779e+00, 9.608053269319e-01, 7.059706663386e-01, 5.680888954508e-01, 2.664791022413e-04, 1.828599356900e+01, 8.986563750000e-01,            8000000
 4.826249809480e+00, 1.115279682975e+00, 9.542562109435e-01, 7.074192076570e-01, 6.236335468324e-01, 2.792027817806e-04, 1.788724962900e+01, 9.091487500000e-01,            8000000
 4.829317812325e+00, 1.094784839709e+00, 9.609059848600e-01, 7.085186545683e-01, 6.302794723238e-01, 2.806865405403e-04, 1.800631518600e+01, 9.098985000000e-01,            8000000
 4.894217196735e+00, 1.094710748700e+00, 9.079638308862e-01, 7.214233853797e-01, 4.180652813529e-01, 2.286004378148e-04, 1.812059673000e+01, 9.038797500000e-01,            8000000
 4.804819302613e+00, 1.114152652882e+00, 9.840018459246e-01, 7.070992517491e-01, 5.877324161231e-01, 2.710471398399e-04, 1.805451116100e+01, 9.082966250000e-01,            8000000
 4.823587049174e+00, 1.133471072048e+00, 9.718029376732e-01, 7.101086731323e-01, 5.896394529322e-01, 2.714865219795e-04, 1.809350800400e+01, 9.048947500000e-01,            8000000
 4.825019739962e+00, 1.123799513963e+00, 9.690786994699e-01, 7.079916950442e-01, 5.719716015211e-01, 2.673882012919e-04, 1.828309369700e+01, 8.981460000000e-01,            8000000
 4.825835005673e+00, 1.118656116107e+00, 9.883343706075e-01, 7.087742432938e-01, 5.371353496119e-01, 2.591175769829e-04, 1.798502515300e+01, 9.099391250000e-01,            8000000
 4.825835005673e+00, 1.118656116107e+00, 9.883343706075e-01, 7.077402324867e-01, 6.579149716660e-01, 2.617877184830e-04, 2.174570570900e+01, 8.960637500000e-01,            9600000
