#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  4.9616867982523e+00,  1.1187433635625e+00,  9.2085571940253e-01,  3.4482256895124e-01,  9.0523247033389e-02,  1.0637389660614e-04,  2.7041634780000e+00,  9.0359462500000e-01,              8000000
  4.7585551829836e+00,  1.1134818963911e+00,  9.7040529898898e-01,  3.4191733486363e-01,  1.5207002128800e-01,  1.3787223310370e-04,  2.7845364600000e+00,  9.0683712500000e-01,              8000000
  4.9627883727921e+00,  1.1241953769327e+00,  9.3092222666768e-01,  3.4425958652618e-01,  9.4750077954924e-02,  1.0882903906755e-04,  2.8559876850000e+00,  9.0505375000000e-01,              8000000
  4.8284688704861e+00,  1.1261397455221e+00,  9.7402178699047e-01,  3.4242401303937e-01,  1.4469938504772e-01,  1.3448949078261e-04,  2.8265693060000e+00,  9.0412187500000e-01,              8000000
  4.9283823163107e+00,  1.1205924590524e+00,  9.3414723629951e-01,  3.4366980517187e-01,  1.1542947051457e-01,  1.2011945643534e-04,  2.9545794050000e+00,  9.0188237500000e-01,              8000000
  4.8776904826923e+00,  1.1239495403182e+00,  9.3768333555606e-01,  3.4349191719208e-01,  9.9063845681824e-02,  1.1127884214993e-04,  3.0023859880000e+00,  9.0698475000000e-01,              8000000
  4.8612225651578e+00,  1.1215646433471e+00,  9.5569701646091e-01,  3.4275483060854e-01,  1.3482616317117e-01,  1.2982014634253e-04,  2.9449326410000e+00,  9.0667437500000e-01,              8000000
  4.8771396954224e+00,  1.1212235336331e+00,  9.3265008192349e-01,  3.4364525440147e-01,  1.3808521696255e-01,  1.3137980103623e-04,  3.0850617120000e+00,  9.0821387500000e-01,              8000000
  4.8105307315393e+00,  1.1249217246129e+00,  9.5923311571746e-01,  3.4278781287031e-01,  1.2800434723915e-01,  1.2649325438494e-04,  3.0329084440000e+00,  9.0514900000000e-01,              8000000
  4.7926533060584e+00,  1.1268186690762e+00,  9.3854358068440e-01,  3.4303925354221e-01,  1.4377912348737e-01,  1.3406114439285e-04,  3.1103175770000e+00,  9.0053037500000e-01,              8000000
  4.8440802503829e+00,  1.1228781497793e+00,  9.5140865751678e-01,  3.4317035569532e-01,  1.2406677248861e-01,  1.2453251206442e-04,  3.1825765120000e+00,  9.0621650000000e-01,              8000000
  4.8097956208333e+00,  1.1255051626439e+00,  9.4283193962853e-01,  3.4321987996019e-01,  1.1120181104008e-01,  1.1789922128670e-04,  3.3233038740000e+00,  9.0336050000000e-01,              8000000
  4.8428550658728e+00,  1.1238505464976e+00,  9.2407336403524e-01,  3.4430770552482e-01,  8.8754379545195e-02,  1.0532947091460e-04,  3.3080586040000e+00,  9.0655825000000e-01,              8000000
  4.8943015203397e+00,  1.1251664626028e+00,  9.2528131503544e-01,  3.4462746143975e-01,  8.9642651744688e-02,  1.0585523826475e-04,  3.2749986770000e+00,  9.0639812500000e-01,              8000000
  4.8943015203397e+00,  1.1251664626028e+00,  9.2528131503544e-01,  3.4423731255046e-01,  9.6716052402264e-02,  1.0037225110509e-04,  3.9029435850000e+00,  9.0679125000000e-01,              9600000
  4.8943015203397e+00,  1.1251664626028e+00,  9.2528131503544e-01,  3.4452946960042e-01,  1.0844826457609e-01,  9.7025315539623e-05,  4.5554636430000e+00,  9.0599531250000e-01,             11520000
  4.8180198245294e+00,  1.1240693934285e+00,  9.3965366209219e-01,  3.4381954569886e-01,  9.8369565073966e-02,  9.2406843610222e-05,  4.5767753500000e+00,  9.0424461805556e-01,             11520000
  4.8825812945631e+00,  1.1224078241857e+00,  9.2477496816047e-01,  3.4410208734365e-01,  9.7751371132181e-02,  9.2116025084924e-05,  5.0293875440000e+00,  9.0275138888889e-01,             11520000
  4.8279920392657e+00,  1.1247308280293e+00,  9.3831769676151e-01,  3.4355942985860e-01,  1.0911168587921e-01,  9.7321634338663e-05,  4.6484402830000e+00,  9.0718446180556e-01,             11520000
  4.8478551536109e+00,  1.1240094668733e+00,  9.3866849882413e-01,  3.4343214854158e-01,  1.1198068391674e-01,  9.8592826711095e-05,  4.6261598370000e+00,  9.0329921875000e-01,             11520000
  4.8437430517628e+00,  1.1247273514810e+00,  9.4025763759230e-01,  3.4313200656197e-01,  1.3773349007553e-01,  1.0934364236028e-04,  4.6622660650000e+00,  9.0542005208333e-01,             11520000
  4.8602727742826e+00,  1.1239000434079e+00,  9.3087834979565e-01,  3.4394227927298e-01,  9.8459092140820e-02,  9.2448884215979e-05,  4.8145691650000e+00,  8.9932656250000e-01,             11520000
  4.8801358886277e+00,  1.1231786822519e+00,  9.3122915185827e-01,  3.4363982083456e-01,  1.1056156165632e-01,  9.7966105274563e-05,  4.8924269470000e+00,  9.0499270833333e-01,             11520000
  4.8710376794115e+00,  1.1235658495592e+00,  9.3348627329177e-01,  3.4369327406275e-01,  1.0427933636216e-01,  9.5142134335331e-05,  4.7607927060000e+00,  9.0741649305556e-01,             11520000
  4.8914788039801e+00,  1.1236008219836e+00,  9.2936347360486e-01,  3.4390065430808e-01,  1.1372734068143e-01,  9.9358769062965e-05,  4.6321692710000e+00,  9.0323680555556e-01,             11520000
  4.8587610662032e+00,  1.1239073056509e+00,  9.3634224251931e-01,  3.4344432426634e-01,  1.1286505980057e-01,  9.8981383193000e-05,  4.6274441490000e+00,  9.0434843750000e-01,             11520000
  4.8627728181516e+00,  1.1239795035958e+00,  9.3817591719010e-01,  3.4347466722403e-01,  1.0767480419240e-01,  9.6678700845929e-05,  4.6885625470000e+00,  9.0448003472222e-01,             11520000
  4.8743640810519e+00,  1.1237576949387e+00,  9.3558480442392e-01,  3.4372243405424e-01,  9.9392367950864e-02,  9.2886003886253e-05,  4.5848793250000e+00,  9.0530295138889e-01,             11520000
  4.8689816284875e+00,  1.1239247918631e+00,  9.3428084267586e-01,  3.4354557449957e-01,  1.1669435885312e-01,  1.0064650341887e-04,  4.5089104830000e+00,  9.0129114583333e-01,             11520000
  4.8742366261098e+00,  1.1238663673721e+00,  9.4001519543753e-01,  3.4317434952799e-01,  1.2695400312621e-01,  1.0497767749085e-04,  4.5919929640000e+00,  9.0420234375000e-01,             11520000
  4.8702953778930e+00,  1.1239101857403e+00,  9.3571443086627e-01,  3.4354934991168e-01,  1.0282398963974e-01,  9.4475888697149e-05,  4.6243562700000e+00,  9.0453038194444e-01,             11520000
  4.8854604762733e+00,  1.1237654437357e+00,  9.3447913004074e-01,  3.4394374058355e-01,  8.5385846117946e-02,  8.6092774428807e-05,  4.6702740110000e+00,  9.0330000000000e-01,             11520000
  4.8968043053341e+00,  1.1236584138057e+00,  9.3263073646606e-01,  3.4373010613591e-01,  1.2062798983546e-01,  1.0232878223265e-04,  4.5183466920000e+00,  9.0233298611111e-01,             11520000
  4.8812668101872e+00,  1.1239924182574e+00,  9.3633312655147e-01,  3.4357085147787e-01,  1.1627350197225e-01,  1.0046484925132e-04,  4.5994896960000e+00,  9.1009748263889e-01,             11520000
  4.8760897633357e+00,  1.1238163757684e+00,  9.3577188495581e-01,  3.4369048423019e-01,  1.0642132780891e-01,  9.6114319866564e-05,  4.5718137280000e+00,  9.0292699652778e-01,             11520000
  4.8815754794828e+00,  1.1238574920270e+00,  9.3608123279840e-01,  3.4431397322776e-01,  8.6830022253798e-02,  8.6817788042786e-05,  4.7431550220000e+00,  9.0233289930556e-01,             11520000
  4.8799122786626e+00,  1.1237615693372e+00,  9.3503196723233e-01,  3.4380197878065e-01,  1.1578825724493e-01,  1.0025499487285e-04,  4.7811742850000e+00,  9.0216371527778e-01,             11520000
  4.8778779270831e+00,  1.1238378147380e+00,  9.3509678045351e-01,  3.4366951216975e-01,  9.8424192067292e-02,  9.2432497924204e-05,  4.9304325260000e+00,  9.0306623263889e-01,             11520000
  4.8833636432302e+00,  1.1238789309966e+00,  9.3540612829611e-01,  3.4387149002804e-01,  1.0129510308683e-01,  9.3770878733804e-05,  4.7448319880000e+00,  9.0199097222222e-01,             11520000
  4.8825008020883e+00,  1.1238495905817e+00,  9.3531258803016e-01,  3.4401712540199e-01,  9.1243996476371e-02,  8.8997111218514e-05,  4.8244988440000e+00,  9.0493593750000e-01,             11520000
  4.8823173241470e+00,  1.1237777406767e+00,  9.3384443288454e-01,  3.4380937946769e-01,  1.0864033453479e-01,  9.7111197063131e-05,  4.6164224420000e+00,  9.0776901041667e-01,             11520000
  4.8817609406489e+00,  1.1238375541894e+00,  9.3552203281994e-01,  3.4390403310289e-01,  1.0641219753043e-01,  9.6110196777015e-05,  4.6513661740000e+00,  9.0214105902778e-01,             11520000
  4.8835179778780e+00,  1.1238114678813e+00,  9.3528018141957e-01,  3.4396953917081e-01,  9.6766230123146e-02,  9.1650675746862e-05,  4.6721820770000e+00,  9.0596501736111e-01,             11520000
  4.8839806391808e+00,  1.1238075171587e+00,  9.3489585903545e-01,  3.4362707240611e-01,  9.6146000435764e-02,  9.1356482978884e-05,  4.7260496150000e+00,  9.0216380208333e-01,             11520000
  4.8816692016782e+00,  1.1238016292369e+00,  9.3478795524713e-01,  3.4381747210603e-01,  1.0487921229436e-01,  9.5415398597089e-05,  4.6927124730000e+00,  9.0400815972222e-01,             11520000
  4.8869701938765e+00,  1.1237879899470e+00,  9.3498215841672e-01,  3.4379812878483e-01,  9.6841622904863e-02,  9.1686372363390e-05,  4.7030515070000e+00,  9.0022812500000e-01,             11520000
  4.8874228950090e+00,  1.1237624993463e+00,  9.3429125024237e-01,  3.4370708095687e-01,  9.8861053006832e-02,  9.2637404049689e-05,  4.8013158030000e+00,  9.0187361111111e-01,             11520000
  4.8864466657263e+00,  1.1237747414800e+00,  9.3453848303667e-01,  3.4399343899545e-01,  9.4685575599739e-02,  9.0659991137397e-05,  4.6306760420000e+00,  9.0383645833333e-01,             11520000
  4.8844892270756e+00,  1.1237884558085e+00,  9.3487965573016e-01,  3.4409068207159e-01,  1.0543759807606e-01,  9.5669061234216e-05,  4.6546534620000e+00,  9.0418680555556e-01,             11520000
  4.8847205577270e+00,  1.1237864804472e+00,  9.3468749453810e-01,  3.4406369844403e-01,  9.4852874220382e-02,  9.0740048725695e-05,  4.7863868290000e+00,  9.0493828125000e-01,             11520000
  4.8862153350749e+00,  1.1237767168414e+00,  9.3473064422873e-01,  3.4397254962341e-01,  1.0075346259875e-01,  9.3519839045148e-05,  4.9424096350000e+00,  9.0537343750000e-01,             11520000
  4.8864416856411e+00,  1.1237639715410e+00,  9.3438519014156e-01,  3.4383616940890e-01,  1.0758846700023e-01,  9.6639932995247e-05,  5.1426013970000e+00,  9.0771935763889e-01,             11520000
  4.8859535709998e+00,  1.1237700926079e+00,  9.3450880653871e-01,  3.4418633342332e-01,  9.7767968540765e-02,  9.2123845038726e-05,  4.6227499290000e+00,  9.0946085069444e-01,             11520000
  4.8849773417170e+00,  1.1237823347416e+00,  9.3475603933301e-01,  3.4386951156414e-01,  1.0983792262957e-01,  9.7644978851592e-05,  5.4317520380000e+00,  9.0849175347222e-01,             11520000
  4.8857095136791e+00,  1.1237731531413e+00,  9.3457061473728e-01,  3.4393348158580e-01,  9.8357276394522e-02,  9.2401071532520e-05,  4.8002204160000e+00,  9.0787907986111e-01,             11520000
  4.8843783633780e+00,  1.1237733347082e+00,  9.3442751531535e-01,  3.4351415193324e-01,  1.1990330374912e-01,  1.0202094341305e-04,  4.6696142250000e+00,  9.0175156250000e-01,             11520000
  4.8857560921507e+00,  1.1237758713081e+00,  9.3465486200039e-01,  3.4334207303676e-01,  1.0393580743289e-01,  9.4985290999855e-05,  4.6649144030000e+00,  9.0536753472222e-01,             11520000
  4.8849152370882e+00,  1.1237787105193e+00,  9.3464370964887e-01,  3.4358021736466e-01,  1.4206243099236e-01,  1.1104867511981e-04,  4.7319334890000e+00,  9.0487300347222e-01,             11520000
  4.8855109445314e+00,  1.1237745424858e+00,  9.3458888846518e-01,  3.4400763306419e-01,  1.1004520079094e-01,  9.7737069686381e-05,  4.7152094110000e+00,  8.9967751736111e-01,             11520000
  4.8855849949762e+00,  1.1237692984385e+00,  9.3452487238901e-01,  3.4373383094224e-01,  9.1409479124253e-02,  8.9077778477153e-05,  4.6868997870000e+00,  9.0829826388889e-01,             11520000
  4.8850905170001e+00,  1.1237759620915e+00,  9.3458331228942e-01,  3.4406105761402e-01,  9.3163549943791e-02,  8.9928381006213e-05,  4.6856259920000e+00,  9.0193914930556e-01,             11520000
  4.8856082842120e+00,  1.1237706575219e+00,  9.3456699602056e-01,  3.4342575537060e-01,  1.1460344659560e-01,  9.9740743181070e-05,  4.6608645030000e+00,  9.0401163194444e-01,             11520000
  4.8851490412877e+00,  1.1237698119886e+00,  9.3449121379222e-01,  3.4372539938015e-01,  1.0868023241005e-01,  9.7129027341270e-05,  4.7450056050000e+00,  9.0654001736111e-01,             11520000
  4.8854934734809e+00,  1.1237704461386e+00,  9.3454805046348e-01,  3.4413208884889e-01,  9.8192402637639e-02,  9.2323594288216e-05,  4.9288375860000e+00,  9.0893697916667e-01,             11520000
  4.8852638520188e+00,  1.1237700233719e+00,  9.3451015934930e-01,  3.4356218213285e-01,  1.0481000739386e-01,  9.5383913316691e-05,  4.8174610140000e+00,  9.0862838541667e-01,             11520000
  4.8853212573843e+00,  1.1237701290636e+00,  9.3451963212785e-01,  3.4413771473626e-01,  8.8444279829176e-02,  8.7621086767300e-05,  4.8083586940000e+00,  9.0747812500000e-01,             11520000
  4.8853212573843e+00,  1.1237701290636e+00,  9.3451963212785e-01,  3.4380535602916e-01,  1.0721111643974e-01,  8.8064940641753e-05,  5.8265035830000e+00,  9.0780765335648e-01,             13824000
  4.8855227356247e+00,  1.1237673710871e+00,  9.3450200121488e-01,  3.4361018991503e-01,  1.0842675649568e-01,  8.8562806502382e-05,  5.7154043840000e+00,  9.0154007523148e-01,             13824000
  4.8852754966367e+00,  1.1237707029136e+00,  9.3453122116508e-01,  3.4380098043798e-01,  1.0545733918006e-01,  8.7341680174930e-05,  5.6260196870000e+00,  9.0047106481481e-01,             13824000
  4.8854769748771e+00,  1.1237679449371e+00,  9.3451359025211e-01,  3.4351839342187e-01,  1.3308090627510e-01,  9.8116266078597e-05,  5.4937050100000e+00,  9.0705591724537e-01,             13824000
  4.8853621641460e+00,  1.1237677335538e+00,  9.3449464469502e-01,  3.4342122249039e-01,  1.1538040416950e-01,  9.1358543133444e-05,  5.5964931030000e+00,  9.0549782986111e-01,             13824000
  4.8853908668288e+00,  1.1237677863996e+00,  9.3449938108429e-01,  3.4382863328708e-01,  1.0652952285001e-01,  8.7784558314012e-05,  5.6079389080000e+00,  9.0184830729167e-01,             13824000
  4.8854482721943e+00,  1.1237678920913e+00,  9.3450885386284e-01,  3.4376522078160e-01,  9.3587676859091e-02,  8.2279656674191e-05,  5.5430968480000e+00,  9.0360474537037e-01,             13824000
  4.8856788260915e+00,  1.1237631016958e+00,  9.3446210224722e-01,  3.4427285596568e-01,  8.8624441304984e-02,  8.0068168161469e-05,  5.5424200330000e+00,  9.0273314525463e-01,             13824000
  4.8855356474147e+00,  1.1237635872615e+00,  9.3446472288566e-01,  3.4391390975470e-01,  1.0301206074670e-01,  8.6323129200889e-05,  5.6091645930000e+00,  9.0835163483796e-01,             13824000
  4.8855259635722e+00,  1.1237664251307e+00,  9.3449268163257e-01,  3.4356948015919e-01,  1.0838992195314e-01,  8.8547762025954e-05,  5.5074808950000e+00,  9.0632103587963e-01,             13824000
  4.8855324194672e+00,  1.1237645332179e+00,  9.3447404246796e-01,  3.4378299703282e-01,  9.7501488783797e-02,  8.3982492726020e-05,  5.6231822460000e+00,  9.0430938946759e-01,             13824000
  4.8855324194672e+00,  1.1237645332179e+00,  9.3447404246796e-01,  3.4375272898949e-01,  1.0329264377846e-01,  7.8909121990600e-05,  6.6266168900000e+00,  9.0386887538580e-01,             16588800
  4.8855324194672e+00,  1.1237645332179e+00,  9.3447404246796e-01,  3.4382294205503e-01,  1.1581821045834e-01,  7.6276422646753e-05,  8.2280683420000e+00,  9.0535773132073e-01,             19906560
  4.8855275775459e+00,  1.1237659521525e+00,  9.3448802184142e-01,  3.4361085153576e-01,  1.2171398544647e-01,  7.8193766496820e-05,  7.9590344430000e+00,  9.0440904907729e-01,             19906560
  4.8854932199227e+00,  1.1237659344332e+00,  9.3448590583666e-01,  3.4395656037945e-01,  1.0614877452123e-01,  7.3022951680547e-05,  8.0436608680000e+00,  9.0463580849730e-01,             19906560
  4.8855696511824e+00,  1.1237642727158e+00,  9.3447061614398e-01,  3.4385909241888e-01,  1.1066928176602e-01,  7.4561637466035e-05,  7.9582184860000e+00,  9.0425834498778e-01,             19906560
  4.8854543742338e+00,  1.1237666679135e+00,  9.3449399195179e-01,  3.4378461860587e-01,  1.1068413602429e-01,  7.4566641206191e-05,  7.9088557420000e+00,  9.0474657600309e-01,             19906560
  4.8853690624375e+00,  1.1237677580058e+00,  9.3450206907548e-01,  3.4379256581628e-01,  1.0344320683953e-01,  7.2086323951103e-05,  8.3263580420000e+00,  9.0478676376029e-01,             19906560
  4.8854274648552e+00,  1.1237660895363e+00,  9.3448407801679e-01,  3.4390571220620e-01,  9.1899354138119e-02,  6.7945096687425e-05,  7.9204458560000e+00,  9.0554113819766e-01,             19906560
  4.8853447824545e+00,  1.1237669264187e+00,  9.3449094558535e-01,  3.4376993113744e-01,  1.0466830145297e-01,  7.2511932513731e-05,  7.9554704710000e+00,  9.0747688199267e-01,             19906560
  4.8853818918216e+00,  1.1237666784223e+00,  9.3448968564818e-01,  3.4384862648928e-01,  1.2218439809210e-01,  7.8344726404802e-05,  8.3522514690000e+00,  9.0617309067966e-01,             19906560
  4.8854768480980e+00,  1.1237656890845e+00,  9.3448251793870e-01,  3.4381871340262e-01,  1.0014925778513e-01,  7.0929313895896e-05,  7.9561637300000e+00,  9.0452222784851e-01,             19906560
  4.8854147693554e+00,  1.1237666008708e+00,  9.3449059955811e-01,  3.4396360765927e-01,  1.1051480109973e-01,  7.4509579868834e-05,  8.0198049120000e+00,  9.0561900197724e-01,             19906560
  4.8854439705642e+00,  1.1237657666360e+00,  9.3448160402877e-01,  3.4389780815640e-01,  9.9633699150339e-02,  7.0746509724470e-05,  8.0449912820000e+00,  9.0063119896155e-01,             19906560
