#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.000000000000e+00, 0.000000000000e+00, 1.000000000000e+00, 1.333464691973e-01, 7.900144280051e-02, 9.369065102210e-05, 3.810343293000e+00, 8.946383333333e-01,            9000000
 3.997483624130e+00, 0.000000000000e+00, 1.105797077527e+00, 1.368141290663e-01, 1.202475184875e-02, 3.655247650639e-05, 3.800848039000e+00, 9.109733333333e-01,            9000000
 3.997483624130e+00, 0.000000000000e+00, 1.105797077527e+00, 1.327295904942e-01, 2.264947464997e-03, 1.448162138264e-05, 4.015343451000e+00, 9.085734259259e-01,           10800000
 3.993512481644e+00, 0.000000000000e+00, 1.094200779394e+00, 1.325065990618e-01, 4.247347583200e-03, 1.983111001357e-05, 3.868473145000e+00, 9.021918518519e-01,           10800000
 3.985202969509e+00, 0.000000000000e+00, 1.088486232592e+00, 1.320855505050e-01, 4.724451923784e-03, 2.091528752378e-05, 3.899438923000e+00, 9.042985185185e-01,           10800000
 3.984372018296e+00, 0.000000000000e+00, 1.087914777911e+00, 1.327010989474e-01, 7.714619893628e-03, 2.672670306674e-05, 4.052016488000e+00, 8.970478703704e-01,           10800000
 3.985119874388e+00, 0.000000000000e+00, 1.088429087124e+00, 1.315158134028e-01, 3.169956033909e-03, 1.713226335264e-05, 4.518723702000e+00, 9.032433333333e-01,           10800000
 3.979798977831e+00, 0.000000000000e+00, 1.078568453092e+00, 1.319345438983e-01, 7.666538950605e-03, 2.664328653993e-05, 4.072877734000e+00, 9.056950000000e-01,           10800000
 3.984959152324e+00, 0.000000000000e+00, 1.088131238550e+00, 1.316756491562e-01, 3.972675565803e-03, 1.917916395902e-05, 4.052327555000e+00, 9.024118518519e-01,           10800000
 3.985118267167e+00, 0.000000000000e+00, 1.088426108638e+00, 1.323593818853e-01, 5.897375825915e-03, 2.336778374631e-05, 4.089438597000e+00, 8.992314814815e-01,           10800000
 3.985119858316e+00, 0.000000000000e+00, 1.088429057339e+00, 1.322334191947e-01, 5.273565099449e-03, 2.209735424805e-05, 4.289961703000e+00, 9.082046296296e-01,           10800000
 3.985119874227e+00, 0.000000000000e+00, 1.088429086826e+00, 1.322132421000e-01, 4.925762811168e-03, 2.135624379853e-05, 4.187388619000e+00, 9.045682407407e-01,           10800000
 3.985119874386e+00, 0.000000000000e+00, 1.088429087121e+00, 1.318310260066e-01, 3.684800160657e-03, 1.847119920473e-05, 4.391953985000e+00, 9.030673148148e-01,           10800000
 3.985119874388e+00, 0.000000000000e+00, 1.088429087124e+00, 1.317681886362e-01, 3.929888626541e-03, 1.907560160340e-05, 4.358006516000e+00, 9.062758333333e-01,           10800000
 3.985119874388e+00, 0.000000000000e+00, 1.088429087124e+00, 1.317790934208e-01, 3.766181277685e-03, 1.867405924470e-05, 4.022590114000e+00, 8.987165740741e-01,           10800000
 3.985119874388e+00, 0.000000000000e+00, 1.088429087124e+00, 1.353535585459e-01, 1.739510424568e-02, 4.013300138945e-05, 4.172421348000e+00, 9.076637037037e-01,           10800000
 3.985119874388e+00, 0.000000000000e+00, 1.088429087124e+00, 1.317832391356e-01, 4.031229081155e-03, 1.931998840473e-05, 3.849448998000e+00, 9.051137037037e-01,           10800000
 3.985119874388e+00, 0.000000000000e+00, 1.088429087124e+00, 1.320280211055e-01, 4.543004275901e-03, 2.050971828341e-05, 4.271121581000e+00, 9.009305555556e-01,           10800000
