#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  2.0000000000000e+00,  1.1230000000000e+00,  2.5000000000000e+00, -6.7464213968727e-01,  2.0620809402448e+00,  3.2109818905164e-03,  3.5239051215272e-01, -1.3425132816722e+00, -5.7283424696004e-01, -2.8241775758506e-01,  3.4025303941000e+00, -1.7580692922597e+01,  6.2677229400000e-01,  9.0603000000000e-01,               200000
  1.9700000008530e+00,  1.1529999994764e+00,  2.4700000000884e+00, -7.3606399379892e-01,  1.8995424425820e+00,  3.0818358510651e-03,  3.9718558434124e-01, -1.0446553762352e+00,  3.3216523041619e-01, -1.6432086750304e+00,  3.5505323677552e+00, -1.5939367193966e+01,  4.6672629000000e-01,  9.0395500000000e-01,               200000
  1.9399602008329e+00,  1.1592195863711e+00,  2.4399733555829e+00, -9.1100869593163e-01,  2.2504721548583e+00,  3.3544538712421e-03,  4.8668673018541e-01, -1.9501651747306e+00,  3.1300145001257e-01, -1.9937340362220e+00,  3.9170060353522e+00, -1.9566559073339e+01,  6.0146355900000e-01,  9.0570500000000e-01,               200000
  1.9098931518692e+00,  1.1553903367767e+00,  2.4098778386201e+00, -1.0205211750496e+00,  2.4610931725081e+00,  3.5079147456203e-03,  4.1932558127552e-01, -1.7151012112873e+00,  1.6721351199650e-01, -1.0643547659058e+00,  4.1215330241092e+00, -2.2619343638133e+01,  4.5981507900000e-01,  8.9909500000000e-01,               200000
  1.8798362361870e+00,  1.1484556393760e+00,  2.3797022342556e+00, -1.2037080275245e+00,  2.7538017780751e+00,  3.7106615165460e-03,  6.5510800898569e-01, -2.4805725215409e+00,  1.9933610689478e-01, -4.7765814257571e-01,  4.6457985388138e+00, -2.5376935869422e+01,  4.8286590700000e-01,  9.0464500000000e-01,               200000
  1.8497514861345e+00,  1.1385880523776e+00,  2.3494025342794e+00, -1.3351161004294e+00,  3.1549440651052e+00,  3.9717402137509e-03,  5.7832156375208e-01, -1.4947202869753e+00, -2.8878285120443e-01,  9.6180749567488e-01,  5.1273476750596e+00, -2.8447256972884e+01,  4.6264139000000e-01,  9.0296000000000e-01,               200000
  1.8194867916739e+00,  1.1360794743268e+00,  2.3189537817371e+00, -1.5504680714540e+00,  3.1928770163255e+00,  3.9955456550548e-03,  5.8105269477305e-01, -1.6586119436545e+00, -4.5428463457241e-01,  8.2165173133533e-01,  5.2723365556160e+00, -2.4806185365881e+01,  4.5546508000000e-01,  9.0360500000000e-01,               200000
  1.7890818806774e+00,  1.1414727329970e+00,  2.2883562100786e+00, -1.7182055135660e+00,  3.4477848878696e+00,  4.1519783765511e-03,  8.0733783777720e-01, -2.8073367433982e+00, -3.2720626223158e-01,  1.2460012277747e+00,  5.7359890387649e+00, -2.7884852627081e+01,  5.8005483800000e-01,  9.0637500000000e-01,               200000
  1.7584486393902e+00,  1.1508353835504e+00,  2.2575792261851e+00, -1.9623541725734e+00,  4.1591943404749e+00,  4.5602600476699e-03,  8.1826942560150e-01, -2.7287686748494e+00, -2.0584852963089e-01,  1.0092764897483e+00,  6.4988644891767e+00, -3.2052737175879e+01,  6.0884597200000e-01,  9.0622000000000e-01,               200000
  1.7275555351436e+00,  1.1619344393131e+00,  2.2265801131938e+00, -2.2578858956761e+00,  4.9578291046083e+00,  4.9788699042094e-03,  8.2466281575999e-01, -2.6823441015298e+00,  9.5969138062370e-02, -1.1706709939725e+00,  7.1920872440144e+00, -3.7176444075603e+01,  4.9078442200000e-01,  9.0611000000000e-01,               200000
  1.6964234996140e+00,  1.1704400524005e+00,  2.1953354038691e+00, -2.5290768848160e+00,  5.9509350081369e+00,  5.4547846007596e-03,  1.2029380927067e+00, -5.1391898252535e+00,  2.7091639262190e-01, -4.1200644596505e+00,  8.1558101803986e+00, -4.6793734237738e+01,  4.6434518800000e-01,  9.0542500000000e-01,               200000
  1.6650864502648e+00,  1.1741288538469e+00,  2.1638199948183e+00, -2.8145955074595e+00,  7.2887678609892e+00,  6.0368733053582e-03,  1.3327472686874e+00, -5.7379895658620e+00,  3.9921632390383e-01, -2.9234366828395e+00,  9.1042029688957e+00, -6.3860170765685e+01,  4.5551147600000e-01,  9.0518000000000e-01,               200000
  1.6334705112354e+00,  1.1721392304131e+00,  2.1320151556597e+00, -2.9772947588571e+00,  6.6955908674518e+00,  5.7860136827750e-03,  1.3284895083603e+00, -5.0795555692513e+00,  1.1483395304893e-02, -2.8775032275319e+00,  8.7688318673210e+00, -4.9123097018307e+01,  4.8383851000000e-01,  9.0569500000000e-01,               200000
  1.6015108010215e+00,  1.1702168198768e+00,  2.0999552337740e+00, -3.3583005249057e+00,  8.6662698946871e+00,  6.5826551993429e-03,  1.5168723655247e+00, -7.4322753668850e+00, -1.6465855451469e-01,  2.7768674901635e-01,  1.0344057994664e+01, -7.5101323392563e+01,  4.6275078300000e-01,  9.0326000000000e-01,               200000
  1.5691990856411e+00,  1.1705942102311e+00,  2.0675715125286e+00, -3.8876871067275e+00,  1.0121779392352e+01,  7.1139930391981e-03,  1.8163647757433e+00, -9.1292387645845e+00, -6.4997113525833e-02, -7.1592683359002e+00,  1.1490323118892e+01, -7.9280366408973e+01,  4.5410777100000e-01,  9.0631500000000e-01,               200000
  1.5365472569581e+00,  1.1718120025388e+00,  2.0348447620038e+00, -4.2644390599231e+00,  1.1847545012995e+01,  7.6966047751572e-03,  2.0189945238556e+00, -9.1319824632467e+00,  1.9031539797077e-01, -2.7141648252237e+00,  1.2641260474326e+01, -9.7304330213826e+01,  4.6432698300000e-01,  9.0386500000000e-01,               200000
  1.5035322183420e+00,  1.1705005655186e+00,  2.0017608021084e+00, -4.7814686080335e+00,  1.4207154956105e+01,  8.4282723485021e-03,  2.4940962264083e+00, -1.4671855191147e+01,  9.7840585079842e-02, -6.8436047945888e+00,  1.4384521854884e+01, -1.1670952560072e+02,  4.6906248900000e-01,  9.0236500000000e-01,               200000
  1.4702045525973e+00,  1.1681096300498e+00,  1.9683005310782e+00, -5.3322144937205e+00,  1.6067339637272e+01,  8.9630741482129e-03,  2.7082953588647e+00, -1.0450423253560e+01, -3.2801767449507e-01,  2.1010427853201e-01,  1.5655401943909e+01, -1.2152004898997e+02,  4.6364628200000e-01,  9.0584000000000e-01,               200000
  1.4364941730182e+00,  1.1700836031307e+00,  1.9344545757620e+00, -5.9927361429606e+00,  1.9385688597135e+01,  9.8452243745725e-03,  3.1144250386134e+00, -1.1808099906879e+01, -5.9442279493450e-01,  9.7670324440918e+00,  1.7376996760052e+01, -1.7700683905791e+02,  4.5842467400000e-01,  9.0416500000000e-01,               200000
  1.4023978472130e+00,  1.1783185047620e+00,  1.9002110363507e+00, -6.6731441344176e+00,  2.3099805071129e+01,  1.0747047285448e-02,  3.8668901314665e+00, -2.1833530227130e+01, -1.2788917585764e-01, -1.9909453853962e+00,  1.9661273604707e+01, -1.7767329797599e+02,  4.5694247200000e-01,  9.0308500000000e-01,               200000
  1.3679874023955e+00,  1.1872294680503e+00,  1.8655576962151e+00, -7.7702042569465e+00,  2.8259031366489e+01,  1.1886763934412e-02,  4.0161340826884e+00, -2.3533218852850e+01, -1.8220677105335e-01, -1.0032563844427e+01,  2.1893360208289e+01, -2.0791801552818e+02,  4.6202047700000e-01,  9.0522500000000e-01,               200000
  1.3331346555152e+00,  1.1973783013667e+00,  1.8304855202954e+00, -8.5043018208022e+00,  3.2875011845644e+01,  1.2820883714792e-02,  4.8305796449608e+00, -2.9520257686562e+01, -2.9810034819666e-01, -5.5631605735401e+00,  2.4286257347778e+01, -2.4383488237076e+02,  4.5665826900000e-01,  9.0324500000000e-01,               200000
  1.2978798610025e+00,  1.2097586297055e+00,  1.7949862543368e+00, -9.7686710704619e+00,  4.1080702725021e+01,  1.4331905442931e-02,  6.0102038675529e+00, -3.7324838827804e+01,  7.8263065639655e-02, -9.8630898688256e+00,  2.7973280227317e+01, -2.8958725631171e+02,  4.6143077500000e-01,  9.0459500000000e-01,               200000
  1.2623097455804e+00,  1.2201876578348e+00,  1.7590561701223e+00, -1.1089430072169e+01,  5.0944796944726e+01,  1.5960074709212e-02,  6.7203619018644e+00, -4.1825795973384e+01, -2.5140733642663e-01, -9.8466846189606e+00,  3.1708269357773e+01, -3.5348288052001e+02,  4.6092387400000e-01,  9.0713000000000e-01,               200000
  1.2263305280878e+00,  1.2324075793248e+00,  1.7226912340924e+00, -1.2507407535624e+01,  6.1701957348610e+01,  1.7564446667716e-02,  7.5598346716508e+00, -4.9642751897527e+01, -1.1172897140726e+00, -6.3383249717434e+00,  3.5842702501111e+01, -4.1038580422724e+02,  4.5531726600000e-01,  8.9540500000000e-01,               200000
  1.1899004892632e+00,  1.2511101860146e+00,  1.6858869168098e+00, -1.4177196571892e+01,  7.5968348051903e+01,  1.9489528990191e-02,  9.6038716484496e+00, -7.4520975565928e+01, -3.5545788506127e-01, -1.4576380167789e+01,  4.1007980869784e+01, -4.9947371260464e+02,  4.7007738300000e-01,  9.0450500000000e-01,               200000
  1.1531511149063e+00,  1.2710200342418e+00,  1.6486439966342e+00, -1.6284393673866e+01,  9.6555581286577e+01,  2.1972207591248e-02,  1.1374831351210e+01, -9.6997027160251e+01, -1.2482631409583e+00, -1.1317530623923e+01,  4.7753588654701e+01, -6.5528646232294e+02,  4.5793166800000e-01,  9.0778500000000e-01,               200000
  1.1160567393683e+00,  1.2952720639801e+00,  1.6109736471282e+00, -1.8621409666011e+01,  1.1820446883534e+02,  2.4310951116250e-02,  1.3896922719757e+01, -1.2866338070366e+02, -6.1861961779926e-01, -6.5998200847436e+01,  5.3761317944613e+01, -7.2659650012237e+02,  4.6680487800000e-01,  8.9849000000000e-01,               200000
  1.0786552194506e+00,  1.3211560301887e+00,  1.5728610951144e+00, -2.1309390764399e+01,  1.4120766229566e+02,  2.6571381437146e-02,  1.6017723914972e+01, -1.3357443585019e+02, -1.2335343548388e+00, -4.3141305841537e+01,  5.9345694965447e+01, -8.3662812699292e+02,  5.2097674500000e-01,  8.9991500000000e-01,               200000
