#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  9.0000000000000e+00,  1.0000000000000e+00,  1.0000000000000e+00,  2.5911937277773e-01,  7.8384882001053e+00,  9.8985404227753e-04, -2.3861363803505e-02, -1.1752376185773e+00, -2.4501384156461e+00, -1.6241194218652e+02, -1.0335950709432e+00, -9.3034322329557e+00,  4.0734575071000e+01,  9.0288862500000e-01,              8000000
  9.0193169943536e+00,  3.0000000000000e+00,  1.8203125520957e+00,  7.5651329109831e-01,  5.2319599506813e-01,  2.5573325826633e-04, -6.7284928925383e-02, -8.4495400350324e-02,  1.7642798060732e-02, -1.5451051172241e+00,  1.7055549627802e-01, -4.3997892596949e+00,  4.0517036224000e+01,  9.0041250000000e-01,              8000000
  9.0055911506760e+00,  1.5788841238576e+00,  1.2374329565046e+00,  4.1676990831259e-01,  8.8116258111274e-01,  3.3188148884669e-04, -3.6011067706793e-02, -1.4435469320946e-01,  3.9731163090848e-01, -6.1347082055907e+00,  3.6821708941175e-01, -9.0913139087938e+00,  3.9180577226000e+01,  9.0207037500000e-01,              8000000
  9.0017179662025e+00,  1.1778709638790e+00,  1.0729548921617e+00,  1.4683019622032e-01,  2.1466206768301e-01,  1.6380707695449e-04, -3.1227124653563e-03, -2.1833566917319e-02,  5.1427650281247e-01, -2.9067022349305e+00, -8.0838112393898e-02, -1.3911231826944e+00,  3.9948563068000e+01,  9.0571875000000e-01,              8000000
  9.0018555453099e+00,  1.1488620826375e+00,  1.0761348189166e+00,  1.3403507922165e-01,  1.2800138910777e-01,  1.2649179277120e-04, -1.3152594361868e-03, -2.2011575912013e-02,  3.8244077231422e-01, -8.7783206564437e-01, -6.4580109303315e-02, -1.6217566375592e+00,  4.6732259670000e+01,  9.0164362500000e-01,              8000000
  9.0013684056917e+00,  1.0641552581781e+00,  1.0890813278253e+00,  1.3411425910821e-01,  7.3685344168091e-01,  3.0349082393066e-04, -1.8912138163851e-03, -1.2585402339632e-01, -5.3548911057515e-01, -1.1838937228984e+01,  3.3710987612393e-02, -2.3257549540809e+00,  4.3727473838000e+01,  9.0962012500000e-01,              8000000
  9.0015957150540e+00,  1.1036812041944e+00,  1.0830402205652e+00,  1.2492090073823e-01,  2.1015256084003e-01,  1.6207735839717e-04, -3.0043496004619e-04, -3.6498866621296e-02,  3.9539766642557e-03, -1.5158037843381e+00,  1.2117138068044e-02, -3.5927856791523e+00,  4.3691932408000e+01,  9.0311837500000e-01,              8000000
  9.0016330226734e+00,  1.1032536516648e+00,  1.0818654067501e+00,  1.2466241769589e-01,  1.4995262576461e-01,  1.3690901438757e-04,  2.7989109011062e-04, -2.9761247778580e-02,  9.7154002684750e-03, -1.1936490710720e+00, -2.6498829995233e-02, -1.4168660531567e+00,  4.6850503235000e+01,  9.1373800000000e-01,              8000000
  9.0016152747814e+00,  1.1028364549211e+00,  1.0825473901268e+00,  1.2460960946453e-01,  1.8423363490153e-01,  1.5175376226865e-04,  3.2651378473549e-05, -1.9216198714289e-02,  7.5819905623401e-05, -1.4386623559432e+00, -4.4370503529041e-03, -2.3442983999449e+00,  4.3637881531000e+01,  9.0660237500000e-01,              8000000
  9.0016083213967e+00,  1.1031625670661e+00,  1.0828594167891e+00,  1.2468271977892e-01,  1.7893640233008e-01,  1.4955617771012e-04, -5.5822064420167e-04, -3.0582362352176e-02, -4.3462047053937e-03, -1.5635681883559e+00, -3.8044750593725e-03, -1.9873619839249e+00,  4.3631461403000e+01,  9.0713175000000e-01,              8000000
  9.0016152052475e+00,  1.1028397160425e+00,  1.0825505103935e+00,  1.2492017400353e-01,  1.6274388140252e-01,  1.4262883710987e-04, -3.4895772019767e-04, -2.6503851154963e-02,  2.9892401859219e-03, -1.3920891136818e+00, -1.9080042595550e-02, -1.7118406198502e+00,  4.3559785532000e+01,  9.0441200000000e-01,              8000000
  9.0016152740860e+00,  1.1028364875323e+00,  1.0825474213295e+00,  1.2460869615785e-01,  2.0261498041609e-01,  1.5914418793035e-04, -2.2082905155800e-04, -3.2822064513647e-02, -1.1495731798009e-02, -1.6311178076550e+00,  6.8207524717457e-03, -2.8156100404707e+00,  4.3620860873000e+01,  9.0618375000000e-01,              8000000
  9.0016152747744e+00,  1.1028364552472e+00,  1.0825473904389e+00,  1.2534708566168e-01,  1.8531743010020e-01,  1.5219947030961e-04, -2.5234870683821e-05, -3.0885668296038e-02, -1.3268436907000e-02, -1.5588363629361e+00, -8.2680769484927e-03, -2.3659201151937e+00,  5.4935063353000e+01,  9.0582012500000e-01,              8000000
  9.0016152747813e+00,  1.1028364549244e+00,  1.0825473901300e+00,  1.2437618024533e-01,  1.6788917719132e-01,  1.4486596269972e-04, -6.4284085294590e-04, -2.5547867887390e-02,  1.5944126292987e-03, -1.3189359042084e+00, -1.2915663016330e-02, -1.8577729012218e+00,  3.9915280403000e+01,  9.0503362500000e-01,              8000000
  9.0022708895682e+00,  1.1019015102472e+00,  1.0963919395969e+00,  1.2494409758114e-01,  2.2337032468086e-01,  1.6709665043055e-04, -4.3091782599267e-04, -3.5222410407830e-02, -9.5835366383267e-03, -1.4790529919524e+00,  8.2501382839283e-02, -2.9165748743774e+00,  4.0214421728000e+01,  9.0279600000000e-01,              8000000
  9.0016782099234e+00,  1.1027467057648e+00,  1.0838763850000e+00,  1.2405631090596e-01,  1.8483345906741e-01,  1.5200059994430e-04,  4.1773168574560e-04, -3.5888925180046e-02,  5.3490505661223e-03, -1.2301132670830e+00,  7.1181966676569e-03, -2.5679767468129e+00,  3.9473268712000e+01,  9.1455625000000e-01,              8000000
  9.0016568390456e+00,  1.1025332492716e+00,  1.0835450411691e+00,  1.2388450507504e-01,  2.1073246446178e-01,  1.6230082580727e-04,  1.3263804946609e-04, -3.0039968338018e-02, -1.3686545091049e-02, -1.7224741482244e+00,  2.6567381055527e-02, -2.7725031160177e+00,  4.6100123934000e+01,  9.1083262500000e-01,              8000000
  9.0016547019578e+00,  1.1025119036223e+00,  1.0835119067860e+00,  1.2470300092208e-01,  1.9237150586836e-01,  1.5506914017155e-04, -1.1970977780070e-04, -3.5305353959709e-02, -9.6355665413484e-03, -1.7281803863659e+00, -5.6811207007814e-04, -2.3320547432575e+00,  5.0549434571000e+01,  9.1233862500000e-01,              8000000
