#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 1.700000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 8.127669479460e-02, 2.044646639018e-01, 1.598689556722e-04, 1.668509182000e+00, 9.044805000000e-01,            8000000
 1.705000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 8.127905982903e-02, 1.943572423664e-01, 1.558674285917e-04, 1.519549126000e+00, 9.044681250000e-01,            8000000
 1.705000000000e+01, 1.000000000000e+00, 1.000000000000e+00, 8.091119339573e-02, 1.894965488472e-01, 1.404963481314e-04, 1.890835281000e+00, 9.025155208333e-01,            9600000
 1.705000000000e+01, 1.050000000000e+00, 1.000000000000e+00, 7.906518309528e-02, 6.261564192381e-02, 8.076176508966e-05, 1.977833429000e+00, 9.031513541667e-01,            9600000
 1.705000000000e+01, 1.050000000000e+00, 1.050000000000e+00, 7.948095008848e-02, 7.034974745568e-02, 8.560431468857e-05, 1.963018662000e+00, 9.068338541667e-01,            9600000
 1.710000000000e+01, 1.066666666667e+00, 1.033333333333e+00, 7.905653596443e-02, 3.831005183697e-02, 6.317143658082e-05, 1.908002511000e+00, 9.024534375000e-01,            9600000
 1.715000000000e+01, 1.100000000000e+00, 1.050000000000e+00, 7.894257927701e-02, 2.692428520049e-02, 5.295859742967e-05, 1.885036578000e+00, 9.092882291667e-01,            9600000
 1.711666666667e+01, 1.133333333333e+00, 1.066666666667e+00, 7.915591376891e-02, 2.955088077356e-02, 5.548167938379e-05, 1.925381937000e+00, 9.052723958333e-01,            9600000
 1.716111111111e+01, 1.138888888889e+00, 1.027777777778e+00, 7.898482770263e-02, 2.633176734034e-02, 5.237263055533e-05, 1.925673012000e+00, 9.041713541667e-01,            9600000
 1.723518518519e+01, 1.198148148148e+00, 1.096296296296e+00, 8.020399659591e-02, 3.864362645138e-02, 6.344586476164e-05, 1.916821524000e+00, 9.049868750000e-01,            9600000
 1.718888888889e+01, 1.161111111111e+00, 1.072222222222e+00, 7.940847145360e-02, 7.693336997600e-02, 8.952034799884e-05, 1.985641012000e+00, 9.067287500000e-01,            9600000
 1.713333333333e+01, 1.116666666667e+00, 1.058333333333e+00, 7.890487638248e-02, 3.600751328296e-02, 6.124363341313e-05, 2.000356623000e+00, 9.043358333333e-01,            9600000
 1.710000000000e+01, 1.075000000000e+00, 1.025000000000e+00, 7.874859102861e-02, 3.881166936052e-02, 6.358366319310e-05, 2.048844052000e+00, 9.039294791667e-01,            9600000
 1.710000000000e+01, 1.075000000000e+00, 1.025000000000e+00, 7.876254223056e-02, 3.804702819472e-02, 5.746906489304e-05, 2.406457609000e+00, 9.080669270833e-01,           11520000
 1.710000000000e+01, 1.075000000000e+00, 1.025000000000e+00, 7.869337506185e-02, 3.489520095535e-02, 5.024189242349e-05, 2.996326754000e+00, 9.069890769676e-01,           13824000
 1.715555555556e+01, 1.119444444444e+00, 1.038888888889e+00, 7.886615429250e-02, 2.942142312711e-02, 4.613334820373e-05, 3.897527574000e+00, 9.056574074074e-01,           13824000
 1.713703703704e+01, 1.079629629630e+00, 1.017592592593e+00, 7.874135710710e-02, 3.624771687014e-02, 5.120630820948e-05, 4.592654388000e+00, 9.048256655093e-01,           13824000
 1.713611111111e+01, 1.088888888889e+00, 1.027777777778e+00, 7.866395430102e-02, 3.520602064517e-02, 5.046515448806e-05, 4.519410935000e+00, 9.052439959491e-01,           13824000
 1.719444444444e+01, 1.130555555556e+00, 1.052777777778e+00, 7.901229744483e-02, 3.853628507578e-02, 5.279807157976e-05, 4.594272274000e+00, 9.021446759259e-01,           13824000
 1.712361111111e+01, 1.088888888889e+00, 1.031944444444e+00, 7.887837881564e-02, 2.624908922324e-02, 4.357528707929e-05, 4.776663112000e+00, 9.065985966435e-01,           13824000
 1.715000000000e+01, 1.116666666667e+00, 1.052777777778e+00, 7.864717960719e-02, 5.070313143018e-02, 6.056204457829e-05, 4.858421905000e+00, 9.054949363426e-01,           13824000
 1.713958333333e+01, 1.095833333333e+00, 1.034027777778e+00, 7.868078490401e-02, 3.177641982725e-02, 4.794414959679e-05, 4.842320807000e+00, 9.010134548611e-01,           13824000
 1.711990740741e+01, 1.070370370370e+00, 1.038425925926e+00, 7.890295343345e-02, 5.386382725293e-02, 6.242114658404e-05, 5.090028882000e+00, 9.059611545139e-01,           13824000
 1.714664351852e+01, 1.107175925926e+00, 1.038773148148e+00, 7.880337259203e-02, 2.624673619240e-02, 4.357333393928e-05, 5.458014816000e+00, 9.013130787037e-01,           13824000
 1.712322530864e+01, 1.094598765432e+00, 1.019830246914e+00, 7.872584976081e-02, 2.549740020678e-02, 4.294682749412e-05, 6.120221841000e+00, 9.012965856481e-01,           13824000
 1.712322530864e+01, 1.094598765432e+00, 1.019830246914e+00, 7.848808638053e-02, 3.818714127940e-02, 4.797898855689e-05, 7.092810687000e+00, 9.012689284336e-01,           16588800
 1.714330632716e+01, 1.098649691358e+00, 1.042457561728e+00, 7.872662364983e-02, 2.940968635343e-02, 4.210539160039e-05, 7.114061718000e+00, 9.045757378472e-01,           16588800
 1.713612397119e+01, 1.100643004115e+00, 1.041422325103e+00, 7.860991861054e-02, 3.763340696674e-02, 4.762985757668e-05, 7.270188771000e+00, 9.035645736883e-01,           16588800
 1.713871849280e+01, 1.097035751029e+00, 1.035876414609e+00, 7.877026536749e-02, 3.645703993791e-02, 4.687952649050e-05, 7.279468699000e+00, 9.038931688850e-01,           16588800
 1.714497492284e+01, 1.102912808642e+00, 1.040615354938e+00, 7.878208826583e-02, 3.043916583609e-02, 4.283599781798e-05, 7.098769387000e+00, 9.042646243248e-01,           16588800
 1.714311342593e+01, 1.101504629630e+00, 1.036400462963e+00, 7.890871121439e-02, 2.703354045416e-02, 4.036862692871e-05, 6.874882855000e+00, 9.058842713156e-01,           16588800
 1.713512731481e+01, 1.098032407407e+00, 1.035358796296e+00, 7.874696564600e-02, 2.996790076437e-02, 4.250310670578e-05, 6.903936282000e+00, 9.046245659722e-01,           16588800
 1.713828125000e+01, 1.101562500000e+00, 1.033072916667e+00, 7.890674459741e-02, 2.510926552904e-02, 3.890536723756e-05, 6.444196197000e+00, 9.083430386767e-01,           16588800
 1.713692129630e+01, 1.103009259259e+00, 1.035069444444e+00, 7.876295112155e-02, 2.681406838175e-02, 4.020442643007e-05, 6.609818991000e+00, 9.062874951775e-01,           16588800
