#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  9.0017000000000e+00,  1.1025000000000e+00,  1.0835000000000e+00,  5.4606172898219e-02,  1.7949823698468e-01,  1.4979078617554e-04, -7.1231365663360e-03, -2.8322950290980e-02, -1.8515997217094e-02, -1.4939432282354e+00, -1.0359245170086e-02, -1.9538995430933e+00,  4.2593848945000e+01,  9.0411012500000e-01,              8000000
  9.5017000000000e+00,  1.1025000000000e+00,  1.0835000000000e+00,  5.1875879471060e-02,  1.7190607430779e-01,  1.4658874202501e-04, -5.8526085105509e-03, -3.3919466964167e-02, -1.1183385196338e-02, -1.5614183386253e+00, -1.3769297246431e-02, -2.1842906852273e+00,  4.3573431186000e+01,  9.0410250000000e-01,              8000000
  9.5017000000000e+00,  1.1525000000000e+00,  1.0835000000000e+00,  6.1235424759751e-02,  1.4747951473895e-01,  1.3577532670691e-04, -6.7437390298075e-03, -2.0391115394542e-02,  3.6241858623178e-01, -8.9480856663477e-01, -8.2475525377127e-03, -1.9982023153403e+00,  4.7891015089000e+01,  9.0271412500000e-01,              8000000
  9.5017000000000e+00,  1.1025000000000e+00,  1.1335000000000e+00,  5.7227876451412e-02,  3.6871963452985e-01,  2.1468571055436e-04, -6.5363290971584e-03, -4.5546511959178e-02, -1.9658405726346e-02, -1.4524248768007e+00,  2.3991106291239e-01, -6.5035066414861e+00,  4.2020626537000e+01,  8.9540587500000e-01,              8000000
  9.1683666666667e+00,  1.0525000000000e+00,  1.1168333333333e+00,  7.5353911906748e-02,  1.3393775157495e+00,  4.0917256685742e-04, -9.7380311037428e-03, -1.9351282842481e-01, -7.9937452703417e-01, -2.2627830940337e+01,  1.7057257327879e-01, -5.2706040400023e+00,  4.2143430679000e+01,  9.0503637500000e-01,              8000000
  9.4183666666667e+00,  1.1275000000000e+00,  1.0918333333333e+00,  5.4424378833514e-02,  1.2902980926191e-01,  1.2699892187628e-04, -6.3468958419427e-03, -1.8006297892312e-02,  2.0986868486595e-01, -8.6902826587264e-02,  4.0334768608806e-02, -2.2935964305793e+00,  4.3796923553000e+01,  8.9824162500000e-01,              8000000
  9.1128111111111e+00,  1.1191666666667e+00,  1.0390555555556e+00,  6.2851950358607e-02,  8.0033606976602e-02,  1.0002100215492e-04, -8.1976189767921e-03, -1.2856905769073e-02,  1.5202812652010e-01, -2.3954278350773e-01, -4.1450011728155e-01, -4.9133890289961e-01,  4.2871314602000e+01,  9.0162375000000e-01,              8000000
  9.4044777777778e+00,  1.1066666666667e+00,  1.1098888888889e+00,  5.2666446028825e-02,  2.8751886720713e-01,  1.8957810633322e-04, -6.3887893637913e-03, -4.4774620776252e-02,  2.7573850750580e-02, -1.0205998841746e+00,  1.5966826656421e-01, -5.7739174834674e+00,  4.4369005766000e+01,  9.0075225000000e-01,              8000000
  9.8813296296296e+00,  1.1219444444444e+00,  1.1066481481481e+00,  5.1577547906122e-02,  2.0401161925191e-01,  1.5969174182308e-04, -5.3229432561711e-03, -1.9480331590151e-02,  1.6154818643137e-01, -1.2740494490320e-01,  1.3108503615741e-01, -4.7750848904708e+00,  6.6665391725000e+01,  9.1118975000000e-01,              8000000
  1.0321144444444e+01,  1.1316666666667e+00,  1.1182222222222e+00,  5.3048442643728e-02,  2.0026082056352e-01,  1.5821694779776e-04, -4.5275072762659e-03, -3.1639766433833e-02,  2.1824101717808e-01, -8.9576731235815e-02,  1.5701376795361e-01, -3.9074037941852e+00,  6.8633988648000e+01,  9.0014475000000e-01,              8000000
