#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  5.3423313275177e+00,  1.1172933724137e+00,  9.4594309949417e-01,  1.1042950400520e+00,  8.6500936978205e-01,  2.6848484901108e-04,  5.9070794608000e+01,  8.9537250000000e-01,             12000000
  5.3450146293359e+00,  1.1175295474283e+00,  9.4538222724718e-01,  1.1035776151294e+00,  8.8380439371489e-01,  2.7138600948263e-04,  5.8981900320000e+01,  9.0695583333333e-01,             12000000
  5.3457132190731e+00,  1.1191166587085e+00,  9.4540984516699e-01,  1.1033125778153e+00,  8.4854069415747e-01,  2.6591676237711e-04,  5.8907191086000e+01,  9.0644108333333e-01,             12000000
  5.3456929854469e+00,  1.1173166945434e+00,  9.4702133205844e-01,  1.1040753946144e+00,  8.9437823530160e-01,  2.7300461462852e-04,  5.8932086050000e+01,  9.0374308333333e-01,             12000000
  5.3455076888772e+00,  1.1190005181575e+00,  9.4507926241276e-01,  1.1041953730341e+00,  9.0381162915224e-01,  2.7444058694495e-04,  5.8947621872000e+01,  9.0472433333333e-01,             12000000
  5.3448216139880e+00,  1.1188729447683e+00,  9.4503382916095e-01,  1.1042838076060e+00,  8.0375578807814e-01,  2.5880426775173e-04,  5.8858995244000e+01,  9.0392075000000e-01,             12000000
  5.3454975720641e+00,  1.1181005360749e+00,  9.4588500585848e-01,  1.1020834326009e+00,  9.2457025990727e-01,  2.7757435338831e-04,  5.8964683816000e+01,  9.0233675000000e-01,             12000000
  5.3449552618475e+00,  1.1186503777748e+00,  9.4552279881235e-01,  1.1043708373002e+00,  9.4548810478183e-01,  2.8069676770224e-04,  5.8769692824000e+01,  9.0626791666667e-01,             12000000
  5.3447223986018e+00,  1.1181213406814e+00,  9.4551359283908e-01,  1.1035233846954e+00,  9.6880862522308e-01,  2.8413738244364e-04,  5.9035504685000e+01,  8.9689908333333e-01,             12000000
  5.3448970460361e+00,  1.1185181185015e+00,  9.4552049731903e-01,  1.1037556461985e+00,  8.3679317588581e-01,  2.6406962085244e-04,  5.8861685287000e+01,  9.0148791666667e-01,             12000000
  5.3437797377000e+00,  1.1189495706658e+00,  9.4490838009997e-01,  1.1033105825007e+00,  9.6163343058822e-01,  2.8308323725662e-04,  5.8868750242000e+01,  9.0403816666667e-01,             12000000
  5.3450681134731e+00,  1.1183127947226e+00,  9.4564084941886e-01,  1.1054899592133e+00,  7.7237106768056e-01,  2.5370111477888e-04,  5.8684061015000e+01,  8.9969950000000e-01,             12000000
  5.3444943086859e+00,  1.1183951057199e+00,  9.4535312337264e-01,  1.1046149794736e+00,  9.2887620290180e-01,  2.7821996736722e-04,  5.8558120303000e+01,  9.0410275000000e-01,             12000000
  5.3447963616986e+00,  1.1184873653061e+00,  9.4547865383243e-01,  1.1029070225302e+00,  9.3558857929514e-01,  2.7922341402766e-04,  5.8538355073000e+01,  9.1432033333333e-01,             12000000
  5.3445094593050e+00,  1.1185285208048e+00,  9.4533479080933e-01,  1.1037481298075e+00,  8.6211140606228e-01,  2.6803473127909e-04,  5.9989526051000e+01,  8.9928141666667e-01,             12000000
  5.3446327090475e+00,  1.1182484457819e+00,  9.4563830093828e-01,  1.1038671979150e+00,  8.6637599923695e-01,  2.6869685509215e-04,  6.1070112467000e+01,  9.0629283333333e-01,             12000000
  5.3445471753291e+00,  1.1183511076713e+00,  9.4557812488837e-01,  1.1036386807339e+00,  8.2095050378365e-01,  2.6155791324671e-04,  6.4797917186000e+01,  9.0273650000000e-01,             12000000
  5.3442032504565e+00,  1.1184607044296e+00,  9.4539414449865e-01,  1.1048939411275e+00,  7.6835894422837e-01,  2.5304132472589e-04,  6.5164885121000e+01,  9.0423616666667e-01,             12000000
  5.3439885211610e+00,  1.1185668337535e+00,  9.4527206627884e-01,  1.1052927519627e+00,  8.7013421749721e-01,  2.6927900919202e-04,  6.1723462631000e+01,  9.0452908333333e-01,             12000000
  5.3441223609667e+00,  1.1181354184900e+00,  9.4573722375382e-01,  1.1037156892002e+00,  8.6378839502649e-01,  2.6829529673889e-04,  6.6192392090000e+01,  8.9773316666667e-01,             12000000
  5.3444126847204e+00,  1.1184302452261e+00,  9.4543539904545e-01,  1.1031255044455e+00,  8.7685672013783e-01,  2.7031720874709e-04,  6.5537636353000e+01,  9.0602383333333e-01,             12000000
  5.3443563548807e+00,  1.1184946126172e+00,  9.4536446765399e-01,  1.1054574850196e+00,  7.5849141213847e-01,  2.5141125209148e-04,  6.6100079844000e+01,  9.1467816666667e-01,             12000000
  5.3443752128928e+00,  1.1184059060505e+00,  9.4548613469351e-01,  1.1041804073196e+00,  9.0674791082702e-01,  2.7488602347564e-04,  7.0045930630000e+01,  9.0351133333333e-01,             12000000
  5.3442002775393e+00,  1.1183224006354e+00,  9.4551494847818e-01,  1.1059064961505e+00,  7.6578542028396e-01,  2.5261720386848e-04,  5.9895492800000e+01,  9.0343308333333e-01,             12000000
  5.3441313756916e+00,  1.1184459057377e+00,  9.4536290572704e-01,  1.1038419557096e+00,  8.3681468068923e-01,  2.6407301400200e-04,  6.1981147073000e+01,  9.0109066666667e-01,             12000000
  5.3441923349919e+00,  1.1184359058159e+00,  9.4539371296866e-01,  1.1024106924622e+00,  8.7208752104508e-01,  2.6958108258387e-04,  6.1919241170000e+01,  8.9880041666667e-01,             12000000
  5.3442798026686e+00,  1.1184776585234e+00,  9.4537930607632e-01,  1.1027156705881e+00,  9.0681719657563e-01,  2.7489652546847e-04,  6.2812269124000e+01,  9.1239825000000e-01,             12000000
  5.3442892316746e+00,  1.1184333052400e+00,  9.4544013959608e-01,  1.1036742295734e+00,  9.0578116207108e-01,  2.7473944657789e-04,  6.2168778136000e+01,  9.0842458333333e-01,             12000000
  5.3442017639979e+00,  1.1183915525325e+00,  9.4545454648842e-01,  1.1035848508300e+00,  8.5363354081444e-01,  2.6671356996074e-04,  6.0309646876000e+01,  8.9605933333333e-01,             12000000
  5.3441673130740e+00,  1.1184533050836e+00,  9.4537852511285e-01,  1.1035616884057e+00,  9.0789413865714e-01,  2.7505971149569e-04,  6.0448381396000e+01,  9.0022850000000e-01,             12000000
  5.3441977927242e+00,  1.1184483051227e+00,  9.4539392873365e-01,  1.1051676120170e+00,  7.9046468398320e-01,  2.5665552204969e-04,  6.1621986370000e+01,  9.0072750000000e-01,             12000000
  5.3441220687837e+00,  1.1183893828665e+00,  9.4544910707083e-01,  1.1046454259249e+00,  7.9868630592412e-01,  2.5798680617493e-04,  6.1764012381000e+01,  9.0018850000000e-01,             12000000
  5.3441469773117e+00,  1.1184740424134e+00,  9.4537024038034e-01,  1.1029058387953e+00,  8.5176072472454e-01,  2.6642083325767e-04,  6.0719264288000e+01,  9.0646083333333e-01,             12000000
  5.3441606739833e+00,  1.1184534199432e+00,  9.4539131690736e-01,  1.1025200017656e+00,  9.0429738922667e-01,  2.7451432707400e-04,  6.2740210609000e+01,  9.0245841666667e-01,             12000000
  5.3441626596201e+00,  1.1184250436481e+00,  9.4542162578474e-01,  1.1046810428622e+00,  8.8545246887037e-01,  2.7163892530195e-04,  6.1822723425000e+01,  9.0955566666667e-01,             12000000
  5.3442005215903e+00,  1.1184545047762e+00,  9.4539403661615e-01,  1.1049491821810e+00,  9.1248928114752e-01,  2.7575491551187e-04,  6.2133807623000e+01,  9.0073816666667e-01,             12000000
  5.3442025072272e+00,  1.1184261284811e+00,  9.4542434549353e-01,  1.1035680801643e+00,  8.6359556586216e-01,  2.6826534840560e-04,  6.3538224932000e+01,  9.1265241666667e-01,             12000000
