#              p[0],               p[1],               p[2],             energy,           variance,              error,       elapsed time,      accept. ratio,  Monte Carlo steps 
 4.400000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 3.639575952628e-01, 1.514417269682e+00, 4.350886791336e-04, 1.644571835000e+00, 9.035631250000e-01,            8000000
 4.450000000000e+00, 1.000000000000e+00, 1.000000000000e+00, 3.622299131468e-01, 1.598770964667e+00, 4.470417995930e-04, 1.589580230000e+00, 9.027108750000e-01,            8000000
 4.400000000000e+00, 1.050000000000e+00, 1.000000000000e+00, 3.480072424628e-01, 3.976462364235e-01, 2.229479301383e-04, 1.588034482000e+00, 9.050277500000e-01,            8000000
 4.400000000000e+00, 1.050000000000e+00, 1.050000000000e+00, 3.504504125037e-01, 4.991373674816e-01, 2.497842487732e-04, 1.572520508000e+00, 9.037763750000e-01,            8000000
 4.350000000000e+00, 1.066666666667e+00, 1.033333333333e+00, 3.464665998133e-01, 3.571031268934e-01, 2.112768109890e-04, 1.540873622000e+00, 9.043115000000e-01,            8000000
 4.300000000000e+00, 1.100000000000e+00, 1.050000000000e+00, 3.459554499208e-01, 2.132989242016e-01, 1.632861461521e-04, 1.610884234000e+00, 9.046913750000e-01,            8000000
 4.333333333333e+00, 1.133333333333e+00, 1.066666666667e+00, 3.471897540571e-01, 1.902713040780e-01, 1.542203391571e-04, 1.690836467000e+00, 9.050207500000e-01,            8000000
 4.288888888889e+00, 1.138888888889e+00, 1.027777777778e+00, 3.455729829811e-01, 2.200320847897e-01, 1.658433314870e-04, 1.704200714000e+00, 9.070417500000e-01,            8000000
 4.233333333333e+00, 1.183333333333e+00, 1.016666666667e+00, 3.487547395924e-01, 2.620936050314e-01, 1.810019354287e-04, 2.035882183000e+00, 9.029378750000e-01,            8000000
 4.214814814815e+00, 1.198148148148e+00, 1.096296296296e+00, 3.545492496839e-01, 2.956499982351e-01, 1.922400836958e-04, 2.857258271000e+00, 8.974762500000e-01,            8000000
 4.353703703704e+00, 1.087037037037e+00, 1.024074074074e+00, 3.452905597729e-01, 2.548747207837e-01, 1.784918488278e-04, 2.959972676000e+00, 9.061038750000e-01,            8000000
 4.261111111111e+00, 1.161111111111e+00, 1.072222222222e+00, 3.496878031697e-01, 2.333221780252e-01, 1.707784302924e-04, 2.790116152000e+00, 9.081755000000e-01,            8000000
 4.330555555556e+00, 1.105555555556e+00, 1.036111111111e+00, 3.442358863223e-01, 2.215601793646e-01, 1.664182154110e-04, 3.081485758000e+00, 9.066316250000e-01,            8000000
 4.279629629630e+00, 1.096296296296e+00, 1.009259259259e+00, 3.444880734453e-01, 2.161258341875e-01, 1.643646229376e-04, 3.165952024000e+00, 9.052052500000e-01,            8000000
 4.252777777778e+00, 1.077777777778e+00, 9.805555555556e-01, 3.454900763699e-01, 2.788222595527e-01, 1.866889992584e-04, 2.927710606000e+00, 9.039396250000e-01,            8000000
 4.299382716049e+00, 1.127160493827e+00, 9.987654320988e-01, 3.438502730747e-01, 2.254514081854e-01, 1.678732439169e-04, 3.052431461000e+00, 9.085352500000e-01,            8000000
 4.299074074074e+00, 1.140740740741e+00, 9.731481481481e-01, 3.443103458504e-01, 1.690275014904e-01, 1.453562440568e-04, 3.227950165000e+00, 9.043118750000e-01,            8000000
 4.317283950617e+00, 1.089506172840e+00, 9.845679012346e-01, 3.439368677644e-01, 2.162029560221e-01, 1.643939460648e-04, 3.305345434000e+00, 9.043288750000e-01,            8000000
 4.266769547325e+00, 1.112139917695e+00, 9.418724279835e-01, 3.452422151514e-01, 1.270725525279e-01, 1.260320160356e-04, 3.053539069000e+00, 9.027716250000e-01,            8000000
 4.234876543210e+00, 1.115432098765e+00, 8.947530864198e-01, 3.507033349305e-01, 8.527533451387e-02, 1.032444517358e-04, 2.985630908000e+00, 9.052108750000e-01,            8000000
 4.309122085048e+00, 1.131961591221e+00, 9.237997256516e-01, 3.462352474643e-01, 1.219968350819e-01, 1.234892885445e-04, 3.118794026000e+00, 9.032162500000e-01,            8000000
 4.266026520348e+00, 1.167055326932e+00, 9.079789666209e-01, 3.510715611039e-01, 1.007173604699e-01, 1.122036989530e-04, 2.987767886000e+00, 9.029297500000e-01,            8000000
 4.304469593050e+00, 1.108893461363e+00, 9.654206675812e-01, 3.438583362032e-01, 1.532302325914e-01, 1.383971787065e-04, 2.962727150000e+00, 9.079975000000e-01,            8000000
 4.287833409541e+00, 1.094589239445e+00, 9.142470659960e-01, 3.473873913593e-01, 1.318871467208e-01, 1.283974039461e-04, 3.217516048000e+00, 9.020121250000e-01,            8000000
 4.296263907941e+00, 1.129202865417e+00, 9.584228776101e-01, 3.444678054495e-01, 1.471353302425e-01, 1.356167994030e-04, 3.140893627000e+00, 9.048827500000e-01,            8000000
 4.269213280496e+00, 1.101529238429e+00, 9.866775897983e-01, 3.441727502879e-01, 2.042922640715e-01, 1.598015425737e-04, 3.338695451000e+00, 9.045697500000e-01,            8000000
 4.299144883910e+00, 1.124353503023e+00, 9.395191916883e-01, 3.450166525664e-01, 1.513806508628e-01, 1.375593739367e-04, 3.270801348000e+00, 9.060606250000e-01,            8000000
 4.306795839049e+00, 1.120427526292e+00, 9.446101966164e-01, 3.449896813049e-01, 1.299970228803e-01, 1.274740281784e-04, 3.499478002000e+00, 9.064826250000e-01,            8000000
 4.300366750495e+00, 1.119048163390e+00, 9.619217725956e-01, 3.442198885731e-01, 1.682297512384e-01, 1.450128232427e-04, 3.401596183000e+00, 8.984105000000e-01,            8000000
 4.285619570187e+00, 1.110516689529e+00, 9.536465477823e-01, 3.442600379922e-01, 1.817954473528e-01, 1.507462467828e-04, 3.347902721000e+00, 9.076726250000e-01,            8000000
 4.322135218209e+00, 1.121729411167e+00, 9.609885434131e-01, 3.442968203678e-01, 1.544642827830e-01, 1.389533567348e-04, 3.291206636000e+00, 9.038111250000e-01,            8000000
 4.321900349710e+00, 1.114985435824e+00, 9.520911658114e-01, 3.438391341411e-01, 1.667085776473e-01, 1.443557141436e-04, 2.989244768000e+00, 9.111406250000e-01,            8000000
 4.321900349710e+00, 1.114985435824e+00, 9.520911658114e-01, 3.445662591716e-01, 1.403439617926e-01, 1.209097294957e-04, 3.634534648000e+00, 9.017926041667e-01,            9600000
 4.321900349710e+00, 1.114985435824e+00, 9.520911658114e-01, 3.443451457635e-01, 1.338813677531e-01, 1.078037406881e-04, 4.769973058000e+00, 9.040473090278e-01,           11520000
