#                p[0],                 p[1],                 p[2],               energy,             variance,                error,         elapsed time,        accept. ratio,             MC steps
  4.9337962962963e+00,  1.1159104938272e+00,  9.7337962962963e-01,  3.4328118577349e-01,  1.1593054365323e-01,  9.8289768733929e-05,  4.1249047820000e+00,  9.0764350000000e-01,             12000000
  4.9114197530864e+00,  1.1561625514403e+00,  9.4891975308642e-01,  3.4506624046350e-01,  1.3123792812267e-01,  1.0457769365511e-04,  4.2266597590000e+00,  9.0598350000000e-01,             12000000
  4.7736882716049e+00,  1.1116795267490e+00,  9.7681327160494e-01,  3.4229787425245e-01,  1.4451376811429e-01,  1.0973975582953e-04,  4.1597759620000e+00,  9.0531800000000e-01,             12000000
  4.9883230452675e+00,  1.0996896433471e+00,  1.0029063786008e+00,  3.4338311091223e-01,  1.5701073408513e-01,  1.1438630967221e-04,  4.2858621520000e+00,  9.0459300000000e-01,             12000000
  4.7720807613169e+00,  1.1274224108368e+00,  9.6322659465021e-01,  3.4287632850652e-01,  1.1893775353800e-01,  9.9556413462417e-05,  4.3119481240000e+00,  9.0296866666667e-01,             12000000
  4.8280435528121e+00,  1.1097305098308e+00,  9.6311299725652e-01,  3.4237735689273e-01,  1.6206019621637e-01,  1.1621108532048e-04,  4.5945771250000e+00,  9.0629500000000e-01,             12000000
  4.8257608882030e+00,  1.1226409607910e+00,  9.7515324931413e-01,  3.4246264212154e-01,  1.5712559549458e-01,  1.1442814175083e-04,  4.7925755160000e+00,  9.0846316666667e-01,             12000000
  4.7985403806584e+00,  1.1271834276406e+00,  9.7119663065844e-01,  3.4295426376819e-01,  1.4421848660769e-01,  1.0962758419900e-04,  5.2424167580000e+00,  9.0722275000000e-01,             12000000
  4.7985403806584e+00,  1.1271834276406e+00,  9.7119663065844e-01,  3.4275597111108e-01,  1.4387756130074e-01,  9.9957477521953e-05,  6.1151499440000e+00,  9.0539694444444e-01,             14400000
  4.7985403806584e+00,  1.1271834276406e+00,  9.7119663065844e-01,  3.4275016531653e-01,  1.4609463726899e-01,  9.1948631136529e-05,  6.8890061370000e+00,  9.0251898148148e-01,             17280000
  4.7985403806584e+00,  1.1271834276406e+00,  9.7119663065844e-01,  3.4239956923498e-01,  1.5523422309304e-01,  8.6522935227943e-05,  8.2836872700000e+00,  9.0350323109568e-01,             20736000
  4.7985403806584e+00,  1.1271834276406e+00,  9.7119663065844e-01,  3.4254297493384e-01,  1.5068264205679e-01,  7.7817719277044e-05,  9.8881225680000e+00,  9.0387020158179e-01,             24883200
  4.7985403806584e+00,  1.1271834276406e+00,  9.7119663065844e-01,  3.4280332754815e-01,  1.2845335476970e-01,  6.5588694612852e-05,  1.1816042413000e+01,  9.0378263915681e-01,             29859840
  4.8529385288066e+00,  1.1216664523320e+00,  9.6830311213992e-01,  3.4237269233596e-01,  1.6968648344684e-01,  7.5384122981140e-05,  1.1837219044000e+01,  9.0487802345893e-01,             29859840
  4.7728845164609e+00,  1.1195509687929e+00,  9.7001993312757e-01,  3.4220564382399e-01,  1.5037000068476e-01,  7.0963799914290e-05,  1.2273768161000e+01,  9.0311769922411e-01,             29859840
  4.7093985768176e+00,  1.1277714191815e+00,  9.6799232681756e-01,  3.4254735374069e-01,  1.4548313892322e-01,  6.9801152473649e-05,  1.1814115267000e+01,  9.0157408746999e-01,             29859840
  4.7452835648148e+00,  1.1262451774691e+00,  9.6807002314815e-01,  3.4254226594251e-01,  1.4117718571522e-01,  6.8760420191749e-05,  1.1874808517000e+01,  9.0173269515175e-01,             29859840
  4.7710519547325e+00,  1.1343497085048e+00,  9.6497556584362e-01,  3.4309817995560e-01,  1.3485934679536e-01,  6.7204257587004e-05,  1.1787193988000e+01,  9.0403786490484e-01,             29859840
  4.7724263760288e+00,  1.1232506537209e+00,  9.6875884130658e-01,  3.4237575391101e-01,  1.4755844473568e-01,  7.0297243604627e-05,  1.1737835556000e+01,  9.0338344076860e-01,             29859840
  4.7853105709877e+00,  1.1273029192387e+00,  9.6721161265432e-01,  3.4272842060017e-01,  1.3244368431570e-01,  6.6599641066168e-05,  1.2132337046000e+01,  9.0623559938700e-01,             29859840
  4.7586821630658e+00,  1.1268337941529e+00,  9.6564830889918e-01,  3.4283574230760e-01,  1.3306488242355e-01,  6.6755643874401e-05,  1.1650933765000e+01,  9.0649360478824e-01,             29859840
  4.7724826388889e+00,  1.1234866898148e+00,  9.6662326388889e-01,  3.4238439174705e-01,  1.7654527126880e-01,  7.6892557598515e-05,  1.1734381498000e+01,  9.0624035493827e-01,             29859840
  4.7715663580247e+00,  1.1308860596708e+00,  9.6410108024691e-01,  3.4282130930483e-01,  1.4012406025789e-01,  6.8503477477139e-05,  1.1952659050000e+01,  9.0546878348980e-01,             29859840
  4.7717954282407e+00,  1.1290362172068e+00,  9.6473162615741e-01,  3.4275134950436e-01,  1.3377675953483e-01,  6.6933972013525e-05,  1.2224130714000e+01,  9.0685218005187e-01,             29859840
  4.7941090106310e+00,  1.1290072373685e+00,  9.6446491340878e-01,  3.4289413211695e-01,  1.3543540178822e-01,  6.7347636951693e-05,  1.2114866106000e+01,  9.0419637211720e-01,             29859840
  4.7675388749571e+00,  1.1273771549568e+00,  9.6535246002658e-01,  3.4276633031051e-01,  1.3923343403737e-01,  6.8285426955813e-05,  1.1819652544000e+01,  9.0729843160580e-01,             29859840
  4.7786956661523e+00,  1.1273626650377e+00,  9.6521910365226e-01,  3.4271360209691e-01,  1.3470790710811e-01,  6.7166513630943e-05,  1.2165604947000e+01,  9.0480397751629e-01,             29859840
  4.7653814621914e+00,  1.1271281024949e+00,  9.6443745177469e-01,  3.4248086400542e-01,  1.5118212403280e-01,  7.1155173704256e-05,  1.1758071252000e+01,  9.0535043054484e-01,             29859840
  4.7719380947788e+00,  1.1282293140218e+00,  9.6397911040381e-01,  3.4284717408938e-01,  1.3911557183630e-01,  6.8256518760270e-05,  1.1941566559000e+01,  9.0542390716092e-01,             29859840
  4.7830948859739e+00,  1.1282148241027e+00,  9.6384575402949e-01,  3.4267894802991e-01,  1.3389996287238e-01,  6.6964786749110e-05,  1.1809681792000e+01,  9.1112410515261e-01,             29859840
  4.7839761141832e+00,  1.1271039526296e+00,  9.6421519115083e-01,  3.4266928838519e-01,  1.4188353855173e-01,  6.8932220322014e-05,  1.1823786766000e+01,  9.0691936058599e-01,             29859840
  4.7809666093321e+00,  1.1273852929777e+00,  9.6415617096408e-01,  3.4283857565784e-01,  1.2913340644398e-01,  6.5762083710855e-05,  1.1866944371000e+01,  9.0570113570602e-01,             29859840
  4.7787325049297e+00,  1.1279856869070e+00,  9.6226657611025e-01,  3.4287851489733e-01,  1.2916788328746e-01,  6.5770861910923e-05,  1.1884894032000e+01,  9.0222191411608e-01,             29859840
  4.7787325049297e+00,  1.1279856869070e+00,  9.6226657611025e-01,  3.4280199472107e-01,  1.3849994673145e-01,  6.2171370642433e-05,  1.4569212324000e+01,  9.0537435342364e-01,             35831808
  4.7787048758466e+00,  1.1275184205050e+00,  9.6448097176676e-01,  3.4267632389311e-01,  1.3146327132944e-01,  6.0571434119843e-05,  1.4580445775000e+01,  9.0307338105853e-01,             35831808
  4.7714066116898e+00,  1.1266692587770e+00,  9.6406340422454e-01,  3.4255658018472e-01,  1.3968136701842e-01,  6.2435971999600e-05,  1.4092265967000e+01,  9.0456030016682e-01,             35831808
  4.7801728174029e+00,  1.1278284327712e+00,  9.6390016657825e-01,  3.4263904341548e-01,  1.4109175940998e-01,  6.2750394920855e-05,  1.4757486568000e+01,  9.0773834242470e-01,             35831808
  4.7753928185817e+00,  1.1274704156709e+00,  9.6385378320848e-01,  3.4272998430111e-01,  1.9285405236195e-01,  7.3363496787475e-05,  1.4759470550000e+01,  9.0765827390011e-01,             35831808
  4.7775878236454e+00,  1.1278186174697e+00,  9.6353617433985e-01,  3.4278486846673e-01,  1.3563732714948e-01,  6.1525513965546e-05,  1.4107363534000e+01,  9.0404946911973e-01,             35831808
  4.7765236853245e+00,  1.1274038519072e+00,  9.6369138280714e-01,  3.4282120840442e-01,  1.2220318633508e-01,  5.8399200798979e-05,  1.4147377955000e+01,  8.9876980251736e-01,             35831808
  4.7754020282761e+00,  1.1276261711382e+00,  9.6311565132298e-01,  3.4258328401168e-01,  1.3465848634477e-01,  6.1303109369012e-05,  1.4719342507000e+01,  9.0777172058971e-01,             35831808
  4.7717498262996e+00,  1.1271496717851e+00,  9.6315291151370e-01,  3.4246351548556e-01,  1.3787828573836e-01,  6.2031684727738e-05,  1.4185662689000e+01,  9.0504863723315e-01,             35831808
  4.7732093256360e+00,  1.1273169082063e+00,  9.6324872722024e-01,  3.4266798880156e-01,  1.4182566738857e-01,  6.2913385598626e-05,  1.4263908893000e+01,  9.0376712221722e-01,             35831808
  4.7737413947965e+00,  1.1275242909875e+00,  9.6317112298659e-01,  3.4294593006209e-01,  1.2435017858378e-01,  5.8909975957353e-05,  1.5121137303000e+01,  9.0608090442994e-01,             35831808
  4.7748342924811e+00,  1.1276205141532e+00,  9.6338138449503e-01,  3.4274190897792e-01,  1.4688918756389e-01,  6.4026616673179e-05,  1.4249477939000e+01,  9.0570955839013e-01,             35831808
  4.7743022233207e+00,  1.1274131313720e+00,  9.6345898872867e-01,  3.4280539386304e-01,  1.2898184619727e-01,  5.9997055011036e-05,  1.4277289726000e+01,  9.0231874428441e-01,             35831808
  4.7719152938082e+00,  1.1272860413109e+00,  9.6318975308195e-01,  3.4251382438006e-01,  1.4511379437354e-01,  6.3638507815704e-05,  1.4194444562000e+01,  9.0377289920732e-01,             35831808
  4.7726450434765e+00,  1.1273696595215e+00,  9.6323766093522e-01,  3.4282308980795e-01,  1.3300324752543e-01,  6.0925171650822e-05,  1.4253979828000e+01,  9.0039411352059e-01,             35831808
  4.7741045428129e+00,  1.1275368959427e+00,  9.6333347664176e-01,  3.4283653433438e-01,  1.3244331364904e-01,  6.0796791147443e-05,  1.4256945466000e+01,  9.0723393025549e-01,             35831808
  4.7737396679788e+00,  1.1274950868374e+00,  9.6330952271512e-01,  3.4303615648007e-01,  1.2723565293771e-01,  5.9589542378428e-05,  1.4821375489000e+01,  9.0171090445673e-01,             35831808
  4.7730099183106e+00,  1.1274114686268e+00,  9.6326161486186e-01,  3.4278009188374e-01,  1.3347101921305e-01,  6.1032214362526e-05,  1.4738888276000e+01,  9.0660515930427e-01,             35831808
  4.7735572305617e+00,  1.1274741822847e+00,  9.6329754575181e-01,  3.4267222736060e-01,  1.4903617398582e-01,  6.4492837535159e-05,  1.4688463141000e+01,  9.0187157176105e-01,             35831808
  4.7729110780567e+00,  1.1274733509121e+00,  9.6319885881840e-01,  3.4279618152789e-01,  1.2824499156799e-01,  5.9825432297863e-05,  1.4631378843000e+01,  9.0730621240212e-01,             35831808
  4.7729102146478e+00,  1.1274587488371e+00,  9.6326805868267e-01,  3.4280740718688e-01,  1.3398396846327e-01,  6.1149379900070e-05,  1.5071140826000e+01,  9.0380789604588e-01,             35831808
  4.7731914923188e+00,  1.1274177711044e+00,  9.6334279168944e-01,  3.4273202627650e-01,  1.3323336867937e-01,  6.0977854994684e-05,  1.4776593377000e+01,  9.0323251341378e-01,             35831808
  4.7725453398137e+00,  1.1274169397318e+00,  9.6324410475603e-01,  3.4262997655219e-01,  1.3380478692193e-01,  6.1108477596746e-05,  1.4237611065000e+01,  9.0285092507752e-01,             35831808
  4.7718332938061e+00,  1.1274573632161e+00,  9.6310358046032e-01,  3.4234896958565e-01,  1.5667258095912e-01,  6.6124459899812e-05,  1.4207527999000e+01,  9.0306238524163e-01,             35831808
  4.7728519426906e+00,  1.1274276691323e+00,  9.6328298888216e-01,  3.4281407213095e-01,  1.3626074746063e-01,  6.1666744566746e-05,  1.4192364309000e+01,  9.0280574175883e-01,             35831808
  4.7724959196868e+00,  1.1274478808744e+00,  9.6321272673430e-01,  3.4282746828216e-01,  1.3123078351940e-01,  6.0517851277419e-05,  1.4424967888000e+01,  9.0700846019269e-01,             35831808
  4.7723130505653e+00,  1.1274196752843e+00,  9.6323534970312e-01,  3.4239648947941e-01,  1.5223016698991e-01,  6.5180246825399e-05,  1.4045878605000e+01,  9.0264373486261e-01,             35831808
  4.7726361268178e+00,  1.1274200909706e+00,  9.6328469316982e-01,  3.4261911715841e-01,  1.3916644806581e-01,  6.2320784306571e-05,  1.4026028989000e+01,  9.0805468147184e-01,             35831808
  4.7724954879824e+00,  1.1274405798369e+00,  9.6324732666644e-01,  3.4266071530670e-01,  1.4058948832284e-01,  6.2638603101342e-05,  1.4198866143000e+01,  9.0777908834519e-01,             35831808
  4.7724498786281e+00,  1.1274353536988e+00,  9.6324433242561e-01,  3.4258165245079e-01,  1.4137400878335e-01,  6.2813128601657e-05,  1.4127493239000e+01,  9.0621882658000e-01,             35831808
  4.7723586599196e+00,  1.1274249014224e+00,  9.6323834394395e-01,  3.4273873761186e-01,  1.3094570256568e-01,  6.0452082156198e-05,  1.4116503450000e+01,  9.0736906158908e-01,             35831808
  4.7719874337976e+00,  1.1274433711185e+00,  9.6316708371581e-01,  3.4261890227763e-01,  1.4018493160475e-01,  6.2548414551922e-05,  1.4399133795000e+01,  9.0487993237740e-01,             35831808
  4.7724739535628e+00,  1.1274259110076e+00,  9.6325529080632e-01,  3.4299898039883e-01,  1.2228654097676e-01,  5.8419114414976e-05,  1.4743644300000e+01,  9.0435645893168e-01,             35831808
  4.7721129968460e+00,  1.1274009346367e+00,  9.6326742619935e-01,  3.4285461909068e-01,  1.3923099320906e-01,  6.2335234763945e-05,  1.4123718453000e+01,  9.0394827411444e-01,             35831808
  4.7724001889766e+00,  1.1274361443150e+00,  9.6322640160056e-01,  3.4262263881129e-01,  1.3701519518821e-01,  6.1837226950411e-05,  1.4338025850000e+01,  9.0191650390625e-01,             35831808
  4.7722883405018e+00,  1.1274351458556e+00,  9.6321966069225e-01,  3.4263790841800e-01,  1.3624307826926e-01,  6.1662746214850e-05,  1.4061091664000e+01,  9.0298200972722e-01,             35831808
  4.7722197106182e+00,  1.1274236561296e+00,  9.6323246929708e-01,  3.4252286561540e-01,  1.6252874942299e-01,  6.7348935486608e-05,  1.4292455005000e+01,  9.0723727923525e-01,             35831808
  4.7722773574398e+00,  1.1274241609222e+00,  9.6324094272826e-01,  3.4290328358562e-01,  1.3722702970944e-01,  6.1885010702343e-05,  1.5819021356000e+01,  9.0771305762746e-01,             35831808
  4.7722112622208e+00,  1.1274308222801e+00,  9.6322566275007e-01,  3.4260448699505e-01,  1.2918195226941e-01,  6.0043577535159e-05,  1.4367601417000e+01,  9.0524159428405e-01,             35831808
  4.7721095519198e+00,  1.1274347583928e+00,  9.6320700266676e-01,  3.4279693195812e-01,  1.3557165569462e-01,  6.1510617774047e-05,  1.4300335031000e+01,  8.9833463050483e-01,             35831808
  4.7721515032998e+00,  1.1274321090251e+00,  9.6321548768213e-01,  3.4294412053374e-01,  1.1826204274441e-01,  5.7449774320119e-05,  1.4097326529000e+01,  9.1199679346351e-01,             35831808
  4.7720073440565e+00,  1.1274217489057e+00,  9.6322550269602e-01,  3.4272942969343e-01,  1.4023396489670e-01,  6.2559352555376e-05,  1.4035704696000e+01,  9.0134134453947e-01,             35831808
  4.7722180913905e+00,  1.1274317966181e+00,  9.6322112119320e-01,  3.4265283550853e-01,  1.3789624758258e-01,  6.2035725128901e-05,  1.4104077455000e+01,  9.0096090043796e-01,             35831808
  4.7721845509093e+00,  1.1274287783462e+00,  9.6322312767123e-01,  3.4260232330369e-01,  1.3349241954883e-01,  6.1037107025886e-05,  1.4179724321000e+01,  9.0440097245442e-01,             35831808
  4.7721460117688e+00,  1.1274266165584e+00,  9.6322612870014e-01,  3.4261998522522e-01,  1.5927408676297e-01,  6.6671189051527e-05,  1.4326831582000e+01,  9.0520495086377e-01,             35831808
  4.7721161323084e+00,  1.1274272599310e+00,  9.6322104116617e-01,  3.4284030779384e-01,  1.3848220808499e-01,  6.2167389156143e-05,  1.4181046992000e+01,  9.0693310814793e-01,             35831808
