#                p[0],                 p[1],                 p[2],               energy,             variance,                error,             gradE[0],          gradVarE[0],             gradE[1],          gradVarE[1],             gradE[2],          gradVarE[2],         elapsed time,        accept. ratio,             MC steps
  4.9000000000000e+00,  1.1000000000000e+00,  9.4000000000000e-01,  7.1134284713164e-01,  5.3734144185403e-01,  4.2321839982607e-04, -2.2713200063809e-03, -1.6572635078277e-01, -9.5494241306966e-02, -2.1288506149252e+00, -1.8263149594086e-01, -1.1201793986130e+01,  2.1676042310000e+00,  9.0487300000000e-01,              3000000
  4.9299999715846e+00,  1.1299999985144e+00,  9.6999999959608e-01,  7.1070638745212e-01,  4.9830915191956e-01,  4.0755742005250e-04,  1.7789395108615e-03, -1.5293535977087e-01,  1.9374801824035e-01, -2.4552702146106e-01, -3.6146857156099e-02, -1.0909658523247e+01,  1.9886900590000e+00,  9.0294700000000e-01,              3000000
  4.9584173869691e+00,  1.1300223231237e+00,  9.9959161460077e-01,  7.1188077692014e-01,  5.0691011325036e-01,  4.1105965230137e-04,  3.5698499479107e-03, -1.3156818947587e-01,  1.9293550944792e-01, -1.7272148968735e-01,  2.4074776418504e-02, -1.0343293593418e+01,  2.0176492530000e+00,  9.0588833333333e-01,              3000000
  4.9843675478339e+00,  1.1192672491837e+00,  1.0287434500279e+00,  7.1185561022557e-01,  6.3654973908690e-01,  4.6063352718001e-04,  3.3182532054686e-03, -1.7541022595072e-01,  1.0207157826382e-01, -2.5968755124174e-01,  1.2762523299341e-01, -1.3771293924705e+01,  4.3344383870000e+00,  9.0561166666667e-01,              3000000
  5.0108367524468e+00,  1.1061935449417e+00,  1.0579987491819e+00,  7.1448152246306e-01,  7.2227871025936e-01,  4.9067256911963e-04,  3.7588308819467e-03, -2.0827317787358e-01, -1.6954164385757e-02, -1.1443428053730e+00,  1.8828225725685e-01, -1.4245994749180e+01,  4.0041230050000e+00,  9.0011333333333e-01,              3000000
  5.0381296918587e+00,  1.0988905015323e+00,  1.0872063044046e+00,  7.2041476158436e-01,  7.0837686334906e-01,  4.8592758834661e-04,  4.1122033308481e-03, -1.8136921532787e-01, -9.0006984908413e-02, -2.0550457154984e+00,  1.7827864100581e-01, -1.2418238657741e+01,  4.2447868870000e+00,  9.0194533333333e-01,              3000000
  5.0653637393213e+00,  1.1009872173479e+00,  1.1160685964552e+00,  7.2676444530737e-01,  7.3780705947279e-01,  4.9591903219269e-04,  5.2622972122660e-03, -2.1822896178981e-01, -7.2503054248541e-02, -2.1387821959462e+00,  2.1821931176996e-01, -1.2654571408619e+01,  4.2432227330000e+00,  9.0391300000000e-01,              3000000
  5.0928621872917e+00,  1.1089119914215e+00,  1.1445755468895e+00,  7.3512885727781e-01,  5.9209925851936e-01,  4.4425940564771e-04,  5.6076276058203e-03, -1.8575003503066e-01,  2.8486583068169e-02, -6.2244736210766e-01,  1.5555786880626e-01, -1.0337449464744e+01,  4.1847852430000e+00,  9.0740966666667e-01,              3000000
  5.1197182302462e+00,  1.1159880394078e+00,  1.1725669160432e+00,  7.3821930426398e-01,  8.8160602362685e-01,  5.4209655463052e-04,  6.4659522452397e-03, -2.3622636208030e-01,  7.9708726819179e-02, -4.3607046713355e-01,  2.8043505147704e-01, -2.1660081866836e+01,  3.9576546020000e+00,  9.0132700000000e-01,              3000000
  5.1468318023409e+00,  1.1202813825935e+00,  1.2013985930265e+00,  7.4729105766007e-01,  5.6443565159977e-01,  4.3375709469693e-04,  5.7468833343348e-03, -1.6755961679719e-01,  1.1581805701238e-01, -2.6564450574855e-01,  1.8695551039368e-01, -9.5470604154637e+00,  4.2539312380000e+00,  9.0786300000000e-01,              3000000
  5.1728737933892e+00,  1.1207065697704e+00,  1.2292214726620e+00,  7.4999809327418e-01,  7.6522702107784e-01,  5.0505016948083e-04,  7.4328219878796e-03, -2.3658372457841e-01,  1.2425406071390e-01, -1.7084376134698e-01,  2.7402349432648e-01, -1.5553992173371e+01,  4.3086065910000e+00,  8.9826966666667e-01,              3000000
  5.1989533323778e+00,  1.1174773462484e+00,  1.2572244743512e+00,  7.5977274086390e-01,  6.8422495279553e-01,  4.7757196762915e-04,  5.4001364714125e-03, -1.7279725197383e-01,  9.4302696802218e-02, -4.2036268807996e-01,  2.2836272780887e-01, -1.3408379864761e+01,  4.4525312660000e+00,  9.0259600000000e-01,              3000000
  5.2245201057824e+00,  1.1123602852966e+00,  1.2851378350926e+00,  7.6387202787677e-01,  6.3042578364261e-01,  4.5841239935332e-04,  5.7019996209314e-03, -1.7597365149279e-01,  4.6975410228949e-02, -7.8261954617352e-01,  2.2645444285708e-01, -1.0640958946585e+01,  4.1370353580000e+00,  9.0415966666667e-01,              3000000
  5.2495938282792e+00,  1.1075067855024e+00,  1.3123336717640e+00,  7.7221345810062e-01,  5.8327967498968e-01,  4.4093827043010e-04,  5.7060128179404e-03, -1.4326711675669e-01,  5.0692984887042e-03, -9.9000121086617e-01,  1.8651001166691e-01, -9.1168333996704e+00,  3.9546845720000e+00,  9.0284400000000e-01,              3000000
  5.2732765093440e+00,  1.1045061812443e+00,  1.3387273771440e+00,  7.7467187495246e-01,  7.0663738390150e-01,  4.8533060343835e-04,  6.5263984203956e-03, -2.0976810488869e-01, -1.1128644332383e-02, -9.6133604407355e-01,  2.4762881241572e-01, -1.2475066681869e+01,  4.0694032090000e+00,  9.0653066666667e-01,              3000000
  5.2972036545096e+00,  1.1036258411151e+00,  1.3650097336212e+00,  7.8216203519393e-01,  6.0343428869242e-01,  4.4849165309677e-04,  5.3426483533837e-03, -1.6346243934841e-01, -1.8642163006020e-02, -1.1025019780628e+00,  1.8902816902084e-01, -9.8328291365131e+00,  4.1011491320000e+00,  8.9843133333333e-01,              3000000
  5.3207553543907e+00,  1.1050868562366e+00,  1.3908259426113e+00,  7.8625753352601e-01,  5.7754814087933e-01,  4.3876650619638e-04,  7.2131574612776e-03, -1.3835365887162e-01, -8.0321633791624e-03, -1.2005133603597e+00,  1.9718304552895e-01, -8.5991520062917e+00,  4.1642108710000e+00,  9.0382766666667e-01,              3000000
